speaker,words,tags,timestamp
AS,"here, him in his uniform. Then my father, he was never satis",,
AS,"fied any one place and he always wanted to sell the ranch, sell",,
AS,the ranch though it was really hers and she put off and put off,,
AS,"until she set aprice of $40 dollars, and that's where she made",,
AS,"the mistake, as quick as she got forty dollars, she was awoman",,
AS,"of her word and he sold it for that. And now, last year, I",,
AS,"don't know, I've heard that they weren't so anxious to buy land",,
AS,"right now as they were ayear ago, but if they'd awanted to",,
AS,sell that same land they'd agot $1100 an acre for it.,,
AS,Forty dollars! That doesn't sound like much.,,
AS,Course forty dollars them times wenf quite aways. But they,,
AS,"have acredit, you know where stores would take credit for ayear.",,
AS,"And my folks, they thought if they had about a$100 store bill",,
AS,and they thought they had an enormous store bill. Iabout spent,,
AS,that much yesterday going down trying to buy some birthday pre,,
AS,sents for the little girls and for my daughter.,,
AS,"Of course, my mother, she died back in I91A-1914 she died",,
AS,"at the age of fifty-seven, but my father died in 1951 and he was",,
AS,ninety-one years old when he died. But he didn't take things,,
AS,serious. He done more work with his mouth than he did with his other wise.,,
AS,That ain't going to sound very good to some of my-,,
AS,"(Laughter) But it's the truth, I'm the only one that's speaking",,
AS,the truth.,,
KP,"Yeah, you were telling me that before, about some of your times",,
KP,that you spoke up to your father. I wanted to ask you while we,,
KP,were speaking about the homestead and the Indians and things:,,
KP,do you remember Mox-Mox coming to dinner.,,
AS,"Yeah, up on Little Potlatch Ridge. We were there one time at",,
AS,"my aunt and uncles, they lived up there-had a homestead. My",,
AS,one uncle on my dad's side he homesteaded up on Fix Ridge or,,
AS,"up on Little Potlatch,,and he come there and ate dinner with 'em.",,
AS,"They were friendly, and he'd go there, but my sister she wouldn't",,
AS,take any of the butter after he had taken some because when he,,
AS,got ready to put some butter on something he'd took the knife,,
AS,and lick the sides of it and put it back in the butter and then,,
AS,Maude didn't want any more butter!(Chuckles),,
KP,He served himself-,,
AS,"Yeah, he wanted a clean knife.",,
KP,He cleaned all the butter off. Did you have dinner there when,,
KP,he was eating there?,,
AS,"I suppose I did, but my sister's a year and a half older than",,
AS,"I am,and I don't even remember it, but she remembered it, but",,
AS,I never did remember that part. I remember their house how it,,
AS,"was and all of that. And they had taken a boy to—raise, they",,
AS,hadn't adopted him and we had to help him get in their wood. He,,
AS,"was an ornery kid. And later, they couldn't keep him and they",,
AS,"let him go back,and then he had to go to-back to the reform",,
AS,"school. I think he is dead though now. They kept him there,",,
AS,"but there was a big, high sidewalk where they had it built down",,
AS,where they had to go down steps to get down to where the wood,,
AS,"was,, and he'd push us off of that big, high sidewalk. Well, I",,
AS,"was only-well, I started school that fall, I was about six years",,
AS,oldjbut my sister was a year and a half older. We had to help,,
AS,but then we had to get shed off the sidewalk to get the wood.,,
KP,Did you have a lot of chores like that at home? Hauling wood or,,
KP,something like that?,,
KP,more,,
AS,"No, I worked outside after I was married than I did- at home,",,
AS,"well, I was married when I was seventeen, but I had worked out,",,
AS,I made a living after I was fourteen; I worked at housework.,,
AS,I went to Lewiston and worked.,,
AS,"And that's all I knew, just to do housework, work for somebody.",,
KP,Did you live in the place where you worked?,,
AS,"Yes, I had to live in. Of course, up here, they treat their hired",,
AS,"help-I know we always did, anyway, keep 'em on the ranch and",,
AS,treat 'em the same as they did their family. But when you work,,
AS,"in town some of those people serve their meals, and boy, you",,
AS,don't eat with 'em. You serve to them and then you eat in the,,
AS,"kitchen. And they have a nice, big front room and so on, but you",,
AS,go on up to your own room after that. But later on my sister,,
AS,worked just across the street from where I worked and so we'd,,
AS,go to the show or something about twice a week* that's about all,,
AS,"we could afford when we was aworkin'. Five dollars a week why,",,
AS,"you did all of the housework, cooking and washing and ironing",,
AS,"for five dollars, of course, five dollars went a lot further",,
AS,than it does now.,,
KP,But five dollars to do all the cooking and the housework.,,
AS,"Do everything, and they didn't have electric washers than, when",,
AS,I was working. You had one- but I washed everything on the board,,
AS,but the flat pieces like the sheets and the tablecloths and the,,
AS,"pillow slips, they sent to the laundry. And the other things I",,
AS,did.,,
KP,Did they treat you pretty good?,,
AS,"He was a lot nicer than her, she was a person who was born poor",,
AS,herself and then she married a man who had a little bit. The,,
AS,lady where my sister worked she was more thoughtful. There is,,
AS,a lot of difference in women.,,
KP,Did you work just in the one place? in Lewiston.,,
AS,"No, I worked other places and I worked up here in harvest, peo",,
AS,ple would have threshers and they used to thresh it all with a,,
AS,"machine and well then, they had to have help. And I could hire",,
AS,out for that.,,
KP,What did you do for the threshers?,,
AS,"Oh, cook and peel potatoes and so forth. Oh, I was only seven",,
AS,"teen when I married, but mother was sick and we had to learn",,
AS,how to cook and do things-do housework early. She was sick for,,
AS,a number of years with Bright's Disease of the kidneys. She,,
AS,never doctored and she never complained and my dad had went out,,
AS,"over by Moscow to harvest, he run a threshing machine there",,
AS,"for thp threshing part of it, threshing tender of the machine",,
AS,that threshes the grain and when he come home why she'd changed,,
AS,"so much he took her right away to the doctor, but it was too",,
AS,"late, she only lived about a month after that.",,
KP,Was there a doctor here?,,
AS,There were doctors here but then she just never complained and,,
AS,so- She'd have spells when she'd be working in the garden and,,
AS,she'd get so dizzy and pass out in the garden and still she'd,,
AS,"say, ""That was just a bilious spell,"" was what she called it",,
AS,"and she would never want to go to a doctor. So, I can't really",,
AS,hardly ever remember her ever having a doctor.,,
KP,She didn't have it for her babies.,,
AS,"With none of her babies. I laughed so at my dad one time, he",,
AS,always was telling how much grit he had4and I knew he didn't,,
AS,"have too much. So, one time he was atellin' me that-about a",,
AS,"Dr. Moser that pulled teeth, how he pulled his tooth and he said",,
AS,"how great he was nobody else but Old John Oylear, he always cal",,
AS,"led himself Old John, could astood that. And so when I was about",,
AS,thirteen I had to have a tooth pulled and I went in there,,
AS,and Dr. Moser told me an altogether different story!(Laughter),,
AS,Said he never heard so much cussin' in his life!,,
KP,You were also talking last time about going to school and how,,
KP,many schools you went to.,,
AS,I started in Moscow and I left there-I was in the fourth grade,,
AS,"when we moved away, I was ten years old and I was in the fourth",,
AS,"grade. Well, he didn't wait til the school was out, they moved",,
AS,"back over to Leland, that's where we started out on the farm in",,
AS,the first place and they moved over there. And every time he,,
AS,moved he just made the wrong move* it cost him a little bit to,,
AS,move and so we got over there and finished up there. And that,,
AS,"fall we started in Leland and then a little later why, we moved",,
AS,"to Southwick and went there. Well, then the next year we moved",,
AS,"to Kendrick. Moved us back down to Kendrick and we started there,",,
AS,"and before school was out in the spring, well, we got back up on",,
AS,"Cedar Creek. Well, my sister had taken her eighth grade exams",,
AS,I was in the seventh grade and she was through with that. But,,
AS,"I went on up there to an accredited school. But that year, there",,
AS,"was just a little bit of school left, so I didn't go any more.",,
AS,"But I started in,and Ihad my report card and they let me go ahead",,
AS,"as far as that goes, but I had to stay til my term was out. So,",,
AS,"I started there, and Iwent that winter and in the spring before",,
AS,"the school was out we was back in Leland, and that's where I",,
AS,"finished up, I took my eighth grade examinations^and that is",,
AS,"where I ended up. And of course, that's as far as I ever got in",,
AS,school.,,
AS,"Was there a big difference between the city school, like Moscow",,
AS,and-,,
AS,"Yes. Course, up at Moscow we not only had to write our spelling",,
AS,"words down, we had to put the marks like it was in the diction",,
AS,ary or in your spelling book. And you'd get your written exam,,
AS,"inations, you had to know how to mark those so you'd know how to",,
AS,"pronounce them. And then, of course, after Igot back over this",,
AS,"way in the fifth grade again, why, I never done-that} I just",,
AS,"learned to spell 'em, that was all.",,
AS,Did the teacher -or the class was smaller?,,
AS,"Well, they just have one grade and those up at Leland and the sane",,
AS,"at Southwick, they had more than one grade and some of",,
AS,"those schools, the country schools, they had all eight grades",,
AS,"with all of the subjects to teach. Well, they couldn't do jus",,
AS,tice to all the kids and teach that many. But these little coun,,
AS,"try schools they kind of dwindled down, people got so that- the",,
AS,"old folks got through having all those children, they didn't have",,
AS,so many any more. When my son started to school there was a,,
AS,"teacher there teaching all eight grades, had forty-two or fortythree",,
AS,children that she had to teach and had all those grades.,,
AS,"Well, when the girls went they were eight years younger, well",,
AS,"there were seventeen, they had dwindled down that much in the",,
AS,time when the twins started. He started to high school the year,,
AS,they started to grade school.,,
AS,"Yes, I guess that would be right, eight years.",,
AS,Didn't happen with the next time I had children. I had one-,,
AS,I had one girl and in about five minutes another girl!,,
AS,Was that a surprise? Did you know you were going to have twins?,,
AS,"No, I didn't know it, because I went down-in the fall when I felt",,
AS,"sick, I went down to the doctor and he thought that's what it",,
AS,was but I never did go back. Later on I knew good and well it,,
AS,was but you didn't go and get checkups all time; at least I,,
AS,"didn't. And on a Friday I didn't feel good, and I sent and got",,
AS,Fred's sister. She rode horseback up to be with me and he was,,
AS,"way off there in the canyon somewhere cutting wood. Willard,",,
AS,"he hadn't even started to school til that next fall- oh, yeah,",,
AS,"he had, too, he had started to school, but he wouldn't a been in",,
AS,"school that day, Saturday he was home. But I couldn't a sent hin",,
AS,"back there anyway, because he wouldn't have known where to find his",,
AS,"dad. So, he come home that night, well, he thought I had three",,
AS,"weeks that I should go yet, and he said, he bawled me out for",,
AS,"sending for his sister, but she said if you want me again, Ada,",,
AS,"you phone don't pay any attention to Fred. So, I went on, I",,
AS,was home all day alone Saturday and Sunday I got up and I got his,,
AS,"breakfast, and we had another barn where we had stock down there",,
AS,"down the lane from our place there, there was a big barn down",,
AS,"there, he had his stock. And I was getting pretty sick and when",,
AS,"he come in the house he helped me fix the bed, and he started",,
AS,"phoning to get some help. Now, boy, he was agettin' excited!",,
AS,And first thing he knew he had two babies on his hands and he,,
AS,didn't know what in the world to do with 'em! And Mrs. Stoneburger,,
AS,"was the lady that came later they picked her up, and",,
AS,when the doctor came all he done was come in and look 'em over,,
AS,and everything was alright and he could go back to town. The,,
AS,mud was so thick and so deep and we had such terrible roads,,
AS,that they had to just come to this little town three miles from,,
AS,our place with a car and then they had to take the rig on from,,
AS,"there and his brother brought the doctor on in, but we didn't",,
AS,need him and Fred's brother-in-law got Mrs. Stoneburger and she,,
AS,"came up. Well, she had the babies all dressed an everything",,
AS,was over time he got there. He just as well stayed in town.,,
AS,"So, your husband is the one that-",,
AS,What?,,
AS,Delivered your twins' then.,,
AS,"Well, he didn't have much to do about it.",,
KP,"Well, he caught 'em! (Laughter)",,
AS,"He just asked me where this was at and that was at, that was all.",,
AS,But he was really excited.,,
KP,"Well, how about you?",,
AS,Didn't bother me. I never been sick-I never worry about myself.,,
AS,"It's the other members of the family. I think I'm tough, I'll",,
AS,"come someday. My son-funny he likes to tease me, Fred did",,
AS,too. But anything that makes me mad they just keep saying that,,
AS,"So, he got to teasing me after his dad died about u$r boyfriend",,
AS,"I was at Lewiston; so here a while back why,Amy daughter was sick and I was down",,
AS,there sending the kids to school and taking care of them and he,,
AS,"says,""There's about three of those old guys that you chase around",,
AS,"with there in Juliaetta settin' out on your porch there, om the",,
AS,"porch when I came down."" ""Well,"" I says, ""you look again when",,
AS,"you go back and tell 'em if they're still there to stick around,",,
AS,"I'll be back!"" (Laughter) So, if he wanted to play the game",,
AS,I'd play it with him.,,
KP,Then you were saying your dad used to tease you too about mar,,
KP,rying a German?,,
AS,"German, yeah. Oh, he'd get a little bit perturbed at me because",,
AS,"I talked back to him. Maude wouldn't talk back to him, so him",,
AS,"and her'd get along fine, but if I didn't like something I let",,
AS,him know it. They usually know what I think. Then he said some,,
AS,"thing about- he liked Fred, that was my husband, he liked him",,
AS,"alright and he thought the world of his Dad, he was a German",,
AS,all right. And my sister went with a fullblooded German the same,,
AS,"as I did and she married one, later on, course I was married a",,
AS,"quite a bit before she was and I said, ""What's the difference?""",,
KP,Was there a lot of rivalry between the German people?,,
AS,"0n there was later years, I don't at first that there was. When",,
AS,"they came here, well, even when Fred and I were married and I",,
AS,there at Cameron,,
AS,"started going to the church that he went to that Lutheran church,",,
AS,"they stuck pretty much to the German then, but you don't see",,
AS,"that any more, they have married in. At first those older ones",,
AS,didn't want to marry anyone but a German and they didn't want,,
AS,'em to talk anything but German around home. Some of those old,,
AS,folks that had been here for years never did learn to speak En,,
AS,"glish. And that's a whole lot stubbornness, nothing else. But",,
AS,"they are an awful stubborn breed of people as I'm concerned, I",,
AS,lived with one for forty*-four years !(Chuckles ),,
KP,"Yes, you're an expert then.",,
AS,"n Yeah, they are- you're not going to tell 'em anything. But they",,
AS,over in Germany they don't have the resources they have here and,,
AS,they have to do a lot of saving and they came here-these other,,
AS,"people had come and homesteaded, well, they eventually got tired",,
AS,of it and they'd sell out to the Germans^ and the Germans they,,
AS,built it all up and built nice homes and stuff. They come back,,
AS,and look at it after they sold it and saw how it turned out and,,
AS,they didn't like it. But it was their own fault. They could a,,
AS,done the same thing but they just wasn't as industrious.,,
KP,The German people around here were especially industrious.,,
AS,"Yeah, they are. And you notice up around Troy, too; most all",,
AS,"those people are Swedes and Norwegians, they're pretty well fixed.",,
AS,"They just don't have as much as they had here, they can't afford",,
AS,"to waste it back there- But my husband, he used the word, hurry",,
AS,"more than any other word in the dictionary, he never told you to",,
AS,do anything but what he didn't feed you that hurry That's just,,
AS,"the way his folks lived  just run, they'd just go as hard as they",,
AS,could. And he expected everyone else to keep up with him.,,
AS,"Keep up with him, if they could.",,
AS,"Let's see, I had something else I wanted to ask you about. We",,
AS,picked up some stories about a doctor in Kendrick^and I don't,,
AS,remember his name. He was supposed to have been a real character.,,
AS,It wouldn't have been Dr. Kelly?,,
AS,Dr. Kelly?,,
AS,Dr. Rothwell any of those?,,
AS,"Anyway, I wondered if you remember any doctor?",,
AS,I remember the ones back as far as a Dr. Stoneburner that was up,,
AS,at Leland. That was a little town there two miles from where,,
AS,our homestead was. And I don't know just what-if I knew just,,
AS,what he might have done.,,
AS,"Well, there was a doctor who was supposed to have a special cure",,
AS,where people would come all over to him.,,
AS,"Must have been a witch doctor!(Chuckles) No, I've never heard of",,
AS,him.,,
AS,"I don't know his name, right now? I can't think of it.",,
AS,"I don't know-I may have heard of him, but I don't know what in",,
AS,the heck what he would have that would cure-,,
AS,"Well, I don't know .he was genuine anyway.",,
AS,I never heard of that. All I know is that ^nas heard,,
AS,"thing and if you tell her, why, she'll tell you. She does, she",,
AS,every!,,
AS,studies history and she does a lot of reading and she's got his-,,
AS,Marcia,,
AS,"tory books. When is there, she always is there to take out",,
AS,books and she likes to read. But she tells stuff that Ihappen,,
AS,"to know different. Of course, there isn't anything to that but",,
AS,"I said','I've never been on that",,
AS,has told me,,
AS,"she , that- ?",,
AS,"my place many a time when we lived there."" I've never been on",,
AS,that place yet to this day. I've been by it since that time but,,
AS,"I've never been on that place, never stepped foot on that place.",,
AS,The Hill place is the name of it. But I've never been on that,,
AS,If she tells you somethingplace.,,
AS,"AThere's two of 'em here, one's an old maid and she's",,
AS,a widow and they say something and they get into the darnedest,,
AS,arguments and I just shut up because there's no use talking be,,
AS,cause youre not going to convince her---,,
AS,You don't want to take a side.,,
AS,"And sometimes this tell you something,before she gets",,
AS,"through —boy, don't say that to her! (Laughter) She makes her",,
AS,"self out a liar, she contradicts herself.",,
AS,"You were talking about your dad, after your mother died how he",,
AS,went out - and how Ere didn't approve.,,
AS,"No, he didn't and he'd get so mad, he'd try to go with -women,",,
AS,there was a widow up there had a little child and she was pro,,
AS,"bably in her upper twenties, somewhere along in there and he had",,
AS,kids as old as she was and he wanted to go with her and she chose,,
AS,"younger fellows, and he just hated those younger guys.",,
AS,He wanted to court her?,,
AS,What?,,
KP,He wanted to court her.,,
AS,"Oh, yes. He did remarry, later on, after Mother died. And the",,
AS,"first he told us, when mother was alive how no-good she was, how",,
AS,"wild she was and everything and after he married her, he tried to",,
AS,"tell us how good she was, but Leslie talked up to him, but I",,
AS,didn't; he was married to her and I just let him do his talking,,
AS,but he didn't change my opinion any. But then anyway he didn't,,
AS,have to know it. But I took care of him until months before,,
AS,"he died, and then I just couldn't have him any more-got so nervous",,
AS,I just-and we took him and put him in the home and he done such,,
AS,"terrible things, that's why I had to take him away. And they",,
AS,"was going to send him up to Orofino-well, he was ninety-one then",,
AS,you have to give him a sanity hearing first. It was right around,,
AS,the first of the year and it was a holiday and I knew good,,
AS,and well there wasn't much you could do til after New Years.,,
AS,"And so on the third of January, Fred and I, my husband I went",,
AS,up and saw Alma Betts up at Southwick and I told her just whatthe,,
AS,dirty stuff he had done and so on and I just got to the point,,
AS,I couldn't take it any more. And so she said she'd try and so,,
AS,we paid her then-he never had anything when he died. He had a,,
AS,little bit from the welfare and he took that and then we had to,,
AS,"make up money to keep him there, as far as that goes? it was",,
AS,well worth it because I couldn't do it any more. But my brother,,
AS,"and a sister up at Kellogg, why, we chipped in, but I got one in",,
AS,Lewiston and she could have chipped-just she and her left any more,,
AS,but she is one of those that she likes to be on the end where you,,
AS,"take but not to put anything out. So, she's in a nursing home",,
AS,"it'll be two years, now, down in Lewiston. And, of course, this spring I was sick",,
AS,and I just kept a getting worse; and I could just feel it pass,,
AS,"off, and I fooled along until I pretty near let it go too long.",,
AS,"I had gallstones, and I never had those awful pains, you know,",,
AS,"like you get, but I'd get real pale and I'd pretty near pass out.",,
AS,"And I would get dizzy, and I'd get my car started and go to start",,
AS,"somewhere and I'd get dizzy, and I'd just put my car back in the",,
AS,"shed. So finally, the kids got hardboiled with me and said I",,
AS,"had to go. Well, I was getting where I couldn't take it much",,
AS,longer anywayJ* so I got down there and of course they had to x-ray,,
AS,and stayed at my daughters. Come to find out I had gallstones.,,
AS,"I had to have surgery, but they had to get me readyJ if it'd a",,
AS,been two more days that thing would a bursted in me. I didn't,,
AS,"have just a lot of 'em like some of 'em do, but I had one great,",,
AS,big one and then some sand in there; but this one was enormous.,,
AS,"I have to diet all time now, that is watch-I don't have enough",,
AS,"sugar in my blood, I guess it is, the sugar count is low, but I",,
AS,can' have anything with sugar in it because it builds up an in,,
AS,"sulin, and the insulin is worse and so I use Sucaril and keep",,
AS,healthy and happy.,,
KP,Isn't it marvelous what they do these days? Where they didn't,,
KP,in the old days.,,
AS,"Like when my mother died, why, I don't know, now, I think there",,
AS,is a cure for Bright's Disease- there wasn't at that time. But,,
AS,"my grandfather died of that, too, and I had a cousin that was twenty of Bright's Disease.",,
AS,It must be,,
KP,Hereditary thing.,,
AS,"Uh-huh, I think so. Another thing, we was awful doggone big ea",,
AS,ters. We liked to eat. That probably had something to do with,,
AS,it.,,
KP,You were telling me another thing that I hadn't heard before and,,
KP,that was about running underneath the sidewalks in Moscow.,,
AS,"Oh, that was in Moscow, yes.",,
KP,I was trying to picture that. How would they build a sidewalk,,
KP,that way?,,
AS,A wooden sidewalk. A wooden sidewalk and it was up quite a little,,
AS,ways. I would run and hide under there and Dad would get mad at,,
AS,me when he come home and he worked down to the store. There's a,,
AS,END SIDE 1,,
AS,David's store there yet. Used to be David Ely's.,,
KP,She was telling me that she thought they told so much,,
AS,That's the way I was with my dadi and then later on after he was,,
AS,gone he knew who homesteaded this place and that and then Ivy,,
AS,"at Cameron Newman wrote a book on the Ridge here and she'd call me for some stuff,",,
AS,and I wished I'd a paid more attention to him or jotted it down,,
AS,"and when I tried to inquire of him later his mind had got bad,",,
AS,and he couldn't tell me by that time. And I'd start to reading,,
AS,"the paper he'd start to talk,,so I'd get up and move in the kitdavenport,",,
AS,chen and when he'd go to sleep on the . I d go back in the,,
AS,dining room in the other room where the heater was and read the,,
AS,paper.(Laughter),,
KP,Missed out on a lot of it?,,
AS,"Yeah, missed out on a lot of it. But, oh, he was a tellin'-",,
AS,"he liked to brag. Boy, when he told one of his kids that they",,
AS,"was going to get a whipping, they got it and they was just no need",,
AS,"of them running, they just as well come and get it-take it- be",,
AS,cause they was going to get it. And I let him tell these old,,
AS,"stories and when he got through I says, ""Do you remember that",,
AS,"sidewalk in front of our place?"" ""Yes, yes, sure I remember that.""",,
AS,"I said, ""That saved me from many a whipping."" Of course, if he'd",,
AS,"a got up and got after me, he could a got me out from under there",,
AS,"all right. But I knew he had to be back to work at one o'clock,",,
AS,and I could stay there as long as I knew he went back to work.,,
AS,And we had a hayloft there in the barn there behind the house.,,
AS,At that time you were allowed horse I'd go up,,
AS,"there and hide in the hayloft, too.",,
AS,Did you get in trouble a lot?,,
AS,"Oh, heck-",,
AS,Sounds like it.,,
AS,"Yeah, I was, I was an angel! I just always said what I wanted, and it",,
AS,wasn't always what he wanted to hear.,,
AS,"That was usually the reason you got in trouble, though.",,
AS,"Yes, 'cause I was gonna- and another thing, he was partial, very",,
AS,"partial to my sister older than me, too; she was a year and a half",,
AS,older and she was-just couldn't do anything wrong. Maude- he'd,,
AS,"brag on Maude. So Maude and Iused to fight quite abit, coursej",,
AS,"why if I'd touch Maude, I get into it, so if I wanted to touch",,
AS,"her I'd better do it after he went back to work, or drag her un",,
AS,der the sidewalk with me!(Laughter),,
AS,Was it usual though for fathers to whip their daughters?,,
AS,"No, my mother did-I know I didn't get very many.",,
AS,"You ran a lot, though.",,
AS,"Oh, when I was a kid I could run like a deer; course now, I",,
AS,can't even get in a good walk! But I was sure glad that I was,,
AS,fleet footed at that time.,,
KP,How many kids were there?,,
AS,"There were eight, but they had three that died before I was born.",,
AS,Three boys that I never did see. One that died-they just diagnosed,,
AS,"their own illness, there was no doctor they wouldn't have a way",,
AS,"to know. The oldest one-the second boy-the oldest boy, he was",,
AS,"the second child, they felt he died of typhoid fever, which there",,
AS,"used to be lots of typhoid fever, but now you hardly ever hear of",,
AS,that any more. It was unsanitary conditions and the water supply,,
AS,"and all that. And then, of course, they had the outside houses",,
AS,and flies and all that sort of stuff. There used to be a lot of,,
AS,"typhoid fever. I know I had a sister that had it, the one that's",,
AS,"in the nursing home; she had it when she was seventeen, typhoid",,
AS,"fever and they used to have it-I had an uncle that died of it,",,
AS,"too. He was in his thirties, close to forty.",,
KP,"My goodness, there must have been an awful lot of that going on.",,
AS,"And then nad that one-this one boy died of typhoid fever,",,
AS,"that's what they called it. And the next one, why he had an in",,
AS,flamed face. When he was born-- have you heard of erysipelaswhere,,
AS,"it all breaks out and swells up, the skin?",,
KP,"Oh, yes.",,
AS,"He was born that way. Well, my mother had had that. I saw her",,
AS,with that. She didn't dare get around fresh paint. She had to,,
AS,"get out when they painted, why, she had to get out.",,
KP,It's like an allergic reaction.,,
AS,Uh-huh. And my father's one brother got killed in a hunting ac,,
AS,"cident and of course^she got real upset over that, and when the",,
AS,"baby was born, she blamed it to that, but no one knows that was",,
AS,"it. He was born that way, and I think he lived three weeks and",,
AS,"he died. And the other baby was a year and a half old, just ol",,
AS,der than my sister—that is just a year and a half older than I,,
AS,am. And he had croup and my mother was sick-grandmother was there,,
AS,but he choked to death in his sleep. So there-right now there's,,
AS,"three of us alive, three girls and my folks had four boys and",,
AS,four girls and they only raised one boy to be grown.,,
AS,"for those days,,",,
KP,"This was quite common though, wasn't it?",,
AS,What?,,
KP,"This was quite common, that little children-",,
AS,"But my brother lived to be, what was it? Seventy-nine, I be",,
AS,lieve he was seventy-nine. And he died in his sleep. He had,,
AS,"a heart attack, I suppose. I don't know, he wasn't well anyway.",,
AS,"His wife died, too, several years before that; she died of a",,
AS,kind of a heart-she had a bad heart. She was dead before they,,
AS,ever could get her to the hospital. My older sister died of TB.,,
AS,"At that time when she had it, they didn't have any cure for TB.",,
AS,"But she taught school, and she'd get out and walk and ride a",,
AS,horseback maybe four or five miles to school in the morning and,,
AS,ride home at night in all kinds of weather^and possibly it was,,
AS,that that caused that. She and her husband both died of thatof,,
AS,"TB three or four months apart. She died in October, and he",,
AS,died the following March. They left two little girlsp and then,,
AS,of course my mother took care of them as long as she lived and,,
AS,"thn any sister and I, that was just older than me, we had to take",,
AS,care of those little girls after that. And I worked out a while,,
AS,to get some extra money to buy some clothes for myself and then,,
AS,I'd go home and Maude'd go and work out; so that she could getone,,
AS,of us stayed home.,,
AS,And then you took care of the two little girls?,,
