speaker,words,tags,timestamp
LB,"No. Because I haven't been back to Boise since I was about twenty years old. Oh, I've been back for visits. We came out from Ohio in 1910 and when I was eighteen I came to the University of Idaho and stayed here for a couple of years and the recession came along of 1920 and '21, and I knew my dad was a little hard pressed so I went to work and earned my way through school from then on. And was only back there one year, I went to Westinghouse at Pittsburgh as a ghost writer. I graduated as an engineer. And I knew when I graduated that was not an engineer, but I had the degree. In other words, I didn't like engineering. I liked chemistry and always have, but I didn't like the engineering that went with it. Mathmatics was a headache. So, the fact that Westinghouse needed a writer and I could understand the language I got a job. And I wrote articles for technical and semi-tech nical publications which carried the name of the scientist or engineer that did the work. I wrote it; he did the work; he couldn't write; I couldn't do the work. You get my point? And the term had not been de vised at that time. I never heard the term ghostwriter until much later. That's what I was, I was a technical writer. And I stayed in Pittsburgh for one year.",,
SS,Why did you leave it?,,
LB,"Leave? Well, if you had seen Pittsburgh in those days you would have known why. They've cleaned it up since then, but it was the dirtiest place in the world. And the plant where I worked was right out in the east end, Turtle Creek or what they called East . Pittsburgh and populated with ethnic minorities, which were commonly referred to as ""hunkies"", or Negroes. We lived in another area six miles away; Wilkinsburg, which is a nice little town but it was a dirty town. And I didn't have any friends there and I had a girl out here and that was that! So, I quit.",,
SS,Did you feel that the West was the place to be rather than the East?,,
LB,"Then I did, yes. When I graduated from college I thought you had to go East to be anybody. If you wanted to amount to something you had to get back East, so I went back East. And when I got there I was disillusioned.",,
SS,Do you think that was a common attitude among the college graduate^?,,
LB,"Yes, I think it was. I think it was. It was the place where the big money was. It was the place where life was interesting. It was a place where people advanced. There wasn't anything out here, at least in Idaho. You didn't have any industries in the West. Now California's full of them. But we didn't have those.",,
SS,"The attraction would be East rather than Seattle, Portland or Cali fornia at that time?",,
LB,"Yes. Oh, yes. People came to California to retire. There was no in dustry of any major import. I wanted to go East; be in the big time and so forth and so on. And one year there and the dirt and the filthit was just awful dirty, they had not cleaned it up. Air pollution was terrible! Smoke- you couldn't sit on the grass, ever! You had to put a newspaper down when you sit on the grass. It was just soot. And it was just awful. And I took it for one year.",,
SS,"And it sounds as though the cities were socially disorganized, too.",,
LB,"Well, I didn't know. I was young and I didn't know anybody. I had a roommate who was from up at Weippe. One of the Space boys, Ralph Space. He since died. There were three or four of 'em, and all of 'em brilliant. And he was my roommate and he left before I did. He stuck it out about eight or nine months and then he had to get out here in the wild area of the Weippe region and became a forester. And he was an electrical engineer. And I stayed a little longer and fi nally just gave it up.",,
SS,Let me go back to the decision of going to college; talk a little bit about the college years here. I'm curious about the way that you would be going to college. Was it a foregone conclusion?,,
LB,"No, it wasn't. Minority of students at that time went to college. I don't know what the percentage was; fifteen percent; twenty. It was minority, but I wanted to go to college and my dad wanted to go to college and I was interested in chemistry; that was my favorite topic in high school, so I came up here to be a chemist. And they told me the best route was chemical engineering, so I took chemical engineering",,
SS,Had either of your parents gone to college?,,
LB,"No, neither of them. My dad was a candy maker. He had a store in Boise.",,
SS,There was a value that he placed on going to school?,,
LB,"Oh, yes, there was a value he placed on education, that's right. And my friends came to college; almost all of 'em. Those that I ran around with. They almost all came to college.",,
SS,To Moscow?,,
LB,"Yes. Those of my group came to college. Ted Sherman who lives in Moscow is one of them. And that's about the size of the ones that are here. We came to college, and we all finished.",,
SS,"Was that express that I've heard about, was that running at that time? The train.",,
LB,The train?,,
SS,Yes.,,
LB,"Special? Oh, yes.",,
SS,What was that like?,,
LB,"Well, of course, the North and South highway had not been built until several years later, and the only get here was the Union pacific Railroad. And students did not have cars. I remember the first student that had a car on campus was from Twin Falls; was about his ju nior year and he was an oddity; everybody looked up to him. His father was a judge, and he had a car.",,
SS,What year would this have been then?,,
LB,"About 1922. He had gone to the University of Illinois or the Univer sity of Michigan, I forget which for one or two years. I don't know if he flunked out. I don't know if he ran out of money or what, but he came to Idaho, and he was a hotshot and he had an automobile. The first one in town- the first student who had an automobile. So when you came to the University the dates were set and they formed a spe cial train, starting in at possibly Idaho Falls, but at least Pocatello and I'm thinking Idaho Falls and it just came around the loop through Oregon into Moscow. And it was a big train. They'd have ten or twelve fhillman cars and a diner and baggage car and so forth and so on. And it was strictly segregated; girls in one car and men in another. And the Dean of Women always rode the train. Dean French. She rode the train, she was chaparone. At a certain time of night, why, if you were sitting in a seat talking to a girl in the girls' section it was time to go to the men's car and you got the hell out of there! And then of course, at Christmastime they formed another one and went south. And they came back and in the spring they had another one taking the students home. That was that. Oh, that ran for years. Student Special!",,
SS,Dean French live in Boise?,,
LB,"Oh, she lived in Moscow.",,
SS,So it was just to accompany the train that she went?,,
LB,"Oh, yes, just to accompany the train. She was always on the train. She was a fine woman. KShe was the Superintendent of Bublic Instruction and she was born at Hailey. Then she became County Superintendent and then finally State Superintendent and from that she became Dean of Women at Idaho. She died about twelve, fifteen years ago, way up in her eighties. She lived in Seattle later. And she built- she was a leader. She knew that sutdents had to have recreational facilities. All we had in town was a picture show. And all college dances, almost every weekend there was an all college dance. Usually in the old gym nasium, which is now the women's gym. And they had an all college dance in each fraternity and sorority, and there were only half as many as there are now- had one dance a year, sometimes two, and she saw the need for another recreation area and she built with her own money the Blue Bucket Inn. She financed; paid for it; hired a manager and ran it. One of the things she had there was beer, and it was near beer to begin with, of course, we still had Prohibition. But she ran it and later when Prohibition was over, she had real beer there, but it was a student place to gather. Two floors; lower floor was a soda fountain and chairs and tables where you could go and get a coke or a sandwich or cookies and things and upstairs was a dancehall. It's located about now where the Book Store is. And after the University took it over, that same building was the Book Store forA years until they remodled the Student Union and tore it down and built a modern book store there.",,
SS,Did she run this really as a service to the students rather than to make any sort of profit?,,
LB,"She went broke. (Chuckles) She went broke. Well, she tried to make money. She wanted to break even on it and she never did and finally she went broke in it. She was losing money and the University bailed her out. Don't tell the legislators that in the south of Idaho, that they bailed her out, and they bought it not as much as she paid for it, but they bailed her out and she got most of her money back and then the University ran it for a few years as the Blue Bucket.",,
SS,"It was a really socially important function, and the university should bail her out.",,
LB,"Yes, that's right, that's right. And they ran it for some years as a student hangout. And then the Nest came into being and the Perch came into being, and thereto longer any need for it and so they con verted it into a student bookstore.",,
SS,Wasn't it the major meeting place for the students at that time?,,
LB,"Yes. Yes, it was a hangout. Just the way the Student Union is now. Go down there and get a cup of coffee or a coke, coke and root beer were more popular than coffee. Coffee is a later thing, but you drop ped in there and get a five cent glass of Coca Cola and hang around. Buy a bag of peanuts and chat. And upstairs was a dance floor, and they converted that and had many of the all student dances up there on Saturday nights. And the fraternities and sororities would rent it for their big occasions. Their pledge dance and sweetheart dance and so forth.",,
SS,It was considerably nicer than the gym?,,
LB,"Yes, oh, yes, yes. It was a nice place; very nice. Comparable to the present Student Union. It was not as big but it was a good dance hall.",,
SS,Would you tell me that story that you were telling me before about your effort to make sure that her picture stayed in the Student Union rather than—,,
LB,"Well, yes. We went up, my wife and I went up to some function at the Student Union and the main stairway going up to a landing and then coming back this way to go up to the main big hall of the Student Union; at the landing spot hanging on the wall there was Dean French's picture, an oil painting. And we went up there one time and saw it was gone, and I was curious, didn't see it. Oh, not many weeks later I was approached to make a donation to the performing arts building, and so I pledged $1,000 to the performing arts along with a lot of other people in Moscow. And I happened to see Jim Lyle who was the alumni secretary on the street, down at Third and Main, and I just stopped him and I said, ""Jim, I noticed a week or two ago that the portrait of Dean French was no longer hanging in the Student Union building. ""Oh,"" he said, ""I hadn't noticed it."" I said, ""Well, it's not there. I don't know where it is, maybe it's been moved."" I says, I'm telling you now that I'm cutting my pleqge in two for the perfor ming arts building unless I get a satisfactory explanation of why they moved the picture."" A number of years before that, while Dean French was still alive, she was dead by this time, there was a move ment started by the alumni, through the alumni president, and I don't know who he was, to get an oil painting of Dean French to han£ in the Student Union. The painting cost roughly $1,500. Now it might have been $2,500, I don't know, but at least $1,500. It was done by an ar tist in Seattle where Dean French was then living. And it was juat a quiet movement to raise the money, and we raised the money, I maybe gave $10 and a lot of others did, and she cane over to see it, and we hung it in the Student Union. Well, a couple of weeks went by after I saw Jim Lyle and I got a telephone call from President Hartung, and he said, ""I understand you're a little disturbed about something Louif, would you come up and talk to me? And I said, ""Be glad to."" So I went up and he said that Jim Lyle had told him what I had said. I says, ""I feel that way very strongly."" He said, ""Well, we have de cided to put the photographs of all the deans in one room at the liball rary, and line the walls the pictures ofAthe deans, past and present. And so, that will go there."" And I said, ""Yes, and those photographs usually are eight by ten that cost about seven dollars."" And I said, ""This one of Dean French an expensive, at that time, oil painting."" I said, ""It's fine to have the deans' photo graphs in the library, but Dean French started with her own money the Blue Bucket Inn, and went broke at it. She did it as a service to the students. That's the forerunner of the Student Union. Her photograph belongs in the Student^Union."" I said, ""I believe in tradition."" I said, ""There are buildings on the University of Columbia campus that are two hundred years old and they're still there and they still have the same names; so-and-so's hall. It's true in the University of Lon don. It's true at Oxford; I've seen them. Hundreds of years old and they have the same name."" I says, ""I believe in those traditions and you can have all the other deans in this one room, but Dean French's belongs in the place that she started as a student service."" He says, ""I see your point."" Well, another couple of weeks went by and Jim Lyle called me up and said, picture of Dean French is back in the S tudent Union."" It's still there. That's that. It's not hanging in the same place. It's hanging right next to the Borah Theatre.",,
SS,She sounds like an extremely dedicated person.,,
LB,"She was. She had various rules, in other words, no girl could appear on campus in anything but a skirt, except when the temperature got down below a certain degree in winter. Ten above zero or zero, or something. And then they could wear slacks. Otherwise, they wore skirts. No question about it. You were home by nine o'clock week nights, you were in your dormitory or sorority. Period! Saturday night and Fri day nights you were in by eleven-thirty« and Sunday night by seven. And it was a rule, no one questioned it. She was very strict. But the students as such disliked her and as graduates they loved her. That's correct. I thought she was the weeds! (Chuckles) I didn't like her, and yet she was always invited to every fraternity and every so rority dance. Not to invite Dean French was unthinkable.",,
SS,While undergraduates?,,
LB,"While undergraduates, oh, yes, it was unthinkable. And some student would be assigned to escort her and they did. And everybody in the house, every man in the house danced with her, always. You danced with her, maybe you had to cut in, but you danced with her and "" apprecia ted it that it was a courtesy. She did this; she would announce to a fraternity and a sorority that, ""I would like to be invited to din ner next Sunday. I want to give a little ten minute talk after dinner."" And so forth, so you invited her. And her talk at the dinner table was on table manners and common courtesy. And you didn't see students after that shoveling food in their mouths with the wrong hand or hol ding their fork this way. She did that every fall. And she taught them manners. And it was part of the college career to learn to be ladies and gentlemen. No one does that now.",,
SS,Where do you think the source of the dislike of her as undergraduates would come to school?,,
LB,"Oh, she was too strict, she was too strict.",,
SS,"Didn't want to be regulated, it looks like.",,
LB,They wouldn't stand for it now.,,
SS,"Exactly, that's what I mean.",,
LB,"But then, her word was law. She had the authority, I suppose she had the authority given to her by the president, that she was to super vise the morals of the campus and be dean of women and see that the wo men were in their residence hall at a certain time of night. And that the boys were gone by a certain time of night, and that was that. And she ruled with an iron thumb. The girls loved her. Many of the boys, including myself-",,
SS,The girls did like her?,,
LB,"Oh, yes.",,
SS,"I was noticing in one of these Blue Buckets that some of the attitudes didn't seem very different than some of the attitudes today. I don't know whether who was writing it was just being really daring, but, I'll see if I can find it- there's something here which struck me as being a bit racy. This one little story; ""The local laundryman having scoured the inner chambers of some of the female boardinghouses secured valuable information including the real meaning of the Grecian symbols.""",,
LB,(Chuckles),,
SS,"""Gamma Phi Beta, Good Petting Bunch."" Is the first one.",,
LB,Yeah.,,
SS,"""Kappa Alpha Theta, Keen After Twilight. Chi Beta, Come on Boys.""",,
LB,Yes.,,
SS,"It just seemed to me from reading some of that, that there was, I don't know if this is just on the boys' part or not, but there really seems to be the same kind of interest in the opposite sex as there is today.",,
LB,"Oh, sure! Sure. I think it was common knowledge that the girls of one sorority were a little more lenient than the girls in another so rority. Just the way they do today. Some sororities pick students, some pick good-looking girls, you know. That's true. The Kappas have always gotten students. They've been number one or number two or number three in student achievements all through the years, until a few years ago, it's not more than five, six, that they have stopped releasingAgrade averages of sororities and fraternities. Before then they would release the averages. The average of a sorority would be 2.49 and became a habit that the Kappas were always number one or number two. And so, because of that, that alone, the complaints that were made affected rushing the following fall, they dropped it. But it's been true the Kappas have always somehow gotten good students and they've also gotten very attractive girls. That's probably correct. this boy's. That was opinion of the girls, of the ones that would allow you to kiss them at night and so forth and so on and those that wouldn't That's true. But Dean French was quite well- reasonably well liked by the girls and despised by the majority of the men. But ten years out of college you loved her! You knew she was right. You knew she gave you something. She gave you table manners. When a woman came into the room, you stood up. And she gave us all these things, you know. And that's part of college life. Now, with these students living in these trailers and wearing dirty cutoff jeans; I'm sure that a lot of them have no concept of being what the old English would say was a gentleman and a lady. And Dean French saw to it that you got that much culture. Whether it stuck or not, I don't know.",,
SS,Do you think there was any difference in terms of the needs of stu dents for getting this kind of culture? Whether they came from a rural or urban background?,,
LB,"More came from rural backgrounds than probably is true today, because we have fewer farms. We have larger farms and fewer farms. More city people. Boise is a city of 100,000; Boise was a city of 17,000 when I came here. And we didn't have many big cities. There wasn't the work and it was more rural; there were more farms. You didn't have farm machinery, you didn't have combines, you threshed the wheat and thresher put it in stacks and stationary ;was located in the field and you hauled the grain to the thrasher. Well, you could get by on a sixty acre farm. If you haven't got 600 acres now, you might as well go out of business.",,
SS,"These sons and daughters coming from the rural areas, were they more likely to be, in the view of Dean French as needing some more graces?",,
IB,"Yes. I'm sure she felt that way. And I'm sure they needed it. Sure they needed it. More so than they do now. We didn't have as many rich people in Idaho. Oh, those people who had money would do as they still do; send their sons - send their students to Harvard or Yale or Stanford was quite a popular school. My wife, for example, went the first two years of her college work to University of California at Berkeley, until her widowed, she knew, could no longer afford it. I don't think the mother eyer said no, but my wife was like I was, smart enough to know that tuition had gone up in California, so she came to Idaho her junior year. But that was true.",,
SS,But those who were the wealthy would tend to send their children,,
LB,"Out of state, yes. To a better school. In other words, they, oh, just the way you used to go to Salt Lake to buy your clothes, if you lived in the Pocatello area. They way the people do in Moscow now. Certain percentage of them go to Spokane to do their shopping. Stores here aren't quite good enough for them, they don't have the selection. And that's been true; still true.",,
SS,"Well, talking about dating and activity between the sexes; In those days, I'm curious about it in terms of the contrast in the way it is now. Was it usually that you date a lot of different people during your years in college, or was it that they tended to being going steady?",,
LB,"I think it hasn't changed. I think it's about the same. Except you other things. Popular pastime then was to walk the railroad tracks. Heavens yesI You didn't have a car. There was no picture show on Sunday. The American Legion- No- the churches kept Sunday movies out of Moscow until 1928 or '29, and then the American Legion persuaded the city council to allow the picture shows on Sunday. And Mr. Kenworthy gave, for many years, a percentage of his receipts from Sunday movies to the American Legion. But up until that time, when I was school, there was no Sunday movies. And you had a date with your girl on Sunday; what do you do? You don't sit around the sorority living room with fifteen other couples! You can't be personal there! So, you'd go out and you'd walk around town or you'd walk the rail road tracks. I've walked the railroad tracks out toward Pullman time and time again! Or out towards the cemetery. That used to be a popular pastime; go down to Main and walk the railroad tracks out to ward the cemetery. Saunter along and you could talk to your girl. That was a popular pastime. It was enjoyable. I got engaged when I was walking the railroad tracks down the Pullman road! (Chuckles)",,
SS,"That's interesting, because I know for instance at Elk River, the de cision of the church- the Community Church - prevailed on the city council to stop Sunday movies, and caused really bitter feelings on the part of the young people because of the isolation of the place. They had been having Sunday movies, then there was nothing for them to do.",,
LB,"That's true with the students here. We had about- I came here just after World War I and the enrollment jumped about 200 that year, around 650 to 850. Big jump in enrollment, and that was quite a lot of students to toss on the community without anything to do, so all you could do was to walk. (Chuckles) And railroad track was level, and you didn't have to think about the few cars that would be going along a dusty road and so forth, and so you walked the railroad tracks and you'd see a dozen of 'em!",,
SS,What kind of an attitude did that foster in the students? A slightly negative attitude towards Moscow? A place with nothing to do?,,
LB,No.,,
SS,Students nowdays complain there's nothing to do at Moscow.,,
LB,"I know it. But, my gosh, the Student Union with the bowling alleys to and the pool tables and the coffee bars and records to play,.dance, in such and such a place. We had nothing- none of those. Only thing you could do was go to the Blue Bucket and get an ice cream soda and sit there until somebody else wanted your table and get up and get out! Or you'd walk. My wife and I used to walk around this part of town, and you'd just walk and saunter and as long as you got back by a certain hour, why that was that.",,
SS,"In those days, do you think that there was much sex before marriage? Nowdays, it's relatively common.",,
LB,"Wasn't as common then as it is now, no, no. Good girls didn't do it. Frankly. There was some, certainly. There has been since Adam. But it wasn't as accepted as it is now. No two students lived together as they do now. Now there are hundreds of them. I see 'em at the grocery store. There are hundreds of them living together. That was not done. There was sex on campus, I suppose. I know one of the houses- I won't name it- but the rumor spread real rapidly that a baby was found in a dresser drawer. That's true. A girl gave birth to a baby in the so rority house and stuck it in the dresser drawer. I forget- I don't know if the baby lived or died, I forget. But it spread like wildfire all over the campus. It was true. And there were certain gals who were ^giving out' as you say, the same as there is now. But it was not as common as it is, by one-tenth. If you thought you could live with a girl- why, Dean French would see that she was out! Tomorrow morning. They kicked them out.",,
SS,I imagine it was difficult to keep things from Dean French.,,
LB,"It was. It was. She knew what was going on. Heavens on earth! knew every couple that was going together. Period! How she knew, I don't know, but she knew! She knew my girl was Ruth Hawkins, no ques tion about it. She knew, she knew what every man, who his girl was. She knew every girl who had more or less a steady date. She knew!",,
