speaker,timestamp,words
Michael Bubuly,0:13:23,"So he got hurt. Boy, I tried to move, I'd say I was hurt. I couldn't budge my back, couldn't budge, couldn't move my shoulders. So I got to Al Croubert, and from Al Croubert, I had to find a transportation to Potlatch. And they got a guy there with an old car, a nurse was with me, and he got in the car, and boy, every time he made a turn, my friend, my boy, I just screamed, they kept feeding me the morphine or tablets and all those painkillers. I got to Potlatch, where I took the x-rays, and I knew the doctor well, you know, I know my dad, and doctor my dad, and stuff like that. And he told me what took place. And he told me, he said, a couple of days later, I said, I want to discourage you, but you'll never top load logs again. I said, what do you say? He said, that's what I mean. He said, I hope that it will not discourage you. I said, no. That's not a very good news, but we'll have to take it. So anyway, I was there for 12 weeks on a frame, you know, that's like that, with the laying on my back, my feet down there, my head down there. And then here, see, my stomach way up here, I couldn't turn over, couldn't, couldn't, figured that would heal that way. But anyway, 12 weeks for you, didn't, wasn't healing. So, it put me in a brace, and I wore that for 18 months. That didn't do any good. So, finally decided to have an operation. And I went for the operation, which was quite an ordeal. It took from 8 o 'clock till after almost 1 o 'clock."
Michael Bubuly,0:16:15,"And I haven't been very good since on my back. It still bothers me. I still have a drainage in my back that was 1935 when the operator, still have a drainage on my back. But you went back out in the woods anyway. Yeah, I went back to the woods and worked in the woods for the last 10 years. The last 10 years I've worked in the woods, doing the same thing that I haven't done before. And didn't, oh, it wasn't as good as I was, that it's as good on my feet as I was. But I didn't mind it. I topped it out. Sometimes it's pretty tough, and sometimes it wasn't too bad. So, then I had to work to live."
Sam Schrager,0:17:16,Did you ever see any other guys get hurt in the woods bad?
Michael Bubuly,0:17:21,"Yes, I seen guys get killed. I seen a guy that was sawed in the woods. And they saw the log drop on the side hill. And he was on the lower side? Well, anyway, they say you're blocked along, so it won't roll. When it's cut off. Anyway, when they sawed it off, the log dropped. And that prop come out, the log dropped, and rolled down. And he fell down and caught his head right between the stump, just like that. And I was off to the side of the machine in my life. He just looked like a punk when you take a punk when you squash, and he dropped something heavy on it. Blood and the brain, and everything just, oh, I'll tell you in a second. And that man never knew what happened. Just like that, just squirt, just like that, like that. And lay it there, and drop a bit of weed on it. And, oh, see, minor rags, rags never see, that's the worst one I ever seen, though. I seen the minor rags, and getting them out, you know, broke a leg, something like that. I see the guy driving a team of horses, and what they call logs that's logged together. You know, a string of logs. And he comes to a curve. This log that the horses hooked on, that it was driving, walking alongside of it. The log caught something back there, and hooked on to something, and that lifted this foot log, and drove right against his leg, yeah. Shelled this bone, clear out here."
Michael Bubuly,0:19:48,"There he was, sitting there, he said, oh, God, he said, I don't know. He blended that. Before they got him to the hospital, well, he died in the hospital operating table. A young man, twenty-two or three years old. And that wasn't very pretty sight to see, either. Miles away, you know, thirty miles away from a hospital or anything. You know, that was up in a marble country, way back. It takes you, oh, it takes you a long time to get a man out. I had taken some of them out in the car. I had an automobile, and I had some of them out in there, and when they get hurt, they come get me. They come get me to get up to the hospital. I drove some of them to the hospital, and I really, really, it was a pitiful way there. Every time, a rough road, every time you had to bump or something, you know, scream. But you couldn't help it, though. We were cutting mountain roads. And I told her, I said, I just don't want to hurt you, but I said, I want to get you, I've got to get you there."
Sam Schrager,0:21:14,"You think that you couldn't help that there'd be bad accidents, because it was just real dangerous, or do you think that the company didn't do enough for safety, or the men didn't do enough for what?"
Michael Bubuly,0:21:29,"Well, it's just a pure accident. The company always cautioned the guys to be careful. They didn't want the guys hurt, because it's against their, naturally, a lot of, most of the foremen, they're human, you know, on management. And they hate to see the accidents, but the men working, sometimes more cause of it than the company, because of a little bit of carelessness. They get too confident. They think they could, like that young fella I told you to drive in that team, and if he'd have watched himself, if he'd have been on the right side of that, he would have said it wouldn't have happened. He should never have been on the inside without Loggers pulling towards him. He should have been on the other side. Something caught back there, Loggers wouldn't have did away from him. But he just happened to be a little bit careless, going on to be on the inside of that. Here where, when he caught back there, he'd have just come right over right, where they're getting his legs just crushed. So, it was just the hard luck, his own hard luck and fault."
Michael Bubuly,0:22:52,"But, you know, the company always tells you to be careful. Safety first, whatever you do. I took the chances, I took the chances myself and also anybody else, you know, figure, well, it can't happen to me, but it does. I didn't think it would ever get my back broke either, but I did. I didn't think it could happen to me. I said I could get out of the way of anything. But at this time, I just happened to glance down there where in fact the log I was holding, you know, to get the chain on there, to the lazy other one on there. It was, logs come off their chute, they were all peeled and slicker, you know, and the bark knocked off and I was slicker than eel. And he just slud right off and took my, what they call, PV with it. And I looked down there just like that one. It had alone caught me cross there. And if I'd been watching, if I hadn't looked down there, that log wouldn't have gotten me because I could have died there. I'd have to log from the street and clear off the load, grab the cable, be right on the log. At that time, I just happened to look down there, thinking that the laid out log there, you know, got to have had the confidence that the wood, but it was pretty, logs were pretty slick, you know, cover off their chute. Just bark knocked on them and just sapped and everything. Just to touch anything and just slide right off. And laid one in, it was about the other one over. It slipped, the other end slipped off. I got, how long?"
Michael Bubuly,0:24:49,"I got crippled up, which would stay with me as long as I live. I still say that I'm pretty lucky I'm as good a shape as I am now. In my 50 years that I've been aged, I'll be 78 next week. So, I've done too bad, I think, for... But I've gone through, I think I'm pretty lucky."
Sam Schrager,0:25:36,What about that fire in Bovill that they had just soon after we came? 1914?
Michael Bubuly,0:25:49,"Yeah, that was my first experience on the fire, forest fire. I was working in what they call Beale's Butte, which is the area north of Bovill, there's a big ball's mouth in there. And they had a camp right on top, right on top of the Butte up there. They brought in supplies on top of the horses, up for hand-graded rolls on the field there. Zigzag up there. Anyway, that was a pretty good stand of timber up there. And they rigged up what they called Annless Line Highline. They'd take the logs from the top of the mountain, bring them down there. And at that time, that was one of the first... Outback's first experiment for something like that up there in this country. The logs, they had what they called crawlies. They'd pick up, you know, a stop there, and at the back end, them crawlies come down low to what they call Skidway. They'd put the logs in the crawlies and the sling, and nets would come down. They were about as far from here to that tree apart. And that line was a mile and a half long. And at one time, there'd probably be... probably 20 or 25 crawl roads and logs hanging right on that line from up there to down. See, they'd outload one bunch of logs down there, and that crawlie flips on the other line going back. See, and they just kept what they called merry-go-round. Empty crawlies going back, logs coming down. Anyway, they were going pretty good gate, and they were getting lots of logs out. And I think it was then... July, I think it was July, I had nothing with July, somewhere along there. A fire broke out down old Flashing in the foot of the hill, old Camp 5, and old Slashing that, in those days, they just slashed everything right on the ground. And all that stuff dry as a powder, and fire got started there, and got out of control. It started up on Mountain. Well, anyway, it was about 2 o 'clock in the morning. 2 or 3 o 'clock in the morning, they had those, what they called dinner gong. Four minutes out there pounding out of the hill, and everybody got upset. Fire, fire, fire, boys, they could hear a roar from down there someplace. And, uh, boy, we got out of there just as fast as we could. We got out of something around the ridge, away from the fire, and we got down on the other, below the fire. And you know, she seen that fire going up that mountain, got her, what they call, crown fire. I bet you could hear it five miles away. The, the roar, just like a, one of these planes way overhead. That's the way it sounded, blowing up that mountain. Right on top there, the crown fire just took everything clear up the top of it. And, uh, logs and everything, and the line, the whole thing was gone. Some, what they called the donkey, the donkey engines, and everything was gone. Even the cap and the whole thing was burned up. But, no, there was no life lost in that."
Sam Schrager,0:30:09,"What did you guys do that were up in the, up on the mountain working?"
Michael Bubuly,0:30:13,We was cutting logs.
Sam Schrager,0:30:15,"I mean, how did you, what did you do when the fire came?"
Michael Bubuly,0:30:18,"We got out, you got out the foreman, foreman led crew out of there. Clear around on the other side, over the ridge, there's a really big ridge that runs around that basin, that Cougar Meadow Country is a big basin. Well, we had to go clear around to get up down below the fire. Because the fire was heading north, straight north. We went east, east of the east, our way didn't get around it. Until we got down below it, of course we all had to go to work and fight the fire down there. And the fire spread, fire spread. That was something."
Sam Schrager,0:31:11,"Well, do you, what do you remember about the fighting of the fire itself?"
Michael Bubuly,0:31:16,"It must have been a hell of a fire to fight. It was. It finally got out of control altogether. Until it burns itself out. It came almost, I thought it was going to take Bovill too, but the wind changed at that time. Wind changed at the time and was against that. You know, wind was blowing against the fire, so that kind of checked it. That's the way they got it out of control. But the wind hadn't changed. It would have been clear, probably clear over there, the L-curver and all over. The way the wind was coming. It was clear over Bovill and over east of there. But wind changed and the luck had happened to wind change and they got to give them a chance to get out of control."
Sam Schrager,0:32:21,Where were you trying to fight it? Where did you try to stop it from?
Michael Bubuly,0:32:27,"Right out of Bovill there, what they called Camp 8. That's just a little ways towards Clarkia. You haven't been out of it all, but you're not the crater down there. Well, I know the area, but I don't know where Camp 8 was. Well, towards Clarkia, about a mile out of Bovill, where you go towards St. Mary's. Old there, Bear Hills back there. That was all timber. That's where a fire was stopped. It's all that flat there, that Cougar-Minter country, what they call Cougar-Minter country. That was all burnt. That big butte back there, clear over towards Clarkia, you know, where you go over. Divide there, clear over to that."
Sam Schrager,0:33:21,"Did you have anything to do with when they, did you see when they were trying to get, when people were getting out of the town, evacuating the town?"
Michael Bubuly,0:33:30,"Well, they were getting out of town before we got there. When we got to Camp 8, and a company had a logging train there, you know, bringing the people out, bringing the men out. We got there, and Milwaukee railroad bridge was a fire there. Just across a little creek, it wasn't probably 30 feet long there, it was 40. But it was fire under it and burning, and it was afraid to go across it. Of course, most of us could have walked out and walked the road and walked down, but they were all on that train, about five or six hundred men. And this, one of the engineers said, well, my family's in Bovill, so I've got across there. So he took his engine and went across. But he was resting in their palms. He got across there, so they figured it was safe for them. But anyway, it was, most of the people was gone out of Bovill. They were having a potlatch and all that way, and all that. The train took them down there. And they were getting ready, everybody was getting ready to leave."
Michael Bubuly,0:35:08,"And that's an experience that I probably don't very easy forget to see when a blaze like that, how fast it could travel. It's amazing. It traveled, I wouldn't say it down here, that a fire traveled 70 miles an hour coming up the bridge there, but no fire traveled that fast. But it traveled fast enough that you'd have quite a time keeping ahead of it if you were trying to get away from it."
Sam Schrager,0:35:49,On foot or in a car?
Michael Bubuly,0:35:51,"A foot. A foot. But they got me trying, I've heard them tell down here, this big old gloss down here, whatever you call it. The fire was traveling 70 miles an hour. The fire can't travel, it won't travel that fast. Wind don't blow that fast."
Sam Schrager,0:36:17,"So if we get 70 mile wind, it wouldn't be much left in front of it, would it?"
Michael Bubuly,0:36:22,"So I don't think that the fire, the exaggerator of it, but I'll say that it'll travel 10 miles an hour. It gets the right bimp and a little uphill. Boy, she crowns pretty fast because that heat would have had a bit of an effort and it just melts."
Sam Schrager,0:36:46,"Dude, the town of Bovill itself, wasn't there a fire there about the same time as that in the town?"
Michael Bubuly,0:36:52,"Well, that's where the town burned at."
Sam Schrager,0:36:54,Were you there when that happened?
Michael Bubuly,0:36:56,"Yes, I was there that night. 4th of July. I was in town. I was in town for the 4th of July celebration. They got us out of bed. The building that I was in didn't burn, it stopped at the highway going through there. The guy that owned the building there, he got everybody up in the town, it's a fire, the town is burning. All we could do was get out there watching burn. There was nothing that you could do. She was pretty hot firing there too. People, everybody in town was around there watching the burn and nobody could do anything about it because the water pressure wasn't good enough. Firefighting equipment was absolutely not practically not. There was some that lived in the mountains. The bank burned up there, and the hotels and restaurants and post office and the whole thing went there. It was all framed buildings. There was no brick building there. A lot of guys were nervous that the money burned up in the bank and everything burned up. Nobody lost anything in the bank at that time because they had everything in the safe. The next day, I was around there and they asked me if I wanted to work. I said, hell, I'll just get it. I said, hell, yes, there's no extra money. So I worked to help uncover the safe, you know, and bought coal and stuff, you know, uncover the safe. Nothing in the safe was burned up, but everything else was level with the town. All the hotels and beds and frames and all that was twisted from the heat."
Sam Schrager,0:39:29,"Did you have any idea how that one, that fire started?"
Michael Bubuly,0:39:34,"Well, I figure the one guy, there was a guy that, a couple of guys, had some money in the bank. And I understood that one of them drew $700 or something like that on the bank the day before. That day, that same day, the fire, that night, the fire started. And them guys, I think two of them burned up in the fire. And there was room where somebody could have went in there and robbed them and perhaps killed them and set a fire. And that was possible, but there was nothing ever, definitely nothing that had been proved on anybody or proved that that's what happened. But there was pretty strong suspicion that something like that had happened. Because them two guys were the only ones that burned up. This guy had to do money helping these partners. So something like that could have happened. Of course, those days, it was very rare for something like that to happen, but still could have happened."
Michael Bubuly,0:41:08,"And finally, after all, the town rebuilt. And it was pretty good for a while. I don't know how it is now. But I imagine she's pretty well run out of this town part of it."
Sam Schrager,0:41:27,It rebuilt fast after that?
Michael Bubuly,0:41:30,"Yeah… it rebuilt right after the fire. It started rebuilding. All that block, brick building, there was no frame building there."
Sam Schrager,0:41:47,What did you think when you first came over and you first came to Bovill?
Michael Bubuly,0:41:53,"It sounds like it would be pretty wild and wooly country for a young kid. Well, it was kind of strange. Language was the biggest barrier. The people was all right, but I couldn't understand what they were saying, what they were talking about. You know, it's quite a feeling when somebody's talking to you and you don't know what they mean, what their meaning is. I look at them, just as I said, I don't know, I can't understand you, but a lot of them, you know, they talk to you. Oh, it's kind of a strange feeling. You can imagine yourself now going into Russia or someplace and they can talk to you in Russia. You know they're talking to you, but they don't know what the hell they're saying. But it didn't take me long to catch on. I began to, one of my dad was pretty good, he didn't speak to a plane, but he understood better than he could speak it. And he began to teach me right away. Well, I learned a month or two while ago, I could understand a hell of a lot what they're saying. It's easier to understand than it is to speak. It's easier to understand the words than it is to speak them the pronouncil. But a year or two I was around with young people and having, chasing around, getting a great number of girls. I got along pretty good."
Sam Schrager,0:43:43,"Was there a pretty good social life there when you were growing up there, a teenager?"
Michael Bubuly,0:43:48,"Yes, I think it was. I really think it was better than it is today. The people were a little familiar. That is, you know, you get acquainted each year. I didn't have no trouble at all getting acquainted with the people, and people accepted me as one of them, and I felt as one of them. And got along with them good. A lot of, you know, first few years where I perhaps didn't understand everything they were saying, but anyway, I'd figure out what they were saying later, you know. I got started writing, reading. Well, like you're saying about the girls, that's something that I've wondered about. I figured that there probably couldn't have been very many girls with all the lumberjacks around."
Sam Schrager,0:45:00,"But for the young guys, it wasn't too hard to get dates and stuff like that?"
Michael Bubuly,0:45:05,"Oh, yeah."
Sam Schrager,0:45:06,"I mean, they were with the town girls, huh?"
Michael Bubuly,0:45:09,"Yeah, sure… you know, you get them off the young people those days, like in the holidays. There were a lot of girls in order to see someone. Well, I like to get acquainted with them, and you'd see a girl, well, I'm going to get acquainted with them, and eventually you'd just get together. I just figured there'd be a lot of lumberjacks, and there wouldn't be very many towns. Well, most of the lumberjacks were older people. There wasn't too many young lumberjacks in those days. Mostly older people. There was, occasionally they'd find two, three young brothers in the camp. That is to be, you know, in their thirties and forties. And nowadays there's more young people in there, which is because they're making more money nowadays. The more young lumberjacks today, of course, today they wouldn't hire an old lumberjack. It's got to be young men who they hire. In those days, they hired older ones, experienced."
Michael Bubuly,0:46:28,"And, of course, every town, there wasn't too many, too many girls in Bovill, that is, because town only, it was only about 500 at that time. But it wasn't too hard to get acquainted. There's one thing that I never did take to was dancing, and I couldn't, never learned to dance. But I'd go to dance, but I wouldn't dance. I'd go there and I'd sit around, talk with people. To dance, I never, I don't know, just never got taken fancy to it. And that kind of holds the guy back. If you get dancing and you get acquainted quicker."
Sam Schrager,0:47:31,"Do they have much parties and stuff like that, too?"
Michael Bubuly,0:47:35,"Oh, yes. Yeah. Gatherings… in later years, all the gatherings, parties,… changed a little bit. It was more to drinking, more drinking parties. But in the first days I was around there, there wasn't too much of that going on. Young people didn't take to these wild drinking parties until later in the 20s. But you take, in between four 20s there, there wasn't too many of those, there wasn't too many people, young people drinking. But in the after 20s there, I made up for it. Moonshine comes. I wonder why that was. Nowadays you think of young people drink, that's the way it is. Well, it's just, I don't know, just to be doing something, I guess. To find a recreation, I guess, or something that... I was thinking why they didn't drink before, back in the 20s. Well, I tell you, there wasn't, I don't think there was so much drinking among the older people in those days either. I think what the younger people learned is right at home. Most of them. I think the examples set for them and I think that followed."
Sam Schrager,0:49:35,"What about the old lumberjacks? What kind of guys were they like, the guys that would be the lumberjacks in the camps, when you were young and the old timers that were in those camps?"
Michael Bubuly,0:49:55,"Well, there's only one thing that I found out when I was a kid. Some of the old lumberjacks, they didn't like to out-porn people. I know one guy in particular, a boy every time, luckily, he's just the greatest thing to do. Why did you come here? And I thought I was kind of, I don't know, if he'd only stop or think, some of his ancestors came just like I did, but some of them don't see it that way. As Tom, the guy the other day, called me on the telephone and he says to me, he said, I'm not poring her like you are. I said, oh, I said, you're just not smart enough to realize that you are. No, I'm not. I didn't come from over there. I said, you probably didn't, but I said, where the hell did your ancestors come? Oh, it probably came from England someplace but I was never there. I said, well, what do you figure that you're more American than anybody else?"
Michael Bubuly,0:51:10,"And as I said about this, some of them, oh, one guy in particular, he didn't like me. He just thought I was going to take his job or do something. I don't know what that's, that's hurting. And he didn't like me, I know, because he just, but a lot of them are just as nice to me as my dad was, you know, toward me."
Sam Schrager,0:51:36,Were a lot of the bachelors?
Michael Bubuly,0:51:38,"Mostly bachelors. Mostly bachelors. Probably 50%. It's a gold one. Come from someplace from here to go from there to there… and that's the way it,"
Sam Schrager,0:52:00,"by the way, you read that book, did your trees grow tall?"
Michael Bubuly,0:52:08,"Yeah. Yeah, I wish I could get a hold of that guy that wrote that book. I'd correct him on something there. When he said that the old Sam P. Wash was the guy that murdered the guy in Elk River in 1912 or 1914. He was just a little bit of a man there. Well, he was just all wrong because old Sam P. Wash never was in Elk River until almost in the early 20s. Never been to Elk River. He lived in Bovill, but he just never, never went to Elk River. And I'd like to see that guy sometime. I might see him in Alaskan word and I highly got his information."
Sam Schrager,0:53:08,Did you know Sam Piwash?
Michael Bubuly,0:53:08,"He was a very good friend of mine. A friend of my dad's. They were partners for years. You know, they're batched together and had their homes together and everything. And my dad had a reputation, one of the honest guys, one of the very best integrity and honesty that anybody could have. He never had a bad word for anybody or would do harm to anybody. He's a real honest man and old Sam was his best friend and they were together. In fact, when this murder took place, I don't worry, it took place. I never was up there before that or quite a while after that. But I know just exactly where it took place. And a guy that did it, he was never caught. He got out of there and he's gone. Nobody ever saw him ever since. By the way, he got out of there. He rode the train out and nobody knew him. With a cast on his leg."
Michael Bubuly,0:54:49,"After he got out of there, that cast was off and he was gone. But anyway, the murder was forced onto him. This bully guy, it was a public place where it happened, wild house. And this guy was a big bruiser, twice as big as the other guy and he was abusing it or beating him up. Kicking him and everything and guy got tired of it and he just took a knife and ripped him open and got out. And the only way to get out of Elk River is this guy's himself and he cast on his leg and put him on a train where he went. And where he went from there, God knows, and never did find him. But anyway, this guy said it was Sam. He wasn't in it, but Sam did not do it."
Sam Schrager,0:55:56,"This bully that got killed, had he been around there for very long? Did he have a reputation for being a bully?"
Michael Bubuly,0:56:06,"No… the guy that got killed? Oh yeah, he was awful abusive. Abusive because he was big and powerful. See, he just thought there was nobody as big as or as strong as he is and little liquor when he was very abusive. And I know a couple of answers like another one happened on a fern one in the same manner. Only happened on a job. Or a big guy, he was kind of over shear. He was a bully and he got taken on a little bit of a guy. A little guy weighed about 150-120 pounds. And slapping him and stuff like that and a guy got tired of that. So he took a gun and shot him, killed him. He killed him and it all depends. But anyway, the guy went through the pen attention and he died. Died there. Nowadays he's out. So that's the way the Al Curban said it happened. The guy took it as long as he could and the guy wouldn't leave him alone. He kept following him around. So he just thought, well I'll have to do something. You can't tell him otherwise. He just stuck a knife through him and spilled something and went on about his business."
Michael Bubuly,0:57:57,So there were quite a few people saw that because it was in a public place there. They saw it happen. They know who did it. They know who did it. But they never could find him.
Sam Schrager,0:58:12,Did the people not want to tell at the time?
Michael Bubuly,0:58:15,"They wanted this guy to get away because it wasn't his fault. Well some of them didn't tell him because it wasn't his fault. Most of the people wanted him to get away because the guy was abusing him. Man, so much stronger than you are. You can't just sit there and let him... Beat you up. Beat the hell out of you. Just because he's bigger. So these people know that Fred is the one that fixed him up in the cast to put him on the train. Figured out the way to get out. He got out that way. He got out right on the train. Never did catch up with him. Where he went I don't know. God knows where he went."
Sam Schrager,0:59:07,Was there a law man there or a cop in Elk River at the time I wonder?
Michael Bubuly,0:59:12,"Well they usually have a deputy or something down there, a town. That was outside of the city limit, outside of town. That was in the county, but the town county was around... The guy was gone and the better guy was dead. There was no court or trial over that or not because they couldn't find the guy. I thought he was gone. They just couldn't figure out where he went."
Sam Schrager,0:59:56,Well what about Sam Piwash?
Michael Bubuly,0:59:58,"I've heard of him before. I've heard that he had a real successful business through the years. He did good in the area. He kept going and gave a lot of people jobs. During the Depression he was the only one that was hiring around there. He had this little dinky logging business. He kept a lot of guys from going hungry. He was making fence posts and cutting pulp wood and saw logs and stuff like that. Getting guys, you know, a lot of family guys around there. That's the only thing they could do. They could find or do. Sam had something for them. Didn't pay much, couldn't pay much because he wasn't getting very much for his stuff. But anyway, they made a living. He was good for the town. He helped out and supported quite a few in that town during the Depression. He didn't make any money himself. He had the pleasure of hiring somebody and giving them a chance to work. He didn't become rich or anything like that."
Michael Bubuly,1:01:27,"He was a good hearted man. He'd help anybody that was in need. And he did help a lot of them. He was liked, but someone disliked by something. Some of them didn't like him because he figured he was making money or doing good for himself. But he really didn't make any money. He never... Oh, is that enough? If I want a bar, $400, $500, just my plain note. Nothing else. He got wishmated back. And he always told me, like, if you need anything, let me know. Yeah, he's that kind of a guy. He's just a great... He's the guy that built that business in that bank. He's the guy that made that bank what it is. That bank has got to work something like $25 million deposit there in the city, a town of 600, 600, 700 population. Yeah, that's a big bank over a big area. Yeah. Frank Brocke's the one that built it. I knew Ollie Bowman, that was a part owner there, that owned probably half of a statement green. And I knew Willis Bowman. You probably know him. He's a very nice guy. I like Willis."
Michael Bubuly,1:03:19,"But this guy that's in there now, that's the president of the bank, I don't recall him. Newton, isn't it? Was he in there with Brocke was in there?"
Sam Schrager,1:03:28,I don't know how long he was there. He was there for...
Michael Bubuly,1:03:30,What kind of a look at Guy is he?
Sam Schrager,1:03:33,He's bald… tall? Quite tall? Bald?
Michael Bubuly,1:03:36,Not too tall. I guess he's...
Sam Schrager,1:03:39,Kind of dark and bald or...?
Michael Bubuly,1:03:41,"Yeah. He's got glasses too. I know how he is because he was in there before because he was sitting there and inside there working all the time at the desk. Yeah, he's been there for some years… then... Is that..… whoa. Lindstrom. Not Lundstrom… oh darn it."
Sam Schrager,1:04:18,Lundstrom?
Michael Bubuly,1:04:20,"Sunstrom. He's there. Yeah. Yeah. Sunstrom, yeah. He's been there quite a while too. Ray."
Sam Schrager,1:04:27,"Ray, isn't it?"
Michael Bubuly,1:04:27,"Yeah. I know his dad, Guella. But he always... Well, I'm going to ask you about Pat Malone."
Sam Schrager,1:04:39,Pat?
