speaker,timestamp,words,End Time
Walter Currin,0:25:14,"Well, he told us when he was a kid. Ride buffaloes. Yeah, when he was a kid. See him, know people and go for a good ride or two. But he never rode rodeo. Also mountain. He used to ride buffaloes. He take these, ride these old bulls with the saddle or bareback. Since he's the one who didn't. Show he did what he did when he was from a kid… at that way.",0:25:46
Sam Schrager,0:25:46,"When they end them rodeos, what do they have to go like nowadays? You know, they got all that? some some of them have a lot of carnival Florida, you know, where they have where they have to go with them in that days.",0:25:59
Walter Currin,0:25:59,"Well, anything special? Some would have, maybe a little carnival and some didn't. They just put on the show in the afternoon, usually have a ball game in the morning, baseball the afternoon. Be a rodeo. Sometimes they'd, get a little carnival in fairground Ferris wheel or something like that from sideshows.",0:26:55
Sam Schrager,0:26:55,Really sounds like that.,0:26:58
Walter Currin,0:26:58,"Oh my gosh, what a fun. It was a lot of fun. Always give something to do.",0:27:05
Sam Schrager,0:27:05,"But you say, like the horses stuff in those rodeos, they worked. They. They were brought in by people, or. I mean, they didn't like it is now. No.",0:27:15
Walter Currin,0:27:15,"You know, the first one had ever come in Genesee with a bucking stream was George, the Hanna brothers had in 1929. They come in ahead of time and they kept brought in a bunch of horses. And, anybody had a good bucking horse, they'd try him out. And if he looked like he'd make a good bucker, that either by him or trading another horse for the modern looking horse. So they they stuck right here all in the two weeks, every. But they made sure they put it on the spot 3 or 4 days short. Yeah. Over the 4th of July celebration would they were they had an awful good string of horses and they were nice horse to work with. George Hannah. You know what I know for that now, he lived down here in the roost in Orchard someplace. But they did. They don't have this string anymore. He's all he's way up in age now, so he got to go down. It. Oh for that. But he still monkeying around. He like stock him.",0:28:27
Sam Schrager,0:28:27,They give him and they go all around the country. Other place. Oh yeah.,0:28:30
Walter Currin,0:28:31,Wherever they wanted the contract to come in the and string. Why they go in.,0:28:35
Sam Schrager,0:28:35,And that was as a part of the stock show and rodeo that they had.,0:28:38
Walter Currin,0:28:38,"Well I mean yeah. See they quit having the stock shows afterwards, but then they had rodeos around in here. I know I wound up with the Hanna boys. I worked with them here in 2019, and I went up with them to, the Riverside Park up there toward college. And wasn't he was in here twice. March, Uniontown, wherever they could. They don't recommend. Pretty sure why they bring your rodeo stuff here. Put it on, let it.",0:29:07
Sam Schrager,0:29:07,"I got it then. I'm not real ignorant about, you know, bucking horse. Oh, yeah. When they used to tell that you're saying that only some horses were would be buggers.",0:29:16
Walter Currin,0:29:16,"Yeah, not all of them would be. Well, maybe they'd come out maybe once. Next time they were quit and wouldn't do a thing. And a lot of them are just keep on getting worse. That's where once a string they like to get older, some.",0:29:35
Sam Schrager,0:29:35,"Oh, how well were horses cared for in them days? You know, all the farms in stock.",0:29:41
Walter Currin,0:29:41,"Well and older and on the individual. Most of them took good care of their stock, and some of them just not quite as good as he they had to because they had to depend on him for their farm work, you see, see and running ahead, a reminder, you know, employment coming back. Come back tomorrow. Yeah. But, all the way from, oh little by over 12 up to 32 had horses up. On these old ground folk combined.",0:30:20
Sam Schrager,0:30:20,"What about, what was the the size of the horses?",0:30:25
Walter Currin,0:30:25,"Oh, they'd run far away from or 1210 1617. Oh, yeah.",0:30:40
Sam Schrager,0:30:40,"Did they have a lot of different kinds, or was,",0:30:45
Walter Currin,0:30:45,"They like that old? There was, Shire Elk and birches were mostly around this country, and that sometimes you just mixed breed, you know, that was the three main group horses they had around. For the farm work. On account of the flu epidemic. Well, I was running around out there at the ranch, and, old man, we'd come up. You know what I was doing mucking around after school? I don't want any, because come. So his daughter was teaching. His daughter Joanna was teaching down on the county grade school. Hey, Tommy, come and get my books. And so I did. I finished the school year down there. There was six of us, five kids, 18. And that was besides the school we had good old school. She was a real good teacher. Joanna was she's passed on now. But it was I had a real good year down there.",0:31:53
Sam Schrager,0:31:53,"With it. Where are you? Where did you go to school before in Tennessee? Oh, how what was the difference between a school here? The town and a school entry like that? There wasn't.",0:32:02
Walter Currin,0:32:02,"Any difference. Only here in town. We had our one grade, you know, or two grades. And down there we had all the way from the first to the eighth grade. Yeah. We rode a saddle horse. Her brother and I rode from up here on the hill. Then after spring last year was boarding down there with a couple of family. So then she used to ride a horse down with us two in the morning till school was out and I know just the atmosphere being out in the country, you know, but I right.",0:32:34
Unknown Speaker,0:32:34,"I don't know, one day of school, I know it closed in ... near to.",0:32:39
Walter Currin,0:32:39,Well it was called Genesee right here.,0:32:43
Sam Schrager,0:32:43,We did many people were out here. They got the flu.,0:32:45
Walter Currin,0:32:45,"Oh, everybody had it. We lost. oh. Several around here. One man and wife both died within a few hours of each other. All this, an awful lot of died around here for.",0:32:59
Unknown Speaker,0:32:59,At was the first time I think I shifted that year. I remember.,0:33:03
Walter Currin,0:33:03,"You know, I was pretty lucky too that year. But it was bad. Real bad.",0:33:10
Unknown Speaker,0:33:10,"We had to shake it. I mean, and we have Gene Clark. Yeah. Monkey.",0:33:16
Sam Schrager,0:33:17,And you get to play Indian games when you went down there?,0:33:20
Walter Currin,0:33:20,"Oh, yeah. You played any game with you and you get down there. We Mike Sweeney and I, we had two boys from up here on the hill. We played with him down there in games and stuff, but it's always there when you get down. Played stick game and stuff like that. Kids, Indian kids, you know, different little things. They had stick game. Yeah, they played that. I don't remember how the devil we did play it, but now. But and then they played just same as us kids too, you know.",0:33:49
Unknown Speaker,0:33:49,They started playing more.,0:33:52
Walter Currin,0:33:52,They like baseball. We play it down there.,0:33:55
Unknown Speaker,0:33:55,"It's friends. And now he was never around, you know.",0:33:59
Sam Schrager,0:33:59,And he's park and Deary...,0:34:04
Unknown Speaker,0:34:04,I don't know.,0:34:06
Walter Currin,0:34:06,Y'all. That was we had to change.,0:34:09
Unknown Speaker,0:34:09,Their plans and use the levy area. But I guess it was no real.,0:34:16
Walter Currin,0:34:16,"Yeah. If you contact me on my, he can probably give you a lot more history further back than I can go to the farm. Well, he's in his 80s now, and he's an old timer here. Because I lived out here in the country, I missed a lot of city life.",0:34:35
Sam Schrager,0:34:35,When did you start working in on a farm?,0:34:38
Walter Currin,0:34:38,"How old were you when you. Oh, I left 12 years old.",0:34:43
Sam Schrager,0:34:43,When he started on doing.,0:34:44
Walter Currin,0:34:44,Row driving team. How team? Different things in the field.,0:34:50
Unknown Speaker,0:34:50,A lot of kids used to start in the.,0:34:51
Walter Currin,0:34:51,"Porch helping in here, mowing hay, raking.",0:34:55
Unknown Speaker,0:34:55,So I had to do that. I guess.,0:34:57
Walter Currin,0:34:57,"Nothing. Yeah. When I was going to school, I rode from one seven mile out to Genesee here, and Saturdays dad load had me working in the field and my brother said, how act, but take that team and field plow team or whatever you doing? Until I got broke into him on horses.",0:35:23
Sam Schrager,0:35:23,Did you start with just two horses and did you start with the.,0:35:25
Walter Currin,0:35:25,"Oh no. We had 7 or 8 head on the game ball, probably six on a Harrow, two on a war machine and a rake and stuff like that. So. I drove combine several years. With horses and field. Yeah, I work around push binder. And my contractor work.",0:35:56
Sam Schrager,0:35:56,"You know, we talk about the Genesee harvest all over this county. I mean, no matter where you go. Yeah. Very hard way out there. Yeah. They say, well, it was, while we were clearing up the land, and of course, we came. Father worked out at Genesee. Yeah.",0:36:15
Walter Currin,0:36:15,"They come down here and harvest work. Oh, yes. And and, in the old steam thrash machine days, he the several machines would come from Troy down in this country. But fresh grain. There was a swenson's Albert Hall. Seth. All different ones. Only flammable, different fellows. It had big fresh enough. It would come down here, trace the grain. They other grain and the whole grain. After they started mining.",0:36:46
Sam Schrager,0:36:46,Mean there was enough market for them to come in from outside with.,0:36:50
Walter Currin,0:36:50,"Oh, yes.",0:36:50
Sam Schrager,0:36:51,Machinery.,0:36:51
Walter Currin,0:36:51,"Well, yeah. All these, these farmers around here didn't have a fresh machine in their own and frozen come down. It covered all the way from might, say, the Washington I. You go around to the Clearwater guy, would you get all that country in there? You know, traced it, hit it and traced and and he used to stack the grain straight. And then they went to boil before the heat combined. It that is a big scope of country and lot of grain here to fresh.",0:37:23
Unknown Speaker,0:37:23,Yeah. Same to me. This is what they. Used to this a lot of.,0:37:28
Sam Schrager,0:37:28,People come in from like harvest. oh I agree harvest.,0:37:33
Walter Currin,0:37:34,Oh yeah. It was a lot.,0:37:35
Unknown Speaker,0:37:35,"Of a lot of Michigan. Yeah. 30, 40 days of harvesting trail. Yeah.",0:37:39
Walter Currin,0:37:39,"They. Yeah. Oh, there was lots of, work here for, you know, transient labor. And they work here, too. Some. And some would stay around, you know, and help with the farm work, help the little farming ones that can handle horses that you that go all to and get to follow some of these farmers at Hiram's or you get to follow working though there was a lot of work around here then.",0:38:06
Unknown Speaker,0:38:06,But yeah… there's nothing like..… that now.,0:38:09
Walter Currin,0:38:10,"That's all gone out. No, it's just, machinery is taking it out.",0:38:18
Sam Schrager,0:38:18,You wonder where it was guys came.,0:38:19
Walter Currin,0:38:19,"From all over the country. Some of them are down the lower country, down the river. Finished harvest earlier down there than they do here. like starting down there and, follow the harvest up there, up into here and go up here and then go on north towards Canada and just follow the harvest as they as it went out, they go someplace else where it was later they followed it… them.",0:38:50
Sam Schrager,0:38:50,Was it was it tricky to farm on that on the hillsides. Was it fairly steep where you you had.,0:38:57
Walter Currin,0:38:57,"Some once and some what? You just had to work your ground out according to your hills. They so are. So you go around the hills and not have to go up the steep hills and stuff like that. But it wasn't too tricky for a while to have a wreck, but not too often… it was,… more so with Trek to work and work with horses. Go ahead on heavy machinery on there. You had to watch you correct human machinery. So it wasn't too bad around here. Everybody. The farm, the old good shape.",0:39:47
Sam Schrager,0:39:47,"Did you, did your father have a tough time? Make a go at it. The early days of farming. And he did well.",0:39:54
Walter Currin,0:39:54,"No, not too bad till. Well, I say, until that depression hit their 29. Was they doing well that way? 31 had depression, was a little bit on the rough side, but we pull through it after Hathaway work. That's when we came back here and we had a place here. We came from riding over there, so we moved back here and I worked on farm work and construction and different things. And up till, well, my thing into World War Two broke out and things opened up them. Then going on pretty good.",0:40:37
