speaker,timestamp,words,End Time
Edward Halseth:,00:05:19,"Was just a matter, that's all. It was a and I don't know, I suppose probably 50, 60 acres of meadow, that's all. Well, but those ten days of cattle, there was no farming in that. Hey, again, that's all of it. And these mother sold cream or not cream or butter or some days it was no cream of butter.",00:05:46
Edward Halseth:,00:05:46,So the butter for their store bill. So. So that's that's just about all I can tell you on that because that that's eight years ago. But. My memory that good way back to you to.,00:06:05
Sam Schrager:,00:06:05,"What about the the time that you mentioned that, you busted your leg? How'd that happen?",00:06:13
Edward Halseth:,00:06:13,"Oh, when I, when I went up in the timber to get some cattle, my oldest brother was, home with her and her cattle for good. And then they were eating the nail Gerber country when he came out. So I took his out and put on my horse. Stop was too long to put my foot in between the leathers that were service and that little white dog.",00:06:45
Edward Halseth:,00:06:45,"And he came out there that didn't run, had that horse, scared horse. He jumped aside. And of and the dog around out there in the brush. They finally found me out there in the rush of the scared leg here, broken. And there was no doctors. And then these doctors, but they were going back to Moscow. No. Must have further concerns.",00:07:10
Edward Halseth:,00:07:10,"And there were three or prospect three of homesteaders, old timers up to. They put me in the hay shoot out. They set my leg and I said, look at that.",00:07:26
Sam Schrager:,00:07:26,"How did they set your leg?",00:07:28
Edward Halseth:,00:07:28,"They said, yeah, one of them. You do anybody ever pull it out and put a weight on, let it hang. That'll sit in the bed in the back of mine station. And the reason I laid in the hated is that my mother was sick. No, she wouldn't bet so on me. And there her brother was. Put me patient.",00:07:54
Edward Halseth:,00:07:54,Oh. That's all.,00:07:55
Sam Schrager:,00:07:55,Is that how long you lay there?,00:07:58
Edward Halseth:,00:07:58,"Oh, I don't I a couple of weeks or so and over and over.",00:08:06
Sam Schrager:,00:08:06,Yeah. Yeah.,00:08:08
Edward Halseth:,00:08:08,"Oh I thought I was six, seven years.",00:08:11
Sam Schrager:,00:08:11,Old and longest that'll take.,00:08:13
Edward Halseth:,00:08:14,"Oh yeah. I'd love to stay with that man. Yeah. Yeah. Oh, just.",00:08:22
Edward Halseth:,00:08:22,A little bit of shaver.,00:08:24
Edward Halseth:,00:08:24,"Just all I could do to hang on. Well said Lord, that those steps are too long to. I put in the straps. You know, that stuff is done. And of course, when he jumped to the side, I fell off. I got caught in the surf. I got caught in the leather bag, you know. And Rose.",00:08:43
Sam Schrager:,00:08:43,"Do you remember what your mother was sick with?.",00:08:48
Edward Halseth:,00:08:48,"Yeah. No, I don't remember that. I wouldn't have slightest idea. From that.",00:09:05
Sam Schrager:,00:09:05,"Do you remember when you were a kid? What? What? April. Sleep, Do you remember when you were a kid? What? You ate? Mostly, but family ate.",00:09:15
Edward Halseth:,00:09:15,What? They.,00:09:16
Sam Schrager:,00:09:16,Yeah.,00:09:18
Edward Halseth:,00:09:18,"Oh, well, I suppose pork sausage and for. Potatoes. Something like that.",00:09:28
Sam Schrager:,00:09:28,You raised your own. Your own hogs.,00:09:30
Edward Halseth:,00:09:30,"Oh, yeah. Yeah, it. Oh, the racial beef and stuff like that. But. And then they it's, Sure you had beef, but biggest percent of those cured pork, pork, ham, bacon. Then you put them base. right. But beef. Oh, you had beef, I recall. Chippie, you know that. Take a quarter and, fix it up, grind and hang it up to dry.",00:10:01
Edward Halseth:,00:10:01,"Which, if they say where your fork. Good tip. Or dried for good, might go. But then that that was only thing you.",00:10:16
Edward Halseth:,00:10:16,"Outside of anything, fancy them days? You didn't have anything fancy. It was. Well, sure you had French. What do you call a fancy now? Would be. It would be anything like fancy. You know what we had another. In other words, we used to eat, for, it, you know, that it.",00:10:42
Sam Schrager:,00:10:42,What would you made? wheat?,00:10:44
Edward Halseth:,00:10:44,"No, it made out of milk and milk and flour and cooked up just like a moth. And sometimes, mother to have rice for for. Did you get rice for it? For you get a treat then. And a lot of times you got made out of cream, made out of cream. And that was the biggest treat in the world.",00:11:06
Edward Halseth:,00:11:06,"You go to Norway, that's a big a treat. You good? Yeah. So but it I mean you knew back.",00:11:17
Sam Schrager:,00:11:17,Did your family... Did you hunt at all when your kid father you know.,00:11:27
Edward Halseth:,00:11:27,That was. You know might say that that didn't mean love do run all over the to do you you want let it go slow did to do it. That means you've got if you want to do you go take a you to do if you want a lot about it. When we live. Don't do that. Maybe I don't know.,00:11:48
Edward Halseth:,00:11:48,"But what we did it was on a pork and beef and that I don't think my dad ever shot a deer in his life. And I know I never shot get the first shot. If you did so. But there was all kinds of minor meadow, especially in the spring of the year. Him. But then it there could be other said father lived on the venison and stuff, but the biggest percent of us pork be okay.",00:12:20
Sam Schrager:,00:12:20,So I suppose you probably didn't fish much either.,00:12:22
Edward Halseth:,00:12:24,"Well, of course, that's just, just me or the biology course that would go out fish and all this and that. But then none of us were that type fish in a hard rhythm. So it was no in them days, it wasn't too much.",00:12:46
Sam Schrager:,00:12:46,"What about that, time that you mentioned where in this big guy scared you when you're a kid?",00:12:54
Edward Halseth:,00:12:54,"That's up here on the Anderson crossing. Thank you so, so much to do weekend.",00:13:03
Sam Schrager:,00:13:03,"What happened again, Would you tell me what happened again?",00:13:07
Edward Halseth:,00:13:07,"Well, what happened was there was a sawmill up there that had quit. So on lumber and the name of the. So who was the waterfowl? No, I mean. And, my father had bought some lumber of them, and I said, oldest brother that had to get this lumber. Here. I went down there, we're feeding the horses, and I went down in the tunnel.",00:13:40
Edward Halseth:,00:13:40,"That's a portal of a tunnel. And there's a shack sitting on the portal to that tunnel. So I a curious kind of all was. Well, the portal was. So I went in there and there's all. Wheel. Well, he was in no miter, I guess is what he was. And a big Anderson is what to call him. He was inside.",00:14:05
Edward Halseth:,00:14:05,"And the minute I stepped on the plank with the equipment that I could back in the tunnel and go back. So we all know what the world, what what was going on, who was it? Because I scared the daylights out of me because I didn't know that anybody in there. So I went back up to where we had a horse and that old man, he comes over an old cap made out of an over over home.",00:14:28
Edward Halseth:,00:14:28,"The shoes are made out of overalls, patched up, made it all shoes. Capital, and we'll stick with him. Wonder what I wanted to do down there. Oh, I want my money. And we're not known as the the portal. Learn of the shack. Coconut and that whole island as he was there. So that's what it was. And he's put the word post in when working on patent for a perpetual motion.",00:14:57
Edward Halseth:,00:14:57,And so that's what it had that seal up there. And his name was I was all I know. His name was Big Anderson wasn't I wasn't the only one he scared to death. Victoria.,00:15:12
Sam Schrager:,00:15:12,"Now this was this guy was live in, where was he? Did he.",00:15:16
Edward Halseth:,00:15:16,Live there?,00:15:16
Sam Schrager:,00:15:17,He lived right here in the Indian.,00:15:18
Edward Halseth:,00:15:19,"In that shack on the end of that. so he lived, didn't he?",00:15:24
Sam Schrager:,00:15:24,"Wasn't. He was worried about you getting in, looking at his machine, maybe.",00:15:28
Edward Halseth:,00:15:28,"Well, I suppose that's what he was looking at for that he's put to that is supposedly been working on this, perpetual motion in that tunnel that he came up to. And know what? I went up there snooping around.",00:15:43
Sam Schrager:,00:15:43,Did you think he was mean? when he came back?,00:15:46
Edward Halseth:,00:15:46,"Well, I don't know about that. I don't I know he didn't have to be mean. All just to look somewhere to make you feel that was all that needed. You see a man come in there with an old hat with no, no cap just sitting on top. His head was made. Are all overalls in these shoes? But, overalls and a little clothes.",00:16:08
Edward Halseth:,00:16:08,"Just about 30. They could be. Why, you might start to figure, detective. And he was no little man either. He was a great big son who really well worth of work for you to consider the was that first up it did I wonder, because of back back in the old days. I think.",00:16:28
Edward Halseth:,00:16:28,That's where you should get your old.,00:16:30
Sam Schrager:,00:16:30,"Oh well, I don't know. I you you know, something's not right. What do you know about that? About that, water. That water song in there. It was called the water series called Water Power Mill. And they could they saw much water with water power.",00:16:47
Edward Halseth:,00:16:48,"Oh, yeah. Yeah, I'm sure even on that equipment right through the minute was from the machine room. It was all done by water power. and, At some of the boys who live up there, do I believe, left, the old man's generation. No, I'm not too sure it is a. Various,",00:17:22
Edward Halseth:,00:17:22,"Like, I think it was then,",00:17:28
Edward Halseth:,00:17:28,Says two of them boys I believe lives in.,00:17:31
Sam Schrager:,00:17:31,"Are you talking about Birkeland? I was going to talk to Joe Birkeland I want to ask you about, Grangeville. What was there besides, your place being right near there. What was in there. What was the town made up of?",00:17:56
Edward Halseth:,00:17:56,"... That's all it was, was a store.",00:18:00
Sam Schrager:,00:18:00,Or there was the store was just.,00:18:03
Edward Halseth:,00:18:03,"Just like if you had built you a shack out here. No, nobody, let alone could. And you had how? He got the mail. I don't know how we got the mail, but that's where we got available. Was a general and had a store. He had flour, sugar and coffee and things like that. And a fork to trade butter and eggs to him.",00:18:25
Edward Halseth:,00:18:25,"If you had taken a trade, Brother Nathan. Well, that's what he took to try and trade it in. Okay. Road. But that's all it was a general. There was nothing in there. I want to just that one minute. In fact, I just. I suppose the restaurant was home, and, I'm not too sure about that, but I just wanted what Lawrence was the name of the moment on it.",00:18:49
Edward Halseth:,00:18:49,"And so that's father to the father, the boys and Dewey right now. Hello, brother. Lawson, that a generation? Russ Lawrence is the father of these boys. Father lives in Dewey and he owned the store. And when the railroad come in, come in there. You put a saloon in the corner, little room. So that. But that was no town, right?",00:19:26
Sam Schrager:,00:19:27,Did you family trade store much?,00:19:29
Edward Halseth:,00:19:29,"That. I want a place to do it. That's the only place for you to have to had a trade there. We'll go to Troy and do a little Troy take all day. And father Nick said no. Let's go to Troy. Team wagon or Troy and, What? What? Let's have Hathaways up on the feet and the wheels. So that's the only way that we go to trade it either there or go to Bovill.",00:19:58
Edward Halseth:,00:19:58,But we didn't go to war traded restaurant in Troy. And. Jane.,00:20:05
Sam Schrager:,00:20:05,"So did you, ever going to Troy back when it was Vollmer with your father.",00:20:12
Edward Halseth:,00:20:13,"I no, I don't remember that I ever went went with him to the Troy.",00:20:27
Edward Halseth:,00:20:28,No. And them days you didn't.,00:20:36
Sam Schrager:,00:20:36,I've heard tell it there that there was a voice in that meadow. Was. Is that entered.,00:20:42
Edward Halseth:,00:20:42,So go on.,00:20:43
Sam Schrager:,00:20:43,And that's okay.,00:20:45
Edward Halseth:,00:20:45,"Well, let be put in.",00:20:47
Sam Schrager:,00:20:47,"Or just, you know, we don't take anything out but I but I, I'd heard there's a good one was that when the railroad came through as was.",00:20:59
Edward Halseth:,00:20:59,"Railroad and timber cruising and all that, that's one of the big, big, big boom lot of things is on the railroad. No, that that's right down the middle. JP to JP Joyner was the 1 to 0 that they had better but not to JP down or even on any of that.",00:21:22
Edward Halseth:,00:21:22,That's that's a fact that.,00:21:26
Sam Schrager:,00:21:26,Will. So that really changed the country That really changed everything when the railroad came through.,00:21:33
Edward Halseth:,00:21:33,Well yeah. That's what they do. Yeah. Those days were held. Where is today? They put nothing there. Oh I think it was. It however was.,00:21:47
Edward Halseth:,00:21:47,"I don't remember what Lena's name was, but Lena was, was the old man that lived it there, his homestead. And there were several kids there, and there was nothing there at all unless timber crews and come in the water. Water, a lot of them.",00:22:07
Sam Schrager:,00:22:07,"The deputy warden, I don't.",00:22:10
Edward Halseth:,00:22:10,"I don't know, the PFI. Yeah. Went in there and bought all that timber. That's what my father. So you see, instead of selling them the timber, he sold it to Dennis Ward Smith out here. Hey, Ron. And then he took his money. Come down here. Well, a lot of them, they just sold the timber to take up and add the stuff.",00:22:34
Edward Halseth:,00:22:34,"It left. But that. Then when the boom come, then when they got timber bought up, then they started that railroad.",00:22:44
Sam Schrager:,00:22:44,"Well, that's when your father sold the timber, right? Right. When Potlatch and Potlatch was coming in, he sold the place.",00:22:49
Edward Halseth:,00:22:49,And sold everything.,00:22:51
Sam Schrager:,00:22:51,He didn't sell Potlatch.,00:22:52
Edward Halseth:,00:22:52,It it says above.,00:22:54
Sam Schrager:,00:22:54,"Jack, his potlatch wasn't paying good enough.",00:22:57
Edward Halseth:,00:22:57,"Well, he didn't see the figure on that. He just figured, like this was all he'd have left would be the stuff. And he had nothing to do it, I think. But anyway, with this stuff and he got $2,800 for and which Bob did, he gave him half of that for the timber and all he left in the stuff left there in one piece of wood.",00:23:18
Edward Halseth:,00:23:18,"They'd have to go in at the. But let's go to get it. Let's take a wood. So he sold his place. Come down here. Was this place here the same? Right. She got his place there. But there's the Raiders. Yeah, there's a lot of them left. It's all over the timber. And that's what they had had. There's nothing left.",00:23:44
Edward Halseth:,00:23:44,"But they made a living on the Barbie with the wood, with. The railroad. I don't know what, but up on the meadow of that... that is a big, big thing. That meadow over hay and had the stuff that meadow with that would do if you don't live that in the that left.",00:24:10
Edward Halseth:,00:24:12,Right. And I'm Leonard up in the hill but the other.,00:24:14
Sam Schrager:,00:24:14,"One leaner still there, as I told.",00:24:19
Edward Halseth:,00:24:19,They should know something about that country.,00:24:23
Sam Schrager:,00:24:24,That that what.,00:24:26
Edward Halseth:,00:24:26,"Is that, a girl?",00:24:29
Sam Schrager:,00:24:29,"I think there's a man, but I don't know for sure. Do you know the the story about of her getting killed? The daughter Agnes leader.",00:24:40
Edward Halseth:,00:24:40,"Well, all I know is hearsay. Now that that's all I know.",00:24:44
Sam Schrager:,00:24:44,What's the hearsay that you know what he was?,00:24:46
Edward Halseth:,00:24:46,"She was taken over to the to the mine over there and Haven and that there, mica mine. Oh, there you are. That's where she was shot. And I have to. And I ask that he shot himself right afterwards. supposed to. His name was Jesse. Do. Her name was Agnes. I went to school with that, so I knew her well.",00:25:15
Edward Halseth:,00:25:15,"Like, she just felt good. Jesse. He was enough to do an old upload to start up.",00:25:21
Sam Schrager:,00:25:21,But.,00:25:22
Edward Halseth:,00:25:22,The his name just.,00:25:27
Edward Halseth:,00:25:27,"As a build him. And he used to be a builder man his brother done in do little Another word that. Bill. Maybe the original bill. He may be passed on. I don't know, but there is a build element down here, dude. A and they are one of the oldest timers in there. That is, that's the weather.",00:25:53
Edward Halseth:,00:25:53,"This is the young one down here of this building. Was family or. I don't think it can be Bill because he. Because he'd be 100 year old. But he used to go round trip where and sell bear me and sell the hide and oh he had a show at one time, I guess, with two men traveling around with a turtle.",00:26:18
Edward Halseth:,00:26:18,"Oh, man. Yeah.",00:26:20
Sam Schrager:,00:26:20,Did he just travel right around here? Did he go?,00:26:22
Edward Halseth:,00:26:23,"Oh, right around to his territory here, did I understand? I never seen it, but that's what it said. But I seen him have them on a pole, moving along out from his traps. I've seen that. But the old man, the real old man, he lived down on the. Oh, the pilot down at. Down in there. Just about where you cross over to go to work.",00:26:48
Edward Halseth:,00:26:48,That's where the old man and he.,00:26:53
Sam Schrager:,00:26:53,"Yeah. Do you, do you go to school right there in the middle?",00:26:58
Edward Halseth:,00:26:58,That work worked out. Those him and that's good. That school was all gone. The regular all gone.,00:27:05
Sam Schrager:,00:27:05,What did they call that school there? They have.,00:27:08
Edward Halseth:,00:27:08,A cognitive.,00:27:09
Sam Schrager:,00:27:09,Cognitive. And there was a church there too.,00:27:14
Edward Halseth:,00:27:14,"They used that school attitude. Oh, there no church to use the school as a church goes in there. Everything. Everything was there within that school. But I went to school and that's where I got started. And as far as I know, I don't know who my first teacher was, but, I wouldn't have the slightest idea.",00:27:39
Sam Schrager:,00:27:39,Was there many kids there in the school?,00:27:42
Edward Halseth:,00:27:42,"Oh, God. If you could do it all over the world, there's no good there. Which again. But they would have gone good for the kids. That goes there, you know, it. Oh, they were. That was from the hog Meadows and there. And I was over south of us there. There were several families live south of it. The winners of it.",00:28:12
Edward Halseth:,00:28:12,"Well, there were several two boys that their personal.",00:28:18
Edward Halseth:,00:28:18,"Recognition clearly. You know, clearly there was a she married a cook camp six. Related.",00:28:36
Sam Schrager:,00:28:36,"Then what was the the, the church that that was there. Was it was it Norwegian and Swedish mostly, or, everybody or what?",00:28:47
Edward Halseth:,00:28:47,"Most entertaining, I suppose. But it it was Scandinavian there, but, I spoke to Scandinavian. I suppose the minister was from, No, I don't know who the minister would the letter to be. The one that lived up to my mom. She was a minister later. That could have been him. I wouldn't know what what services they had.",00:29:17
Edward Halseth:,00:29:17,Their pub was once or twice a year.,00:29:24
Sam Schrager:,00:29:29,"Remember? What? What it was,",00:29:33
Edward Halseth:,00:29:33,"I don't remember. I don't think we were. I don't know if we had any Christmas because I. You know, nothing to buy, period. And so to buy clothes. Was you lucky to have a do you have sometime?",00:29:54
Edward Halseth:,00:29:54,"No, I wouldn't know anything else to tell you.",00:29:58
Sam Schrager:,00:29:58,What? How much? of this place was cleared when you owned about.,00:30:06
Edward Halseth:,00:30:06,"70, 80 acres. It is here.",00:30:12
Edward Halseth:,00:30:13,"That's all it was. It is. Here. When he bought this. But. And then they. And on Harold and Cream sell a little hut in Vermont. Hey, they made a little grain. Beans. Beans look like that? Yeah.",00:30:40
Sam Schrager:,00:30:40,"Well, what was the early work that that you first, you know, early work that you started doing yourself when you, when you were.",00:30:49
Edward Halseth:,00:30:49,"Boy, what was it?",00:30:50
Sam Schrager:,00:30:50,"What kind of work did you start doing first when you were a kid growing up, when you started working on the place, what did you do.",00:30:59
Edward Halseth:,00:30:59,On the place?,00:31:00
Sam Schrager:,00:31:00,Yeah.,00:31:03
Edward Halseth:,00:31:03,"Oh, well, here it was more or less farming here, whatever that would be. But. Cultivating beans and stuff like that. Pitch bum. Field station. Right. Barnaby. Oh, good. Good.",00:31:28
Edward Halseth:,00:31:28,"And when you went out to work for somebody else, were you just. It was a pick and shovel. It was amazing. Them. It.",00:31:41
Sam Schrager:,00:31:41,Did any of your family work on the on the railroad was coming down through here?,00:31:47
Edward Halseth:,00:31:47,"No, I had a cousin that worked on the NPR down in that fired, on the railroad out of Lewiston to Spokane. Till he finally become an engineer. But then, after we got done with it and, you know, to, you know, 1910 move in with them. Are you doing.",00:32:20
Sam Schrager:,00:32:20,"This correctly? That's my name to Sam, That's my name, too. Sam. But you there. Sam. Sam. It's right.",00:32:35
Sam Schrager:,00:32:35,What do you remember the early winters being like? I don't know where. Yeah. Oh.,00:32:45
Edward Halseth:,00:32:45,I know we used to have a lot of snow.,00:32:49
Edward Halseth:,00:32:49,too cold winters that. A lot of snow. Yeah. Terrible school up here. And where did where the snow. They were school.,00:33:08
Edward Halseth:,00:33:08,At about all of us. And then do.,00:33:11
Sam Schrager:,00:33:12,Even these winters harder? Much harder than they are.,00:33:15
Edward Halseth:,00:33:15,"Well, no, not in a hard of doing a whole lot more. So when you got no, you had. Oh. Do you got any snow on us? Apparently used to be here in the olden days. Used to be a time till you had to even break the road out here. So I get the mail, Pearson. Same way with,",00:33:37
Edward Halseth:,00:33:37,"Yeah. When you go to kindergarten. You know that? Well, one thing about here, we. Kendrick, you drive a sled down at the point to the bridge, and then you hook onto a rig with wheels on the motor. Henry.",00:33:50
Edward Halseth:,00:33:51,"And that's where the mail carrier had to come out. He come out on wheels and get to the port of the. That's right down there. You had a hook on display. Make his trip around in the sleigh to get back down there. Then he's going to wheels you back to get it. So that put it to now, I used to get my mail up here by the road up here.",00:34:12
Edward Halseth:,00:34:12,"Now I guess right here. The door. There's a lot of different. Very good. That just happened in the last couple of months. In parallel, I want to go over 60 years now because it was built. To be a little different to you.",00:34:31
Sam Schrager:,00:34:31,Remember going down to Genesee for the harvest?,00:34:36
Edward Halseth:,00:34:36,"Well, I don't remember too much about that, but, remember, son, down there was. I told you about homes down there, done work with Cameron. Kitchen brothers is quite good. That's the only time I remember much about. work for the government. Montana. Terrible. For about three years. Serving. Steak and scattered. Like that. And I got married. And I got married there.",00:35:15
Edward Halseth:,00:35:15,"So fun. After that, my.",00:35:20
Sam Schrager:,00:35:20,"It, true that your wife, who was homesteading for sale.",00:35:26
Edward Halseth:,00:35:26,"We got him. You know, I had homestead do. All right, so my homestead. And then we got married where she laid down. And I lived down to. We just. I just sold mine. And we got married, and we still got that at about. I don't know, about 14, 15 homes. The long in.",00:35:53
Sam Schrager:,00:35:53,"Which she homesteading out of her place. What's your story about that. I mean, did she come. She came here from Norway and took up homestead. That would happen.",00:36:06
Edward Halseth:,00:36:06,"She came from Norway to to, North Dakota for North Dakota, brother. So we year three years up here and then she had a brother here in Montana where she homesteaded, and the land was sold off the homestead. So he wrote to her to come out there and nobody she come out there and took the homestead up. And that's about all this.",00:36:33
Edward Halseth:,00:36:33,"That was like farm enough. We got married, we started farming, then had a half a do and and had a few failures. So this is fun. So you better come back out here.",00:36:46
Sam Schrager:,00:36:46,"Well, what's different about it is that you don't usually find a woman taking up a homestead. Oh.",00:36:52
Edward Halseth:,00:36:52,"Oh, you don't know. Oh I didn't, and that just lots and took people. That go set up on the prairie over themselves. Boy, I don't know where to go to set up there. You set that up there on the first to go out and work in the summertime, make the wages in the summertime, but then had to put so much time on your homestead set up there and the prairie.",00:37:18
Edward Halseth:,00:37:18,"Why a little part, a little shack and nobody would miles of here. So you put your time in and then go back to work. I don't two girls up there. It had to. Grow in the sand. And then I was up there. But I cut back in the northern part of the state. They found them froze to death.",00:37:39
Edward Halseth:,00:37:39,"Their bed. And that's how they wanted. They've been out and homesteading. I've been a. But to come back on the homestead for the for the winter, you see that work during the summer, you come back. I hired a guy and,",00:38:00
Edward Halseth:,00:38:00,That was a cut back.,00:38:06
Edward Halseth:,00:38:06,"Those in the eastern part of Montana, there's a whole part of the state. But anyway, these two girls, they come home, come to this town, hired this guy to take them out, and, they bought all the stuff that they figured they needed. Got everything that sold a guy, took them out, and there was a storm coming up.",00:38:34
Edward Halseth:,00:38:34,"So he asked them if they had everything that was needed, though, that mattress and everything. So the girls said yes, they had everything. So he took off and went back for town to get back before the storm was called. The storm and a good friend to find, a man to find a bill to find. They didn't have a match.",00:38:51
Edward Halseth:,00:38:51,"No. So in order, I don't remember what what the zero one of the severe storms up there, you know, to try to make it to to exist, bundled up in all their clothing and in the bedding and went to bed. And that's where they found it in the bed they had. And they read to the mother, and I believe the mother was.",00:39:18
Edward Halseth:,00:39:18,"Mother to Salt Lake City, Utah, that if they found a mother, that where they'd be that was updated. Read to Shelby.",00:39:30
Sam Schrager:,00:39:30,"Do you think that that your wife had any trouble homesteading? Was it? oh. That would be tough on, a woman to homestead.",00:39:38
Edward Halseth:,00:39:38,"She didn't have any trouble any more than the rest of them. She had a brother. Wouldn't have to go to out of place, so he'd look after that part of it, see that he had all that. Well, there's lots of good homestead out there that there are nobody I don't, so voted but wages and then days. You know my wife you got two daughters and have a week.",00:40:04
Sam Schrager:,00:40:04,So doing what?,00:40:06
Edward Halseth:,00:40:07,"Housework for you. For me. Well, what was the best you ever got for her? She cooked on a farm. That's that's where I met her. Lower but cooked up fellow hours a week. That's right. Of a well six state farm and an engineer I farmer union and, home up in the variable she cooked.",00:40:40
Sam Schrager:,00:40:40,"Well, would you go out there for anyway? You get tired of Idaho?",00:40:44
Edward Halseth:,00:40:44,"No, I went after my brother was out there and I went up there and he worked for the government surveyor. So I went up there and got on a job with the government, arguing for punch of state run drive, an old mill, most anything, anything to do to make fun. I was made more money in them days. I one that's since $2 and $32.35 a day.",00:41:19
Edward Halseth:,00:41:19,"$0.35 a meal. I got them. And that's I put more money in the great for life and back. And I wanted that. I was in to camp like in 16 days, being one year that I never was upset again. Really, this is a good 16 days being a whole year that I was never outside. Okay? I was up there to send over division them, but actually Rocky Mount 60 miles and over.",00:41:54
Edward Halseth:,00:41:54,"Had no cars, no nothing. If you had any a place, you'd either put two in that pack on your back and take out a foot or a little. That way you got in stage or take your ID or something like that. but we were back in the mountains, back on a on what they call a sun River.",00:42:15
Edward Halseth:,00:42:15,Yeah. We've been a great fall.,00:42:16
Sam Schrager:,00:42:17,Never have been. I think.,00:42:20
Edward Halseth:,00:42:20,"Some of there's a river comes out of the Rockies back. There was a big dam survey in for a big dam back here, and we were on the survey crew, and we were on the survey crew on a the sun River where they're putting another dam. And I worked there, run training most anything that they wanted to do.",00:42:50
Edward Halseth:,00:42:50,"But when we were serving on the Prairie Survey, the first canals and stuff like that, why is the punch steak? Roger. Mostly to most. Jerry I drove a mule team and then I'd run the sides out in the field there for steaks. took two years with them. But as far as making money, I made more of what I had to go to.",00:43:18
Edward Halseth:,00:43:18,"$0.35, the bank that I had no way to spend it. Oh, I think it was about all of us. And, yeah, the camp was play hard. No booze. Well, do the boy, good friends came.",00:43:39
Sam Schrager:,00:43:39,"Well, I mean, and every some guys could lose a lot of money playing cards. Do. Oh, yeah.",00:43:45
Edward Halseth:,00:43:46,"But, you were not allowed to gamble. You know, penny ante or no less than that. Over two bridges, something like that. They go to gambling where you'd be at, they pick you up. But you had that the first time they called you to do whatever little like that. But, there was only one guy that after they started building the dam to come in there, he was a guy that read on the stuff.",00:44:17
Edward Halseth:,00:44:17,"So you come in there and place a bunch of them that took after him, the record him he would have never lived to see. Daylight in igloo took $1,800 up one night, so they took after him, but they got out. Then they, you know.",00:44:34
Sam Schrager:,00:44:34,"It was like, who did?",00:44:38
Edward Halseth:,00:44:38,"I had a guy that died in my bunk. No doctor, no nothing. Or the word of the Lord. No, no, no what I don't.",00:44:47
