speaker,timestamp,words,End Time
Anna Vivan Hise Craig,0:53:05,"Well, they had to they had churches, services in the morning and again in the evening after the whole it. Yes, indeed. Sunday evening you went to church just the same as you did in the morning. And they had Sunday school in the morning. They had the Epworth League bus. organization. The Methodist Church was the league for the, for the young people. That was young people. It was called an athlete and that was strictly Methodist name. And, they had prayer meetings on Wednesday night and, people attended them. If you aren't there, that how come you weren't up to prayer meeting last night? But they happen to attend these things? Yes. Religion, thing. How much larger? place or much larger part of the individual lives than in Moscow? There were. There were two things. you were a church member, but you weren't. Three. Of course, there were Catholics here to hospital, but the Methodist is the largest at that time.",0:54:27
Sam Schrager,0:54:27,"What were the. Were the Methodists? closely knit as a group? Were they were they close to each other in their personal lives, besides going to church together?",0:54:38
Anna Vivan Hise Craig,0:54:38,"Well, yes, because of that was the focal point of their meeting that see, that was a big social activity in that they could have.",0:54:51
Sam Schrager,0:54:51,Can you remember some of the responsibilities that Stephen's father had as the Methodist minister?,0:54:59
Anna Vivan Hise Craig,0:54:59,"Well, yes. of course. he was an ordained minister. He preached, on Sunday morning and again Sunday evening. And he had, the prayer meeting. Of course, he presided at funerals and weddings and, and sometimes, you know, married in the church or married in the home. Yeah. And, always tried to go and see, the real sick ones, you know, and be with them maybe in times he was called to be with them when the family felt, death was near where they want the minister there. And that was another thing that he had to do.",0:55:49
Sam Schrager,0:55:49,Did many people seek advice and counsel from you? They seem to these days.,0:55:57
Anna Vivan Hise Craig,0:55:57,"Yes, I do, I, I just don't know what kind.",0:56:04
Sam Schrager,0:56:04,"Of a man was he? Do you remember, can you describe him to me and tell me what he was like?",0:56:11
Anna Vivan Hise Craig,0:56:11,"Well, he was a medium sized man. I would say a little like in here is something you, And now the awful things. He wore a beard in those days. Sometimes, yes. I remember him as having a beard, but not long hair. That is real long. But, no, his hair was always, cut.",0:56:34
Sam Schrager,0:56:35,And what was he like?,0:56:40
Anna Vivan Hise Craig,0:56:40,"Now, in, stature, he was, Oh, I'd say 160 pounds. He was not. He was not a large man. No, no.",0:56:53
Sam Schrager,0:56:53,"It was he. What? I'm really wondering. Get time to get out after. Was was he a man that, people could talk too easily? Or a man that was sort of,",0:57:05
Anna Vivan Hise Craig,0:57:05,"For sure. No, he. No, he was easy to talk to. Yes. He was he was always ready to tell you what you could do. What you also doing? about the thing, if you do this or that, he was ready to.",0:57:19
Sam Schrager,0:57:22,"Do you think he was a, Was he very inspired by his religion?",0:57:27
Anna Vivan Hise Craig,0:57:27,"Oh, yes. Definitely, yes, I think so. Yes. It it was it was his life. It was all there was to live for. It was the, you know, it was life and all the life that there. Was. But he was. So he's very down here now, go back a little further since you're asking about him personally. He was, a lieutenant in the Civil War… he was,… what do they call him? Well, anyway, Minister, in the in the in the civil to the people of the North in the Civil War. And he was in that. I cannot think of the word that.",0:58:23
Sam Schrager,0:58:23,Well that's not important. I know what you mean. He was a minister to the troops.,0:58:25
Anna Vivan Hise Craig,0:58:25,"But it's also, minister in the Bartlett. he was and he was in, Oh, that prison. That awful prison that they had. He was there from Andersonville. Yes, he was there. It was captured in the Andersonville prison for a while. And one thing that he delighted in telling. There they were. Rice was cooked and put in trough, and then they could go on and they had additions they could dish out right from this trough. And that's what they that's what they had to eat while they were there. One of the staple thing, and one of the things that he remembered so well, he had befriended and helped a little, Indian boy. And when the Indian boy found out where he was and that, I'll tell you what, he was having to eat this rice served up in the tall. Why, he, he went up and he found that, meat crackling, piece of pork. Yeah, skin of pork. You know, he found that that and that and brought that to T.C. Craig.",0:59:54
Anna Vivan Hise Craig,0:59:55,"And that was in his mind, just a wonderful thing to have a piece of, crackling of meat to eat that that rice. And we told them many times, the Indian boy finding a crackling at one point.",1:00:16
Sam Schrager,1:00:16,Do you remember his sermons at all? What? They were little.,1:00:18
Anna Vivan Hise Craig,1:00:18,"Nothing? No. And I don't have any anymore. None of them all. I never heard him preach very, very often anyway. And and all of his sermons and their repetitive things. Stephen had them. But, when the house burned, everything like that. All right, so we just have many record of. You know, none of the image. No, that's too bad, too. But fire does destroy everything, you know, and that's what happened.",1:00:55
Sam Schrager,1:00:57,Did he talk about his Civil War experiences very much?,1:01:02
Anna Vivan Hise Craig,1:01:02,"No, he didn't, unless he was questioned. No, he, he did not. He, of course, was against war so that he just didn't feel to the he wanted to dwell, or to talk about.",1:01:19
