speaker,timestamp,spanish,words,tags
Antonio A. Aguilar,[00:03:04:16],"Me parece que comenzó en el 40 o 39, 40, 41, Una cosa así no estoy cierto, porque no me acuerdo de él y no les puedo cuidar. Como yo les decía, ya en mi tierra algunos me decían sabes, eres tú, sabes el otro. Como no sé leer ni los anuncios, me fijo. Así estoy. ","I think it started in '40 or '39, '40, '41. I'm not sure about that, because I don't remember him and I can't take care of them. As I was saying, back home some people would tell me, you know, it's you, you know the other one. Since I can't even read commercials, I just pay attention. That's how I am.",health
Antonio A. Aguilar,[00:03:29:26],Iba ni me venía. Yo vine a trabajar. Yo no fui soldado aquí en Estados Unidos.,I wasn't coming or going. I came to work. I wasn't a soldier here in the United States.,conflict
Antonio A. Aguilar,[00:03:39:09],"Cuando nosotros recibimos la noticia en el radio, porque en ese tiempo teníamos radio, yo no tenía.","When we received the news on the radio, because at that time we had a radio, I didn't have one.",technology
Antonio A. Aguilar,[00:03:57:06],"Y yo. A los pocos días de esto ya andaba yo buscando un lugarcito. Pues como digo, me crié cerca de la sierra y me gusta cerca de la abrir. Pero está abierto, campo abierto.","And me. A few days after this, I was already looking for a little place. Well, as I say, I grew up near the mountains, and I like being near the open air. But it's open, open country.",environment
Antonio A. Aguilar,[00:04:16:14],"Y me venía yo para acá, para nuestro derredores, donde encontrar un lugarcito que hasta que vi este y me gustó. Me gusta la vista al mismo tiempo que en el verano. El aire viene por lo regular de este lado. Y aquí chifla como si fuera en el mar. Una cosa así de desde que claro, me gustó no más que en el invierno.","And I came here, to our surroundings, to find a little place until I saw this one and liked it. I like the view at the same time as in the summer. The air usually comes from this side. And here it blows like it's at sea. Something like that since, of course, I liked it only in the winter.",
Antonio A. Aguilar,[00:04:51:05],"Lo sentí en un poquito más por, como digo, con las lomas en uno y en el otro lado, aquí en el cañón, está más fresquecito y yo por eso no me gustó el lugar.","I felt it a little more because, as I say, with the hills on one side and the other, here in the canyon, it's cooler and that's why I didn't like the place.",
Antonio A. Aguilar,[00:05:22:22],"Cuando estaba yo en la escuela, estaba yo cuando tenía yo como unos ocho, nueve o diez años. Una cosa así. En uno de los libros me dijo.","When I was in school, I was about eight, nine, or ten years old. Something like that. He told me in one of the books.",education
Antonio A. Aguilar,[00:05:38:29],El autor que la gente que vivía cerca de,The author that the people who lived near,art
Antonio A. Aguilar,[00:05:48:09],"la vegetación, del todo lo que como hay aquí árboles, zacate, una cosa y otra. Que era como una fábrica de oxígeno. Que las plantas.","the vegetation, everything like there are here trees, grass, one thing and another. It was like an oxygen factory. That the plants.",labor
Antonio A. Aguilar,[00:06:06:08],"Despedían el oxígeno y que mientras viva uno más cerca de la naturaleza donde se encuentran el lugar donde se encuentran, entonces están mas saludable y es bueno para uno. Y desde entonces me he fijado yo que la gente que vive en las ciudades.","They gave off oxygen, and the closer you live to nature, the healthier you are, and it's good for you. And since then, I've noticed that people who live in cities...",environment
Antonio A. Aguilar,[00:06:36:27],Como decimos por ahi te regalo en la uno es como.,"As we say around here, I give you one, it's like.",
Antonio A. Aguilar,[00:06:45:01],"Pues el hortelano, el jardinero una cosa así si tiene un lugar del jardincito está bonito, pero si no, pues los las hierbas se doblegan y se mueren y así uno le quitan el oxígeno. Que se avejentan es todo lo que puedo. Yo digo.","Well, the gardener, the gardener, if he has a little garden, it's nice, but if not, the weeds bend and die, and so you deprive them of oxygen. Letting them age is all I can do. I say.",agriculture
Ángela Luckey,[00:07:12:22],Hasta el.,Until the.,
Antonio A. Aguilar,[00:07:18:08],"¡Que no! Y todo el tiempo es seguido como yo aquí en la mañana. Lo primero que hago en el nombre sea de Dios y el desayuno. Porque pues estaba yo en el ejército. Lo que lo principal en la primera oportunidad de comer es tempranito porque yo cuando salió uno no sabe cuándo o a qué horas. Yo tengo que qué acostumbrar y aquí todavía me levanto, cocino, no cocino, pero dudo.","No way! And all the time, it's followed like I do here in the morning. The first thing I do in the name of God is breakfast. Because I was in the army. The main thing is to eat early at the first opportunity because when I got out, you don't know when or at what time. I have to get used to it, and here I still get up, cook, I don't cook, but I hesitate.",
Antonio A. Aguilar,[00:08:03:01],"Me tomo mi alimento y luego me salgo a que me de el aire. Quiero que se refresque porque es cosa muy conocida. Tal vez uno no lo quiere creer, pero si es mucha gente de los que viven aquí en los, o más bien dicho, no viven, trabajan aquí en lugares donde hay comunes edificios, grandes hospitales o alguna cosa así.","I eat my food and then go outside to get some fresh air. I want it to cool down because it's a well-known fact. Maybe you don't want to believe it, but many people who live here—or rather, don't live here—work here in places where there are communal buildings, large hospitals, or something like that.",
Antonio A. Aguilar,[00:08:41:27],"Yo me he fijado como como digo, desde que tenía yo como nueve y diez años me he fijado y todavía me sigo fijando que mientras más reducido sea el oxígeno, la gente se muere más pronto. Quiere decir que.","I've noticed, as I say, since I was about nine or ten years old, and I still notice, that the more oxygen is reduced, the sooner people die. That means...",
Antonio A. Aguilar,[00:09:03:24],"Aquí los hospitales que tienen los edificios grandes, donde hay muchas oficinas, les preguntan How you feel? Pero no quieren hacer que lo que les falta es el oxígeno, que salgan para afuera y se les quita. Pero no todo lo que hacen es le ponen no sé qué cosa, lo que le pondrán, pero tratan de rellenar los lugares donde puede entrar el aire y no hay suficiente, como en los hospitales.","Here, hospitals with large buildings, where there are many offices, ask them, ""How do you feel?"" But they don't want to pretend that what they're lacking is oxygen; they have to go outside and it's taken away. But not everything they do is put in I don't know what, whatever they'll put in, but they try to fill the spaces where air can get in and there isn't enough, like in hospitals.",
Antonio A. Aguilar,[00:09:43:05],"Como digo, especialmente a los hospitales. Cierran toda la temperatura afuera para que estén calientitos. Pero. No, no les dan suficiente movimiento al aire para que.","As I say, especially in hospitals. They close all the heat outside so they're warm. But, no, they don't give them enough air movement to...",
Antonio A. Aguilar,[00:10:08:08],"Salga el aire que está aquí está muy usado y a toda la gente que vive allí están unos heridos, otros enfermos, nurses, doctores, todo lo que fuera. Todos están ahi adentro y todos respiran. Pero al mismo tiempo, se acaban todo el oxígeno. Y ellos no. No lo quieren creer, pero sí es duro.","The air here is very used, and all the people who live there are injured, sick, nurses, doctors, everyone else. Everyone is in there, and everyone is breathing. But at the same time, they're running out of oxygen. And they don't. They don't want to believe it, but it's hard.",recreation
Ángela Luckey,[00:10:37:09],¿Usted se acuerda cuando vino su familia a este país?,Do you remember when your family came to this country?,family
Antonio A. Aguilar,[00:10:43:27],"A cierto punto, no, porque como digo, hay algo en el estado en el que andaba yo en la tropa y buscaron un lugar donde pudieran vivir más pacífico. Y como no teníamos pensado venir a este lugar, o más bien dicho, aqui a los Estados Unidos. Aunque somos el mismo continente uno viene forastero y aquí el idioma es muy diferente a lo que nosotros tenemos.","To a certain extent, no, because as I say, there's something about the state I was in with the troops that made them look for a place where they could live more peacefully. And since we hadn't planned to come to this place, or rather, here to the United States. Even though we're on the same continent, you come as a foreigner, and the language here is very different from what we have.",
Antonio A. Aguilar,[00:11:24:27],"Como yo cuando llegué. Cuando ya me llené de andar por allá en donde andaba, me cambié y todo lo que yo sabía era si y no me decían sea, no sabe, así me decían todos aquí, no sabe, no sabe. Y así me no sabía yo no más de dos palabras. Y es que no, ahora sé poquito más, pero no es cosa que se.","Just like me when I arrived. When I'd had my fill of wandering around wherever I was, I changed, and all I knew was yes, and they told me no, so be it, you don't know, that's what everyone here told me, you don't know, you don't know. And so I didn't know more than two words. And it's true, now I know a little more, but it's not something I know.",
Antonio A. Aguilar,[00:12:00:03],"Como digo, así fue como cuando pasamos nosotros y ellos se quedaron en Nuevo México porque era donde hablaban más español. Ahí hay mucha gente que tal vez los gueros hablan español como un robot y ellos aquí quedaron porque ninguno no teníamos previsto venir aquí a los Estados Unidos. ","As I said, that's how it was when we moved away and they stayed in New Mexico because that's where they spoke the most Spanish. There are a lot of people there who, perhaps the whites, speak Spanish like robots, and they stayed here because none of us had planned to come here to the United States.",mexico
Ángela Luckey,[00:12:35:23],¿Y como ustedes se vinieron?,And how did you come?,
Antonio A. Aguilar,[00:12:38:27],Como digo.,As I say.,
Ángela Luckey,[00:12:39:26],En tren o caballo.,By train or horse.,wildlife
Antonio A. Aguilar,[00:12:42:06],"No, no andaba uno a caballo porque yo era. Estaba en la tropa y el caballo no puede cruzar esa loma y no puede llevarse un carrito, ni puede ferrocarril, ni puede lugar donde anda persiguiendo lo que va siguiendo.","No, I wasn't riding a horse because I was. I was in the troop, and a horse can't cross that hill, and it can't pull a cart, nor can it take the railroad, nor can it follow the place where it's chasing what it's following.",wildlife;railroads and transportation
Antonio A. Aguilar,[00:13:00:16],"Como es natural, el ferrocarril viene como todos. Es para todos. Yo me acuerdo cuando vinieron allá las palmas que estaban estorbando.","Naturally, the railroad comes like everyone else. It's for everyone. I remember when the palm trees that were in the way came there.",railroads and transportation
Antonio A. Aguilar,[00:13:15:04],Hasta. De los oía yo que venía con la guitarrita y. Y les hablaba. Venían en el tren ellos y empezaban a cantar. Y me acuerdo yo de.,Even. I heard them coming with the little guitar and... And I talked to them. They came on the train and started singing. And I remember...,
Antonio A. Aguilar,[00:13:36:13],"Como decía, corriendo y volando. Voy caminando. Me lleva el tren. Licencia para voy pa lares de Tejas y mi corazón también. Y me acuerdo, pues me acuerdo de eso porque usted me dice en qué vinieron el tren, esto. Pero el ferrocarril no era cosa nueva. Porque es cosa muy bien sabida que Pancho Villa no, no era Pancho Villa, su nombre de el era Doroteo Arango, y él adquirió el nombre del cabecilla donde y se andaban robando, lo mataron.","As I was saying, running and flying. I'm walking. The train is taking me. License to go to Texas and my heart too. And I remember, well, I remember that because you told me what the train came in, this. But the railroad wasn't something new. Because it's very well known that Pancho Villa, no, he wasn't Pancho Villa, his name was Doroteo Arango, and he acquired the name of the ringleader where they were robbing each other, and they killed him.",recreation;railroads and transportation
Antonio A. Aguilar,[00:14:28:05],"Y cuando él murió, él se hizo de ese nombre se lo cambió y luego entonces le decían Pancho Villa, Gorra y Pancho. Y de cualquier manera. Y bueno, cuando vienen a uno.","And when he died, he took that name, changed it, and then they called him Pancho Villa, Gorra, and Pancho. And whatever. And well, when they come to you.",
Antonio A. Aguilar,[00:14:59:18],"Necesito retirarme de un lugar donde estoy con los ojos de la mente. Miro el el lugar donde estaba, donde yo hablaba con ellos o andaba. Y ahora aquí pues está como en un sueño. Usted no tiene lo suficiente, pero yo creo que él tiene más años que usted. El yo creo que conoce que muchas veces, como yo aquí trabajé 40 años en el ferrocarril, en la Casa Redonda.","I need to leave a place where I am with my mind's eye. I look at the place where I was, where I talked to them or walked. And now here it is, like in a dream. You're not old enough, but I think he's older than you. I think he knows that many times, like me, I worked here for 40 years on the railroad, at the Casa Redonda.",railroads and transportation
Antonio A. Aguilar,[00:15:49:19],"Y ahora muchas veces voy al parque, a las tiendas. Y me dice algo Tony, volteo, los conozco como a él lo conozco, lo he visto desde que estaba más chico, pero no sé, no me acuerdo cuál es su nombre y me avergüenzo y me da Peña decirles cómo se llama ese hombre, pero se le olvido aún y muchas veces quiero no decir las cosas en un no puede, porque yo aquí, como digo, me dice Tony y volteo yo y necesito si él dice algo porque no me acuerdo la cara, la cara de ellos es.","And now I often go to the park, to the stores. And Tony says something to me, I turn around, I know them like I know him, I've seen him since I was younger, but I don't know, I don't remember his name and I'm embarrassed and ashamed to tell them that man's name, but he still forgets it and many times I want to avoid saying things in a can't, because here, as I say, he says Tony to me and I turn around and I need if he says something because I don't remember his face, their face.",recreation
Antonio A. Aguilar,[00:16:38:09],"Los conozco, no se me olvidan, pero el nombre sí. Y como digo, él tal vez ha olvidado algunos amigos, conocidos o gente que conoció en otros lugares otro tiempo y no se acuerda del nombre. Se acuerda y él lo sabe. Con los ojos de la mente miro la persona que. Que vio o está mirando pero no se acuerda del nombre.","I know them, I haven't forgotten them, but I have forgotten their names. And as I say, he may have forgotten some friends, acquaintances, or people he met in other places and doesn't remember their names. He remembers them, and he knows it. With my mind's eye, I look at the person I saw or is looking at, but can't remember their names.",
Antonio A. Aguilar,[00:17:07:27],Y yo por eso cuando me pongo así.,And that's why when I get like this.,
Antonio A. Aguilar,[00:17:15:22],"Me acuerdo de cosas. Y como digo Pancho Villa, no es Pancho Villa, pero yo así le digo porque así se puso él. Pero es alias, no es el nombre de él.","I remember things. And as I say, Pancho Villa isn't Pancho Villa, but I call him that because that's what he called himself. But it's an alias, not his name.",
Ángela Luckey,[00:17:29:00],O se llamaba Doroteo.,Or his name was Dorotheus.,
Antonio A. Aguilar,[00:17:31:28],Arango.,Arango.,
Ángela Luckey,[00:17:32:23],Arango.,Arango.,
Antonio A. Aguilar,[00:17:34:27],Y Doroteo Arango y eso es como.,And Doroteo Arango and that's like.,
Antonio A. Aguilar,[00:17:42:16],Como todos. Tal vez se avergonzaba de él o o no quería que.,Like everyone else. Maybe he was ashamed of it or didn't want it.,
Antonio A. Aguilar,[00:17:52:20],"Y que no lo conocieran. O algunos, no sé por qué razón, pero es Alias. No fue el nombre de él. No, el nombre es Doroteo Arango.","And they didn't know him. Or some, I don't know why, but it's Alias. It wasn't his name. No, his name is Doroteo Arango.",
Antonio A. Aguilar,[00:18:07:26],E hizo varias acciones muy malas. Y ahora lo han.,And he did several very bad things. And now they have.,
Antonio A. Aguilar,[00:18:19:02],"No solamente lo han traído al pedestal de la de los héroes de la patria. Para mí no, no, no, tal vez para otros sí, pero yo no, porque.","Not only have they elevated him to the pedestal of the nation's heroes. Not for me, no, no, maybe for others, but not for me, because...",
Antonio A. Aguilar,[00:18:39:04],"No me acuerdo cómo se llama el pueblito de aquí de los Estados Unidos, donde él cruzó la línea divisoria y se metió y gritó y tiró balazos y alborotó el gallinero. Y cuando lo sacaron a plomazos de allí, de los de aquí de los Estados Unidos. Nosotros lo fuimos a encontrar. Porque, como digo, el ferrocarril lo tenemos hace mucho tiempo.","I don't remember the name of the little town here in the United States, where he crossed the dividing line and ran into it, shouted, shot, and stirred up hell. And when they shot him out of there, by the people here in the United States. We went to find him. Because, as I say, we've had the railroad for a long time.",railroads and transportation
Antonio A. Aguilar,[00:19:11:16],Pero cuando Villa salió de Chihuahua.,But when Villa left Chihuahua.,mexico
Antonio A. Aguilar,[00:19:16:27],"Levantó la los rieles, la vía. Que estaba desconectado desde Chihuahua hasta Ciudad Juárez.","He lifted the rails, the track, which was disconnected from Chihuahua to Ciudad Juárez.",mexico
Antonio A. Aguilar,[00:19:28:12],"Porque nosotros veníamos allá del Regal, bajo las órdenes del General Dieguez, Manuel M. Dieguez. Y él traía varios años, porque para él la campaña del Norte estaba fuera de lo mandado y entre la gente que venía con nosotros, como yo, con gente de Pablo Quiroga. Entonces, cuando llegamos a Chihuahua, nos salimos de allí, como él digo, a caballo, usted no puede seguir alguno allá arriba, en la loma, en el tren, salíamos a caballo y fuimos a.","Because we came from there, from Regal, under the orders of General Dieguez, Manuel M. Dieguez. And he had been there for several years, because for him the northern campaign was outside his command, and among the people who came with us, like me, with Pablo Quiroga's people. So, when we arrived in Chihuahua, we left there, as he said, on horseback. You can't follow anyone up there, on the hill, on the train. We left on horseback and went to...",mexico
Antonio A. Aguilar,[00:20:23:12],"Y entonces el gobierno mexicano comenzó a moverla para la movilización de la gente la tenían que mover en unas troquitas de como de tonelada y media. Una cosa así. La marca Fulton República del Western y no me acuerdo otros, pero entre ellos estaban. La mayor parte eran Fulton. Les ponían plataforma con un con aritos y arriba le ponían nuestra plataforma arriba en el centro, más bien dicho de la plataforma.","And then the Mexican government started moving it to transport people. They had to move it on small trucks weighing about a ton and a half. Something like that. The Fulton República del Western brand, and I don't remember any others, but they were among them. Most of them were Fultons. They put a platform with little rings on them, and on top of that, they put our platform in the center, or rather, the platform.",mexico
Antonio A. Aguilar,[00:21:08:28],"Donde se sentaban los soldados al derredor de muchos de ellos ponen las armas adentro de detrás de ellos y se abrazaban uno con el otro. Y ahí venían todos y brincaban porque pues no todo el tiempo había caminos que eran veredas o caminos para los carros y carretas y que yo le digo carretas, yo creo que usted no los conoce.","Where the soldiers sat, many of them would place their weapons inside behind them and hug each other. And they would all come and jump, because there weren't always paths that were trails or roads for carts and wagons, and I'm telling you about wagons. I don't think you're familiar with them.",conflict
Antonio A. Aguilar,[00:21:45:28],"En ese tiempo había muchos carretas de bueyes, sea y la carreta de bueyes tiene nada más dos ruedas y caminan al paso de los animalitos como el ganado no es lo mismo que el caballo o la mula, es más espacioso y no le hace que cómo vayan camino. Pero es camino. Y ese camino y nuestro trocas, el pesado de aquí no es igual.","At that time, there were many oxcarts, and the oxcart only has two wheels and moves at the pace of the animals, just like cattle. It's not the same as a horse or a mule; it's more spacious and doesn't matter how they travel on the road. But it's a road. And that road and our trucks, the heavy one here, aren't the same.",agriculture;wildlife
Antonio A. Aguilar,[00:22:17:03],"Y los soldados para defenderse de no quedarse por allí, nos tiraron, nos perdieron, se han cruzado el uno con el otro, se metió el brazo que ya muchos ya le dieron.","And the soldiers, in order to defend themselves from staying there, threw us away, they lost us, they crossed paths with each other, they put in their arm that many had already given them.",
Ángela Luckey,[00:22:32:07],Pero iban como en cadena.,But they went as if in a chain.,
Antonio A. Aguilar,[00:22:34:12],"Entonces uno es una cadena humana, así que con los brazos y que como dijo caminaban uno. Pero usted me hace la pregunta del tren. No, el tren lo conocí yo, yo creo que tenía como conocimiento yo que yo tenía conocimiento y había conocido, es todo lo que puedo decir. Lo que vi al principio, cuando yo tenía.","So, one is a human chain, so with arms and, as you said, walking together. But you ask me the question about the train. No, I knew the train. I think I had the knowledge that I had knowledge and had known, that's all I can say. What I saw at the beginning, when I had...",conflict;recreation
Antonio A. Aguilar,[00:23:12:01],"Seis, siete años, una cosa así tan lejos que no me acuerdo, pero. Me llevaron unos esos gentes que vuelan, llevaron aeroplanos.","Six, seven years, something so far back I don't remember, but... Some of those people who fly took me, they took airplanes.",
Antonio A. Aguilar,[00:23:33:05],"Y muchos como digo, salieron todos a caballo.","And many, as I say, all left on horseback.",
Antonio A. Aguilar,[00:23:41:22],"A ver la novedad del aeroplano. Y que vuelan. Y todos los viejitos, especialmente gente de mi edad menos. Pero y a hombres macizos. Vuela, que vamos a volar, hombre. Y si vuelas y vuela. Y todos querían. Y ver cómo volaban. Bueno, entre los que fueron, yo también.","To see the new airplane. And they fly. And all the old people, especially people my age, less so. But what about the hunky men. Fly, we're going to fly, man. And if you fly, you fly. And everyone wanted to. And to see how they flew. Well, among those who went, I did too.",
Ángela Luckey,[00:24:09:06],Eso fue en México.,That was in Mexico.,mexico
Antonio A. Aguilar,[00:24:10:22],"Si, si tiene que ser en México, porque no fue así y allí me crié y me retiré de allí hasta después de 21 años de edad, cuando yo vine acá a los Estados Unidos. Por eso no hablo inglés, porque no pude ir a la escuela, no pude ir por otra cosa, porque no sabía trabajar.","Yes, it has to be in Mexico, because it wasn't like that, and I grew up there and didn't leave until I was 21, when I came here to the United States. That's why I don't speak English, because I couldn't go to school, I couldn't pursue anything else, because I didn't know how to work.",mexico;education
Antonio A. Aguilar,[00:24:37:15],Y cuando trabajábamos tenía yo que aprender. Trabajaba un poco duritos por 25 centavos la hora.,"And when we worked, I had to learn. I worked a little hard for 25 cents an hour.",
Antonio A. Aguilar,[00:24:47:19],"Y cuando salía uno salieron todos cansados de comida. Uno seguro que más alimento, verdad? Y uno se iba a dormir. No quería aprender. Y cuando los, yo les digo gabachos les decían, y a mí se me quitó, se me quedó la idea porque como aquí me uno, los muchachos son mexicanos, no son de la misma camada de nosotros, de les habla uno de Nixon Aguilar, pero no son de México.","And when one of them left, they all came out tired of food. One of them was sure they needed more food, right? And one of them went to sleep. He didn't want to learn. And when they called them, I call them gabachos, and I got over it, the idea stuck with me because since I'm here, the kids are Mexican, they're not from the same breed as us, one of them speaks to Nixon Aguilar, but they're not from Mexico.",mexico
Antonio A. Aguilar,[00:25:27:29],"Uno no sé, en California muchos nacieron aquí en algún otro en Albuquerque y otros aquí en Idaho. Como estos muchachos que están aquí. Entonces nacieron aquí en Idaho, entre esa familia, nomás uno, tres. Nacieron aquí los tres hombrecitos. Y uno nació en California. Y los otros tres aquí en Idaho.","I don't know, in California many were born here, somewhere else in Albuquerque, and others here in Idaho. Like these boys who are here. So they were born here in Idaho, among that family, just one, three. The three little boys were born here. And one was born in California. And the other three here in Idaho.",idaho;family
Antonio A. Aguilar,[00:26:03:02],"Por eso les pregunté. You Hispanic? Y se les hace muy como a dificultoso. Como aquí en el hospital. Cuando fui allá. ¿Esta vez me dijo Cómo te llamas? Ya le dije que luego, que ya le dije, me dijo cuando naciste? Usted sabe las preguntas que le hacen a uni. Le contesté todas y luego se volteó y me dijo Want I want to know is where a Mexican can get a blue eyes? ","That's why I asked them. Are you Hispanic? And it's very difficult for them. Like here at the hospital. When I went there. This time he said, ""What's your name?"" I told him later, I told him, ""Did he tell me when you were born?"" You know the questions they ask uni. I answered them all, and then he turned around and said, ""Want? I want to know where a Mexican can get blue eyes?""",health;mexico
Antonio A. Aguilar,[00:26:57:10],"Le dije yo, bueno, le digo, eso es muy fácil, si tu hubieras conocido a mi mamá, no preguntabas. Y nomás se le pusieron las orejitas coloradas. Pero no le puedo decir de otra manera porque mi abuelo, cuando ellos vinieron, vinieron de España. Y vinieron a México con una de las escrituras con Liberal. Y a una de mis tías.","I told him, well, I tell him, that's very easy. If you had known my mother, you wouldn't have asked. And his ears just turned red. But I can't tell you any other way because my grandfather, when they came, came from Spain. And they came to Mexico with one of the deeds with Liberal. And one of my aunts.",family;spain;mexico
Antonio A. Aguilar,[00:27:35:01],"Y cuando pasaron, después de haber llegado a México, hubo cuatro más, cinco entre toda la familia. Él tenía el pelo colorado, o más bien dicho, yo le digo Rusty, porque era pelo rojo, pero estaba muy como dijera yo, ","And when they passed, after arriving in Mexico, there were four more, five in the whole family. He had red hair, or rather, I call him Rusty, because it was red hair, but he was very, as I would say,",mexico;family
Ángela Luckey,[00:28:07:28],Como cobre.,Like copper.,
Antonio A. Aguilar,[00:28:09:24],Un poco oscuro. ¿Y los ojos? Los tenía azules.,A little dark. And his eyes? He had blue ones.,
Ángela Luckey,[00:28:17:08],¿Ese era su abuelo?,Was that your grandfather?,family
Antonio A. Aguilar,[00:28:18:20],"Sí, padre de mi mamá. De mi mamá. Porque mi papá no le conoce. Y yo creo que ni él lo conoció. Él no se acordaba de él porque era huerfano. De modo de que yo no los conocía de ellos. En esa familia nomás había uno, pero mi padre. Y pero desde el otro lado. Por parte de mi mamá, tenía hermanos y hermanas y mi abuelo, y como decía yo, los ellos venían como eran corredores, los se iban por allá donde iban a comprar las cosas y volvían.","Yes, my mother's father. My mother's. Because my father doesn't know him. And I don't think he even knew him. He didn't remember him because he was an orphan. So I didn't know them. In that family, there was only one, but my father. And from the other side. On my mother's side, I had brothers and sisters and my grandfather, and as I was saying, they came as they were runners, they went wherever they went to buy things and came back.",family
Antonio A. Aguilar,[00:28:58:22],Era la manera de hacer la vida. Trabajaban pero no trabajaban directamente bajo un capataz o un mayordomo. Díganle como quiere. Que desde que cuando ya tenía yo como.,"It was the way of life. They worked, but they didn't work directly under a foreman or a steward. Call it what you want. Since I already had something.",
Antonio A. Aguilar,[00:29:17:11],"Como unos diez o 11 años y que ya lo vi yo, bien, que me acuerde yo. Pensé.","About ten or eleven years ago, and I saw it, well, as far as I remember. I thought.",
Antonio A. Aguilar,[00:29:29:04],"Me acuerdo que tenía el pelo ya poco, lleno de canas, que con lo que tenía el color lo tenía Rasti, un poco era pelo rojizo pero muy oscuro que yo entonces.","I remember that my hair was already a little gray, and what color I had was Rasti's, a little reddish hair but very darker than mine back then.",
Antonio A. Aguilar,[00:29:56:07],"Cuando yo crecí fui a la casa de Soy como soy, porque a mí, o más bien dicho, lo que nosotros heredamos.","When I grew up I went to the house of Soy como soy, because of me, or rather, what we inherited.",
Antonio A. Aguilar,[00:30:09:23],"Mi mamá tenía los ojos azules, pero el pelo café y luego se le oscureció más hasta que se le hizo casi negro. A distancia lo veía negro, de cerquita contra el sol. Se le veía que era castaño oscuro que le decimos el te regalo, pero si. Y aquí cuando yo vine a los Estados Unidos.","My mom had blue eyes, but brown hair, which later darkened until it was almost black. From a distance, it looked black, up close against the sun. You could tell it was dark brown, which we call ""te regalo"" (a gift to you), but yes. And here when I came to the United States.",
Antonio A. Aguilar,[00:30:38:01],Esto. Esto es lo que ocurre cuando.,This. This is what happens when.,
Antonio A. Aguilar,[00:30:43:29],"El poquito fuego. Después de muerta, los muchachos me mandaron la fotografía de mi mamá. Y cuando llegué aquí, había un hombre que le decían Cara de caballo. ¿Te acuerdas de él? No, no. Bueno. Y este andaba así en su vida entre especialmente en la colonia mexicana, los que tenían fotografías, la, omo dicen aquí Blain.","The little fire. After she died, the boys sent me my mom's photograph. And when I got here, there was a man they called Horseface. Do you remember him? No, no. Okay. And he was like that in his life, especially among those in the Mexican colony, those who had photographs, the, as they say here, Blain.",mexico
