speaker,words,tags,timestamp
FB,"The interest rate was all the way from five to six percent. I don't think there was any in my time that went over. . .Six percent was coifidered high. Because on your savings deposit in a bank three percent was normal, three and four. So there was agaod margin.",,
SAM,:  Do you think that most of the farmers foresaw that they'd eventually be able to just pay off the principle? Or were they looking ahead that far?,,
FB,"No, nobody looked ahead that far. There was exceptions of course. But as a rule, why, they wanted to but they couldn't. It was a case of not being able to. And then when the Depression came, why those that needed help, why the government had an agency—the Farm Mortgage Corporation. And they took the mortgages from the banks or whatever was necessary. Or if anybody was in difficulty you go to the Federal Farm Mortgage Corporation. And I believe that was three percent interest at that time, three and four percent. And the bank or the person, you could take government bonds in place of the principle of the mortgage if you wanted to. And that was a very good set up. That was running in conjunction with* tie federal land bank. But that saved a lot of farmers.",,
SAM,":  What about the amount of land that most farmers had cleared up by then? Were they still like sixty acres, a hundred acres, like that?",,
FB,"A lot of small farmers, yes. I'd say a man that had three hundred acres was cotftdered a very, very big farmer—three to four hundred, which would be be a good operation because he wag just coming out of the horse operations in to tractors. But those that had, were bigger farmers were renting the land; they didn't own it. There was very few large landowners in this part of thecounty. We had lots of little people which was good, which was wonderful. We had lots of small borrowers which the bank lived on in those days.",,
SAM,:  Borrowers?,,
FB,Small borrowers. By that I mean a lot of people borrowed one and two and three hundred dollars where nowadays of course five hundred or a thousand dollar loan in cdfeidered small. In those days a hundred dollar loan was considered small.,,
SAM,:  Were there really very many renters as a percentage of the whole farm population here,,
FB,"I would say that the majority of em in those days were landowners. They were buying their land under contract or they were clearing it up,in other words, they were cut over land where the trees had been removed and they were clearing it themselves either by horses or dynamite which is a common thing. But yes, in comparison to renters and to landowners, the landowners was far in excess. I've heard statistics on the present operations in Latah County today, and this must be true all over the country. In other words, when I came to Troy those very people, a lot of those people sons are farming their land as of today. And of course, that was in 1926, that would be nearly fifty years ago, but that tradition of the father and the son is running out. In other words, the young generation don't want to farm, and it leaves the father with the land holdings and nobody to leave it to, nobody to take over. And since he is in that condition, he'd becoming old and wants to quit but he has no choice. He doesn't want to sell his land. If he had a son or didn't have a son that's of course, nothing could be done about it. But if he did have a son and he was working in Seattle, there's no way to entice that young man to come back here and take over. But that's history, and I guess that's general.",,
SAM,:  Is the amount of land that you need to farm now a very big factor?,,
FB,"Yes, oh a big factor. I contend that if you don't have at least five hundred acres it*s impossible to start farming. And even that is becoming low. In the early days if you had eighty to a hundred and sixty that was a good farming unit. And as time went on that just gradually kept increasing because your outfit had to be in proportion to the amount of land you had because it took you so much basic. You had to have a drill; you had to have at least a 5 bottom plow as time went on, and you had to have the discs and the harrow, And you had to have those things whether you were farming a hundred acres or five hundred acres. So consequently the only way you could make it pay was to get more land either by renting it or by buying it, and of course if you couldn't buy why you had to rent. And as a rule in the forties and fifties and sixties, it seems to me there was more land available to rent;now it's hard to find. The last ten years it's been very hard to be able to go out and lease gr ound because unless there was a death in the family, that's about the only way it could be gotten. There's not near the turnover there used to be. There used to be, I think I heard recently that one fall there was over forty sales, and that was in the thirties. That one auctioneer called forty sales in one fall. Now that's unbeliev able. I would say the last twenty years good farm sales in the Troy area alone, if you had one or two you were veryfortunate. And maybe a dozen in the county or in the area here because that's the difference. In other words, once you'^S stated farming, you're successful, you stay with it. And in the olden days it didn't take you much to get started. For five hundred dollars you were in business. Especially if you had horses, you could get you a plow and a harrow and a drill, and even a binder. And you got terms on. . .If you had to have a tractor, you culd tJy that on payments just like you would an automobile. But five hundred dollars—you had a start. You got credit if you were a young man, you were good, and had a good reputation you got your seed and you got your gas, that was an annual payment see. There used to be gasoline credit from October to Oc tober of each year and no questions asked if you had a good reputation. That's something else that's chafed; now the farmer has to pay every thirty days as a rule. And of course, his seed he raises. Very few of them have to bu^their seed because they keep Air own. But it's adifferent world, thle's no doubt about it.",,
SAM,":  Did many of the renters in the twenties,were they working up to be farmers, to own their own land, was that their ambition?",,
FB,"Oh yeah, that was the number one thought but there again, a good operating farm, there was no way to buy out. In other words, nobody wanted to sell. That's all you knew was farming, s consequently you had no desire to sell that farm unless a de*ch in the family and then oftentimes they were sold. Bt many, many homesteaders still owned their land in the fifties, as long as they lived. And then it passed to their children as a rule, why the chidren farmed it and it carried on.",,
SAM,:  The twenties probably didn't have nearly the kind of turnover that the thirties did then as far as farms changing hands.,,
FB,"No, not unless they were forced oyt and in Latah County there was very few land foreclosures. In fact I know of only one and that was a voluntary in the Troy area. And that man redeemed it, and he gave a deed to the bank in my name and I held it in trust. And we held it, I believe, around five or six years, just for the idea that maybe he can pay it off and get it back, and he did. His family grew up, he got help. And he had two boys and two daughters and he was a good person, and he redeemed his farra.Amcl +HoCt""^S the only one that we ever came close to ever owning.",,
SAM,:  You made that arrangement with the idea in mind that he might redeem it?,,
FB,"Well, we didn't outright promise him. He outright deeded it to us with the idea, but he was to live there; he was to go on farming it. And we could do as we wanted to. If we felt that no, we're through with you, we're going to sell it, why that would have been the end. But we just absolutely gave it to him with that. . .We could see that he was gaining, and that he had had good years.And the crop,^we took the taxes, we paid the taxes, paid the interest on the investment that we had, and the balance was applied on his debt even though we held the deed. And we could see that he was gaining so then we just decided to hold it in trust until he could pay it off in full. And as loaning capacities became more desirable for the insurance companies he was finally aboe to go to the Federal Land Bank and finance it. And so we just gave it back to him, and he paid the debt in full. Thjt's what it amounted to.",,
SAM,:  This was the only foreclosure that you had at the Bank of Troy?,,
FB,"This was the only land foreclosure. We had one land foreclosure and one machinery foreclosure. That was not a foreclosure on the land, that was a voluntary act. But on the other one, that was actually a sure sale of equipment, and he had no chance to ever recover and the bank sold him out. But there was no animosity. It was expected. Anybody that knew what we had done felt that we were justified. There was no hard feelings. It was not one of these that you read about in the East where they all ganged up on the banker. But in our case it was strictly, we were at the end of the rope and so was he.",,
SAM,":  So you owned this mil's farm for a while, it was in your name.",,
FB,"Yes, I held it in trust because the purpose of that was that when you get it into a corporation, why in the event, as I recall, I think it looked better. In oth, er words if the public knew ibut it, the records were printed, and why of course by putting it in an individual,.we didn't want anybody to think that he had lost it to the bank.And it was the psychological effect—that was the purpose of it.",,
SAM,":  Now as I understand it the Bank of Troy itself didn't invest in farms that much, is that right?",,
FB,"You can't. Even by law, you can not. The only way e c*an get a title to a piece of property in any state or in the state of Idaho or any bank is you must get it by an act of foreclosure or by an act of. .. That's another thing, the rason that it was put in an individual's vme is that you've got to foreclose a mortgage and get title to it. And the law excuses you then. .-But to go out and buy a hundred and sixty acres, no bank can do that as an investment.",,
SAM,":  Well, in the twenties when you first came to the bank, wh*t did it have its investments in?",,
FB,"Well, it had loans and bonds, and municipal bonds and loans, yes. That was no probleir. The First Bank of Troy always was a money making bank. And the demand for money was reasonably good. And it prospered. The people that owned it at that time were not people that bled it by constantly declaring dividends which was a policy that was good. They wanted to build the bank and they did. They had an outstanding reserve account when the banking holiday in '32. The bank was in very good shape to be able to.take on such a thing. And of course when the bank holiday was declared which was in March the sixth, I Believe is when the president took over and he closed all banks. Every bank in the United States was ordered closed. And there was to be only re-opened by the consent of your banking department. And of course there was only one examiner in the state of Idaho and he was in the south. So we stayed open, and we made change and we waited on people, but there was no withdrawals or there was no loanlngs until the examiner could come and clear our records which took three weeks from the time that the holiday before the bank was freefco start in again. But we had an examination. As I recall, it took about three days for him to go through and in the process of doing this, why, he had ordered that our capital was impaired and that we had to raise fifty thousand dollars to replace undesirable loans. So we went out out one afternoon: Frank Green,. and Axel Bowman and I had prepared a list of, I believe, it was eight people for them to go see. And they started out, and they left, I would say. about noon and by three o'clock they were back. And they had fifty thous%d dollars in ttei r pockets. And I can recall calling the examiner, he was in Moscow. And I said, ""Well, we got the fifty thousand dollars, when can you come back?"" He says,""What?"" And I says,""Yes, we have it.'He said,""All right. I'll be there tomorrow morning."" And he was and the following day we opened up again and was on the I think way. And that was, believe it or not, he was as surprised as he could be, and we knew we had no problems.",,
SAM,:  How did you know that you had no problems?,,
FB,"Well, I don't know. Frank Green was a very, very outstanding individual. And as I recall the conversation, I didn't go along, I a job and I stayed in the bank. And the type of people they went to were money people that had money on savings and had banked in the Troy Bank all their lives, and it seems as though when they walked up to these individuals, so the story goes, why they told em what they wanted, and it was just a question of how much do you need. And they said,""Well, we'd like to have either five or ten thousand dollars."" ""Qtay, that's all I to know."" And they got it. No arguments, no explanations, just on the reputations of these three men. But that's how simple it was because that's what you can do when you have respect. I can 3ee em to this day when they went and cane.",,
SAM,":  Well, what you're saying is that it didn't take persuasion or anything, it was just a matter of. . .",,
FB,"That's right. Whatever they said,why that was the way it was going to be.",,
SAM,:  That's very impressive.,,
FB,"Yes, it was, yeah.",,
SAM,":  Well, why did the examiner hold that the bank was in a bad way considering. . .",,
FB,"Well, that was a result of the aepression. A bank examiner in those days took the attitude that this is it, this is the way it's going to be. In other words, if you're broke, you're broke. And there's no way, iF^rules this8a poor loan,the man may be honest, he may have assets, but it's not a bankable loan. Consequently, what you do is up to you, but we want it taken out of your assets which was a very, very hard.. . This examiner was noted for his coldness, for his shrewd. And whatever you want to call him, why he had the power and he demanded it, so consequently you did it. Now what happened to these assets? Out of seventy-six thousand dollars that was charged out within a period of less than two years we had collected more thn the fifty thousand that was demanded of us to raise. So you can see that's how we happened to get the deed to this particular farm as a result of this because we believed who in these people had the loans. We knew that they were honest people, and if there was a way to pay it would be paid. And that's the type of business that we did. All they needed was a chance. And of course we were wiling to give that farmer or that person a chance. But the banking department wasn't willing to give us that chance. And of course we didn't care because we knew that no matter what by their paying it. We believed in them, why the money couldn't be lost. And if it was lost, if these kind of people can't pay their debts then we are in for more trouble ten what's the difference whether you got money or not. If it's that kind of a world that we were to live it but it never materialized that way. After the bank holidays in the thirties, why it was slow to recover, but they did recover. It didn't happen over night. All of the thirties were tough, tough times. And of course the war came on in '41. You saw an upsweep of employment, farm commodities improved, that is, they had a program of price supports for wheat and barley. Although there was a couple of years we had a price support on peas, but it was never a national thing. But farmers started to come back and their biggest hazard was the element^, that was the worst because of the wet weather or the wet spring or the wet fall. And we were still in a",,
FB,"eing undermanned. There was very few people to help in the harvest. Willis Bowman and I spent several years, I say several, I think we hauled grain for three years all during the war for a farmer out here who had no way of hauling his crop to town. His sacks laid in the field, and so why at three o, we would close the bank and hexand I went out there the first year and.he went to Bremerton. |V01e and I, who was the president of the bank, he'd go with me maybe one day and Norman Berg up here'd go another 2-14 day, or whoever I could get would go out there, and we'd load that thing with a^iay's crop and we'd haul till eight and nine o'clock at night, bringing in those Sacks of grain. But that was common. You saw all kinds of people that was working no matter what you were doing. the",,
SAM,- I forgot to ask yoo about this—the men giving money to the bank to keep it open. What was the arrangement made with them?,,
FB,"They got stock, they got bank stock. Yeah, they became a stockholder in the bank. So they couldn't lose, that is, if they were a depositor of the bank, which they were, there was no difference in taking stock for that bank than a deposit slip because they were still involved in the",,
SAM,"They believed in the bank and they believed injthe community. So it was not a convincing thing. just to convince em that now you got to help us. Biother words, here we are, three men with history behind us and we need help, and we go to out fellow friends and ask for this help. And they couldn't lose, and in the majority of cases, why that stock was redeemed by individual stockholders as they could.",,
SAM,:  Were these men that had been closely involved in the bank in the past?,,
FB,"No, only as depositors and they were friends of Sreen and the Bowraans. Yes, they were well known. They were good old stable, reliable. And they werex, e^j all older people. And by that I mean, Mr. was definitely in his late sixties, Mr. Johnson Johnson were definitely up in their sixties and seventies and they were considered old in those days. John N was, I would judge, seventy. And all of these, with the exception of Mr. ,they were all bachelors. And let's see, Albert Lewis, of course was not. He was an individual, he didn't participate in this particular thing though . But let's see: **V| and tne two Johnsons and JohntW/'W- and I believe that was the size of it. I think that was the number that they saw. There might have been a couple otheral wouldn't know UV\Wsts *- went back went back on the record.",,
SAM,":  Well, dM anybody in the bank, any of you have a pretty negative reaction to having to do that? Did you feel that you ought to be able to keep the bank open? It would seem to me that that would. . .",,
FB,"Oh, I would say Frank Green felt that way. He felt we were being abused by^he banking department and what they were asking was wrong. But there was no time to argue; there was no time to fight. In other words, you accepted it because nobody was depri^Hg°anything e*n though he ordered these notes charged out, you knew that, . .And the largest loss was the closure of another bank that we had had our deposit in. The hurt the worst because that was gone. And that was beyond our control. That was a Spokane bank that had gone broke in 1931, and we took a loss there of something over fifty thousand dollars. And that hurt and there was no way to recover that. That was a loss. So that was considered in this charge off so that you knew just alRit anybody could go through these particular notes that he had demanded removed and you knew those people so well, and you knew well, here's the bad and here's the good. So it was your judgement against the bank examiner, but you didn't argue because you knew if that's what he wants, that's what he get. And we want open, we want^blcR into business. That was the number one thought.",,
SAM,:  Well what did the bank examiner base his assessment of the individual loan on?,,
FB,"Just the idea that we were never go^ig to have prosperity again. I guess the end of the world was coming. And that man was here this spring, I talked to him. But sure, he continued to examine us for I would say at least ten years after this had all happened. And Mr. Bowman used to rub it into him a little bit. And he'd say,""Well, how was I to know that we were going to have good times again? I had to take the attitude that it was no good and consequently, well if it was go^^Fwasn't hurting you, ""so what did you do? You didn't argue with him.",,
SAM,- Would he just look at the man's assets and say he can never pay this debt?,,
FB,"That's right, yes. That watsh^edeal, yes, pretty much.",,
SAM,- Now the bank opened up right after he came back and approved the books?,,
FB,"Yeah, I would say March twenty-sixth. March sixth is when the president took office and that was his first act was to close all banks in the United States. So then you had to wait your turn to get examined and to get clearance to re-open. And we were re-opened before the of April. In other words, as I recall it was in the latter part of March that he got to us, and after he and told us got there and he rarie his assessment,Awhat was necessary, it just flew, we just did tings so fast in order to get open.for the payroll at the end of the month. And as I recall, we made th* easily.",,
SAM,":  Well, what happened during the period of time that you wwre closed as far your as you and local people and their feelings alflit what was going on?",,
FB,"No, people still believed in you and everything. There was one Moscow bank that was open. That was First Trust and Savings Bank. They were the only one in the county that was open. The rest of fem all had the",,
SAM,"e problems we did. So that there was no place to go. Now we, up here, I was appointed as the conservator they called it. In other words.1 had charge of the bank and so all I did, we opened our door every morning at nine o'clock and we cloed it at three. All I was allowed to do was to make change for a twenty dollar bill or a five dollar bill and talk. In other words, people came in, and of course, you were honest with era. You told em the story. And there was nobody that the minute you were open said, ""Well, here, I'm here to draw my money."" It was the other way. It started to grow immediately. There was not a single withdrawal of any consequence you know. In other words, people didn't say,""Well, I just can't wait for you to start opening up, no matter when it is, 'ctilSiI m ^cm^^y money out. Instead of that it was the other way around.""I'm anxious for you to get open because we're going to deposit, and we're going to go right on wfere we left off,""and they did. But even before that, you knew it was coming, you knew something was going to happen. And we never did experience a run on our bank in any way, shape or form. We had a few that was nervous and did withdraw their money before the bank holiday.But that we expected also. But we people that were cashing their payroll check in the month of January or February or previous to the banking holiday that wold say, ""Now help you, I'll deposit this rather than cash it.""And they did.And so we always experienced support. But it was a sad thing, the Depression in general was sad. It wasn't over in March. In other words, we went all through the summer, we went through the fall. And many farmers were on edgef^dfli't know where they stood. And of course, it was not a big year; 1933 was a wet year. There was still the hazards, they weren't money making. And people were living very frugally, didn't spend anymore than they had to. And many people when they came in in the fall--you heard so much, you know, that the bank is going to have to get tough and^have to change v. policies. And people would come in, you might say, licked as they entered the door because they didi't kn ow what was going to happen to him. They had no idea?* they went out smiling. HOJrte ^ was tough, we wanted to play ball. And I think we had the confidence of the banking department and they knew we were good, and that we were trying, and so we had no more problems in any way, shape or form.",,
SAM,:  What was the difference between the Bank of Troy and the other banks that closed down? What made the difference do you think?,,
FB,"Well, they were just na\turally, their capital was low—that was another thing at the First Bank of Troy. Mr. Bowman was a man who wanted a reserve, he believed in not paying everything out in dividends. In other words, if you made five thousand dollars profit, don't declare that in a dividend and give it to your stockholders. If you have to have a dividend, make it small, let's build a reserve, a reserve fund for losses and contingencies. That was a policy that went on for about ten years previous to the Depression. And. I recall that account got up to twenty thousand dollars which was mammo th in those days. It was a real ""bumper"" as a fellow would say. So consequently, even though we had the problem we were still above board. And banks that failed was those that were washed out, that had no capital left, that had real bad loans, in other words, losses that were no good, see«- loans that\«ere absolutely of no value, period. And there was a lot of them had tho^e regardless of who they might be.",,
SAM,:  Was this the difference? Did the Troy Bank have have fewer bad loans than most?,,
FB,"Yes, that s what it amounted, yes.",,
SAM,":  Why? because of policy, y^",,
FB,"Well, I think because of management, because of^people. The Swedish people are shrewd people, they're not dishonest people, and that's what the majority of em were. I ^ jast say that they did not have that many bad loans. In other words, the bank was solvent, and that's what you based it upon, the solvency of your community, and it is a good, solid community. Now Iob of banks where there was two banks, for instance, Kendrick had two banks. They had a Kendrick State Bank and they had a Farmer's Bank which was competition. you can often Wheteyou have competition-have difficulty because one tries to be a better fellow than the other one. And the policy of making solvent loans becomes impaired because of the fact that you overextend yourself. And that's what happened in many times. Now we had a little^animosity between us and Deary and Bovill. Deary depositors often came down here and left their money and would deposit with us. So consequently we ended up making loans in Deary even though there was a bank there. And of course, as shrewd as that man was he still made mistakes because of the fact that if you don't have loans, you can't operate, you must put out your money. So it was more of an industrial, a payroll community than Troy was. Troy had payroll individuals, but they had more farming here than Deary. Deary was still clearing land, they were in the midst of the forestry up in there. So consequently their community was not so liquid as this one was because we had lots of cream checks, the farmers was milking cows and selling cream. They were raising crops and they wood a were also still bgging their land. And wood,was a big item. And hy. And consequently this was a good area, it was the center of the county. And Moscow, of course, had three banks, and of course, their competition was overdore .They, there again was in trouble. Genesee had two banks which was just too many and when you get that, well, one of em just has to fall by the wayside.",,
SAM,:  Do you think there was a real difference in support between what the community gave here and what they gave other places.,,
FB,"Oh, not necessarily. I think it's the type of people that you got. And if yau got a transient type of people and you gc to the. . .Kendrick did. There's a stable. Genesee's a stable. Deary and Bovill were not because they were payroll people. And good loans in that kind of an area were hard to get because of that fact that a man wosild come today, and he might borrow fifty or a hundred dollars which was a good sized loan and be gone tomorrow, and there was no way to catch up with him. And I would say that would be an unstable financial situation. It's changed now, but it those days it didn't. It was part of the picture in other words, logging camps where they employed a lot of people, why they were he re today and gone tomorrow. And the house 2-20 building, the construction was slow. Ac a rule the houses were built, had their own materials of logs or else they would go to a sawmill out at Nora and get their lumber on time and there was no°^tga^oney to be had. You very seldom saw a man build a house in Troy, Deary or Bovill and take a it mortgage on^because nobody wanted it because of the fact that it was unstable.",,
SAM,"Well, would you say that most of all the patrons of the Bank of Troy were Troy area people?",,
FB,"Yes, I would say a good ninety percent of the business was local. Well of course, our wealth waa, mrver tremendous but I think at the depth of the Depression our deposits went down to less than two hundred and fifty thousand dollars which was good and yet that's another reason why banks failed^Secause of the lack of money. And no matter what, if you started withdrawal deal on a bank, there's no bank in the world that can stand a: run because your money is loaned out and you can't run to the bar and say,""Well, here John Jones is a depositor of ours and he wants his money. Now will you pay back the loan?"" ""Sure,I'd love to but I can't. I can't borrow it from anybody elseV So you were stuck. You were in the middle. And that happened all over the United States. Bank runs are the worst. . .That's why today during the Depression that we are currently experiencing, that's why there are no loans, because of the fact that the government has guaranteed the deposit, there is no fear. And that was one of the worst enemies there was, tras the fear that the bank was going to go broke and I'll get mine before*^ba*8!s which means that no bank can stand a run.",,
SAM,":  Well, did other banks struggle a lot to stay afloat in this area? Or didn't they have a chance?",,
FB,"I think most of the banks that closed in this area closed before the holiday, before the depression was at its depth. In other words, after the crash of '29 and by 1930, there was at least two in Spokane that had fated, one Moscow bank had failed, the Kendrick Bank had consolidated, the Juliaetta Bank closed, I believe in '28 or »29, the Deary Bank was closed before the bank depression, I think about 1930, and the",,
SAM,"e way at Bovill. And so you was left becoming more stable, which was also helping see. And S3 consequently, Troy benefitted by what happened in Deary and Bovill, and so you were getting depositors from that area. And Kendrick, the fact that they had consolidated and closed one of the banks made it better for the other one. There shouldn't have ever been more than^He anyway.",,
SAM,:  If we talk about that period right around the crash was there any iniling that anything was going to happen in 1929?,,
FB,"Oh yeah, oh yeah . But I think the bank holiday itself, the fact that the president ordered all banks closed was a suprise, and yet it was welcome because it had to be. In the big cities in the East they were closing by dozens at a time which was terr ible.And if he hadn't of declared .the holiday, the runAwouldn't have stopped. Thewhole United States would have collapsed. But by his closing em and then ordering that they not be re-opened, only by the consent of the controller of the currency or if you were a state banker why then you had to have the consent of your state commissioner. Why you knew, people knew that if^tRIt bank opens it's solvent, see, it was goo4^nr*rom then on it started the other way . There was no runs after that. They were through. the damage had been done in so many cases. So I think if you didn't re-open though within I would say sixty days from the time the holiday, why it was, as a rule, hopeless . In other words, you were set for liquidation. And by that I mean it vaa tindAreable, it was not a good bank,' they had far more problems than they should have had. And that's the way it was.",,
SAM,":  Well, in 1929 when the stock market crashed, what did people think here?",,
FB,"Well, that hit the East worst than it did us, see, because we had very few stock speculators, we had nobody that suffered in the crash because our people did not invest in those things. And the farmer was still experiencing reasonable prosperity, that is, he was at least breaking even. So consequently, that's just naturally true. We didn't really feel it til the »32 and '33. And of course the big climax came when the presidency clanged, that's then it all came to a head because they looked to him for. . . There was unemployment, as you know, there was a lot of strife and a lot of antagonism going on. That all had to stop because there was so much bitterness. And so that all played a factor. But as far as the real Depression, we felt it more after, we were late in other words. The big industrial cities were having it all through, from »29, »30, '31. We hit bottom in '33 when we say the bank closed. So by *34 there was WPA, there was PWA, actually, Sara, we had roads in the Troy area in Latah County that was absolutely mud deep with a foot of mud. Every spring we were wallowing through it, a car couldn't run, we wanted school bus consolidation, but it couldn't be done because there was no way to run a bus in the wintertime and in the spring and in the fall because there was no bottom to your roads. So we had the greatest opportunity for fedral monies because that was the purpose and that's what came out of this thing was the utilization of using federal funds to start projects. All right, fhey got a rock crusher, they must have had about two rock crushers in this area. They had one supervisor and we had mile after mile of roads They didn't rebuild the road, they just graveled it as it was. You'd zig-zag and some places they changed them, yes, but the majority of them all they did was when the spring opened up and it became dry, it was just load after load after load of. . .Six and eight inches of gravel was put on those roads. And it was miraculous, we'd a never had it-- probably now, but there'd have never been a gravel road, what was done in 1930 .proUbly 1950 or 1960. But anyway that started it and they left notM undone. You got gravel wherever you had a chance. The streets of Troy were graveled and oiled by donated labor and by a project. Our sewer system was laid by WPA. And our grade school was built by PWA which was a public works deal. And that was in 1941.",,
SAM,:  Did this give employment to anybody. . .?,,
FB,"Yes, oh my yes, yes. And local people, and as a rule, they were Lewiston contractors though that is the original. But oh yes, yes. You saw guys, in one instance, a former manager of a department,.was shoveling, tey was tickled to death to get it, yes sir. It was just like a godsend. At least you ate. But nobody went hungry in this area, that isr everybody had food no matter what. We had sawmills operating. And this is an experience. Ole Bowman and Frank Green bought a bankrupt department store up here. They were the two oldtimers and we didn't want the store to close, we need it. And it was the source of employer for about six or seven people. And so they bought this store and we had a man that ran a sawmill. He was an oldti1^ here too, Rausch. And he was unable to sell his lumber. That was a slow process, ^0 he was unable to finance himsel",,
