speaker,timestamp,"End Time",words
"Emma Christenson Shirrod","00:03:41:02","00:04:06:10","There. We, we, we went up with the team wagon and we left home about noon, and it got to be dark before we got up there. You know, the horses could travel slowly and you don't try to move very much. You're the time that other times, you know, but they walk at times. And when we got up to danger, they'll be the place was called Janesville."

"Emma Christenson Shirrod","00:04:06:13","00:04:28:10","It was dark. And so my father left us sitting in the wagon out at the road. Well, he went down there and choir where it's lived. And so they explained to him how to go to get there. And then they come back. He said, Yes, we're on the right road and it won't be very far now to wear outfit Slim."

"Emma Christenson Shirrod","00:04:28:13","00:04:53:17","So we went up there and of course we were dark when they got there and everybody just burned lamps. Those days, you know, just had lights, coal, oil, lights. And so we stayed all night that night. There was my father and mother and my two brothers and myself. You see, I was the oldest of the family and there were six years difference and not outrageous."

"Emma Christenson Shirrod","00:04:53:20","00:05:22:04","So we stayed all night. And then that next morning went to the church, of course, and had Christian. And then I think Mrs. Hall said, I had a son before she married Mr. Hall. It just seemed like it was they cold in Pete. But I don't know he whether he was Pete Hartford or whether he was Mr. Howard that but I think you wouldn't miss it that at some."

"Emma Christenson Shirrod","00:05:22:07","00:05:53:02","Anyway they all called in Pete and him and I, we went to a little creek that next day and we finished and I got a little bit of a bass member in the creek up there someplace. Well, you see, that was a long time ago. Yeah. It must have been about. My older brother was born at night in 1896, and so there's been about 18 and 99."

"Sam Schrager","00:05:53:05","00:05:59:05","They and, and and Ed also, as you said, used to what was it he used to like to call himself?"

"Emma Christenson Shirrod","00:05:59:29","00:06:36:25","when we stayed there at our place, they'd say to Eddie, Well, who are you? He'd say, I'm Christiansen Cowboy. I don't know how old he was, but if I was I ten years older than he was. And if Harry was three that year, well, then I was three, six years older than Henry. I was I was 12 years older than Harry."

"Emma Christenson Shirrod","00:06:36:25","00:06:53:08","I was six years older than Fern. And at 1203, I must have been about 15. Well, then, if I was 15, it would have to be about five because I was ten. There must have been because he's an he's 80 now. I was 90."

"Sam Schrager","00:06:53:08","00:06:54:17","That's right. Seven years old."

"Emma Christenson Shirrod","00:06:54:17","00:06:55:29","And had been ten years older."

"Sam Schrager","00:06:56:05","00:07:25:07","Well, I'd like to ask you mostly about about your memories of growing up and and pioneering the early days around here in Genesee. But I thought I'd ask you a little background first about how your folks came to to come out here. Do you know anything about about your family's coming over from Norway? Did they ever talk about that?"

"Emma Christenson Shirrod","00:07:25:10","00:08:08:19","Well, about I don't remember. November much about their coming over, only I heard my mother say that her father said that if my grandfather that it would be it was six weeks for them when they came over from Norway, took them six weeks. And then I also remember of them saying that when my grandfather, the Christianson, my father's father, came over, that his brother took cholera and he died at sea and were buried in the ocean on the way over."

"Emma Christenson Shirrod","00:08:08:21","00:08:18:12","And that was my grandfather's brother, my grandfather, Christensen's brother."

"Sam Schrager","00:08:18:14","00:08:27:08","Then your parents met it in back East before the families came out, is that right?"

"Emma Christenson Shirrod","00:08:27:14","00:09:01:09","yes. My father and my mother knew each other and even went to school at the same school when they were children. And my father left Wisconsin and went to live when it county, Wisconsin, Wisconsin. In 1876. He was 70. He was born in 1859 and my mother was two years older than my father should. Born 1857 and her and her father came West in 1878."

"Emma Christenson Shirrod","00:09:01:12","00:09:46:07","Her mother died when she was four years old and the mother was four. And she had a little brother too. And the mother died in childbirth. When when the little brother was two. And so they then ran. My grandfather's sister took care of the family for a while and because she always called her old and I don't know what her name was, only she would say Ormandy."

"Emma Christenson Shirrod","00:09:46:10","00:10:32:06","And all that day after the father, grandfather and mother came with old Auntie fell and broke her hip. And those days they didn't know a thing about pinning hips or anything. And she never got out of bed. She died of the broken hip. But my my father, when he came with in 1876, he came with his older brother and family and the also another family that was the that was the other Miller another Miller family."

"Emma Christenson Shirrod","00:10:32:08","00:11:23:16","And that was she was the grandmother of Mrs. O. Bell, Bill Isaacson. And Mrs. Isaacson lives in Lewiston and this Mrs. Miller and her husband, she worked Corina Miller, and they had, I think, five children when they came with, but they must've come by Wagon train, the Millers and the Christensen family. And of course, Father said that he could have taken up land, was about oak and stands at that time."

"Emma Christenson Shirrod","00:11:23:16","00:11:59:24","But he said that soil looked so poor that they didn't think that it was any good. It was gravel and lots of little rocks and stones. You know, the kind of gravel like. And he they came on down then to step two. That's a little town. It was before they'd get into Colfax and they stayed there a while because the children took the smallpox and the two of the Christensen children."

"Emma Christenson Shirrod","00:11:59:26","00:12:30:19","Andrew and Matilda, died of the smallpox and were buried at Steptoe and the Miller family. They got well, they were three, two or three then that also had the smallpox, but they got well, and then they came on down to what was called Nez Perce. There was no Genesee at that time, and they stayed here at the TI, the Miller family."

"Emma Christenson Shirrod","00:12:30:21","00:13:13:16","I think his name was whose name was only Miller and her name was Trina. And then in a few years he passed on and I believe is buried Genesee. And then my grandfather Thompson and his daughter Johanna Thompson, that's my mother. In later years they came by train from Montgomery to San Francisco and then by boat from San Francisco up to Portland."

"Emma Christenson Shirrod","00:13:13:18","00:13:55:09","They came up on the boat called the J W, and they then went on to a place called well, Lula and from LA that by boat to Lula. And then on the narrow gauge railroad from wall to Walla Walla, because one of my mother's half brothers, his name was Johanna, his name was Benjamin. No, the grandfather was Benjamin Thompson, and this boy was Herman Thompson."

"Emma Christenson Shirrod","00:13:55:12","00:14:28:20","And he was there at the while Lula had been there working. And so they stayed in Walla Walla a couple of months. But the Miller family that they were traveling with, that was the T in the LA family. They, came on up to what is now about a mile east of the town of Genesee. But the town of Genesee did not spring up until after the railroad came there."

"Emma Christenson Shirrod","00:14:28:23","00:15:13:26","The railroad came in 1889, so I was told and my father and mother, after they left Walla Walla, after my mother and grandfather left Walla Walla, they came on up to the Genesee Country because my uncle's family, they stopped and they lived on a place which is now owned by Myrtle Roberts. They lived there for several years and then they, after they lived there, they went on to Moscow."

"Emma Christenson Shirrod","00:15:13:29","00:15:30:17","But my grandfather and my mother, they came on up here and they because the Christensen family were living here. Then she took up a homestead and grandfather took up a homestead."

"Sam Schrager","00:15:30:19","00:15:32:05","She took up her own homestead."

"Emma Christenson Shirrod","00:15:32:09","00:15:56:02","She took up a homestead and he took up the homestead. And then in the short time they got word that my father and my father and mother were engaged before they left Wisconsin. And when they came up here and then my father was working in the Blue Mountains down there because he was too young to take up land."

"Emma Christenson Shirrod","00:15:56:05","00:16:30:14","He was only 17 when he came. And then when they came, he was 19, but then he was still too young to take up land and he was working near the Blue Mountains and they got word that he had typhoid fever. So my mother gave her to her. Then horses to a man by the name of maternal for her equity in the 160, so that she would have those horses and she drove down to Walla Walla to see my father when she heard he was sick with typhoid fever."

"Emma Christenson Shirrod","00:16:30:16","00:16:31:17","Well, then."

"Sam Schrager","00:16:31:19","00:16:33:17","She nursed him down there, I suppose."

"Emma Christenson Shirrod","00:16:33:17","00:16:54:21","I don't know how long she stayed there, but I know it took her a couple of days to drive down there, and then it took her a couple of days to drive back up again. And then after he got better yet, well, then he came back up here and he took up what they had a squatters right on land."

"Emma Christenson Shirrod","00:16:54:23","00:17:22:07","And then he let this then born have the his right to that land because he wasn't old enough to violently he had to be 21 to file on it. So then there's Ben Vaughn. He proved up on the land, and then one father got old enough and and got back up here. He decided he wanted to sell the land."

"Emma Christenson Shirrod","00:17:22:10","00:17:34:07","So he sold this hundred and 60 back to my father when he got to see a mortgage company so he could buy the money to buy the land from that, then boom."

"Sam Schrager","00:17:34:10","00:17:36:26","So now you're in here."

"Emma Christenson Shirrod","00:17:36:28","00:17:55:11","Get then. My father and mother were married in 1881. It lasted and they they were married at a different hotel by the Justice of the Peace in July the 14th, 1881."

"Sam Schrager","00:17:55:13","00:18:07:15","Now, I was going to ask you if they had any memories of the Indians scares around 1877 and 78. That was just when they were getting down here."

"Emma Christenson Shirrod","00:18:07:18","00:18:36:00","In the 1878 and in the 1880s. And that part Mother said, you know, we didn't have that much. You said to be afraid. We stayed right on the farm. But she said many of them went to the thought that Ford was on that little knoll kind of northeast of what is Genesee now and and not so very far from the Beeman place."

"Emma Christenson Shirrod","00:18:36:03","00:19:07:25","My mother said that when she first came here, she looked up to the demon place because that's where they got their post that where the post office was, that's where they got their mail. And she said she walked in, carried a basket of eggs and got some coffee and some sugar at the demon store, and that the beams, well, they lived there many years and about and a few years ago one of the Beeman boys came back up here."

"Emma Christenson Shirrod","00:19:07:27","00:19:39:14","Then he had a cattle work down to the Okanagan Country in Washington, and he came up here and he heard that I had known something about where their place was. And so my husband and I, we took him up to the Norby place, rode off for our RV lives because that was the old Beeman place. And he said, Yes, that's the old barn that we had when I was a child."

"Emma Christenson Shirrod","00:19:39:16","00:19:49:29","But he says the house is different because the house would been taken away and a larger house had been built up."

"Sam Schrager","00:19:50:01","00:19:55:12","For your mother to walk over to the beam in place. What was that like?"

"Emma Christenson Shirrod","00:19:55:15","00:20:42:18","My when she walked there, there was no roads. All this land was all this virgin land with bugs, grass and no fences. And she just walked across the hill, she said, and we had up to the basement place because there was no Genesee there at that time. There was even an old the old Tennessee wasn't even there when she went up to get her mail because after the old Genesee was built up, when Mr. Mr. Roden stayed and Mr. Levi they built stores and they built it up or over Genesee was because they thought that old Tennessee that that's what they built it."

"Emma Christenson Shirrod","00:20:42:21","00:21:16:10","There was no railroad here. So they built that when my folks first came to the country here. And so when they did railroad came in, they stopped a mile short of reaching the railroads in this way. And so Mr. Owens, Dane and Mr. Levi, they both moved their doors from what was Genesee to new Genesee and the new railroad, as I understood it, came in in 1889."

"Sam Schrager","00:21:16:12","00:21:22:09","Did you ever hear why the railroad stopped there instead of going to old Genesee?"

"Emma Christenson Shirrod","00:21:22:15","00:21:33:28","They never knew why or knew that it was just a mile further a railroad that they wouldn't need to build. I guess."

"Sam Schrager","00:21:34:00","00:21:44:21","Now, did did you did you hear or see what it was like to clear the land to plow up the bunch grass?"

"Emma Christenson Shirrod","00:21:44:24","00:22:36:06","Well, when my father got bought this land then from Mr. been born, he got him an ox team and they came. He called Tom and Jerry, and he the first year he broke that land up, then with the dark stain and my grandfather and my mother, they lived on the place where my grandfather had taken up. And then when my grandfather passed away, he passed away on the 16th of October, 1884, before I was born, November the 20th, 1884, and then in 1886, the land mother was the only heir."

"Emma Christenson Shirrod","00:22:36:09","00:22:48:06","So the Grover Cleveland is the one that signed the."

"Sam Schrager","00:22:48:08","00:22:51:04","The Homestead deed is."

"Emma Christenson Shirrod","00:22:51:04","00:23:23:05","That it was a well, it wasn't really. It's I guess you'd call it a deed. And I really know where it is right now, but I gave it to Mr. Roberts just a few days ago because I had sold him the land. My mother passed away in 1840 and in 18, 1940, and in 1936 she had dated me, her homestead."

"Emma Christenson Shirrod","00:23:23:08","00:23:38:17","And so I had this patent, which the Grover Cleveland had signed. And I thought then it should go to Mr. Roberts as he had bought the 160."

"Sam Schrager","00:23:38:19","00:23:44:01","Well, let's talk about bringing you into the world. And you're when you when you came along, I."

"Emma Christenson Shirrod","00:23:44:01","00:24:10:05","Understand I was born in 1884 and there was no doctors at dentistry at that time. So they my father had to go to the neighbor and get him to go horseback to Lewiston. And he got the doctor and his name was Kelly, Doctor Kelly. And he came up and I was born in the kitchen because they only had two rooms."

"Emma Christenson Shirrod","00:24:10:05","00:24:44:04","They had the, the upright building, a partly log, whole house and then my grandfather had built a lane too, and they made that lane too into a kitchen. And so when I was born, I they had put up a bed in the kitchen for my mother because my father's youngest brother had came up from Liskeard and he had the typhoid fever and he was in the upright part with the typhoid fever at that time."

"Emma Christenson Shirrod","00:24:44:07","00:25:08:13","And so the doctor came up and of course had to come with him. And then he went into the other room to see how my uncle was. And that trip cost my father $40. That's the story of my coming into this country now."

"Sam Schrager","00:25:08:13","00:25:16:23","Was that $40 divided between you and your uncle? Was it was that 40 divided between you and your uncle 20 apiece?"

"Emma Christenson Shirrod","00:25:16:25","00:25:25:01","I suppose that was I don't know. It cost them $40 to see."

"Sam Schrager","00:25:25:03","00:25:31:10","Now this typhoid fever. How did they treat that then."

"Emma Christenson Shirrod","00:25:31:13","00:26:03:00","I don't know much about what they did those days, but in later years I had it and I know that I had very severe lay. In 19 five, I had been going to school at Pullman. I had taken a two year business course and I came home sick and it was typhoid fever that I had. And the doctors wouldn't allow me to have any water, only what they had put some kind of medicine in do."

"Emma Christenson Shirrod","00:26:03:02","00:26:34:26","And mother said, I just cried for water and I'd cry for water. I wanted a would water and they wouldn't give me only what they kept in the basement. And they go with this medicine man. And they didn't allow me to have anything to eat. Well, they said I didn't have anything to eat for 24 days. And then when I got the feeling better and that they were coming to break, I got real weak and they they thought that I wasn't going to make it."

"Emma Christenson Shirrod","00:26:34:26","00:27:00:04","But after I got that really expelled and they commenced to raise me up like this swelled up and something terrible, my mother said she put stockings on me and she couldn't hardly get them off again. I just couldn't move the legs well, so, so they had to put me back to bed for a few days till they got the swelling down."

"Emma Christenson Shirrod","00:27:00:06","00:27:15:15","So it those days they didn't allow you to have nothing, you know, and I don't know, no water. I think nowadays that it's doctored a different way. But you see that night ages ago."

"Sam Schrager","00:27:15:18","00:27:23:06","It seems like there was so much sickness in those days that people had troubles and medical troubles."

"Emma Christenson Shirrod","00:27:23:09","00:27:50:24","No, I didn't think it was so much. You see, my grandfather died of a heart attack. He was Mother said he worked real hard. That day. He had been spreading the word. You spread enough wood, she said. The last several days, maybe a week or longer. And she said he was sitting on an old trunk they had and they were sure the men were all at the table eating."

"Emma Christenson Shirrod","00:27:50:26","00:28:23:21","There was those days the harvest was too late. And he's he said she noticed that he stopped talking and she knew his conversation wasn't true because he was talking about when the railroad would come into town. And she went in and she said, Father, are you sick? He says, a little bit to the dead. So of course there was a bed in that same room and she led him to the bed and he lay down and they thought he went to sleep."

"Emma Christenson Shirrod","00:28:23:23","00:28:48:18","And a little later on the man went out to take care of the horses before they went to bed. And when my father came in and my cousin, Ed Christenson, the oldest one of the Chris Christensen family, was there, and he called out to my father and he said, Andrew, he says, I can't hear Mr. Thompson, you're breathing."

"Emma Christenson Shirrod","00:28:48:20","00:28:57:01","And they come in and he had passed on. They thought he did not sleep, but he died, had died."

"Sam Schrager","00:28:57:03","00:28:58:10","Just very quickly."

"Emma Christenson Shirrod","00:28:58:10","00:29:00:18","Very quickly."

"Sam Schrager","00:29:00:20","00:29:01:14","Well, it seems."

"Emma Christenson Shirrod","00:29:01:14","00:29:03:23","Like I didn't know that he had any heart trouble or."

"Sam Schrager","00:29:03:23","00:29:14:12","Anything. It must, if your family had to go as far as Lewiston to get the doctor, then there was no doctor around Genesee at all in the beginning, no."

"Emma Christenson Shirrod","00:29:14:15","00:29:39:27","They had to go to Lewiston for the doctor. They I remember telling about how they went to Colfax to get their flour. One year and one year they said they drove down to Pomeroy to get flour, to get flour because it didn't have any flour mills closure and they used to get their flour then for a year supply at a time."

"Emma Christenson Shirrod","00:29:40:00","00:29:42:12","Those days."

"Sam Schrager","00:29:42:14","00:29:48:27","Did they ever talk about what the trip was like to get down the grade here to Lewiston in the in the early days."

"Emma Christenson Shirrod","00:29:49:02","00:30:14:09","Well then nobody talked about it. But I remember when I was a little girl that would take us all day to go to Lewiston and back, you know, just if we just went down for something. And I was always a child that wanted a drink all the time, Mother said. And when I got down to the river, I said, All would love to drink here."

"Sam Schrager","00:30:14:11","00:30:24:16","What do you remember, Ailsa? Do you remember about those trips? Were they were they hot and dusty to get to get down? Was what was the what was the trail like?"

"Emma Christenson Shirrod","00:30:25:22","00:31:07:00","the it was what they considered a pretty good road in those days, of course. But it was a long winding. It was 11 miles long. The great part was and I remember after my father's death, my father died in 1909. he contracted, died for the second time. Never get over it. And I, he had it before, and I guess he had contracted the second time and then it windy and he got the feeling a little better and we thought he was going to get all right."

"Emma Christenson Shirrod","00:31:07:00","00:31:50:10","And it took a relapse. And where did the complication And after my father's death, then my brother took sick that fall and he was going to school at Pullman and he was taking a course in pharmacy. And it makes some chemicals and it had an explosion. And I had a little fire, burned some books and quite a bit in the there where he was taking this course."

"Emma Christenson Shirrod","00:31:50:12","00:32:19:11","And that was on a Friday. And the next Sunday he took came down with hemorrhages. Well, my mother and I, we thought it must be cot lung trouble, of course. And we never thought about it, that it could be a from the fumes or anything that way. And so we got ready as quick as possible and took him to California, to a lung specialist at that time."

"Emma Christenson Shirrod","00:32:19:13","00:32:50:16","And that was in 1999. And this doctor Bridges lung specialist, he couldn't find any good tubercular germs, He said he said they just couldn't find any at all. But we thought maybe if we get in there a couple of years, that he would feel better, that he would get over this lung trouble and then in 1911, he wanted to come home."

"Emma Christenson Shirrod","00:32:50:19","00:33:12:23","So we brought him home and had him at home for a while and he got worse. And we took him to Red Barn Hospital in Moscow. And he he lived to tell the 28 December. And so he was just 21 years and 22 days when he passed away."

"Sam Schrager","00:33:12:26","00:33:13:27","Did you stay?"

"Emma Christenson Shirrod","00:33:13:27","00:33:36:17","So I know now that I got older. I know it was fumes from that explosion they had that must've burn inwardly because he would get deathly sick and then vomit blood and they had as high as 30 him ready to do. We've done."

"Sam Schrager","00:33:36:20","00:33:39:06","Did you stay with him in California?"

"Emma Christenson Shirrod","00:33:39:08","00:33:39:12","And."

"Sam Schrager","00:33:39:13","00:33:41:14","No, he stayed there himself."

"Emma Christenson Shirrod","00:33:41:14","00:34:24:16","Stayed there when we first had a lady there that took boarders and he stayed there in the boarding house and then in that in 1910, a lady that he admitted she came down and they her her stepmother insisted that they get married and she swore that my brother was 21 when he wasn't. But anyway, they were married. And then and then he came home."

"Emma Christenson Shirrod","00:34:24:19","00:34:47:00","This lady came home with them, married. And they came up in 1911. And I think they came along in the fall, be in long in August. And then it took Horsham in mid-October after we Tilbury's birthday was the 6th of October."

"Sam Schrager","00:34:47:03","00:35:03:12","I'd like to ask you some about some of your early your childhood memories, some of the things that you remember from when you were young. I know one story you told me that I'd really like you to tell me again. This is when the first time your brother saw a gang plow."

"Emma Christenson Shirrod","00:35:03:14","00:35:31:20","That story that it was my oldest brother. I was. I was. Well, it was in the fall, and it must have Then he would born in October and it must have been long towards that next spring when we were out in the field together. Wildflowers, my father had bought a little express wagon and I had an express wagon and I called him up on top of the hill."

"Emma Christenson Shirrod","00:35:31:23","00:36:10:28","It was old virgin, just birch grass and wildflowers, and it was inside of the house where we lived. And we were up on that hill picking flowers. And I said he wanted to get out and pick flowers too. And he looked down the road and he said to two cars. To do cars, you said. And he was born in 1890, in October, and this had to be in the spring of 91 because he started to run because it was rated that to do cars."

"Emma Christenson Shirrod","00:36:10:28","00:36:35:05","It was that a man by the name of white. He was plowing down in the field for Mr. Langdon and he thought that gang plow and all them horses were the cars. And so he started running at a sale. And it happened over and over and over. And I tried to catch him, but I couldn't catch him. And father seeing it from the home, and he come running and picked him up and carried him home."

"Emma Christenson Shirrod","00:36:35:07","00:36:44:09","And he just got so sore all over. Poor little fellow. It was just awful for."

"Sam Schrager","00:36:44:11","00:36:48:17","This was the first time he'd seen anything bigger than a walking plow."

"Emma Christenson Shirrod","00:36:48:17","00:37:23:26","Yes. well, you see, it was only a maybe a baby was born in October. This had been the spring when they started work. I rode along and May, maybe April or May because it seemed like the years were a little different when I was small. Would never get our harvest in the long, late in the fall. So I remember one year of the wet gear night in 1893."

"Emma Christenson Shirrod","00:37:23:28","00:37:50:05","The my mother was sitting at the table in the morning when she was eating breakfast and the sun came out real bright and she looked out through the window and up toward the trough. That was and she said, Well, my goodness, that barley stack is looks like it's smoking. It looks like it's on fire. And it was it had it it rained so long and the sun came out so bright on it."

"Emma Christenson Shirrod","00:37:50:07","00:38:05:11","It it it just really burned up and it just smoked and it was just a heap, you know, just the smoldering. And so that that took that barley field, which we didn't have anything of that."

"Sam Schrager","00:38:05:13","00:38:06:22","The whole field burned."

"Emma Christenson Shirrod","00:38:06:27","00:38:17:13","That whole stack. It was all put into the use the header those days and put it we had 200 beds and hold it and put it all in stacked."

"Sam Schrager","00:38:17:21","00:38:21:18","it seemed like hardly anybody did well that year. 93."

"Emma Christenson Shirrod","00:38:21:18","00:38:49:29","No, no, no. But it did because they lost all their crops you see rain so they couldn't harvest them. And that, that was long late in the fall because everything would later a year or later now than they are now. Now, I remember it had been so many years ago that they started harvesting in July, and that's something we had never known would never start till it left of August or September."

"Sam Schrager","00:38:50:02","00:38:52:05","Did you plant the fields later, too?"

"Emma Christenson Shirrod","00:38:52:07","00:39:12:00","Yes, All the all the seeding was done in the springs. They didn't never have for crops. They didn't put grain in the ground in the fall. They always put it in the spring. They would maybe plow their ground and heroin and seed at all. In the spring."

"Sam Schrager","00:39:12:02","00:39:16:25","In the spring, come any later in the early days than it does now."

"Emma Christenson Shirrod","00:39:16:28","00:39:39:27","It does seem like it did, but I don't remember. Well, that was but I don't know. We didn't know anything about Summer Farmer that was started in later years. I remember Summer Farmers, of course, but I, I know in the beginning when I was first a little child, they didn't know anything about summer."

"Sam Schrager","00:39:40:00","00:39:45:24","What are some of the other things that that you remember from when you were young and growing up?"

"Emma Christenson Shirrod","00:39:45:24","00:40:25:15","Well, I remember when I was or wasn't more than well, I was about three years and I believe my mother said three years and nine months when my grandmother died. And I remember seeing her lay in their bed just as well. I just see her there as plain as now as I did when she was there. And my mother didn't think I could remember that she says, You just you just hear say, I said, No, Momma."

"Emma Christenson Shirrod","00:40:25:15","00:40:57:20","I said, I remember. I remembered things that happened. I said, I remember the kitchen. I had to step down into the woodshed or Uncle live there in Moscow, in the east part of Moscow. And I said, I was sitting on that step and my father came up. He'd been downtown and he brought some little candy cigars. We called him the it was a stick, a candy with a little red eyes and bless."

"Emma Christenson Shirrod","00:40:57:20","00:41:33:13","In the end, it looked like it was on fire. And he gave me one and they gave my cousin a frank one. And they gave Matilda one way to tell each of us children he gave us all one of those little cigarets or cigars or whatever you'd want to call them. And I remember that distinctly. And I also remember I can see that's how the bed sat in the room where my grandmother was and her chest of drawers next to the wall, a right close to the head, to her bed."

"Emma Christenson Shirrod","00:41:33:16","00:41:55:29","She didn't intend to go to stay at uncle's. She just went up to visit them to where they folks took her up on about the 4th of July. And I remember that my father lifted me up on his shoulder so I could look over a border fence and see that was heading races. And there was a bunch of boys racing."

"Emma Christenson Shirrod","00:41:56:01","00:42:23:24","And I said, I didn't look, I didn't have that goes on. And I know now that they just had their running trunks on, of course. And I, I thought it looked awful, but I, he lifted me on his shoulder. So you see I was I was three the November before and this was in July. So I wouldn't be forward that coming November."

"Sam Schrager","00:42:23:27","00:42:30:07","When you were a youngster you knew Levi and Rosenstein, right?"

"Emma Christenson Shirrod","00:42:30:15","00:43:07:02","yes, I know Levi. Levi very plain. And his name was Louis Louie Levi. We called him in later years. They called him Leathers leather. But then then those they said Levi. And he was a great friend of that Langdon's and male Langdon. lived just close to us on the farm. And so this lawyer lady A brought me a doll and it was a dark complexioned doll."

"Emma Christenson Shirrod","00:43:07:02","00:43:32:17","And our leg didn't he'd be one and his was a light complexioned one. And he said to me, Did you tell Louis that this is your now? And of course I did anything that outlined in the doll made to say because I thought l was perfect. And when I told the way that that would my do doll, I remember getting an awful scolding from my mother after Levi was gone."

"Emma Christenson Shirrod","00:43:32:19","00:43:37:11","I remember that distinctly."

"Sam Schrager","00:43:37:13","00:43:38:03","Do you remember."

"Emma Christenson Shirrod","00:43:38:03","00:44:11:21","Anything? And stay? And he had a store. And when my father took me into town with him one day and he gave me like a candy, that would forget that. And when Mr. Rosenstein left in that same year and years after that, he came to me one day, my mother and I, we had an apartment downtown in Long Beach, and he came in long and I would go with him to see if I could find the placement for him."

"Emma Christenson Shirrod","00:44:11:24","00:44:20:01","And so I went with him. But that was years later, I think around about 1920."

"Sam Schrager","00:44:20:04","00:44:23:07","Which Rosenstein was this This wasn't Marks or."

"Emma Christenson Shirrod","00:44:23:13","00:44:24:16","Marks was this."

"Sam Schrager","00:44:24:19","00:44:26:03","Yes. This was the this."

"Emma Christenson Shirrod","00:44:26:03","00:44:41:01","Of this is grandpa owned. I went to see his wife, Mrs. Rosenstein, shortly before she died when she lived in Los Angeles."

"Sam Schrager","00:44:41:03","00:44:48:02","Both both those men were real pioneer merchants here, right near here for many years."

"Emma Christenson Shirrod","00:44:48:04","00:45:17:14","Loyally. He didn't stay at Genesee very long, maybe maybe three or four years. And then he went to Seattle and he and Mr. Roden, Mr. Langdon corresponded all the years, and just a year before Mr. Langdon passed away, he got word from Mr. Levi from the family that Mr. Levi had passed away, that little Levi had passed away, and Mr. Langdon died."

"Emma Christenson Shirrod","00:45:17:17","00:45:31:20","I think about 1946, 1945, 1945."

"Sam Schrager","00:45:31:25","00:45:37:18","Do you do you remember anything of what the Rosenstein store was like?"

"Emma Christenson Shirrod","00:45:38:09","00:46:11:22","yes, it is. The old timers don't worry at all. They had they and the heating still went to keep that warm and they had issues with all sales. Those days were button shoes that had buttons up the side and Buttonhole would you know, I had a little shoe buttons here like they used to wear on their shoes and they had lanterns and lamps and and landers you know that they used to have to carry to do the chores in the evening."

"Emma Christenson Shirrod","00:46:11:22","00:46:34:17","The farmers and I guess people in always had to keep lanterns out though. And then we had the regular lamp with the burger and the chimneys. We always had washer, lamp, chimneys every morning because you know, they get smoky and you'd have to wash them every morning. We'd always wash the chimney and sometimes would wait for our breakfast pitchers."

"Emma Christenson Shirrod","00:46:34:17","00:46:44:10","The last year it was washed and they had all those things like that that you don't see nowadays in the store."

"Sam Schrager","00:46:44:12","00:46:54:18","So your family could get what they needed in Genesee. Mostly they didn't have to to go to Sears Roebuck or any place else to get what they needed no after."

