speaker,timestamp,words

John Sanderson,00:06:20,"They went to Boise and Weyerhaeuser bought it for a song. He made it, put it in the mills at Potlatch. He made a amount of money out of this. But in a few years, the timber went a good deal more stumpage than he got and saw lumber. But that was a pretty big male project that he put in at Potlatch at that time.",
Sam Schrager,00:07:03,Do you remember what your father thought about Weyerhaeuser coming into this country? He'd already worked for Weyerhaeuser back in the Midwest. What did he think of him?,
John Sanderson,00:07:12,"Well, he thought Weyerhaeuser was doing all right. He came up here and he was put in charge of the shops up here at Camp 8. And T.P. Jones was put in as a general superintendent. But at that time, T.P. only got 300 hours a month. And everybody thought that was terrible money.",
Sam Schrager,00:07:42,A lot or a little?,
John Sanderson,00:07:44,"A lot. And it was for that day then. Laird was assistant superintendent at Potlatch. He got about $25 a day. Well, my boys are making more than that on the section now.",
Sam Schrager,00:08:05,Laird got 25 a day?,
John Sanderson,00:08:07,"Yeah. And everybody thought that was terrible money. Well, it was at that time.",
Sam Schrager,00:08:18,Did you know Deary at all? Did you see him talk to him? What was he like? You said he couldn't read and write. And you said he was pretty tough… is that right?,
John Sanderson,00:08:29,Yeah… he was a woman chaser.,
Sam Schrager,00:08:34,That's what I've heard.,
John Sanderson,00:08:37,"Yeah. He liked his women. Dolly Wood then. She was a pretty girl there at Palouse. His house. He rented a house in Palouse when he first come down at the lower end of Palouse. And they went around from the first floor up through the second at the front. And one morning, he'd get up about 5 o'clock, and he'd open and shut the front door and make it sound like he'd left. But he went back and got in bed with Dolly Wood then, the hired girl. One morning, Mrs. Deary was standing in the bay window upstairs, and she heard the door open and shut, but the building come off of the porch and across this yard going down to the mill. And she got suspicious right away. She slept downstairs and she went right into the bedroom. There old Bill was in bed with Dolly. She says, young lady, you get up and get your clothes and your suitcase and you get out of here. She says you're fired. Well.",
Sam Schrager,00:10:14,I don't imagine that stopped Bill though.,
John Sanderson,00:10:18,"No. He got a room up town in a lodging house, and he'd go out at the back way and come up into the alley that run down through where the rooms were. And the women would go up the front way and go into the room.",
Sam Schrager,00:10:46,Did he leave home after his wife?,
John Sanderson,00:10:49,"No. ... He just had another place to take the women. Well, Dolly played along with him for a year, and then she decided she wanted some money. And she commenced to pad herself. She says, Bill, you've got me in the family way and you've got to do something about it. All right, all right. I'll fix it up. But he neglected to do anything. She kept padming herself and getting a little bigger all the time. Finally she got her mother in on it, and she called old Bill at Puddle Hatcher's. She says, she's home. And Bill hadn't pulled away the phone booth. She said, Mr. Deary, you've got my daughter in trouble. You've got to do something about it. All right, all right. He says, I'll be right down. And he did. He come down. Well, Dolly says, I want three thousand dollars. We'll need that to raise and take care of that child. Old Bill gave her three thousand dollars. Then she took off her pads and went to the dances and she had a good time. But she saved that money. She didn't spend it recklessly. She still continued to work.",
John Sanderson,00:12:26,I came to Bovill about that time. I didn't know much about him after that.,
Sam Schrager,00:12:33,"Was it just Bill she fooled around with or was she really a... Oh, there was others. Yeah, she was a whore.",
John Sanderson,00:12:44,Yes a private. She was an awful pretty girl.,
Sam Schrager,00:12:47,Was she pretty young when she was working at the Deary's?,
John Sanderson,00:12:50,"Yes, she was eighteen or nineteen. Just a young lady. She'd go to the dances and she was a wonderful dancer. She'd put a little bells on her shoes. She'd kick her feet around and bring them bells… she was classy.",
Sam Schrager,00:13:14,But you don't know what became of her after you came to Bovill?,
John Sanderson,00:13:17,No… i don't know whether she ever got married or what became of her.,
Sam Schrager,00:13:23,"I heard there was an awful lot of... Oh, houses of ill repute and in Palouse in the really early days along with that.",
John Sanderson,00:13:36,The houses of prostitution was on the side of the hill in the trees. You could see that big red light at night.,
Sam Schrager,00:13:46,They had a red light?,
John Sanderson,00:13:47,"Yeah, they had a red light. You know, a sheriff from Colfax came up and talked to Tom Hopkins. He said, Tom, these houses got a reputation for being a house of prostitution. Tom says, I don't know, but as such well he did. It was illegal, you know, a house of prostitution. She was ugly. But, old Tom didn't know anything about them. They hear him tell it, but they know all about it.",
Sam Schrager,00:14:32,The sheriff didn't do anything?,
John Sanderson,00:14:34,The sheriff didn't do anything.,
Sam Schrager,00:14:41,"Well, did Bill Deary... I've heard about Bill Deary that he was about the toughest one in the bunch.",
John Sanderson,00:15:00,"He was really a strong man who wouldn't mind standing up and taking the guy down by punching him in the jaw. He was no longer a jack. He sure was that way. He never changed. He was just like one of them old time lumberjacks. Yes, he was that way. He'd fight if he had to, but of course nobody would fight him. He was a big shot, and they didn't want to get in bad with him.",
Sam Schrager,00:15:28,Did he go around looking for fights?,
John Sanderson,00:15:29,"No, he wasn't coursing at all. His biggest trouble was women. He had quite a few of them lined up.",
Sam Schrager,00:15:48,"He and his wife managed to live with it, though.",
John Sanderson,00:15:52,"Oh, yes, he was in his position at that time. She was quite famous as Bill Deary's wife. She'd go on the train to go to Spokane or anything, and of course they had a lot of women. Conductors and everybody looked up to her, and it was Mrs. Deary and this and that. They gave her a great deal of attention, and she liked that. She didn't want to lose her reputation with old Bill.",
Sam Schrager,00:16:36,But it was common knowledge anyway that Bill was fooling around.,
John Sanderson,00:16:42,"Yes, everybody knew it.",
Sam Schrager,00:16:45,"She wasn't really fooling anybody. Was the brass in those early days like Deary and the people that lived on Nob Hill there in Potlatch, did they keep pretty separate from the ordinary lumberjacks?",
John Sanderson,00:17:04,"Yes, they were inclined to. There was a clerk up here at Camp 8. He started, and then he went to Deary. But them Bohunks from the Balkans came over and went to work, a big bunch of them into the camps. Their names were such that it was easy. Now the clerk, he forged quite a lot of checks to some one of these fellows by their name. He got away with it. They never caught him while he was up here, forging those checks. There was a clerk, a storekeeper at Deary that told me afterward, the trouble with him, he got married and he started out on the honeymoon. They ran out of money and he forged a check on an old lumberjack. Well, when the check came into the bank at Deary, Deary knew this fellow, was a personal friend of his, and he knew that that wasn't his check. They sent the sheriff after this clerk, and they picked him up on the train with his bride. I don't know what he got out of it, but he got a trip.",
John Sanderson,00:19:13,"He got away with it with those Bohunks forging their names, because they wasn't anybody that recognized it.",
Sam Schrager,00:19:26,"Did you hear that story about that fight, that knife fight in Elk River where that Bohunk got killed?",
John Sanderson,00:19:35,Yeah.,
Sam Schrager,00:19:37,How did you hear that happen?,
John Sanderson,00:19:39,"My brother over here was in the beer parlor when that happened. He saw there was Big Red. I followed by the name of Piwash. He'd done the stabbing, and he stabbed Big Red three, four times from the back. Finally, Big Red heeled over the bed, but he'd been stabbed four or five times before he fell. And Byers here was there. He said that the sheriff came over from Moscow, and they hid Piwash under the bed in the bunkhouse. The sheriff didn't look under the beds. He just went into the bunkhouse and looked through the bunks, all the bunks, and didn't see anybody. So he left. Then in three, four days they took Piwash out. Followed by the name of Mike Bubley. Mike is living here, I guess, in Spokane.",
Sam Schrager,00:20:57,What about him?,
John Sanderson,00:20:58,"He was with him when he'd done that stabbing. He held up over Piwash all his life. When Piwash died, Bubley got all his possessions. But in about two years, Piwash came back, and he went into the logging business. He worked here for years as a depot. Bubley worked as a general manager for him. When Piwash died, Bubley took over all his possessions.",
Sam Schrager,00:21:51,Was there any motive for the killing that Byers knew about?,
John Sanderson,00:21:57,"No… he was drunk and shooting off his mouth. He was quarreling with five or six of them Bohunks. Old Sam was behind him, and he stabbed him. Well, in about two years after this Byers was downtown, and he saw a little bald-headed fella, and he recognized him. He said, That's the man that did that stabbing. I stood back and watched him, but he couldn't approve anything, and he didn't turn him in. Bubley stayed here and was a good, law-abiding citizen and logged for several years. Mike Bubley was his foreman, but that was big red, a red-headed lumberjack, a big fella. Bubley stabbed him four or five times. That's how many people were there.",
Sam Schrager,00:23:11,"When you first came to Bovill, when you first came here, that was right after they started the town?",
John Sanderson,00:23:20,"Well, they hadn't started yet. I worked in the summer. They were building a railroad that was behind them. I worked down at Helmer. Helmer wasn't there, and it was a camp. I worked at the camp, and they saw timbers for the bridges. Dad and Felton had a little saw mill portable. They saw ties and timbers for bridges. They sawed them out, and teams would haul them out and deliver before they were going to use them. Well, Helmer had just been surveyed and hadn't started yet, but it was only at the point of starting, and Bovill wasn't started.",
Sam Schrager,00:24:19,So you were sawing these bridges that they were making were for the railroad?,
John Sanderson,00:24:24,"Yeah, they were… they had a 25-horse compound thrashing machine engine that ran the saw mill. I was running the engine. That was about eighteen.",
Sam Schrager,00:24:50,Was there a lot of activity going on around there at the time?,
John Sanderson,00:24:57,"Yes. Yes, it was getting ready to—the railroad was building, and there was a lot of them foreigners that was doing the work. They were building into Bovill. I came up to Bovill when there was this old hotel down here that Mrs. Bingham has, was the only building in here. That was a summer resort by Bovill. There was a bunch of young millionaire girls and boys that were coming out here every summer. He had about 20 saddle horses, and they'd give down those horses, and they'd ride over to Clarkia and over to Elk River. There was just trails those days. There wasn't roads.",
Sam Schrager,00:25:58,Where did they come from? From Moscow?,
John Sanderson,00:26:00,"They came from these. They were millionaire families, most of them. They were a wealthy class of people. They liked to get into the mountains in the summer and spend the summer in the mountains riding horseback. That was quite a sport. The girls all liked it, and the fellows liked to do what the girls did. They'd saddle up these horses and chase over the country.",
Sam Schrager,00:26:36,Did you get to talk to those rich kids much?,
John Sanderson,00:26:40,"No, I didn't… we came to Bovill in the fall, and they had left, gone back home. What were the Bovills like, the Mr. and Mrs.",
Sam Schrager,00:27:01,Hugh and Charlotte Bovill?,
John Sanderson,00:27:03,"They were English. They came from England out here, and he opened up that resort. She was equipped to handle it in good shape. She understood handling the wealthy people. Bovill, he had the towns surveyed. Old Bill Deary wanted the town site to sell. Bovill wouldn't let him have it. He says, I'll tell you, Bovill, if you don't let me have the town site here, I won't put the mail here. I'll go to Elk River. He went up there, and he got the town site, and he put the mail in up there. He was thinking of putting that mail, and he was planning to put it in Bovill. Yes, and it went into Bovill, and Bovill would have let him have the town site.",
Sam Schrager,00:28:17,Why didn't Bovill want him to?,
John Sanderson,00:28:20,"Well, he figured there'd be more money for him to keep it and sell it himself. Well, it became quite a little berg. In those days, there was about three grocery stores. There was two or three hotels. There was probably six, seven hundred lumberjacks around here. And the beer parlors, they was good money. They made good money.",
Sam Schrager,00:29:02,I heard that Bovill had mixed feelings about turning this area into a lumbering place because it was so pretty before it was touched.,
John Sanderson,00:29:16,"Yeah, I suppose they did. They didn't like the idea, but they couldn't prevent that. Where out in what to Boise, and he dealt with the estate and got this timber at about a dollar a thousand. Think of it. And it wasn't long until they were paying $14 to $15 a thousand on the stump. But that was big money in those days.",
Sam Schrager,00:30:02,Was the Bovill Hotel the center of town in the first few years of Bovill? Was it the big meeting place?,
John Sanderson,00:30:14,"Well, I don't know if they met that very much, but it was the only hotel that started. But there was two or three after that. There was one down on the corner where the fire station is now. That whole block burnt out. There was a problem that sold a dray. He'd give $1200 cash for the dray and give him the dray of the town. But he went to bed up there, and he had this money in his pocket. Well, everybody claimed that that fire was started by—he burnt up. He said that whoever started that fire went in and killed him and took the money, and then burnt the whole block out. It swept clear through that block. There was all wooden buildings. Then they went to work, and they rebuilt them in brick. Old A. Wilson built the hotel there where it's taken out now. He put that in, and Old A. made good. He had lots of business.",
Sam Schrager,00:31:59,"That fire, that was on the 4th of July?",
John Sanderson,00:32:04,"Yeah, just about.",
Sam Schrager,00:32:05,About 1914?,
John Sanderson,00:32:06,"Yeah, 1914.",
Sam Schrager,00:32:08,What happened? Do you remember that night yourself? Were you around?,
John Sanderson,00:32:14,"Yes, I lived here in this house. I was married. We went downtown and watched that fire burn the whole block up. The bank was in this end, and the grooming house was on the far end. Well, the fire started in the lodging house, and it swept right through. Took the bank and whole. Old A. Wilson had a big hotel there then, but they all rebuilt. They built it in brick.",
Sam Schrager,00:32:56,How did you fight it then? Were people trying to fight the fire? Was it just burning?,
John Sanderson,00:33:00,"Well, they couldn't do anything. All they could do was stab them and watch it burn. They didn't have much water. Of course, they did have the tank up on the hill where it is now. It had a little water, but it was useless. The fire swept all over the block.",
Sam Schrager,00:33:25,And this man was missing and found dead?,
John Sanderson,00:33:30,He was burned up in the lodging house.,
Sam Schrager,00:33:34,Was he the only one there?,
John Sanderson,00:33:35,"He was the only one that lost his life, but he went to bed about midnight. The fire started right after that. Everybody figured in those days, he had $1,200 or $1,400 on him. They went in and killed him and took the money and set the building afire. It burned the whole block up. Then they rebuilt it in brick, as it now stands.",
Sam Schrager,00:34:13,Do you remember in 1910 those terrible fires that they had in the country around here? What do you remember about that being like?,
John Sanderson,00:34:24,"Well, I helped put fire on several of them. But the worst of them was when this fire came down the draw over here. It jumped across the meadow for a quarter of a mile. It lit on this side and it went by this house in a big roll of fire. A racehorse couldn't have got away from it. But there was 300 men from Potlatch that just got here on the train. They took all the women and kids out of Bovill on flat cars and took them down to Potlatch. They kept them down there two or three days and took care of them. Then they brought them home. But this fire, it burned this whole country for a couple of miles back. They're through here to where it went up onto the hill and the mountains back to us here. I don't know, check these 300 men and slow down to where they could get in front of it and stop it.",
Sam Schrager,00:35:50,"Was this the, this was the Beals Butte fire, the one they call the Beals Butte fire?",
John Sanderson,00:35:56,Well...,
Sam Schrager,00:35:56,It sort of started up towards Beals Butte?,
John Sanderson,00:35:59,"Yes, it started there to put a Beals Butte and come down the draw. It had been burning for a week. But one hot afternoon, it was a little earlier than this in July, and it was hot. Well, that fire, one afternoon it commenced to travel. And the farther it come, the faster it cut. And it jumped. Those meadows took on to this side. They went through here in a big roll of wire. By my place, it missed this place by a couple hundred feet.",
Sam Schrager,00:36:45,What did you do when it came?,
John Sanderson,00:36:49,"Well, my wife had gone with her people down to Potlatch on the train, but I stayed back. We'd take water up onto the building. If any sparks or anything fell, and start a fire, we'd put it out. And I saved the house.",
Sam Schrager,00:37:08,Did sparks hit the roof?,
John Sanderson,00:37:10,"Yes. There was some sparks as it hit the roof. Dad stayed over there to his house. And I was here. We would pack water up on the top, and if a fire little pot-fired start, I'd throw water onto it. Saved the houses.",
Sam Schrager,00:37:32,How hot was it?,
John Sanderson,00:37:34,"Oh, it wasn't too hot over on the side here because it caused the wind to come in and hit it on the side.",
Sam Schrager,00:37:47,"Did you hear about the story about how the train came into Bovill, how the bridge was burning and the train came in anyway? What's the story about that?",
John Sanderson,00:37:59,"Well, the bridge underneath was a fire a little bit, but it wasn't hers, any. Shea engine had come down from Cougar Meadows. That's where that is back in here. It came down. Now, Camp 8 up here was in under the hill, and the fire went over the top and didn't get the shot and the cold hawk. So, that bridge crossing the crypt up here, it got a fire a little bit and was burning when the train went over it, but it wasn't hurt any yet. And they put it out and saved the bridge.",
Sam Schrager,00:39:06,What caused the fire to stop instead of taking the whole town with it?,
John Sanderson,00:39:12,"Well, the fire didn't come through on a line about 200 feet out here. And it went on and it missed Bovill. It didn't spread sideways. Because there was a lot of men from out of that were brought in on flat cars, about 300. They lined out and stopped all chances of the fire getting to the town or doing any more damage than they could help. But when that fire went by out here, you couldn't have worked in front of it. Because it rolled by in a big roll of fire, just rolling. And the boys were going traveling too. But it went on about a mile. But after that, it slowed it down to where they could get in front of it and stop it.",
Sam Schrager,00:40:29,"When you say a roll of fire, was it like just one sheet rolling?",
John Sanderson,00:40:32,"Yes… just a big roll of fire went through. The heat was running everything below it. That was the most terrible, the poorest fire I ever saw. But that sure traveled from over any under to up above here. It would have got anything in front of it.",
Sam Schrager,00:41:11,I had heard from someone that said that people were praying to stop the fire.,
John Sanderson,00:41:23,"Oh yes, there was a lot of praying. And they contributed it. Their prayers had a lot to do with it and saving the town. I had just been married. I was married in May, no in April. And the fire was in July. The leg on that piece of furniture that it broke, where they took it out. They took all my furniture out downtown and took it out in the meadow and dumped it in the meadow so that the fire wouldn't get it. But the house didn't burn up.",
Sam Schrager,00:42:08,The leg broke when they were moving it?,
John Sanderson,00:42:10,"But when they took it out of the off of the wagon, why they let it down onto one leg and it broke it.",
Sam Schrager,00:42:24,Where did you meet your wife?,
John Sanderson,00:42:27,She lived down here in town. I met her and she was a pretty woman and a pretty girl… his wife was...,
Sam Schrager,00:43:02,She is pretty.,
John Sanderson,00:43:12,"Well, I was practically 30 years old and she was only 18. I thought if I was going to get married, I'd better get married.",
Sam Schrager,00:43:27,"In those days, do you remember what courting was like?",
John Sanderson,00:43:31,Oh yes… she was just... Dippy about me. And I was out of bad luck.,
Sam Schrager,00:43:47,What would you do for dates in those days? To go out to be together and that sort of thing?,
John Sanderson,00:43:54,There were lots of parties in town. People would get together nights and parties.,
Sam Schrager,00:44:27,"At that time, was there still drinking going on?",
John Sanderson,00:44:30,"Oh yes, there was lots of drinking. They were moonshining. You see, they didn't allow no liquor to be sold here in Bovill from the start. The Potlatch controlled it and they didn't want liquor houses. They had the authority that they could not allow it. Well, there was lots of moonshining. Pearls that lived here. Made living by bootlegging.",
Sam Schrager,00:45:17,What about... I know other places at the dances they used to have moonshine and sometimes they get pretty rowdy.,
John Sanderson,00:45:26,"Yes, generally do.",
Sam Schrager,00:45:29,What about the girls? Wouldn't that be pretty rough to have that going on around them?,
John Sanderson,00:45:35,"They didn't seem to mind it. Of course, there were two or three different classes. The girls that went to the dances, why they... They were more of that type and they didn't mind overdrinking a little bit. My brother Frank, he was... He danced and drank. And he was one of the musicians that played for the dance. Myers over here was pretty wild at that time too, but he was just a young fellow about 18.",
Sam Schrager,00:46:47,"Well, what did you do when you were a wild kid in those days? Didn't you have motorcycles to go screaming around on the way they do now so much?",
John Sanderson,00:46:56,"Well, I had a motorcycle that I taught him, 12. And I'd take the girls riding cars and they called it the Sparking Machine. But it was a twin cylinder. It was a good motorcycle. It'd be about what they'd pay about $600 for now, but it only cost me $175 in those days. I went up to Spokane to buy an Indian motorcycle. But I went down to the Indian and he took me in. He had about half a dozen secondhand ones, but he didn't have no new ones. Well, I told him, I said, I didn't come up here to buy a new... Or a secondhand motorcycle, I want a new one. Well, he says, we've got new ones down here in the warehouse. Well, I said, that's what I want. I went up to town and there was another motorcycle outfit. They were just taking a new one out of the crate. I went in, I was standing looking at it. And the fella said, you better let me sell you a new motorcycle. Well, I said, that's what I come up here to buy, was a motorcycle. Well, he got busy right now. He said, you stick around here till I get this set up and I'm going to take you ride. And he took me out and boy, there was a hill that sure went up. And he put me on in front of him and he went up that hill like it wasn't there. I thought that was just what I wanted. And I bought it.",
John Sanderson,00:49:05,"I paid him cash for it. And I was in the habit of putting them out on payments. But he was glad to get the money out of it. Or he could turn right around and get more. The Indian man who run across me with this new motorcycle, he said, I thought you were going to buy one of me. Well, I said, I went to you first. And you showed me a lot of secondhand stuff and I didn't want it. And I went up here and found this man taking the new one out of a crate and I bought it. And he didn't like it very well. He didn't say no more.",
Sam Schrager,00:49:52,"Well, when the young guys were drinking and driving around in Bovill in those days, what about the law? Do you have any trouble with Pat from Pat Malone?",
John Sanderson,00:50:07,"No, they got along with old Pat pretty well. Old Pat was a peculiar old fella. A sheriff came up from Moscow and got him. They understood it beguile. One of the foremen had some moonshine in his car. He got Pat and they went up to Collins up here and the car was standing there. And the sheriff sent old Pat over to search the car, see if there was any moonshine. Old Pat went over and he saw some moonshine in his car. He reported to the sheriff because he didn't find any. He didn't want to get a big deal. He wasn't selling it. He would buy it to drink. Old Pat knew it and he didn't want to get him. Big Gill was a Frenchman, a big man. He'd take a peavey and he could break the handle out of it right now. He was a powerful man. I've heard he was really a quiet man too. He didn't say much. He didn't have any discernment to speak of.",
John Sanderson,00:52:03,But he was a good logger. And he had a camp of a couple hundred men.,
Sam Schrager,00:52:17,What about Pat… i've heard that Pat used to really like his moonshine himself.,
John Sanderson,00:52:27,"Yeah, he was quite a man to want to drink. He arrested the young fella down to Deary. They brought him up on the train and got down here to the depot. The lad jumped off the other side of the train when Pat wasn't looking. He took to his heels and old Pat shot up in the air to try to scare him to stop. The kids stubbed his toe and fell. Well, Pat said, I didn't want to shoot him, I didn't want to shoot him. But he just had to, had to. He thought he'd hit him. But he didn't. The kid jumped up and kept on going. He didn't get him. There were two whorehouses down here. They had about 12, 15 girls. There was a tough hombre that went down there one night. He had a six-year-old and he made these girls stand around, go out and get a bottle of beer and bring it in and open it up and give everybody a drink. He was having a lot of fun. One of them got away and went up and got old Pat. Pat went down and he opened the door and stepped in and put a gun right on to this fella. He said, get your hands up and do it quick. Well, the fella did. He arrested him. I guess he got a jolt out of it. You mean he got a... He got sent to Boise.",
John Sanderson,00:54:26,"Well, that's about the only case I ever knew about. He really was in the bite of the line and he had to do something and he really done it.",
Sam Schrager,00:54:42,He was in the what? In the bite of the line?,
John Sanderson,00:54:45,"That's an old expression of fury and bad, to be in the bite of the line.",
Sam Schrager,00:54:52,"He had to do something. He didn't have any choice. Well, I've heard he just looked the other way an awful lot.",
John Sanderson,00:55:01,"Yes, he did. The young fella's here, he didn't want to get them into trouble. The others over here were pretty rowdy in those days and he was drinking moonshine. He was husky. An awful stout man, very young fella. But I didn't drink or carouse because I was religious. I went to church and that's where I met my wife, was a church. I went to church and that's where I met my wife.",
Sam Schrager,00:56:11,You catered to the lumberjacks and the camps?,
John Sanderson,00:56:14,"Yes. I came up to take pictures and I had a room at the hotel. They kept sending me, sending up for me to come down and take some pictures of them. I told the fellas, I said, I'm going to go down there and take pictures and take it and trade. Finally, they sent word up that they had money. They'd pay for their work as well as anybody else. They didn't expect me to trade it out. So we needed some money pretty bad. I said to my partner, I said, let's go down and take good pictures. We can make fifty dollars in a couple of days. So we went down and we took pictures. I took the negatives down home. I had them in the cellar with my other negatives and my two sisters and mother. The girls found those negatives and they knew that those girls were prostitutes. They showed them to mother and they put me on the carpet. I told mother that I was just saying, we needed the money and we went down and took those pictures to get some quick money.",
John Sanderson,00:58:02,"Well, she's kind of half believed me. I told her we didn't take anything out and trade.",
Sam Schrager,00:58:14,Was the lumberjacks buying these pictures?,
John Sanderson,00:58:17,"No… the girls wanted pictures of themselves. Lots of them had silk gowns that they paid two hundred and fifty dollars for. They made easy money and they spent it. When I took the pictures up in the next morning, they called me at the hotel and wanted to know how the pictures were. I said, I'm going to come down in a little while with proofs to show you. Well, she says, this is no place for a preacher's son.",
Sam Schrager,00:59:03,Were you a preacher's son?,
John Sanderson,00:59:06,Yeah… but it was because of the fact that I wouldn't have anything to do with him.,
Sam Schrager,00:59:15,"Were you already married by then? This is when you were still a young, eligible bachelor.",
John Sanderson,00:59:23,I was a young fellow then. Probably four years before I got married.,
Sam Schrager,00:59:30,"Well, Pat put up with those places, right?",
John Sanderson,00:59:33,He didn't object to them being married.,
Sam Schrager,00:59:35,Did he collect money from them for staying in operation?,
John Sanderson,00:59:39,I suppose he did. I expect they paid a fine. Most places like that did. Troy had a house or two. The sheriff in Moscow would generally collect money.,
Sam Schrager,01:00:14,What were you doing in those days for a living? Were you taking photographs? Was that how you were making a living?,
John Sanderson,01:00:20,"No. I was working up to the shop in the cable. And on Saturdays and Sundays and nights after work, why I take pictures? I made my own videos. I was more in the pictures than I did working.",
Sam Schrager,01:00:43,Where did you get into the picture-taking business from?,
John Sanderson,01:00:46,"Well, when I was in Palouse. I wanted to learn the picture business. A new man had bought it named Jocelyn and bought the picture.",
Sam Schrager,01:01:01,Were you then?,
John Sanderson,01:01:02,"Oh, I was probably 19.",
Sam Schrager,01:01:06,And you went in to ask him if you could work with him?,
John Sanderson,01:01:08,"Yes… he took me in. I watched him do the work. He bought the gallery of a fellow that had been there. The fellow wasn't doing very well. He sold it to Jocelyn. And he thought that Jocelyn wouldn't make it, and he'd get the place back. That's what he thought for Jocelyn. He got a man to come in, and he sent him out to solicit work, giving him $5 worth, or $2.00 and a half. They would have to buy a... make a payment down and buy a certificate. That's when they presented at the gallery why they'd get this picture taken. And he got $500 or $600 worth of work there. No time. He had a salesman that went into the field soliciting the work. Well, when people got it, a dollar, a dollar and a half tied up, why they would try to get the benefit of it. He didn't land off of business there for six weeks.",
John Sanderson,01:02:39,"He paid the gallery off, and both the fellow that he bought off and the bank then, often told me, he says the bank didn't act as though they were pleased at me making the payment. But he says, that don't make no difference to me. He says, they thought that they'd go back and maybe have their money without them.",
Sam Schrager,01:03:12,"Oh, you mean the bank would get the business back again?",
John Sanderson,01:03:14,"Well, they thought that this photographer would get his place back and have the money that he sold it for too, but he didn't.",
Sam Schrager,01:03:24,"Well, he took you in, and did you work for him for free or did you get paid or what?",
John Sanderson,01:03:29,"No, I didn't get paid. I just helped him in all his work, and I learned the business. Well, I went to Grangeville from here. I went to, I met a fellow come in here and set up a little gallery downtown. He took pictures before Christmas, and he'd done the land off of business. He got me to come down and help him. He couldn't work for AZO. Well, I said, I've used AZO for years, and I don't have no trouble with it.",
Sam Schrager,01:04:16,Work with what?,
John Sanderson,01:04:18,"AZO Postcard… that's the name of the postcard. He couldn't work it. We took a lot of postcards, set up and got ready to make the postcards. He said, you mix up the developer. So I went in and I weighed all the chemicals and mixed it according to oil. He'd come in and he said, what are you doing? I said, mix him up the developer. Well, he says, I never took all that pains. Well, I said, that's why you've had trouble. I said, you've got to get these chemicals according to oil. We run out, 500 or 600 postcards. He'd come in and put them on a big sheet if we had stretched out to dry. He'd turn them over and look at them. He says, I can't see why that they don't spot up like they did with me. Well, I said, it's because you didn't mix your chemicals right. I said, these cards are made to give service where the developer is mixed according to directions. We put out a lot of postcards and had no trouble. Then he wanted me to go with him. We went over to Grangeville and put him in a gallery.",
John Sanderson,01:06:19,But we didn't do very good. Didn't make it.,
Sam Schrager,01:06:25,So you came back?,
John Sanderson,01:06:27,"So I quit the business. You see, he was a gambler, a tinhorn, and boy, he was good. The night we left here, he went into a game and they took $300 away from him. We went down to Lewiston and he sat in the game and they took $300 more.",
Sam Schrager,01:06:51,You know if he was honest?,
