speaker,timestamp,words,End Time
James Gleave,00:09:27,"I don't think. And, but he like I said, it was his job that he was fired along with the rest. and I don't remember. I had a I bought a 48, but I would have been fired. Do I think just on general principle, but I bought 40 acres from the company, and, And I want them to know about it because I signed a three year labor agreement on a what the the last time that worked on 31 to the August or September and 31, I think it was in the fall of 31. It was about a year, anyhow.",00:10:01
Sam Schrager,00:10:01,What was the agreement?,00:10:03
James Gleave,00:10:03,"Well, when I went to work there, I signed to see, agreement work at that dollars and $0.10. Not want to run a crew a seven and a half when somebody else ran. When I was working single handed and when Lori Mendenhall and I would work together. He was a plumber, had gone because I didn't he stayed there day, and I but, we got, I got then he and I worked together. He'd worked two weeks at 87.5, and I work at a dollar and ten, and I work two weeks at 87.5. You know, you're still working on maintenance. Well, then I went up and I seen Irwin. I told him, I said, I bought this land and as far as I remember, I had the three year labor contract. And he said, well, I think my life force can't cooperate. Didn't honor the labor agreements. The Potlatch Lumber Company, different company. She has the how about the other contractors? Oh yeah, they're legal. So I think the last one, how much was a lawyer? I was telling how much? Nobody I didn't know. I knew I had no experience last year. Well, let me see that agreement. So he, kind of torn it.",00:11:13
James Gleave,00:11:13,"Yeah. Jim, I wrote this agreement. Offices. so I don't know about. They let me work another year while the person was coming on. Then, you know, a lot of people was out of work, and I worked at the same wages. I they cut wages down pretty good after that lawyer was working for quite a little less than I would, but I got my, that gave me a chance to pay that 140.",00:11:31
Sam Schrager,00:11:32,"Yeah, that's probably what that kept you, right? Partly because you you you own money on the land.",00:11:38
James Gleave,00:11:38,"Well, though they don't, they can't or you can't go through you. Right. A company takes a company where they can. I sure will honor this agreement. If the company won't honor that agreement. See?",00:11:49
Sam Schrager,00:11:49,"Well, this this I see some people that, that Potlatch took pretty good care of, some of their employees during the depression. But it sounds like they were putting out guys like your dad. Well.",00:12:01
James Gleave,00:12:01,"They just had more for looking back. They probably had more formen. And they had they did away from that with that department, pretty much. They run a maintenance strictly from the office was a foreman and job. And I put a wash, police officer on study. He was a deputy sheriff and trial. Was it up to show? And he bought that shuttle that time. Was running the farm at one rate. Was a city or town. It was on a tax list. I might be wrong, but I think I'm right. There was on a tax list. former lumber mill. She, she, they didn't have a state school there. They kept a better than standard school in the state. They had it with their instructor and stuff, but they did a in school taxes. They kept the school up. They furnished the school. And a lot of country towns did that. Westwood, California. Cambria, Wyoming. but, now I'm not sure where he. I don't know where the Pullman car people. I had a town and met with a real nice company on Highland Mitchell that always kind of. I'd heard him say to us retirement.",00:13:11
James Gleave,00:13:12,"He like Potlatch. He. That's what he used in a pattern. He thought it was a good town. But, I got all these things back and things, you know, that funny now, they wasn't funny. Want to happen. And, a lot of people looking back all the time, it was Potlatch. Well, I can remember that was one of these guys. That was a dirty job. Come up. Us kids see me like I got it. you wouldn't, maybe he'd work on himself. I remember one time, about the sewer. That time went from now to picked up, pine out over your incline. Where the streets or not? The first street was fine. So when I that time went up, I'm up in the mill, dumped in a river below the mill. And, they went up Pine Street to... there used to be a hospital. The green. That's an apartment house? No, I think there was a boardinghouse at first. Arnold Beanery. It stopped there. Then it went up main Street, one of the picked up houses on hill. Cause, you know, now we're up there. And I went up and I picked up one.",00:14:25
James Gleave,00:14:25,"Didn't pick up any houses on large. Picked up on that up to pick up. I didn't pick up our lives on Cedar. And then as we just grade above the school, I spruce picked up. Around two blocks there. I want to try the street on the upper side of the street. and then. Crews here and. No, no, I figured I was on spruce and then on Oak Street. Them houses were all. Not all of them, I remember I but the plumbing in bottom, they they got off the upside back houses and of course Elm was always off. And Maple Street of course was built over 20, 1945.",00:15:11
Sam Schrager,00:15:11,This was a job that you found and you said you you're saying your father had kind of a job? Yeah.,00:15:18
James Gleave,00:15:18,"But of course he had to target all this stuff and I remember one time on the night that I quit, and that's how it all fell up. They just had, each each woodshed. They had a toilet with a box on it. So the garbage man or the nine yard people laugh about the garbage man, but that wasn't for them. Time. It was a good paying job, wasn't the nicest job in the world, but it paid good. They got that a slob right out west of the mill, out on Flannigan Creek Road. They got that. And, picked up a garbage. And I don't know how many nights a week. do you see this book Raymond Harris wrote on Potlatch?",00:16:00
Sam Schrager,00:16:00,"Yeah, I read that.",00:16:02
James Gleave,00:16:02,You read that?,00:16:02
Sam Schrager,00:16:02,Yeah.,00:16:03
James Gleave,00:16:03,"Right. I read that most read dates pretty good, but I he he was a country girl often in his. You see, the things I saw. And I remember one time they had a, I believe, I don't remember who. I think in my mind, I cannot remember who it was, but I wouldn't give given all names. Quit, moved up there about one month. They had these have none of the back houses. So wintertime and and we had to clean back houses. And I remember Bill Trotter, he used to farm downtown but yeah, he ran his team out at the town and working down and go down now and boom, dad drove there to team and I was I and I on the other one cleaning them things. We didn't have nobody to drive. We pretty small kids and do it. So I remember a lot of things. Potlatch wasn't real nice either. And stinking alleys. Well, they got hotels very well. And first one that I don't remember was stinking as a kid so bad. But a got all their own stuff soaked in the ground. But 1930, they were pretty much stinking alleys.",00:17:09
James Gleave,00:17:09,No way out.,00:17:11
Sam Schrager,00:17:11,And each house had its own.,00:17:13
James Gleave,00:17:13,"Yeah, the head of back house behind each house. They don't. Well, they built that. There was even houses on a street, even number they built to go to watch judge together with an outhouse on each end. It was not even. No. That'd be one woodshed built with one outhouse.",00:17:32
Sam Schrager,00:17:32,"They, How often did they, dump them?",00:17:36
James Gleave,00:17:36,"Well, Raymond, I think in his says two months or something like that, but I think, after the guy run his job, they would take up a lot of times I think they had to do it about. And it was supposed to hit all at once a month. I know.",00:17:51
Sam Schrager,00:17:51,But when did the plumbing actually come in?,00:17:55
James Gleave,00:17:55,"I was they of course, now we was working on the town like Louis and I had on permanent and we maintained the maintainers. Man, I didn't have a little extra time. We shot dead in a ditch into a house and put in a pound. So we got a few houses up till 1931 when I left. But really the how the houses got off the sewer, I don't remember what year it was at the Potlatch sold the town of the people… that was when.",00:18:22
Sam Schrager,00:18:22,That's when I really.,00:18:22
James Gleave,00:18:22,"That's when they. I don't know what. Yeah. They put in sewers there and and did it right. Potlatch Lumber Company didn't do that. So people don't as I remember of course. And I was away from there them see. So I don't know much about that. I never monkeyed around how I lived at Princeton. I lived on a ranch north or, you know, north of Preston till 36. I never paid much attention to Potlatch.",00:18:46
Sam Schrager,00:18:46,Was that the land you bought from Potlatch?,00:18:48
James Gleave,00:18:48,"What part of it. Yeah, yeah, we had quite a little bit up there one time. And, no, we never lived on the land I bought in Portland, but I bought it off and sold. And, but then I remember. And then it was one road from the mill up to. Well, large street up where the post office. And that would be Plank Road. And that would drive roads out to the railroad track as you went out towards Blues. There were black over the long and short brown over the warehouses. That was all plank Road and it was Plank Road on Pine Street, up your pastor pool. Yeah, that'd be 67th Street. Pulled up one in past the intersection of Salmon Street and a pool hall sat on one corner. And, across the street there was a boarding house where every one house was built. It was a a boarding house, rooming house. And then it they made that one into a gym. Now when it built burned, they made the gym was there. Now are the buildings there now. And they run a but another boarding house in there.",00:20:09
James Gleave,00:20:09,"Eagan, Oskerland. Did you ever talk to him. Eagan, Oskerland. He's over there. He used to run the boarding house.",00:20:17
Sam Schrager,00:20:17,He's still about.,00:20:19
James Gleave,00:20:19,Bill McGreal.,00:20:22
Sam Schrager,00:20:22,Bill McGreal. Yeah I've heard that name. No no.,00:20:24
James Gleave,00:20:24,"Know he was there. His dad run and his dad run the company barn him on the horses. And I used to because he work all horses around the mill pretty much, you know, work quite a bunch of horses. And, I don't know, to been on the railroad. It was really a bet. But he. Well, I think and wrote a lot of this just picked up, you know, picked up the tracks, work on Winslow. But they they got a horse crippled up in the woods they'd bring down to Potlatch Bar, and I'd work around a mill or do about the good work and try to build them back up to. I seen Billy show up classes and things where they'd been busted open.",00:21:06
Sam Schrager,00:21:06,He still there too?,00:21:08
James Gleave,00:21:08,Well Phil's there. I know he'd been dead for years.,00:21:13
Sam Schrager,00:21:13,"Yeah, well. You mentioned pool halls or you guys do you spend a lot of time in. Was that our gathering place?",00:21:22
James Gleave,00:21:23,"Yeah, that one part I would say is gathering, but it was a pool. Well, there still, there I was pool. It's a beer parlor, I guess now, but us the. What was that? I don't, well. Be the west side of the street towards the middle. Wasn't a jail. the quarry was of 6 or 6 and seven. Comes together on a on, west side of the street. It's, bars. No, no, no, I hadn't been in there for years, but it used to be a pool hall, and they had a confectionery on the front, so everybody went in. The had they handicapped people on a 21 on the pool hall part, but they school there's no they was kind of a gallon. But of course a gym was quite a gathering place. This gym was, was a good thing. They had a what they call the Portland Amateur Athletic Club, but, they had a good reading room, waiting room. And it was a gathering place. And the fellows were working in a mill or anybody in town. People for a dollar a month.",00:22:32
James Gleave,00:22:32,"They joining a gym. Well, I'll give you a they had women's night a couple nights, a week on a gym floor that the men didn't go. Then use a gym. and then but it was a good thing there were most of them didn't have no, no washing facility at all, but, you know, shop around hub. So for the gym for you could get a locker for a dollar. Yeah. I might be wrong I that was I remember a dollar a year was down here. That was quite a lot of money on to work for 340 a day, 85 or 340 a day. And, for a nickel, you could get a town. A lot of guys coming home from work. We stopped by the German clean up. Wasn't just the people that run in and actually did rooms, a gym floor for basketball or anything. A lot of men never used it for anything else but a bath. It was worth it, you know, and it was a gathering place too. And of course, they had their dances and stuff there. And of course that was a school gym, but their school just had an afternoon.",00:23:36
James Gleave,00:23:36,"They didn't have night. And that's was a game of, you know, and they had they had a full time instructor on and he had men's classes with fellows and stuff. So it was, it was, it was really a gathering point that was really, I'd say the biggest gathering point. And so, yeah, it was that's what it was built for, was for a center… and of course, they had the Union Church, the big church. It burned, was used for a lot of things, lots of meetings beside church meetings, you know, and I've seen Metro show and at one time. Really? Oh, yeah. And,… that's female town by one club was a Catholic church. That would be the end of the line up that way. And.",00:24:30
Sam Schrager,00:24:31,What about the Greeks and Italians were they it was there a lot of mixing between them and these and older American.,00:24:42
James Gleave,00:24:42,"Well, people often all town was that way. Even Moscow used to have Swede town. I think of the when they come over now when Potlatch and I remember first the Greeks and Italians very much the Japanese lived up and boat upon this. I don't think anything left of first. Me fir was a first street. they used they put a lot of what they call temporary housing, and they were kind of clapboard houses that they'd built for the men that were building the mill was all they could build. A town. Well, a lot of the Greeks and Italians around these and other people do. But down by the mill where the company barn was and Hollow Ballpark was along in there, the lot is old clapboard houses, and a lot of the Italians moved in down there. This was kind of. And Frank Petrillo says they big old town. But there was a lot of Italians and Greeks down there and, and, that they kind of formed in together, you know, up on the hill, the one to many English. But they kind of settled in and on one little corner together, kind of at first. And I begin, they had a caution tape that most of the town was Swedish.",00:25:59
James Gleave,00:25:59,"I didn't know they could run a sawmill without Swedes. So I went down to Westwood, California one time, especially the woods. I thought they had to have Swedes toward the the neighbors to do. I'd never seen anybody hardly know whatever Swedes.",00:26:14
Sam Schrager,00:26:14,"You know, Gus told me, sneaking back you. You mentioned Jim talking about him. Yeah. Gus told me once that, in the early days, the the Greeks and Italians didn't feel like they conjoined. Jim. They didn't think they they welcome there at first.",00:26:37
James Gleave,00:26:37,"Well, I think some way to them that didn't make them welcome. I remember when. U.S. Georgia native. When a nail on a mason stuck in then or when he also launch first anchor. I remember one year later and he does raise hell. I don't know them people in the lodge. Well, I'll tell you, they were good lodge members. They were no. both. went to the chair and I don't know. And I don't know whether God's name was on the other or not, but he bombed the Masons. I know, and he gone to the chair, and he really liked you. That's more than I can say about myself. I was part of the what would you call probably a dues paying member. And, I went all last fall, and I tied the fifth year pin on me. That's what makes you feel old.",00:27:33
Sam Schrager,00:27:33,"Yeah. Yeah. Well, so the way he talks about it sounded like the Greeks really stuck together, and they damn well they did.",00:27:44
James Gleave,00:27:44,"Pretty much in the early days. I and of course, I used to have a pretty fall rock and but this wasn't just Potlatch. It was all over. a lot of people who gave you a formal one day pay a month for your job. I think earning was. And I broke that up in the mail when no one would get the foreman's name. I don't know, no one was just kidding, Lord. And died of a tied off. And you come around for a pay and we write him off with a pick a route killer for the well, make quite a stink out of it and went up to Mr. to homeless in and a layered and all over what was was me and always the man wouldn't do that and I was all your brothers and all of mine. Well we're doing it. I don't think dad ever did on a town, but I know what I remember. One time he hired some Japanese boys. Version worked, and Elway bought him gifts from time. Well, this is, you know, there's a but this is something dad didn't believe in. He that had his first position, and he lived in other countries.",00:28:51
James Gleave,00:28:51,"And, well, one thing, given all of that one thing dad never believed in was tipping. He never even tipping a waiter anything. He thought people should be paid what they were worth. They shouldn't have to. He's. This is servitude. When you take tip. This was his idea. And I kind of went that way with me, too… i don't like to tip too much when you tell me a sport. The temper tantrum 20%. I do go and get my crawl. I tip, but I don't. I don't believe in it and I never received many tips from my wife. He. But,",00:29:27
Sam Schrager,00:29:27,Your father must have found some things do objective about the way you run that town and do well.,00:29:32
James Gleave,00:29:32,I think anybody would remember him. I think he done a pretty good job. For what you get out of fire. But you got to satisfy the boss first. Or the company or whoever you work for. He was the first man you you got to satisfy. And I think it still holds true.,00:29:53
Sam Schrager,00:29:53,"Well, it kickbacks. You had kickbacks. And, I would figure from things I've heard that that too. That's, again, someplace in the middle, too, that you'd have to be pretty cozy with for a minute. Time. Well, wouldn't hurt.",00:30:10
James Gleave,00:30:10,"You know, it is still there. Still hangs true, but want to say what it is, what you on a day off on a day's pay for a day's work and got to Mr. Learn. And I bought 2 or 3 of the Greek boys, and I knew, you know, younger ones, and they said it, Mr. Lives. Well, you wouldn't expect me to take their word against, you know, one of these Mormons word for word. So I went up and I got the Demus. I know I've got your. Denise's first week was kind of king of the Greeks. And he says, yeah, Germany says, I pay him, but check. So I took him up. Mr.. And said, well Jim, I'll take Georgia's. That's is equal in Greek. I take their word. And, so George, he went out and got his checks in the next morning… this morning… and he. What do you mean? He had somebody that can go to work? She got a job. Work? Maybe two months. And I find you go down to Spokane and it gives an employment office two days pay for a job. You go back to the same job. Employment office gets one day pay the boss in the you get another.",00:31:26
James Gleave,00:31:26,"And you won't put a stop with that. We'll have our own employment office, which they did. They hired but hiring not Spokane very much.",00:31:35
Sam Schrager,00:31:35,So in June. And it was it is the same thing is that as a song same thing.,00:31:39
James Gleave,00:31:39,"Though it was in the same set, but this one just policies was all through every place. You might want to. Well, or in towns I never had much experience with them in my day was Potlatch. I worked in Westwood, California. Wow, that was a company town. It was the same racket, Donner, only worse. And, but then working on construction, working at plum around construction like I did. You work for smaller contractor and you didn't run across it. But. But this used to be a common thing. You paid. paid for your job, and, they show. Got that in interstate? Very much so. Would your farm labor, Mexican labor. One of you guys come in, they don't pay. We can't move the farm. Last place you don't even pay the people that work for them. They pay the boss man. He pays the rest. nobody know for he rolled out. I think rather than trying to clean up foreign countries, we should start thinking.",00:32:42
Sam Schrager,00:32:42,I'm with you.,00:32:44
James Gleave,00:32:44,"Right. I don't say what. What? With Potlatch, I had this one pick I thought you might find and drive. We give you a little idea of drive, I thought I have some from another one of the Potlatch load. And I think clip has that.",00:32:59
Sam Schrager,00:32:59,"Yeah. Oh, yeah. That one.",00:33:09
James Gleave,00:33:09,This. This would be our entertainment number.,00:33:17
Sam Schrager,00:33:17,Sitting on a donkey.,00:33:21
James Gleave,00:33:21,"And this would show. This would be seventh Street. There was a rooming house there which they over. They made a movie theater, although I know they were bunkhouses out there in a bunkhouse there. The two of the. So now, if that's the rules set over here, this runway here that went into the. Oh, where the first gym. Where the boarding house, where it was. It was a boarding out. And at the time we figured, hey, but I remember making it in the gym from the boy from the morning. how come we didn't see the blind girls go up seventh Street? There you go. Up the hill by far. But they went up a little bit because it was built up pretty, right. They shot the bar here. Break right here on this way. And, this is one of my pride pictures. All these kids are still alive.",00:34:13
Sam Schrager,00:34:13,Are they?,00:34:16
James Gleave,00:34:16,With me. Until I get another one out close the poor relation.,00:34:25
Sam Schrager,00:34:25,Thank you for the picture.,00:34:28
James Gleave,00:34:28,"And, this would be a commuter train. Who I he designed it when I retired. Russell. Jim. The way up the top beam was bad, but he retired now, and he's. In Arkansas, and I'm a firefighter. I get this my youngest national model… but, I keep that because that proves the wooden. All right, Raymond Harris in his book, you know, he tells it, All good streets except this restored, you know, the concrete. That was when I was a kid. It wasn't concrete that long. Would really. No. All the streets. Yeah. They didn't have no. No concrete at home. They didn't even put,… concrete blocks under the house. They built all the houses, except I'm gonna have basements that had built up rock houses. Always had wooden plank, wooden box that they were built on. Well, I didn't treat them rock box or anything. So wasn't many years before they started right now. So this was one thing that was the townsite that we did.",00:35:39
James Gleave,00:35:39,"We'd raid one house, move on to the next, but when I would, some of them, we didn't have to jack up, but you'd have to jack them up and put in a concrete block and, You know, get over all the dirt from. Yeah, for 2 or 3 blocks, maybe if these, these sinks right into the houses, it just had a little tin sink in it. You set a buffet on it? Well, people would stick a borehole to as long at the water run under the house. And then one car, the house would start. So this was, was part of the things that they was up to. They used to use a well, I said if we could tell where a guy worked, if he worked in a boiler or he worked in, for the railroad down in the roundhouse, he had two rooms out of the engines that they overhauled the steam engines, and he made a drain and maybe out to the strategic advantage.",00:36:30
James Gleave,00:36:30,"Sink water out the street, dump it in the street. Or if it was on the low side of the street, dump it mainly. And, So all this stuff was not in at all. And of course, this is this is where I started working with for dad on, out of town doing everything last time. Looking back, I think I got a lot of the more marsh of the dirty jobs.",00:36:55
Sam Schrager,00:36:55,"Well, that then, you know, the dump dumping the the, grandpa, the back houses. Certainly not going to be a fun job.",00:37:05
James Gleave,00:37:05,"Well, of course I it that the two, not 2 or 3, not as the two of us to do it. I ever had to get.",00:37:09
Sam Schrager,00:37:09,"Other hard jobs besides that, but.",00:37:11
James Gleave,00:37:11,"Well, now you take it all in pipe. You just made the one pipe up in the house. That's all. The heavy one pipe the drawing, you know. How do we try to throw them out sometimes? They had a lake under the house where they would just let in a snake water dump on to the house. I remember one time, where did one on all these high back houses still must have been across the corner. They cut a hole in the floor and use that for the toilet, and some other people moved in it. I don't know how to move in like that. And I remember cleaning that mess up. I was kind of a hard marsh to get the smell out of. Pile up under the house.",00:37:50
Sam Schrager,00:37:50,How old were you about when you started helping your your father?,00:37:53
James Gleave,00:37:53,"Oh, God, I guess I saw a guy over there on the sidewalk worried about, I don't know, 11 year old. I only know something I'm.",00:38:03
Sam Schrager,00:38:03,"You know, when you were about, Let's see it, the other IWW strike would have been when you were about 13 or something like that, I suppose.",00:38:12
James Gleave,00:38:13,"Yeah. I'd run into the IWW when I was about 15 years old. 14, 15 years old. but we been in Klamath Falls. Good organization. Now it's like lawless organization. Sure. They got credit for a lot of things they did. We got a credit for a lot of things they didn't do. Do. But at that time, a lumberjack packed his bedroll on his back. If you went into a lot of them cattle, a camp companies, of course, had board and bunk that you furnished your back in your bedroom. Most of them was larger than that, cuz if you wanted some put in, you take, they turn you down at the barn and maybe the barn. But he didn't want to give you the best guy, save that for his horses. Potlatch was always pretty good. They kept up other pretty clean camps, but I'm not another of those companies. So yeah, WW was one. If you ever read the Constitution to the I, it's a pretty good today. It would be a pretty good labor organization.",00:39:19
James Gleave,00:39:19,"And of course they got credit for light and fire and stuff and stuff that they that I don't mind mine. I think that I remember one time I went out of Potlatch, a distraction machine burn. Everybody said the IWW fired. Well, most of the farmers that were working on that trash machine was working there, too. So they get their fashion done, you know, vanished, then burned. And you can see the smut you see was trash machine. Good working, but the smut, you couldn't see the machines for smut. That's what burned em. You say that IWW fireman. I just don't go through all that stuff. I do my places. I would close to the.",00:39:57
Sam Schrager,00:39:57,Why did Potlatch hate them so.,00:40:02
James Gleave,00:40:02,"Well, there was getting better conditions for the working man there in Potlatch. Wanted to get burned. Weyerhaeuser wanted him. And then they formed what they call a loyal legion of loggers. Lumberman. That was kind of a company from that. So the men could talk to the management. Well, Potlatch was always, I think, more of that way than most lumber companies were. Most folk go down and most, most big companies, you could, in a way get through to the management. But, Then. Just like today, people are against unions. A lot of them.",00:40:46
Sam Schrager,00:40:46,"Well, I'll tell you, I've. I've heard the good things about the IWW working there.",00:40:52
James Gleave,00:40:52,"Yeah, well, if I say I today, I work, I work probably most of my life work nonunion. I started my foundation in Oak Grove, local. And, Had to be a plumber. And then the depression hit. Or no work. I kind of have when I say I go back to Polish and 28th grade and. Yeah, 2820 8I9 30 for before you dirty one. That's right. So networking agreement with a Potlatch. Well and I try to go to that at that time that was a little better than union money. I try to go in Spokane and transfer Oakland. Spokane. Well they actually should work. Done. Well, I didn't listen to work this than me. They over me to go home over me this job and I signed an agreement so I work nonunion. So after I went from a union, after serving my friendship, I never did work much as a union partner. Now, like I said, I was laid off from 31. I went to ranch. They there to stay there and I stayed out of 36 LA out. Then I came to Moscow. Well, what work for a nonunion shop here. And then I didn't go union again a little while.",00:42:03
James Gleave,00:42:03,"I'm in white union. And, So I. And then he wanted me to work on the Electrical Workers Union because he did everything. And I run a repair truck at that time and not doing a lot of electrical work. So I never did really serve an apprenticeship, got, electrical work. But then I got in a union, and, and I worked last 22 years. I worked at work union with electrical work.",00:42:33
Sam Schrager,00:42:33,"It seemed like from what I've heard of these, IWW is more a lot more effective in the woods, organized in the woods. And they were in Potlatch. And you think that's true?",00:42:46
James Gleave,00:42:46,"Well, yeah, they were basically they were Potlatch, I think was more the woods was, of course, most people in Potlatch that were mill people. They had a little furniture and they did keep it. There were pay and board room and Potlatch. They got their beds and Potlatch used to furnish preferred bunks in the woods a lot more than beds. But the lumberjack, he carried his bunk on his back up, taller than I was able to. I used up pretty strongly, I don't know. We used to have our membership cards stamped out of ten. Ten? Yeah. So you put in the bottom of your shoe and not wear at all. Because you had the police officers and everything? No, we didn't have no problem. Potlatch got Brown a mining town. It was in Kellogg Butte, man. When the sheriff put the gun on them and put them in a bowl, Pan. I think I got with our sheriff here before Pearson. Yeah. I think if you talk with him that he was put in a bull pen. Wants to know what one sheriff put a gun on him.",00:43:51
James Gleave,00:43:51,"I'm not yet certain with it, but I think I remember him.",00:43:55
Sam Schrager,00:43:55,"I think that's true. You know, actually, I, I no good will Axel Anderson. Oh, yeah, I, I spoke to him up in Spokane. He told me that the Pearson brothers were, you know, in 36 strike. Well, they got they got thrown in jail or.",00:44:13
James Gleave,00:44:13,"Well the Potlatch and all these people, they they brought in strikebreakers, they buy in toughs. So you had to get tough to buck em. I got a lot of stuff I didn't like to see, but, pretty close to it in lots of ways. Not since our, but right in a town apart. I have never seen anything too rough around the town. Pretty fair. I forgot my town was one of the best town that right there on gambling.",00:44:46
Sam Schrager,00:44:46,"W.J. Gamble told me that, that during the war, they set up a home guard in Potlatch. That part of the purpose was, to be sure that the, Wobblies didn't, didn't make too much of the inroad.",00:45:01
