speaker,timestamp,words
Elsie Nelson,0:18:54,"And most of the mail came from Lewiston, before the Lewiston -Clarke people, I'd even know. No, it wasn't before Lewiston -Clarke. But they came from Lewiston, because Lewiston -Clarke, having come to Lewiston, they named Lewiston and Clarke, you know. And so most of the mail came by horseback up here to Moscow's post office. But so many of the homesteaders later, just a little bit later in the 1972 and 1973, lived farther west and south of our present Moscow. So they decided that Paradise City wasn't the most convenient place, and that they should move the post office and the town, a new town, to what is now Main Street of Moscow. And that Main Street of Moscow was a logging trail that the homesteaders had used to call logs from the Moscow Mountains, where a Mr. Barton, R .H. Barton, had a sawmill, had built a new sawmill. And they hauled the logs for their homestead houses, for their homestead log houses, south of Moscow. And personally, I remember five of those log houses. And I'm the only one, being the oldest one. I'm the oldest one in the family who remembers that. And there was the Delmon Homestead. John and Newton Delmon were two brothers that had taken up the farm that my folks purchased, or my father, because he purchased it before he was married. And that was the Delmon Homestead. Then there was the North of Homestead, just west of that. And west of our farm, our old farm, which is south of Moscow, about two and a quarter miles, southeast, a little bit east, of the Foothills, or near the Paradise Ridge. And of course, Paradise Ridge, whether they named Paradise Post Office after the Ridge, or if the Ridge acquired its name from that post office, it's more likely that the Ridge acquired the name from the post office. And over this Paradise Ridge, there had been a trail, Indian Trail, going down to the river, which was down, a steep trail, down to the river at the present Lewiston and Clarkston. And that was the trail that was used. And that came over the Paradise Mountains, down to Paradise, and eventually to Moscow. And Governor Stevenson of the Northwest Territory, which comprised Oregon, Washington, and the state of Idaho, was, let's see now, we'll say, that was one territory called the Northwest Territory. And this Governor Stevenson, he heard about the rich land in the Palouse Hills, in the present Palouse Country. And so he and 29 men came horseback from this Washington Territory. I don't remember the name of the place he came from. Very likely, oh, no, I had one wall of wall, I don't think. It could have been Walla Walla. And he came through this territory, and he was surprised to see the wonderful growth of grass, and the lush, lush growth of everything in this Palouse Country. And where it became, or why it was named the Palouse Country, was by the Indians, who had lived here long before, you know, ages before. And they had raised horses, their own horses. And they called them the Appaloosa horses. And that means Appaloosa, from Appaloosa, see, Appaloosa, Appaloosa. I read that in the literature that the Appaloosa headquarters, which is in Moscow, United States headquarters of the Appaloosa horses, is in Moscow. And, you know, that and so. And so they called, they had, they raised Appaloosa horses, known for their very kind breed and very stable horses. And that's the beginning of the Appaloosa industry. Originally, the Appaloosas were supposed to have come from Spain and to California. But I won't go into that. And now, going into the history of Moscow, they moved that city or paradise post office to Main Street in Moscow. They didn't have a post office. They had it in the building, one of their early buildings. It was really on Main Street. And Mr. Llewellyn bought, let's see, I like, he didn't buy land there that they put the post office on. They put the post office on this log road, which became Main Street in Moscow. And the town of Moscow was named, I accepted, and I told that, accepted what one man from Pennsylvania wanted to not name Moscow, Paradise City, but Moscow, because he'd come from a town in Moscow. Pennsylvania. And he thought that'd be, and his son lived here, and his son had, had told some of the early pioneers of Moscow this story. And so that will accept that as the, the reason that Moscow was named Moscow."
Laura Schrager,0:27:09,Who was it who named the town Moscow? What was the name?
Elsie Nelson,0:27:12,"Well, his name, I had that name, but I..."
Elsie Nelson,0:27:16,"Now, was that Neff? Was it Neff who?"
Elsie Nelson,0:27:20,Mr.
Laura Schrager,0:27:20,Neff? Neff? Was it Neff?
Elsie Nelson,0:27:22,"Wait a little, I'll tell you. Before you go, we'll look that up, because it's in here. It's in here. And we'll look that up, because his story is in there. And he told me this. He was in my home. I entertained Mr. David in my home, and we discussed some of those early things. Because I was born in 1890, and that's the year that he came here. But he was 10 or 11 years old when he came here from Wisconsin with his parents, the Davids family. And I'll, we'll look up that and verify that, but I think that, I think Neff had a homestead out there, too. And I, and, but I'm not really sure about that. But some of the first people that lived on Main Street was the, uh, Blue Allens. There were two, I think two, two Blue Allens brothers that started the grocery store. And then there was Dr. Neffia. Dr."
Elsie Nelson,0:28:43,"Well, maybe not the, maybe not the first. The grocery store was one of the first. But when my mother came here in 1886, or seven, 87 maybe, why, she said there was, um, uh, the grocery store, the Blue Allens grocery store, and there was, um, Barton's, they, they built the prerunner, or the first little boarding house, and that was the McGregor house. McGregor, not McGregor, but Barton house, which, later, which burned the year that my mother came here in 1887, presumably. And, um, and then that old wooden structure burnt down, and it was a few years later where they built the Moscow hotel, the Preston Moscow Hotel. And, uh, mother remembers when, uh, I told that story in the, in the book about how they had,"
Elsie Nelson,0:30:03,"building burns, they were so concerned about, about these gamblers, and, and the, with the gambling there were always, uh, women who, who lived in a, what would I say, a, a red light district, in a home of their own. And I remember that home, and I can show you where that home is right now. It's down there by the old, um, northern part of Moscow, where the, near, where the great northern depot was. And that house remained here, but of course they were, that, that, uh, was outlawed in Moscow."
Elsie Nelson,0:30:48,"Gambling and, and, uh, all that went with it was outlawed in Moscow years and years ago, even before I remember."
Laura Schrager,0:30:55,"The gambling places were right behind the, uh, the Barton house? Yeah? Yeah? Yeah?"
Elsie Nelson,0:31:03,"Great, they, right where the new addition to the hotel, see that addition was built, uh, on, uh, onto the mosque, Mr. Wright owned it. And he was the owner when I, went there in 1927. And he had, uh, he built a new addition to the hotel, built 40 new rooms. But that place where the new addition was, on the west end of Moscow Hotel, why, uh, west addition was, um, used to be the old gambling joint. And all, they, all, there were miners, there were miners. There was Golden Idaho, you know, way up in the Florence, uh, district, and Dixie, and all around there, even Grangeville, and Orofino. Orofino was one of the biggest, well, I could just talk all day and tell some of that. And, um, Orofino, and Orofino means fine ore. Fine ore was the, was gold, of course. And that's how Orofino was named, Orofino. From, from a group of men that came up to Moscow to see if they could find gold. Well, they didn't find gold here. Now that was, um, I often know who that group was, but I can't say it right now. And that, um, because I've read a lot of history about Moscow, and, uh, about this territory of Idaho, North Idaho. And we'll, we'll have to get to the university. And, um, they, uh, these men didn't find gold around Moscow, and they went horseback down the Indian Trail, and went up the Clearwater River, and looked for gold. And they, a few of them found some traces of gold in the Clearwater River. So they stayed overnight there, or camp there near Orofino. And, uh, and they found more gold. And so they went, finally, they went up to, um, what is now Pierce, or Greer, Pierce, I think, and discovered rich finds of gold. And that, that was the beginning of, uh, or not, maybe the beginning, because gold had been mined down in Haley, and, and all over in Idaho. There had been many, many mining concerns in Idaho. It became, that's why it's called Jam State, because there was so much gold, and so many gems, you know, rubies and everything in Idaho. And it was named the Jam State when it became a state. But they had belonged to the Northwest Territory, and, and, uh, Lewis and Clark came here to this territory, to the Washington, Oregon, maybe in the 18, I think 1826, or in that, about that time. And they hadn't done very much to that Northwest Territory. There were some people, some, uh, people came up from California and that, and settled along the coast. But the, the, the state of Washington, which was part of the territory, they big, the lovely, uh, a lot of homesteaders came here to settle in this part of the country. And they were all made up of homesteads. And as I say, I remember five of those homestead cabins. And then there were many, many more that I didn't know about, that I don't remember, that were gone before I remember."
Elsie Nelson,0:35:22,"Are there other things that your mother told you about, you know, things that were in Moscow that she remembers?"
Elsie Nelson,0:35:28,"Well, she said that she remembered this doctor, uh, I don't know, uh, who was up there. And now I can't say it. There was a dentist, Macaulay, was the first dentist in Moscow, and he was on Main Street because she had to go to him. When she first came with her parents from Minnesota, she was, her mother took her to this dentist, Macaulay. And that was Margaret Macaulay's father. Margaret Macaulay was one of the earliest graduates of the University of Idaho, and a personal friend of mine. But of course she was a lot older than I was. She graduated, and I think she graduated in 1901, the same year Homer David did. And, um, and then my cousin Adrian Nelson graduated in the second class of the University in 1897. There was one more class before that in 1886, and I think there were only four, either four or six graduates in that first class. But now my mother remembered the beginning. She was a girl here, and she did babysitting for the, um, what, what, the whole, not ride -and -ball, but, um,"
Elsie Nelson,0:37:17,"bigum, not bigum, what was the name of that? Sweet?"
Elsie Nelson,0:37:24,"Sweet. Sweet. The sweet, she, the, uh, uh, a net, um, a niece of Mr. Sweet was Mrs. Hannah, and she did babysitting. And she was a piano teacher, and her home was on the corner of the street, which is where the, the city library now is. And that, I remember that little home, where she worked. She showed me that. And that became the library, the Carnegie Library, they took that, they moved that home, or tore it down, and, um, it was the home of Willa, of Sweet, of Hannah. Hannah, and Mr. Sweet was the, was the niece of Belle Sweet, I think, and she was her cousin, maybe, on Belle Sweet. And, um, Mr. Sweet, who, who, whom the Sweet Hall is named from, named from, was one of the originators of the University of Idaho. There were people who were interested in establishing the University of Idaho at Moscow, who were Willy Sweet and McConnell, J .W. W. McConnell, who was the, for one of the first earliest governors of the territory of Idaho, and who also is, um, built this, his mansion here, called all the timber, or all the material, from Walla Walla, Washington, to build his mansion, which is now the museum. That's where my mother told her. And my mother visited that house, which was completed by the time they came to Moscow in 1887. I think that town, because she had the privilege of visiting this home, or going through this lovely new home."
Elsie Nelson,0:39:58,"And, and, and that, I, I think I'm correct in saying it maybe was 1887, right?"
Elsie Nelson,0:40:07,"That it may have been 1888 before, before she got to see this home. I don't know that. And then there, another person who was interested in was Mr. Brigham. He lived, had a homestead out by a genesee, had taken up homestead, I believe I'm right about that. And, and he, and then Willy Sweet and Governor McConnell, and a man from the very first editors, or owners, of the Spokesman Review, came down to Moscow because they were urged by some of these people like the, um, um, Dr. McCauley, and the new, another doctor had come here because there had been so many deaths, so many children died from death theory, I think it was, that they were, they were concerned about getting a doctor here, and they got this doctor from, from, um, Colfax. And now, I can't say that name, Dr. Dr. Well, I'll think of it in a short time, but that doctor was the first doctor and he had his home here."
Laura Schrager,0:41:46,"And then, is that Dr. Blake?"
Elsie Nelson,0:41:49,"Yes, Dr. Blake is right. Dr. Blake. And Dr. Blake was the mother, father of Mrs. Summerfield, that Summerfield was a sheriff here, and Mrs. Summerfield died out at the county home a few years ago, and her son,"
Elsie Nelson,0:42:14,"her son still lives in Moscow. He used to, he used to work with the Wonder Bread all the years that I was at the hotel, and I knew him all the time, I used to say, well, just think, your mother and my mother were friends. And, um, and, um, and, um, and, uh, some of the earliest pioneers of Moscow. And that's right, Dr. Blake, see, I told you that the young people are the ones that can think, and my thinking is, is waning. But, um, and then there was a white drugstore, and white was Frank White, who had that drugstore, and he also had a homestead out here where East Moscow is. And that's why they named White Avenue after him. But why, what bothers me is that when I was a child, we called that Scatter Bowl Lane, or Scatter Bowl Road, Scatter Bowl Road, I think we called it. The farm is now where there's warehouse, the grocery warehouse, and their automobile companies. And the home, the old Scatter Bowl home, was on the other side of the railroad track, but I'm going to say that there was no county road or state highway. Running parallel to the railroad until possibly some 20 or 25, maybe 25 years ago. I'm just guessing of that. And we went to the, when we came from Moscow, we'd go out, pair, White Avenue, or let me call it Scatter Bowl Avenue, Scatter Bowl Road, and turn at the corner there on what is now Mountain View Road, and go past the west side of the cemetery where we turn onto the Troy Road, which runs parallel from there, from that southwest corner of the cemetery. It runs parallel to the Northern Pacific Railroad, which my dad did all the excavating for, all through Moscow, all the way from Spokane, down to Juliaetta, to Troy, and down the canyon to Juliaetta. The reason that he had to stop his contract ended at Juliaetta was because the Indian Reservation, Nez Perce Reservation, had just been created by the Congress, or by the, in Washington, and they couldn't go into that Nez Perce Reservation with the railroad. Until years, several, a number of years later, when they built the railroad into Lewiston. And their passengers, the passengers from Lewiston, were taken by team, usually not to Juliaetta, because that was a crooked and long railroad down that canyon, and steep canyon, you know what it's like. And they took them to Genesee, and for a number of years, until they built that railroad into Lewiston, and they had to come from Lewiston up to Genesee, if they wanted to go to Spokane or someplace like that. Now let's see. Now about the university, beginning of the university. My mother, they summoned a man, there was old MJ Shields, who owned the first electric plant in a lumber mill, down in the center of Moscow, right now, east of Moscow's main street, about where, just due west of what the hospital, where the hospital is now. And that old hospital, the old hospital, was remodeled into the first, was remodeled from the old McGregor house. Which was a boarding house that the homesteader, McGregor, had built as a boarding house. So there was McGregor house, and Barton house, and then there was later, and very early, we had, we called it, Del North Hotel, which is where Moscow Manor now is. And that was a very ritchie hotel for a small town."
Laura Schrager,0:48:31,And then they had a - What was that like when it was a - The biggest just now.
Elsie Nelson,0:48:50,"The Del North Hotel, they had a very, very nice town now. Homer Davis remembers that, but that was because I didn't get to go to hotels or go to town very much. You know, to anything, but he was going, he was ten years older than I was, and he went, was one of the first students among, not one of the first students, but in the class of nineteen -one, see. So he went to the university, and he can remember about how he walked, walked up to university, and if they wanted to have a date, and they'd take their dates down to this Del North Hotel and down to the city."
Elsie Nelson,0:49:39,What did they call that? Civic Center or something?
Elsie Nelson,0:49:44,"It was the beginning of the first chamber of commerce, really. But they had a building, what is now the McCoy apartment house. And that was a very, very swanky, for those days, a very swanky, a hosslery, hosslery, I guess you'd call it, where they, or center, where they entertained, they had, oh, had gambling or drinking, and that, a bar, because that, it wasn't dry until the prohibition days, you know. I remember all about that."
Elsie Nelson,0:50:25,"And, and they had, he told me."
Laura Schrager,0:50:27,Did you ever eat out in town when you went to town?
Elsie Nelson,0:50:31,"No, never. The first, you asked me if I ate out in town. Of course, we didn't, our big family, we didn't eat out. Not very many other people did. And that's why, not very many people who came from the little towns around, like Troy and, and, um, Bo -ville and, and, um, well, Bo -ville was started later, a lot later. But, Genesee and all those places, they, they never, those farmers and homesteaders, they never thought about staying at a hotel or even at the boarding house, like the Frye. The Frye Hotel was owned by the Carters, the old Carters, and that was, it's still there, the old Carter boarding house. And, and that's on the corner of Jackson and Third, you know, the Frye, Frye, well, it's in the parking house now. And, um, but we didn't, it wasn't, it was very unusual for people to eat at hotels, you know, and all the hotels, including the Moscow Hotel at first, I didn't remember, but my mother did and my father, that they had, um, uh, uh, family -style serving of food. They just, see, they didn't, they didn't have individual tables, they just had tables, long tables, and they served as family -style. And, uh, whoever came in, they stacked with these other people, that's the way they got a quin. That was the way they, uh, conversed. And then they had the benches outside, on the, outside the hotel, there was always a bench for the people that were all the old men and the old, um, um, boys who, who, uh, didn't have a job in the summertime, would sit on those benches and converse, and watch, uh, the traffic go by on the dirt road, the dust in the summer, was inches thick, and in the winter there was mud, deep mud, oh, just like very thick soup. And I can remember when, uh, seeing the sticks, uh, the rails, old rails, they stick them in the sinkholes, so that the, the people coming by in the, in wagons wouldn't, their horses wouldn't step into those sinkholes and, and the, uh, ground, you might say, or stucks, and they couldn't get them out. And I remember that now, and I remember, I was even, had started college before they paved Main Street and Washington Street, first Main Street and then Washington Street, and I, and that was 1911, that they paved, paved those streets."
Elsie Nelson,0:53:51,"We thought we were getting, or is it now living in a city at that time?"
Elsie Nelson,0:53:57,"And, um..."
Laura Schrager,0:53:58,What were the boardwalks like? The boardwalks?
Elsie Nelson,0:54:03,"Oh, they were just board, and they were, uh, maybe made out of, uh, two by, uh, oh, by two, two by twos, or two by four, small, maybe, kind of wide boards, more like planks, you know, on those Main Street, they had heavier sidewalks. And then, of course, they had to have sidewalks on all the streets in town later, later, because they just had, like any little village, why they didn't have sidewalks at first, but then later they were required, had picket fences along the, along the houses and, uh, and the board sidewalks, and they were narrower in the town, but they were wider in, um, in the, on Main Street."
Laura Schrager,0:55:00,"Were they off the ground, or did they..."
Elsie Nelson,0:55:01,"Oh, yeah, they, they had to make them higher than the, than the ground level, because we had a lot of rain, a lot of mud, a lot of dust, and, uh, so it was feasible to make the sidewalks higher. Not only that, there was lots of rain here, lots of water pools, down by the river tracks on Southern Main Street, what is now Southern Main Street, where there were deep, uh, ditch, uh, runs, or creeks, or, or water bodies under the sidewalks, and we, they had high sidewalks, they were raced up, maybe five feet, five or six feet, at least five or six feet, and I remember when we went to school, um, we always, we lived three quarters of a mile south of that crosswalk, south of, it was really an extension of Mountain View Road south, three quarters of a mile from the railroad, and we walked that three quarters of a mile to school, and I'm in walk, I'll say that, I'm walk most of the time, the weather was real stormy, but read my books, because I've described that in detail, read my book today, it's our Bichon rate, and, and you'll learn about how we walked to school, and how we walked when we were four years old, to town, with our folks many and many times, because they didn't, it was easier for my father and my mother in those days when they were young, to walk to Moscow, then to go out and hitch up the team, and take a lumber wagon, or a hack, and go, and go to town, but on certain occasions, when the weather was bad, the snow was deep, why we were taken to school by our dad, and we thought that was a rare treat when it happened to be snow, and we could ride in the, in the sleigh to school, and we were fortunate in having a cutter, and I mean a cutter, a double seat cutter, with a post, a poster in broadcloth, dark green broadcloth, had a nice dashboard, we had a diving team, all with the diving team, nice driving team, which, that was kept going very, very well, and sleigh bells when it was snow, and that was a treat to get to go to school and have other kids envious, because we got to ride in a cutter to school. But we also rode in the hack, in the mud, when the mud, when, clear up to the bottom of the hack, in the spring, and no sand, no paving, nothing but mud, mud, mud, and Moscow's know that they said, they bet that there wasn't, somebody made the remark, they bet there wasn't one pair of clean shoes in Moscow during the winter, early winter. And that's about right. Well, I still haven't finished my story about the, about the University and my mother serving, serving these men who were called together, because they had been, and there was a, even in that early day, in Southern Idaho wasn't anything, there was no irrigation. I remember when the first irrigation project in Southern Idaho took place, and I, I was quite a big girl, when that happened. And so they, Moscow was a logical place for a university, and the state of Washington territory became a state, and they decided to make their, locate their state's university, or state's school, Seattle, I guess, had been started earlier, the University of Washington had been started earlier. I don't know what year, at Seattle, but they were going to build another school, which they built just about the same time as we did, about 1890 was a year of our university. And, and they started their university, agricultural college, which is WSU Washington State University, Washington State University, it was at first state college, and then became Washington State University. But it was Washington State College when I went to school, and this country, there was no equal, either in the state of Washington, or in the state of Idaho, when it came to the soil content, and the forgetfulness of the pollute soil. So it was logical that they would make these two agricultural colleges in, in this pollute country. And, and to this day, maybe a lot of people don't appreciate it. But to this day, why we would say that it was fortunate for the city of Moscow, and the city of Pullman, to be close together, because some day, before very long, it's already started, there is a neighborliness that has proved to be profitable. And that is the students taking work at Idaho,"
Elsie Nelson,1:01:50,"wrapped up, or taken over by the Southern Idaho people. We fought that from the beginning of the university, to the present time, there has always been an inclination for the Southern Idaho people to think that they should have, have a part of the university, or all of the university down there. And one thing I have to tell you, that it all seemed humorous to me, and they worked so hard for it. They finally settled, they got the capital from Boy, from Lewiston down to Boise, and in the beginning. And then, when the university came, they, they, they, then unseth in getting the university movements of the night. But they finally agreed that they would settle for the state penitentiary. But like my brother said, the, the what they forgot, those people down in Boise, around the, in that southern part of the state, what they forgot was that the penitentiary didn't have an alumni association like the state of Idaho has. And so that's why I'm an alum of Idaho, and I've done all I can for the city of Moscow, for the University of Idaho. And if all the young, young graduates, thousands of them now, in my class, I think our student body was somewhere around 500, and I think we had maybe less than 200. Maybe I could say 100, but I think less than 200 graduates in 1913, 1912. I got to one year before I was supposed to because I worked so hard. I took 21 credits a semester, and I made it, I took 12 credits when I was in high school. And, and so by the time I got my diploma from high school, I had, had 12 credits in the University of Idaho."
Laura Schrager,1:04:20,Do you know how they picked the site for the University?
Elsie Nelson,1:04:25,"Yeah. I don't know that. That is what I can say there is, it had to be agreed. But all these young businessmen of Moscow, including these people I mentioned, and some of the early professors, which was all, Preston Galt was the first Preston, and Preston McLean was Preston when I was there. And he was in college, and he had been here several years and left the year after I graduated. And he, and my, my mother remembered that there were four, four homesteaders that took up homesteads and the corners of their homesteads met were, came together. In downtown Moscow. There was the McGregor edition, which is southwest, and that's our theater. And southeast, I mean southeast, and southwest was Deacon. Deacon. Now I can't remember if I think it's John Deacon, but it's Deacon. No, it wasn't John. But Deacon. And then the northwest, northeast was Russell. And the northwest was Llewelyn. One of the Llewelyn's. I think there was a Llewelyn that took that homestead out there, but he didn't even keep that railroad. But I think one of the Llewelyn's took this. I should ask, Mrs. Nonini, she knows that she was Llewelyn. Her mother was Llewelyn. I'll ask her someday about that, because that's one point I want to know. And I want to know the early history of Moscow and the early history of the universities are two things that I want to learn more about before my days are ended."
Elsie Nelson,1:06:45,And what did you ask?
