speaker,timestamp,words,End Time
Rachel Foxman,0:12:07,"So that when you came to Moscow, you boarded with a family.",0:12:10
John Cushman,0:12:10,"No, I didn't board with them. I just ate wherever I could down on Main Street, and I. January 8th was in boys who were undergraduates. They weren't my students. And, and we ate at cheap little hotels, I guess mostly it was good and food, and we ate occasionally at a cafeteria. I got acquainted with Miss Matthew and you heard anything?",0:12:39
Rachel Foxman,0:12:39,No.,0:12:40
John Cushman,0:12:40,"Name Matthew. She was in French, and she taught. And she had graduated from Washington and had taught at Aberdeen the year before. And she came over to Moscow and lived with a regents wife, widow. And, she was part of the social scene here and now, my work outside of the university. And she had started this in 1919. I came here in 1919. And, I did praise through 1930. And I started.",0:13:27
Rachel Foxman,0:13:27,"But you must have done it seems to me that that time period, there were a lot of different styles of drama being.",0:13:32
John Cushman,0:13:32,"Produced where I, so I, I had nothing to go by except occasionally to go to Spokane to see a film show. but otherwise just movies. I was very lucky not to have many movies as I as again, where they came this second year here and here and as we were down very simply, little movies, that. The first show I did here, a long one, because we were doing a lot of one act and then and, so I used to do a series of one actors about every month, and that was pretty, you understand, I try to work out in English. I did that on the side.",0:14:30
Rachel Foxman,0:14:30,As well as being department head?,0:14:30
John Cushman,0:14:30,"Yes, yes, I was hired. Now I was in department. Had I did all the drama. And then another man, Mr. ..., of Latah County. He came when I did and he took care of public speaking. He later became the last rep. And then Baker Brown, now who went to northwestern and then became quite a famous and professor, also philosophy. He was teaching journalism. And, that's the way doctrine that a man had built his new department. We all knew the only one of us who was a day, wasn't really an English teacher at all. And he turned out to be the poorest, that he had the most scholarly background. He came to Stanford, that, the department then started off very well. And, when I became head, when Doctor Miller died and we happened to have a department match like that, I think people enjoyed it because they were good teachers and because they were read, man. And it worked out very well. And because Idaho in those early years wasn't primarily interested in a scholar of education in English, and they would be in a forestry, mining or something else.",0:16:15
John Cushman,0:16:15,"So frequently had people say, well, I'd never heard of you and I'd say, well, were you in and engineering, mining? something like that, because they usually run as fast as they can. They get away from English. I never had any trouble, getting actors at home. The men always seemed to be willing to take part there. One year I had a bad time of it back east during the First World War. You see, that came around 1917. I didn't read that 1919. I had one play to do, and I had about one man. Oh man that I could count on. So I chose a little play that was based on a famous novel called Cranford. Did you have you heard of that? Cranford? That's. It's really like a Jane Austen pay, a lots of country ladies in, and, it turned out to be a good play anyway, for, for the war, there's hardly any undergraduates on the campus, and we had a bad time.",0:17:40
John Cushman,0:17:40,"We had no, I never got that band. And so that is not my problem. when you are now, out here, we did have that two main plays. I say graduation play is seen as a happy graduation by that, was before my time. So I always had enough of time. We had the play and the regular plays and the auditorium. And the next morning, Sunday morning was the commencement. So they had to clear out everything on the stage and have it ready fixed for the morning. And so I tried to get a play that wasn't too long. And some of the best grades we did with those commencement plays, I did one called Pygmalion. You know, and it was awfully well done. My, hero lead was in, a fellow who became a famous, chemistry man, very like Malcolm Renfrew. And he settled in, California. In Los Angeles, he was trained at nothing at, one of those schools in Chicago. And, he did that play. His sister's name was Verna Johannes. And you have her name?",0:19:17
Rachel Foxman,0:19:17,I don't believe.,0:19:17
John Cushman,0:19:17,"She. She was connected with the way the. And home economics school, ma'am. And then went over to alma and she married in about 35, and her husband died within a year. It was rather tragic. All right. Happy life. She was on Mac. I guess, the the first play I did hear you're interested in that spring sometime. I was at Brown. I had to be going to Boston. I lived in Maine, so I was going to Boston. And so I'd stop up and see a play. And this one was very, very, very, very rare. And she, was very famous and and she was in this play called The Amazons that has an arrow. It's about a mother and a lord and lady who live in England. And, they bring their three girls at, like, boys because their father was so disappointed not to have boys. And so they were right. And that they also tried to keep all men away from them. And the comedians. Oh man, we did this up in Derry and we did, Saint Lucia and I started that quite early. This thing at that time we played in Kellogg and Wallace and and, the ones out by the lakes got good and, father up.",0:21:15
John Cushman,0:21:15,I'm having how old you are. I know when people made firm exits who couldn't near together that moment.,0:21:27
Rachel Foxman,0:21:27,Were the plays pretty well received?,0:21:29
John Cushman,0:21:30,"Oh, yeah. Oh, yes, they were. There's first play which I entertained the hero of, just a short time ago. He came back for his 55th anniversary from Boise, and, he came here to this apartment, and he now lives in some quite the same time. He was a lawyer, trained as a lawyer. They loved you. He never liked me very much because I had distracted some of his students. Another one of them became a judge. And here's one of my best actors. I had time with these lawyers because they were trained in high school so rigidly that they couldn't relax and take different parts. they could make their voice sound so they could be heard at something where they display the Amazons is a very strong, I think, a pretty good high school grade would me. At any rate, Berger did it charmingly and amusingly. And so I did that for my first show. of course, had much easier doing plays because they didn't have so many movies, you see, and so they hadn't seen the plays that I chose. And there were several John Jay writers then, and I never I always chose Broadway plays and Shakespeare, some of my best actors, Romeo and Juliet and I, and we used to take those two Spokane because in the spring the teachers, met up there and they hope to get their first jobs, at the meeting.",0:23:28
John Cushman,0:23:28,"And so they, the, the president of the university would generally get us an invitation to appear and then version characters. And so I took the, my scenery for, Romeo and Juliet, which is staircase. I didn't know that that would be made. And and, way to the local gray man to target up that part and we. Yeah. No time. we had Martin likes to use, you know, spot lighting. And that's what makes those things work.",0:24:14
Rachel Foxman,0:24:14,"When you, when you first came here, I suppose you did some performing in the UI. Did you ever...",0:24:21
John Cushman,0:24:21,"Yes, yes, that's where we finally went. I had that from my office to. I occasionally had my some of my regular English classes. I know the name. Of course it was. I was over there. They just came into my office and sat around a circle long like that was in that class. And,… the first year I was here, I had non dramatic literature, English and advanced English class. I saw one of the girls last summer, and she's in her 70s, having, and because she doesn't look the same and, but I was so amused that I was hired to do the plays and have the non Shakespearean plays. And Doctor Miller, who was my chief, also had, Doctor Kittredge from Harvard in Shakespeare. So naturally, he wanted to do that, and they'd do it for several years before I came to it.",0:25:43
Rachel Foxman,0:25:43,"When would you use the, the UHUD facility instead of using the auditorium?",0:25:50
John Cushman,0:25:50,"That never happened. I always use, I always use, yes. I was in a scrap with the music head because he wanted to use it. I had to go to the president sometimes to get my share. I used to happen to. I did, Jennifer. Hi, coach. Wherever I am indeed. Today, singing and I have occasionally done things like that.",0:26:18
Rachel Foxman,0:26:18,Was the you but not big enough for you to.,0:26:20
John Cushman,0:26:20,"Use. Oh, no. Is that one? No, no. We, we would try it for things that we wanted to do. We used masks, for instance, for some of our plays, one actors, we tried usually those things. no one actors. And so but we found that the match closed in their voices to match. We didn't know how to make them. Exactly. one of the girls liked the idea of making Mash, and so she did. And and we used that kind of help, how we could.",0:27:00
Rachel Foxman,0:27:00,What kind of play would you use that mask?,0:27:03
John Cushman,0:27:03,"Well, it is something connected with a desert down around New Mexico, I can't remember. They must have been. Spanish? Mexican.",0:27:17
Rachel Foxman,0:27:17,So it was rather experimental.,0:27:19
John Cushman,0:27:19,"Oh, yeah. Yeah. Is that.",0:27:20
Rachel Foxman,0:27:20,What it was used.,0:27:21
John Cushman,0:27:21,"For? That? That we did? You, a lot of it. Not always. Sometimes it was testifiers and some the actors that they go, I hated to memorize parts and so forth, but then I could tell from the work they did. And when I paid, if I could depend on them for, long practicing.",0:27:52
Rachel Foxman,0:27:52,"Well, and I don't I don't know if I understand. When you first came here, was there a Department of Drama or was there.",0:27:59
John Cushman,0:27:59,"No, there wasn't, there wasn't, I developed that.",0:28:03
Rachel Foxman,0:28:03,And when did you develop the drama?,0:28:04
John Cushman,0:28:05,"I couldn't tell you. I developed so the the club that they wanted had. And so we had a little pen that looked like a draft card. And we called the club the garden club. The garden. Yes. And that was about the time. It's correct. There was a student. you see, I had her when she left. She came here first. She tried out and she went off to college, and then she came back after 2 or 3 years, as an assistant in the department. Well, she came back where I tested. I had, to teach full time in English. And then she took over that. Who had joined in?",0:28:59
Rachel Foxman,0:28:59,"When you would do plays, would you be the one that would be designing the sets as well as.",0:29:03
John Cushman,0:29:03,"I did all of that? Yes. I had some very good help. I had a college carpenter. He was a wonderful carpenter. And he do these broad staircases. They were far too heavy. when I was in Syracuse, I did a play for the Drama League, which was a national organization, and did it downtown and run the big city theaters and, I did a play that one of the the local janitors recognized. He said, I know what this is. I used to do this in New York. I printed, I worked on the play in New York, and it was at a set, the fire. And that was my Barry. And the reason why this, that and the first act. A young girl had decorated the apartment and she tried different kinds of wallpaper. So there's all kinds of on paper, everything was crazy about the set. So of course I felt I was setting the stage. I would recognize that.",0:30:20
John Cushman,0:30:20,"And, And Romeo and Juliet, Mercutio died, of course, about the middle of the play and, then he became the stage manager. So he had a skullcap on his head, and he was directing the evening of the, the the drops overhead when the curtain accidentally slid open the same her costar, the dead, my character doing the things with his wings and and so he had chagrined. Been a reader ever since I did. Who do that, too? I had done it before I came here, and I did a group of plays in the Episcopal, Guild Hall, where they had a little stage, and we used to read the plays with a book in a hand, and we'd act them out and found myself one evening during a fight in, court with a married lady. Man. Yeah. Who he has been doing when the bat. So she was reading out a book in in the bed, and I, So. We used to play every two weeks without dress rehearsals. We didn't memorize them. You see, we had them, and they worked very well. I did that for years. And that's beside the page I did on the campus.",0:32:12
Rachel Foxman,0:32:12,"How long would it take you to do a play that you do on the campus? A full length,",0:32:17
John Cushman,0:32:17,I suppose six grade six weeks for the the one at Grace?,0:32:22
Rachel Foxman,0:32:22,And how long for the full length plays?,0:32:25
John Cushman,0:32:25,But not much longer. But we'd have more rehearsal. They had them sometimes in the afternoon they it and grab hammock. after rehearsal it would be that long.,0:32:40
Rachel Foxman,0:32:40,"And you were teaching drama classes in that time too, as well?",0:32:43
John Cushman,0:32:43,"Yes. We organized, introductory courses and advanced courses and, did advanced writing, too. in my early years, I was very interesting. I, I was enjoyed I think my best course was great books and I started that in 25. And Professor President Dell asked me to do it for the business school. So we'd have about 150. And I had three Episcopalian daughters who would read my quizzes.",0:33:29
Rachel Foxman,0:33:29,Sounded like they spread you pretty thin.,0:33:31
John Cushman,0:33:31,"Yes, yes, I had did that. And after I stopped being had, I did that and I had about five classes I taught till I was 70. You see, most of them stop at 65. And it didn't seem to cause me any trouble. And I enjoyed it a lot.",0:33:58
Rachel Foxman,0:33:58,"You know, it's I've, one more question about theater right now. It seems to me that they don't do as much Shakespeare now on the campus, it sounds like when you were there, they did not.",0:34:11
John Cushman,0:34:11,"They, what was the style was bobbed hair, and I protested it, for acting, you see. And, they quoted it. And when they asked me about this, I noticed what I had to say about,",0:34:29
Rachel Foxman,0:34:29,And what was it that you had to say?,0:34:31
John Cushman,0:34:31,"Well, that I didn't approve of it because I didn't want to have to work with bobbed hair. I want them to have as long as you have. and we could do all kinds of things with that. A of course, they have gorgeous hair for Shakespeare. As far as the men go. They have really beautiful hair. Some other.",0:34:56
Rachel Foxman,0:34:56,They do. Do you think that people could understand Shakespeare better though them?,0:35:01
John Cushman,0:35:01,"Well, I had Mr. Jennings and he translated Shakespeare's plays and even Doctor Miller, Max Siberia, he'd recognize it. We had translated everybody didn't realize it. He could understand it. and you say in there. And he did, he did Romeo and Juliet, you know, in the movies, too. And, he was used to that. We had some very interesting people.",0:35:40
Rachel Foxman,0:35:40,Mr. Jennings sounds like a very interesting man.,0:35:42
John Cushman,0:35:42,"Yes, yes, he was a fine, fine writer. Even Professor Baker found him a fine writer. He did 2 or 3 plays for him.",0:35:54
Rachel Foxman,0:35:55,Can you tell me at all what that pageant was like? Night on the mountain?,0:36:00
John Cushman,0:36:00,"Well, yes, it was pretty good. we, competed that year the first time with, Well, why, they they did that as more artificially more. Their staging was built. Well, good. mountains were built on wood.",0:36:27
Rachel Foxman,0:36:27,So now what was the competition?,0:36:30
John Cushman,0:36:30,"Well, that, you see, we did naturally on the athletic field. And so we'd look up on the top of the hill there. They have read him and Abe golf is up there on a wooden horse, and he showed only when he turned the light on. We had some trouble with our lighting at first, but I finally got that better. Professor Johnson of ... Electrical engineering. He was the head of that. He did that program. And then we had an electrician. We have his name in reverse, and he's not very, but he was on the campus here, and he did, that, man.",0:37:25
Rachel Foxman,0:37:25,Who came up with the idea to do this pageant.,0:37:28
John Cushman,0:37:29,"Doctor Miller, I think because he had taught it, Sam. And he has studied it in the East in pageantry, had been well known of college and, it was a way of getting, you know, early English plays, you know, and, so I think he started it, I didn't.",0:37:53
Rachel Foxman,0:37:53,And he and Talbot Jennings wrote the play for him.,0:37:57
John Cushman,0:37:57,"Well, he worked with me on that. Coach and officer, Professor Brosnan, who was a American history man. But we had a great big committee where the Danish women and we had the president, university and all sorts of people.",0:38:15
Rachel Foxman,0:38:15,How many people did you have in the production… could you.,0:38:19
John Cushman,0:38:19,"I couldn't say I had to have a lot. I have and some of the pageants, some of the later ones, Miss Collette and somebody who did Mr. Chavez's work, he would be doing it. I didn't finish talking to you. Did, about the assistants I had? One of my actresses has to Brown. Harry Bran is his name, and he was a painter. He was painting. Where is your garage? He painted houses and things like that. And so he used to paint on machinery for me. And that was kind of how I would have been no good at it. Now, that summer, when I worked at Harvard, they sent me to getting doorknobs and things like that, and I was no good at all to that. I didn't happened to have done that kind of thing as a boy. So I'm in them here having done all that. And I would advise a person not to take so much French, Latin as I took. I could a those as well as my English. You. I got about it at Brown. We didn't have any major work.",0:39:46
John Cushman,0:39:46,"They told us what we had to do and that we did, and we had practically no choice. And it still does good work.",0:39:58
Rachel Foxman,0:39:58,"Well, when you say that you, had a competition with wall and wall or was it like,",0:40:04
John Cushman,0:40:04,"I mean, you say in the area, I mean, oh, for people in the northwest. No.",0:40:10
Rachel Foxman,0:40:10,Was it like the state?,0:40:11
John Cushman,0:40:11,"Yeah. Like they compete. They compared their show without they have had a one recently, I understand two years ago that was very good trails west. Yes. They. I didn't see that.",0:40:32
Rachel Foxman,0:40:32,And did they do ... the mountain every year.,0:40:36
John Cushman,0:40:36,"No they didn't usually I did it only about three times. in all the years I was here, governor McConnell was present. He was in, you know, knows by in, in the story. And so he was in it. And then when we did it in Boise and they, a law firm, I can't think of that name. But they they did it. They were the young boys then something begins with age. I mean, I can't think. I didn't know anything about the history history at that. But Mr. Jennings did. He was an Idaho boy. And, so I depended on him. He. We had a bear. So we had a chapel, and we had a priest. That's what I'm saying. And we had, it started in, well, a group of football men, which I used for Indians. And then we got costumed by getting the Nez Perce Indians up there, and, and they each brought a costume and, so these boys were those. And they look like Indians because they were big husky. But by the time we got to dancing, them, they went through the and then in dance. And then they had a great time.",0:42:27
John Cushman,0:42:27,"It was like trying to recite chanting around the campfire. That's the way we at it. Or by the campfire. And, we chanted all about Sacajawea, were being swept by some other tribe of Indians and then share bed on a hilltop, with Lewis and Clark, leading them to Portland. And so, and, and we introduced it by that chanting around. They put the campfire, but they, they found they couldn't do their regular football tactics. And then in a breath after to recite that, we got one of our facts. one of the girls danced. Who sang soprano? Now she came, we put her in with the covered wagons, and they were way down the other end. And you looked way down and saw them coming into a set, to protect themselves from the attacks from Indians. And she sang soprano home sweet home, which was lovely. And, they did. Do you know, you can get quite nice effect and then we call the the end, which we planned the that's the barren way. The dances, barren ways. And so they, they, they came down out of the hills with capes on long capes. They come to the ground and they were the color sagebrush and the skirts down and that other and blues and greens and whites of the water come dancing down in among them all.",0:44:36
John Cushman,0:44:36,"And then they'd rise up in the colors of their yellow and peach color and, the fruits and happiness and things like that. And then the dancing of those two colors, and as the waters and the fruits. And that was the final scene of the pageant.",0:45:00
Rachel Foxman,0:45:00,"The book, Beacon for Mountain and Plain, says the, the scene where there was a lot of square dancing. Was a great favorite.",0:45:10
John Cushman,0:45:10,"Yes. Well, that Mrs. Brown made her hit and that she was one of the, the partners that you got from some country farm to, there was a horse and buggy across sagebrush and then danced all night and as they did, you know, and then that's where we gathered them horses from the country here we had an awful lot of horses, and they were taken care of, but they, egg department and, we had the horses, we had chiefs. Joseph Pratt who, who tie down his horse because he didn't know a horse alligator. And he had a white horse. He was like a circus. And he had that lovely speech where they sang those and will fight no more forever. And he that beautifully. I think he was a Jewish lad. And his features were right with that, that he probably looked more romantic… at least heroic than Chief Joseph himself. It was very well built. And, there was one child of no idea who was kind of, A star man. We called him, and he would read the signs and, and, prophesy about and kind of preach. And so,",0:47:04
Rachel Foxman,0:47:04,I understand one scene took place out of the memory of Dean French's childhood.,0:47:09
John Cushman,0:47:09,That I don't remember that I don't know that I know that.,0:47:13
Rachel Foxman,0:47:13,"Something from, was quoted from beacon, from Mountain Plane, I believe it was the Idaho City.",0:47:18
John Cushman,0:47:18,"Rising. I read that, of course, but I, I would know some of those things that were there. I know the name very well.",0:47:29
Rachel Foxman,0:47:29,The pageant sounds like it was grand. Do you think they could do it nowadays?,0:47:34
John Cushman,0:47:34,"Well, they don't have any place to do it.",0:47:37
Rachel Foxman,0:47:37,No. That's true.,0:47:38
John Cushman,0:47:38,You where they filled all that back with building. I don't know why they do. I wish they would. I never said yeah.,0:47:49
Rachel Foxman,0:47:49,It's interesting to hear about,0:47:52
John Cushman,0:47:52,Yes.,0:47:53
Rachel Foxman,0:47:53,"I've heard a great deal about, George Miller. Maury.",0:48:00
John Cushman,0:48:00,"Was that his name, George Maury Miller?",0:48:03
Rachel Foxman,0:48:03,"Yeah, he was. He was your.",0:48:05
John Cushman,0:48:05,"Yes, Dean. He was. He hired me. Yeah.",0:48:09
Rachel Foxman,0:48:09,"He was. It seems to me that, he's quite well known. And then he was pretty well respected.",0:48:15
John Cushman,0:48:15,"Well, he looked like a, a farmer. Exactly. In overalls. And he would he liked to make farms and he'd dress the bad. And he loved to go hunting. And so he would look that way.",0:48:36
Rachel Foxman,0:48:36,Was he an Idaho boy?,0:48:37
John Cushman,0:48:37,"Oh, no. He was from Indiana. And, he had come just two years for, I mean, he was much older and he's been gone about. I wonder how many years his son, his dad,",0:48:57
Rachel Foxman,0:48:57,"You know anything at all about, from then called the Hume folks named after Dean. You?",0:49:03
John Cushman,0:49:03,"Yeah, I was I don't know how much of a fight there was, but he was a brilliant teacher, and he went to Stanford. He was my dean for the first year. Yeah, but he wasn't here. He was on leave. And,… i don't know, he's ever lived here in my time. And since 1919 that, I don't know what the fight would be about.",0:49:36
Rachel Foxman,0:49:36,"As I understand that there were, was, big dispute between freshmen and sophomores.",0:49:43
John Cushman,0:49:43,"No, I didn't.",0:49:44
Rachel Foxman,0:49:44,"And so that, the dean would just simply have them all line up his teams and play like a rough football game.",0:49:51
John Cushman,0:49:51,Where I never heard that before.,0:49:54
Rachel Foxman,0:49:54,I wondered if that had been a tradition when you were here.,0:49:57
John Cushman,0:49:57,"No, no, it hadn't been, yeah.",0:50:02
Rachel Foxman,0:50:02,I understand Dean French was a great influence.,0:50:04
John Cushman,0:50:04,"Oh, yes, I think she is. That the strongest dean in the northwest. The man of the school.",0:50:11
Rachel Foxman,0:50:12,why is that?,0:50:13
John Cushman,0:50:13,"I don't know her personally. She was an Irish girl and, she seemed very dignified. She said she and her junior, Milo, put on her cap and gown for an honorary degree that they each got in Washington, and she couldn't have done it right. I, I used to see Junior minor when I was in college with her husband, Southern and Milo, and they would do all and they changed their name. I was very lucky, as many of us were, who went to, eastern schools regularly and, had the money to go see the plays. And I think the luckiest one I saw was, a nation of, doing the jobs and had a guy and all that. She'd do one after another. I she just love right? Yes. I mean, she learned English, too. She, she talked a rush. And that first. Do you read those books like Gerald Crawford? Gerald Crawford is a producer, and she worked with. And there's an event and, that that other one that has a repertory company in New York, they did several plays that in her old age that I.",0:52:03
John Cushman,0:52:03,"And I saw her first because she was much, much younger. That's the only thing I regretted, not being not living out here, which I enjoyed, but, being back east to see the prize. So I was kept up, the theater, is won. And the New York, nowadays that challenged about prize.",0:52:38
Rachel Foxman,0:52:38,"It seems like it was, the 20s and 30s was an outstanding time.",0:52:42
John Cushman,0:52:42,"Well, I'm surprised because when I look back at some of those plays, Mr. Tomaso was here for his 55th anniversary this year. Was in a play, Clarence, do you know that it's that Booth stack? And, when you read those plays in the 20s, they see, for his paper. I can imagine why I can, I go to see all those plays that they have over here at the student union where they have a dinner, you know, and then they have a play. And most of those are about that period. And I've enjoyed all those. I think I studied also that pageant dress. And because I studied with Professor Baker, he had a course in all of English read from the start. And so if you study those early plays and then you know pretty well what pageantry is all about. Doctor Miller also studied with an English professor who, knew a lot about English ballads.",0:54:06
John Cushman,0:54:06,"And that comes into it show and, so it was natural if you went to Harvard to be in on that, and that kind of dramatic literature.",0:54:21
Rachel Foxman,0:54:21,Seems like Professor Baker was probably one of the most outstanding men in the world of drama.,0:54:27
John Cushman,0:54:27,"In the world, in the world, he was.",0:54:31
Rachel Foxman,0:54:31,Is there any reason why in particular?,0:54:35
John Cushman,0:54:35,"I don't know, because he was he was famous for, in my time in college, a debate. And he he wrote a book on debate and, that this, driving business came into his interest later.",0:54:53
Rachel Foxman,0:54:53,Was a because he was the first one teaching theory.,0:54:56
John Cushman,0:54:56,"I think. So they had 2 or 3 other ones in the country, but there's one in Iowa and. There's, I think one in Michigan.",0:55:10
Rachel Foxman,0:55:10,"University of Michigan… yeah, that was the other one. Grinnell. University of Iowa.",0:55:18
John Cushman,0:55:18,"Well, is the University of Iowa. Yeah. One I'm thinking. Yeah. And of course they had one in Pittsburgh.",0:55:28
Rachel Foxman,0:55:28,The baker seems to be the one.,0:55:30
John Cushman,0:55:30,Yeah.,0:55:30
Rachel Foxman,0:55:30,"When you talk about the plays that were coming up over 20 years, you talk about Thomas Wolfe.",0:55:36
John Cushman,0:55:36,"His lectures were kind of dull because I think they were a little dusty. He seemed, had them a long time and didn't keep up with them the way one could. We didn't have anyone brown quite like him. We had, had one man have who did the blaze and who was a charming person. And he gave dramatic readings that were very attractive.",0:56:12
Rachel Foxman,0:56:12,"When you were here, would you or did you do any of, like, the Eugene O'Neill plays at all?",0:56:19
John Cushman,0:56:19,"Well, of course I taught. I taught a course in drama. Race, yeah, modern drama. And that included the O'Neill plays. So some of these have been written since I stopped teaching Long Day Journey nine. Some of those I knew have, but I never incorporate them in the in the cars.",0:56:44
Rachel Foxman,0:56:44,"We had people out here in the West take to, all this drama knowledge that you had. There was.",0:56:50
John Cushman,0:56:50,"Well, I don't know. I tried it when I taught great books, I taught the Bible and, some of my most enthusiastic people were the Mormon bishop and his wife. So I got by with them. And I never had had had known anything about them. At Syracuse, where I taught, it was a methodist school, not that I went to this church. I had not met this ministers in my freshman English who were learning English. I hope they learned. I'd have out of this 30 year, 40, 50, in Whitman, too. At that time.",0:57:42
Rachel Foxman,0:57:42,"When you were at Harvard, were there women allowed in the in.",0:57:45
John Cushman,0:57:45,The school? There were over and that here. But we didn't see them very often. The women who worked in the library at Harvard had to wear long sleeves. They weren't meant to do anything so daring have to have short sleeves. And I talked with one guy who worked in the library. We were quite amused and how strange they were.,0:58:12
Rachel Foxman,0:58:13,That's made it difficult for them in the summer.,0:58:16
John Cushman,0:58:16,oh yes. Long sleeves.,0:58:20
Rachel Foxman,0:58:20,I don't think there'd be a lot of difference in approach between what was being taught in the East and what was being taught in the West.,0:58:28
