speaker,timestamp,words

Byers or John Sanderson,0:40:11,"I've got pictures, I don't know where they are, I was going to look them up, of some of the logs that the old town was, oh, they were for a mile, a mile and a half up the river. I've seen a picture of the looses that just covered with logs on the river. And then after they got the mill at Potlatch,… and the railroads at Harvard, they brought the logs down to Harvard and cut them there at Potlatch. But they flew them here before the railroad got up to here. You see, the railroad never got up here until 1907, I believe it was. And they'd had a dam up here at Slabtown, and they'd put them in there, and then they'd plume them on down to the Red Dam down below here. Oh, it's about four miles down below, and then they had a big dam there, and the railroad, they'd had the railroad in 1906 up to there,… and they'd pick them out of the pond, roll them onto their train, take them to Potlatch.",
Sam Schrager,0:41:54,To what point was this at where they had the railroad?,
Byers or John Sanderson,0:41:56,"The old Red Dam, they called it the Old Red Dam.",
Sam Schrager,0:42:00,Where is that located?,
Byers or John Sanderson,0:42:01,"It's about two, three miles below Bovill here. It's part of the old dams there yet.",
Sam Schrager,0:42:10,What was the flume construction like in those early ones?,
Byers or John Sanderson,0:42:19,"Well, they never had, they never built a flume like they did in later years. They'd just hold them to the creek, and they'd had a crew. They'd go through, and if any trees had crossed the creeks or anything, they'd cut them out. So they'd be clear, and they'd just, in the high water, they'd hold this water back, and then they'd turn the water loose, and then they'd go along, and if they hung up anywhere, they'd had a big pipe pole and a peavey, and they'd roll them into the creek again, and away they'd go. In other words, the water did all the work. The water done all the work, yeah. For them getting them on the table. Outside of, if they'd hang up or anything, they'd take the peaveys and follow the'drive right down.",
Sam Schrager,0:43:23,Was the creek very big?,
Byers or John Sanderson,0:43:25,"Oh, not necessarily, no. In later years, of course, the creek's filled up with brush and stuff going along, but when they'd turn that water loose, they'd, oh, the creek would be as wide as this room, and they'd float them right on down. There was no trouble in floating them. They had to do this in high water. Oh, yes. Yeah, they'd done lots of it in the high water, but that's the reason they built the dams, to make the high water. They'd see the creek sprung at that time, year-round. After they cut the timber off, while it didn't have no watershed, they quicks dried up practically in the summer. But at that time, they quicks run year-round. So they would have log bex all along the creek, waiting to roll the logs into them. Yeah, wherever they was logging. Now, here in this country, here, when they'd took all the, anything was close to the river with their teams, and they'd pull the logs over to, and they were short logs. There wasn't long logs. And they'd pull them to the dam, roll them into the dam, and then when they got a head of water up, why, they'd open up the dam and shoot them down to this other dam, you see, in the same way it blew us there.",
Sam Schrager,0:45:17,"Did they pull all the logs up at the dam, or did they also have them stacked along the river itself?",
Byers or John Sanderson,0:45:23,"No, they'd pull them into the dam, and they'd log just around the dam. Of course, the timber come right down to the edge of the creek's dam. They was beautiful, being quite fine. Sam Frye, up at Collins there, he had his homestead, but the Frye boys all had their homesteads, and they got $4.00 a thousand with a Potlatch after the railroad first got in here, $4.00 a thousand for their timber, and they had to cut it and haul it to the landing for $4.00 a thousand. Now, you couldn't even, you couldn't look at it at all. It cost you, I suppose, around $60, $70.00 a thousand just for the timber stumpage.",
Sam Schrager,0:46:36,What year do you think they started logging in here for the company?,
Byers or John Sanderson,0:46:42,"They started in 19, 6, I believe, 5 or 6 up here. They started in 19, 3 or 4 there at Harvard.",
Sam Schrager,0:47:01,"They flew there at Harvard, you know, to the railroads, and they got the mill built, and I think they built the Potlatch mill, it was built in about 1906, wasn't it?",
Byers or John Sanderson,0:47:12,"I know the railroad started in 1906 to go up to Potlatch. So the railroad started before that, the railroads started in 5, yeah, 4 and 5, but they never got it into Potlatch till... That was all done by handwork, too, at that time, in teamwork. They didn't have, I think it was done by flips. It seems to me like it was flips. The team would pull this flip, you know, they'd blast the rock down, then they'd go in and haul the rock out and make the railroad bed. They was lots of men at that time. When they put that railroad in, it must have been 200, 300 men working.",
Sam Schrager,0:48:42,Where'd they come from?,
Byers or John Sanderson,0:48:44,"The most of them were Italians, and they could get them to work for practically nothing. And they were powder men. They claimed to be powder men at that time.",
Sam Schrager,0:49:05,What's powder men?,
Byers or John Sanderson,0:49:17,"Well, dynamite. They used dynamite.",
Sam Schrager,0:49:19,"Most of them came into the country just right then. They hadn't been living here anything. No, they brought them in.",
Byers or John Sanderson,0:49:29,"When those railroads come in, they're in the place where they was... They'd go out and work, blast. They'd get a rock too big or anything to handle it. They'd drill it and blow it apart. It was all handwork. And later, they did it. Later, they had old shovels, great big fellas that would... Well, they looked big as a locomotive at that time. They brought them in. They was a wooden structure over the machines, but them old dippers had stuffered, run out like a shovel. But they were crude, but they'd done the work.",
Sam Schrager,0:50:56,"This was after the railroad had been built, though, the main railroad?",
Byers or John Sanderson,0:51:01,"Yeah, most of it, yeah.",
Sam Schrager,0:51:10,"You said that Helmer was the first big camp that they had on this side of the... No. No, Harvard. I mean over on this side, not over...",
Byers or John Sanderson,0:51:26,"On the Palouse side? Yeah. I was thinking over in the Deary... Well, yeah. Helmer was about 19-6 and 7. The Potlatch put up a big camp there. Dad had the sawmill, and he cut the timber for the railroad to come on in. From Harvard on, you see, they had to have timbers to go across, and he cut... That's what he was doing, was cutting out the timbers for them. They had the sawmill set right in the gully below Helmer there now. And they'd bring the logs into the landing by team, and then they had the camp, until the pelton run the camp. And that was the first big camp they had. How many men were in the camp when... Just roughly. 75-80 men there then.",
Sam Schrager,0:52:54,"Well, was most of the lumber that they were cutting going to make these timbers at the time?",
Byers or John Sanderson,0:53:02,"Oh, yes. It was making lumber for bringing the railroad in, and they was building the camps. They used it in building their camps, too. Now, they had wagons, and they'd load a wagon up with lumber, and they'd haul it clear through up to here. And then Sam Fry got the idea of putting in a little mill himself. And he wouldn't finish the lumber. It'd be just cut off in slabs. Rough, sometimes the bark would still be on the lumber. But they built Slabtown out of... That's where it got its name, was just Slabwood.",
Sam Schrager,0:54:06,Slabwood cut by Sam Fry's mill?,
Byers or John Sanderson,0:54:12,"But Camp 8, Camp 8 was built by the lumber that they sold at Helmer. They brought it in by wagon. But Sam Fry, he built Slabtown, and then he sold the lumber for most of the baubles at that time to build. You could buy it for nothing.",
Sam Schrager,0:54:48,"Well, this was Camp 6, the one at Helmer. Was that what it was called then?",
Byers or John Sanderson,0:54:53,"Yeah, yeah. Old Camp 6 wasn't the new Camp 6. It was old Camp 6.",
Sam Schrager,0:55:01,"You lived there when you were a kid, is that right?",
Byers or John Sanderson,0:55:04,"Well, yes, I played there. We lived in Palouse, but we'd come up every year and stay there, camp out and stay. Dad did come home every evening, you see, in the summer. And that's one thing old Tilly Pilton, at that time, the farmers, there wasn't farmers then, they were settlers. Around, they'd come for, the kids would come for miles around to see the logon camp. They'd stand outside, they could smell the old cookhouse, you know, you could smell the cakes and stuff they was making. And old Tilly had come up, he'd come on boys, come on, take them into the cookhouse. The cook, he says, picks them up something to eat. And he'd go and get the meat and cookies and cakes and pies, put them out there, and they'd, every one of them, eat till they'd put their pop open. Dad asked Tilly one time, he had amused Dad, and Dad said, Tilly, how is it that you gather up all of these kids that come up around here and take them into the camp to something to eat?",
Byers or John Sanderson,0:56:53,"Old Tilly looked over and he says, I'll tell you Charlie, he says, I was a kid once myself and he says, I was always hungry. He was a good old fella. He told me one time, we was packed up and ready to go home and they had a lot of little pigs. He says, buyers, he says, if you want one of those little pigs. He says, when the wagon comes by, you get them herded up by the road here, and when the wagon comes by, you grab one, get on to the wagon. He says, the old sow will take after you when he squeals. So I heard it all day till the wagon, the folks come by and I grabbed one of the little pigs and he says, weeee! The old sow took after me and boy, I just barely did get on the wagon too now. But I took that pig home and cleared a place. I took care of him till we got home and we raised him. We commenced to ... the milk, our cows.",
Byers or John Sanderson,0:58:36,"One morning, we didn't know why the milk could be gone every morning. They'd go out to milk and she'd be dry. We looked out one morning and here sat this pig sitting up there and he was sucking the cow and she was standing there chewing her caw. Well, we kept the pig in the pen after that. Finally, we let the pig out and he'd come and watch Mother. She was making preserves and stuff. She had a big dishpan full of preserves. He'd lay his head at the'door and she'd go into the front room and he'd run around to the other door. But he wouldn't come in the house. One day, they ordered flour and stuff from the'delivery. He'd come up once a week and he brought a sack of flour and set it down at the table. She was making these preserves that day. She went to town and once you come back, the'delivery wagon had come up and set this flour down at the table. Never put it up at all. That's the way they put the groceries and he put the groceries up on the table and the flour down there. Well, this blooming pig got in the house and he rooted this sack of flour open. He had it all over and he had the pan of preserves. He stood up and rooted the preserves off of there and he had the awfulest mess that you ever seen. They were cracked right into the front room and threw into the bedroom. Mother went in there and here laid that pig. He had his head on the pillow all over flour and preserves. Well, that was the end of the pig. They butchered him right away.",
Byers or John Sanderson,1:01:19,"I laughed… mother laughed too. It was disgusting but she had laughed at the blooming pig. She'said, well, that's what you get for stealing a pig. I didn't steal it until they give it to me. But that was a...",
Sam Schrager,1:01:52,... like probably in those days there wasn't much of a way for a lot of women if they were single. No. Unless they could be a school teacher or a cook there wasn't too many other things they could do.,
Byers or John Sanderson,1:02:13,"No, they... There wasn't no jobs then to mount anything. Outside the housekeeping. They never got no nothing for housekeeping.",
Sam Schrager,1:02:30,Do you think any of these girls ever saved up enough money to get out of the business and go become respectable?,
Byers or John Sanderson,1:02:42,"No. No, they spent their money as fast as they got it.",
Sam Schrager,1:02:59,"They have madams too, like you hear about now. A madam for the house, you know. A lady that run the place.",
Byers or John Sanderson,1:03:09,"Oh, yes… yes, the lady of the house. She took her egg off of all the girls. That's how they run the house. You want a cup of coffee?",
Sam Schrager,1:03:32,"Sure… were you here at the same time, bars, at that fire?",
Byers or John Sanderson,1:03:47,"Oh, yes.",
Sam Schrager,1:03:47,Were you right here?,
Byers or John Sanderson,1:03:48,"Yes. I was running the stationary engine up Camp 8 in the pumping system. I was the last one that left Camp 8. Camp 8 in the burning. I went out and dropped the hose, fixed the... Well, I took a cross like that, put the hose and the wire onto the side of the shop, and turned the pumps on where I left. Then I come down the railroad track and come across from the railroad track over across here. There was woods clear across here then. When the fire was starting, I blowed the whistle. I pulled the whistle to warn the people that it was crowning and coming over fast. Boy, there was chunks of wood that long. That big around just sailing right through the air, a fire.",
Sam Schrager,1:05:11,Really?,
Byers or John Sanderson,1:05:12,"Oh, yes. They'd go... They'd go two, three hundred yards and drop. They'd set another fire. That's why it travels so fast. Chokes of wood maybe two, three feet long and six, eight inches wide. Limbs, see limbs of trees just at the top of the butte. The wind come up on one side and the fire on the other, and when they met, it twisted off trees that big around, just twist them off like matches. It's terrible. And the clouds come over, camp eight there in Slabtown, black from crowning, and it just exploded out here. Just a big flash. It was gas, what it was, gases. And it set fires all along in there. And boy, I'll tell you, it killed horses, cows, chickens, pigs, everything.",
Sam Schrager,1:06:31,"Well, when did you... Byers, when did you first know that the fire was on its way? How much warning did you have?",
Byers or John Sanderson,1:06:38,"Oh, boy. It roared like a thousand freight trains… and it come… it was an awful roar. When it first started, the Potlatch said it, was burning the slashes, which they done every year. But they come down and they told Jones that the fire was getting away from them. You'd better get some more men onto it. He says, let her burn. He says, that'll clean it up. They cleaned it up. But it got away from them entirely then… and...",
Sam Schrager,1:07:32,So did they actually let it burn in a while because Jones said...,
Byers or John Sanderson,1:07:42,"Well, yes. They didn't try to control it then. They didn't know what was going to bust out like it did. But when it broke out by... I'll tell you, it was a terrible thing.",
Sam Schrager,1:08:00,How fast did it move then when it broke away? It came off of Beals Butte?,
Byers or John Sanderson,1:08:06,"Yep, up by Beals Butte. And the fire went up Beals Butte and also this way, you see. Oh, it traveled faster than a horse could run. After it got out here, it just traveled terrible fast. It was a terrible thing.",
Sam Schrager,1:08:38,"Well, do you remember where you were when you first found out about it? Were you at home or were you at the shop?",
Byers or John Sanderson,1:08:48,"You could hear it. You could hear it. They all left the shop. Yeah. And come down. But I stayed there for quite a while. Women had... After they'd all gone and turned the water pumps, I had the water pumps and stuff turned on to the shop.",
Sam Schrager,1:09:11,Just soaking the shop down?,
Byers or John Sanderson,1:09:13,"Yeah… but the hill there saved the shop. The fire went over the top. The fire, say that cloud, jumped clear over the shop and lit down on the other side and started to race up through the woods then. When I come down home here, it was all the fire all in here. Up there, it burnt that laundry out that used to be up there. It burnt all the slab town out.",
Sam Schrager,1:09:59,It burnt the whole town? The slab town?,
Byers or John Sanderson,1:10:01,Yeah… it killed chickens and pigs up there at slab town. They all had pigs and..… chickens. Chickens.,
Sam Schrager,1:10:15,How much warning did the people at slab town have?,
Byers or John Sanderson,1:10:20,"They didn't have much. They got their trunks packed for their... The engine was up at Collins. Up into the camps and they come down. Old Tarbox was running 23 and the twins, his wife had twins that morning. They wanted him to stay there. But he says, you fellas can stay here if you want to, but he says I'm taking the engine going into Bovill… he came in.",
Sam Schrager,1:11:04,Why did they want to stay there? Was it too much fire on the track?,
Byers or John Sanderson,1:11:07,"Well, he was worrying about his family. ... The other fellas wanted to get out of there. In case they had to get out of there, they wanted the engine and flat cars to be there to pull them out. But he says I've got a wife and baby's there. And he says I'm not staying here and let them get a chance of burning up. He was the engineer.",
Sam Schrager,1:11:45,Where was the train at?,
Byers or John Sanderson,1:11:47,"Up at... Up above Collins there, one of the camps.",
Sam Schrager,1:11:53,Did he pick up people as he came in?,
Byers or John Sanderson,1:11:56,"Yeah, he picked up people as he came through. But when he came through Camp 8, I'll tell you, he was traveling. They told him the bridge was on fire, the railroad bridge. And that made him all the worse. He opened it up and boy, he went across that bridge miles an hour. He came down to Bovill here and they picked the flat cars up and loaded the people in town. And everybody that wanted to got on there and the way they went to Potlatch. And the bookkeeper of Camp 8 got on to Potlatch and he had a little fox terrier dog, old Jack Donovan. And he had this dog under his arm running around hunting for his wife. And his wife hadn't got on the train. She was up here in Bovill. They had quite a story about that. He grabbed his pooch and let his wife go.",
Sam Schrager,1:13:08,"Well, it must have been terrible confusion.",
