speaker,timestamp,words,End Time
Abe MacGregor Goff,00:29:18,"Now you try to give me some more evidence and the sheriff will work on it. And let's get in touch with the sheriff down at Clearwater County, because it was on the border of Clearwater County. No, I don't remember the details. It's been so long ago. But I do remember that we finally built up quite a case. The next thing was that at this fellow that we let go and the case had been dismissed.",00:29:41
Abe MacGregor Goff,00:29:41,"Dismissed. Went up Spokane. And lo and behold, I read in the paper that he had been convicted of chicken stealing over there in, some place out of Spokane. Well, now, theft the chickens had been made a felony by the Washington statute. It was a felony, a penitentiary offense to steal chickens. They'd had so much trouble up there.",00:30:04
Abe MacGregor Goff,00:30:04,"So along before the next term of court came up, I had got Galloway doing in and had him swear to another complaint. And then we tried the case. Well, as a result of careful work on the part of our sheriff and of others and the work that the Galloway's done, we first our first witness and strongest witness against him was, the the butcher of the Elk River.",00:30:32
Abe MacGregor Goff,00:30:32,"We finally run down. Frederick disposed of some of the cattle. Carl Jockheck. J... e c t I think that's how he spelled his name. Was the butcher up there. And he was also a leading citizen of Elk River. And if they had a a town organization, I think he was the head of it, a very fine, upright citizen, a very pleasant fellow.",00:31:02
Abe MacGregor Goff,00:31:02,"Well, we he after the, original arrest of, not after the original arrest, but after the case had been dismissed. Know running it down. We found it. Carl Jockheck had bought some some cattle from the fellow that we accused, and fortunately, he had retained the hides and got job. Cat got on the stand and told about that day.",00:31:34
Abe MacGregor Goff,00:31:34,"A year or so after the alleged theft, that, the defendant came to him and he bought the cattle and paid him for him. And 1 or 2 of the hides had the Galloway's brand on it. And, we had the hides here with college jock to identify them. And, jock identified the accused as being the man that he purchased the Galloway cattle from.",00:32:03
Abe MacGregor Goff,00:32:03,"In addition to that, and we had some other evidence as other original evidence. They'd had two bodies being in the presence and down in the area where these were these horses and so on. Some of the original evidence we had of Galloway, the defendant took the stand in his own defense. And that's just what I'd been waiting for.",00:32:25
Abe MacGregor Goff,00:32:25,"So when he took the stand and after he'd testified that he'd had nothing to do it, that Carl Jockheck was mistaken. It wasn't him and really had nothing to do with it was a mistaken identity that he had, but nothing to do with the case. And that Carl Jockheck was certainly mistaken, and he had a witness or two to show that he was someplace else at the time, an alibi that he couldn't have possibly been there, and that, I, he then after his examination is witnesses over then he is then, and he'd given his testimony, then it was time for cross-examination.",00:33:02
Abe MacGregor Goff,00:33:02,"And then, of course, then I simply said to him, Mr. Jockheck, not Mr. Jockheck. It must be that I said to the accused, have you ever been convicted of a felony? And if he wasn't, didn't want to answer a judge? I insisted that he answered and the judge said, yes, that's a proper question. To me to, test his credibility because under the law, conviction of a felony and, yes, he is an impeachment of a man of integrity.",00:33:35
Abe MacGregor Goff,00:33:35,"And it's a proper way to impeach this testimony. So the accused and yes, I was I said, where was that? He said, in Spokane, Washington. And, I said, of course I could do. As to any questions, I had the certified copy from Spokane of the judgment of conviction, obviously, in the Superior Court there and of the sentence give it to him.",00:33:59
Abe MacGregor Goff,00:33:59,"And reading for that, I asked him all these various questions, which he admitted, and then following that, I submitted the, judgment of the Superior Court of Spokane County, of his conviction of a grand of grand larceny. That was the very thing that we charged him with here. I we didn't go. What it was. It was grand larceny.",00:34:17
Abe MacGregor Goff,00:34:17,"It was the conviction. Well, we had built up a strong case, particularly with Carl Jockheck's testimony. And then this was the clincher. And the judge will answer my question. Request instructed the jury that one of the, ways to impeach the, credibility was witness either was by proof of contrary statements made at some other time or his, or a proof that he had been convicted of a felony and that they had a right to consider that in going out to consider the story and the credibility of the defendant and the accusing, the jury convicted him in a hurry.",00:35:01
Abe MacGregor Goff,00:35:01,"He was sentenced to penitentiary. But I have always had a great respect for the Galloway boys. And I don't blame you for being mad or angry at me, but just the same, I think we would have lost that first case, and particularly that conviction of grand larceny later in Spokane was the clincher that did the business with the jury.",00:35:21
Sam Schrager,00:35:21,That seems like very careful judgment on your part to hold it.,00:35:24
Abe MacGregor Goff,00:35:24,I don't know about that place.,00:35:26
Sam Schrager,00:35:26,"One thing I'd like to ask you about, and I was thinking about when you talked about the, US District court meeting in Moscow. It occurred to me that that meant that the Indian cases would be tried in the district court there, too. Is that.",00:35:41
Abe MacGregor Goff,00:35:41,"Correct? That's right. All the Indian cases from the reservation all tried here. And of course they were. There's tried a lot of cases, federal cases for selling liquor to Indians. And of course, occasionally there is some serious crime committed or accused who was an Indian and against an Indian, and it was an offense on the reservation. So those cases were tried here.",00:36:00
Abe MacGregor Goff,00:36:00,We always had a few Indian cases. Every time a court.,00:36:07
Sam Schrager,00:36:07,Was there were there any particular particularly?,00:36:10
Abe MacGregor Goff,00:36:10,"No, I I'll tell you, I don't really think there was any law. I'm sure there were some murders and on like that, but I was busy with my county prosecutor and of course I was practicing law. Was that time also because, you see, my salary is only $1,500 a year, but turned. But I, I, carefully avoided any cases in which there were could possibly be any conflict of interest.",00:36:40
Abe MacGregor Goff,00:36:40,And my cases were all between individual citizens and no connection with the county. And I had nothing to do with any case where the county could possibly be involved.,00:36:51
Sam Schrager,00:36:51,"Were you ever involved in, murder or manslaughter cases?",00:36:54
Abe MacGregor Goff,00:36:54,"Oh, I was involved in several manslaughter cases. I'm not sure about murder cases. I. I was involved in a number of manslaughter cases. I don't remember any murder cases. I've defended manslaughter cases and assault with a deadly weapon cases. Both tried them and and defended them after I got out because I did do some criminal work. But I didn't get into much criminal work.",00:37:23
Abe MacGregor Goff,00:37:24,"Unless it was some very important case or where I had some sympathy for the accused. And I knew his family, and I was personally convinced of his innocence. I tried some fairly important cases that way, and I did a lot of work in trying automobile accident cases, bank cases, insurance cases, railroad cases. I was attorney for the, union general attorney here for the Union Pacific, for the Great Northern.",00:37:55
Abe MacGregor Goff,00:37:55,"And I tried cases both for and against the Great Northern Army and the Northern Pacific Railway. I wouldn't take an appointment. They wanted me to be their local attorney, the Northern Pacific. But I didn't want to do it. I tried one case against the Northern Pacific for the, death of a 12 year old boy out on the Northern Pacific Railway, on the railway that goes out toward, toward the cemetery out there.",00:38:29
Abe MacGregor Goff,00:38:29,"That case I brought in the federal district court, because it involved the, Great Northern or the Northern Pacific Railway, which was not an Idaho corporation, was a diversity of citizenship. I won that case, and I wanted in a peculiar way, I had it was admitted the train was going about 25 miles an hour at the time it struck.",00:38:56
Abe MacGregor Goff,00:38:56,"This used a very moderate speed, but I dug up an old, city ordinance passed in 1904 that provided that no train should go faster than 12 miles an hour within the city limits of Moscow. And, the federal district judge, when I we got all the facts in and, you know, our case and, the, and the, I had submitted my property, authenticated copy of the ordinance of the City of Moscow through the city clerk, and it was still in full force, in effect.",00:39:35
Abe MacGregor Goff,00:39:35,"And since I had shown that it was in within the city limits that the train going to, if they admitted it was going 20 or 25 miles an hour, there was nobody lived out that way, but it was still in the city limits. The court held that that proved negligence per se, and that it was up to the jury to determine, what the, the amount of the, the verdict for the parents.",00:39:59
Abe MacGregor Goff,00:39:59,"And we got a handsome recovery, the great and our the Northern Pacific that appealed the case to the Circuit Court of Appeals. But before we went down to argue that, San Francisco, the, the railroad finally settled in a satisfactory way. And, we cut down our verdict some, the case was originally brought to me by Bill Fowler, who was also practicing here, but he had been trying many cases to find follow.",00:40:28
Abe MacGregor Goff,00:40:28,"And, he brought the case to me, but I tried the case, and and, but Fowler was a very fine fellow who later gave up the practice law and, but. Well, he lived here for some time, and then, was a reserve officer got in the was called to duty with the Civilian Conservation Corps two years later and stayed in the service and served all through World War two and then later died short.",00:41:04
Abe MacGregor Goff,00:41:05,Well before he was released from the army after World War two. But he did become a premier.,00:41:12
Sam Schrager,00:41:12,Did you do work for a Potlatch Lumber Company?,00:41:15
Abe MacGregor Goff,00:41:15,"Oh, I tried cases against him. And for, I tried very well. And one very important case against them. I examined and a lot of abstracts for the, I had work for the potlatch when I was in college, and. And Mr. Laird, who was the, in charge of the whole operation here, when I early in my practice was there by left timber, he brought a lot of abstracts to me to be examined and, very helpful to me in my early days.",00:41:47
Abe MacGregor Goff,00:41:47,"They were very friendly to me. After, Laird left, I. I was instrumental in a case brought against Charles Hogan, who was then the constable there. It had gone and for, firing a gas pistol and a fellow that was being arrested for disorderly conduct. And they put out that damages. I we won that case. I in the end, we won that case in the state court.",00:42:26
Abe MacGregor Goff,00:42:26,"But it was finally overturned on appeal in the participating state Supreme court after I'd gone away and was it was in Africa, 12,000 miles away.",00:42:39
Sam Schrager,00:42:39,"When you worked on the abstracts for them, were these the purchases of the of Timberlake.",00:42:46
Abe MacGregor Goff,00:42:46,"Upon or you see that there was landowner had been homesteaded and out here that they were buying this land and in those days there were no title companies operating here, and there was an individual abstract made up for each, piece of land. And it was examined to determine whether the title was clear before they purchased it. Now, you see, we have this title insurance that the company checks the titles from the records, and then they insured the purchaser against any loss by reason of that title.",00:43:18
Abe MacGregor Goff,00:43:18,But we didn't have those then. And that examination of abstracts was all a thing of the past. That's done by the abstract.,00:43:25
Sam Schrager,00:43:26,So what about this story that you mentioned about the way that the mill came to Potlatch instead of to Moscow? There was controversy about that or.,00:43:35
Abe MacGregor Goff,00:43:35,"Oh, well, I it's too bad to go into it. It was before my time very briefly. And they're there books that tell about this and there's some interesting books that tell about very briefly it was this, the Potlatch Company bought up the mill at Colfax earlier, or somebody bought up the mill number of mill down Colfax. I mean, they bought up the mill of pollution.",00:44:00
Abe MacGregor Goff,00:44:00,"There's a mill operating at Colfax because the South Palouse was heavily timbered in the early days. Clear down to cool facts. They used to run logs, down to cool facts. Then they ran them down to to Palouse. The, the potlatch got those mills, and they built the mill over there, and they wanted to build them and build a mill for the great mass of timber between pollution that was heavy timber between that and the Montana line.",00:44:26
Abe MacGregor Goff,00:44:26,"Bill dairy was sent out by the Potlatch Lumber Company, a main corporation that had been operating in Michigan and Wisconsin had cut that all off that commercial timber off there and wanted to move out here that had acquired large tracts of land here. They sent dairy out here to select a site for the mill. He came where were to Moscow.",00:44:47
Abe MacGregor Goff,00:44:47,"Moscow. Martin was then heavily timber diverged about 99 or 98. Moscow. Interests, of course, wanted the mill to be located here. They were going to build a logging railroad that was an Idaho and Montana railroad, and they wanted it built from here. But, but, dairy came out and came out and looked things over and they, looked over a possible site on Come around Gulch or someplace here.",00:45:20
