speaker,timestamp,spanish,words,tags
Alfredo Valenzuela,[00:05:15:23],"Y como quiera cuando ya acabamos este dijeron vámonos pa de vuelta de ir a traer la familia pa acá, pa Weiser. Y fui y ya se habían ido todos los que vinieron conmigo. Mi hermano se vino pa Nampa pa ya se curó, todos se fueron y mi esposa sola ahí en el lago, que no había nadie nomás otra familia de San Antonio estaba ahí.","And anyway, when we were done with this, they said, let's go back and bring the family here, to Weiser. And I went, and everyone who came with me had already left. My brother came to Nampa and he was cured. Everyone left, and my wife was alone there at the lake, where there was no one else. Only one other family from San Antonio was there.",family;idaho;nampa;recreation
Alfredo Valenzuela,[00:05:41:01],"Nomás que el señor ya había comprado una y. ¿Y entonces pues vieron que yo estaba muy triste y le dije pues ahora cómo le vamos a hacer de aquí? ¿Y ya me dejaron solo le dije y ahora con qué nos van? No tengo carro ni nada. Entonces vino y me dijo el señor F. ¿Y me dijo se llama Lalo, él no me acuerdo de qué se apellida, dijo por qué?","Except the man had already bought one, and... And then they saw that I was very sad, and I said, ""Well, how are we going to do from here?"" And they left me alone, I said, ""Now what are you going to do?"" I said, ""I don't have a car or anything."" Then Mr. F. came and said, ""His name is Lalo, I don't remember his last name."" He said, ""Why?""",
Alfredo Valenzuela,[00:06:05:03],"¿Qué te pasa? Y entonces le dije Pues, pues se fueron todos. ¿Y ahora cómo lo voy a hacer? Yo no tengo mucho dinero. Entonces dije Mira, y mi señora estaba esperando un bebito, Estaba este. Esperando y ya, ya faltaba poco y no, y. Entonces dijo Bueno, dijo mira, dijo yo tengo una. Te vas en la wagen en tu hijo","What's wrong with you? And then I said, ""Well, everyone left. And now how am I going to do it? I don't have much money."" Then I said, ""Look,"" and my wife was expecting a baby. There was this one. Waiting, and now, it was almost there, and... Then she said, ""Well, look,"" she said, ""I have one."" You're going on the wagon with your child.",family
Alfredo Valenzuela,[00:06:33:08],"Y dijo Yo me llevo la troca la pickup dijo con otra porque tenía muchos muchachitos. Me dijo Y nos vamos juntos, Pues me dio ride hasta Weiser, una parte mandé por el tren este unas cosas que teníamos y nos fuimos. Y después llegamos allá y no hayamos casa y de ahi rento un ranchito, un ranchito. Y me dio un cuarto porque yo no tenía dinero para rentar.","And he said, ""I'll take the truck,"" he said, ""the pickup truck,"" he said, ""with another one because he had a lot of kids."" He said, ""And we'll go together."" So he gave me a ride to Weiser. I sent some of our things by train, and off we went. And then we got there and didn't find a house, and from there he rented a little ranch, a little ranch. And he gave me a room because I didn't have money to rent.",idaho;agriculture
Alfredo Valenzuela,[00:07:05:17],"Digo, mira dijo, hay un cuartito. Pa ti dijo y tu familia. Y yo le agregue otro y mine él, ellos los otros y yo nomás uno y de ahí pues ahí nos quedábamos. Si no, pues a batallar otra vez. Y había ocho mías. Pues a cuidar, cortar.","I mean, look, he said, there's a little room. He said it's for you and your family. And I added another one, and he'd have me, they'd have the others, and I'd have just one, and from there, well, that's where we'd be. If not, then we'd have to fight again. And there were eight of them. So, to take care of, to cut.",family;health
Alfredo Valenzuela,[00:07:31:01],"Cebolla, tapping, onions. Y no, no sabía tampoco hacer ese trabajo. Nunca lo había visto visto yo y me me me cortó hasta un dedo. Me corté un dedo y pues no andaba toda asustado. Yo dije pues no, hice 200 costales ese día, pues ya seis centavos o seis centavos el costal, yo creo hice como unos ocho o 9 $, yo creo.","Onion, tapping, onions. And no, I didn't know how to do that job either. I'd never seen it before, and I even cut my finger. I cut my finger, and well, I wasn't completely scared. I said, well, no, I made 200 sacks that day, so for six cents or six cents a sack, I think I made about eight or nine dollars, I think.",
Alfredo Valenzuela,[00:07:55:16],"Y pues aquí mi pa la comida voy a hacer. Yo dije bueno, me fui andando otro día a mí sí, pa Weiser, para el pueblito y había ocho millas y no, pues ahí me ocuparon, voy a pa la Implement Office y me dieron trabajo descargando trocas. Yo pensaba en ese tiempo a 200, casi 200 libros. O sea, yo estaba joven y no, pues este.","And so, here I am, I'm going to make my own food. I said, well, I walked another day, yes, to Weiser, to the town, and it was eight miles, and no, well, they hired me there. I'm going to the Implement Office, and they gave me a job unloading trucks. At that time, I thought it was 200, almost 200 books. I mean, I was young, and no, well, um.",idaho
Alfredo Valenzuela,[00:08:27:23],"Agarré ese trabajo y cuando ya salí del trabajo me fui andando ocho millas pa allá y otra vez en la mañana, ocho millas para atrás, para el trabajo, andando y hasta que ya me cansé y le dije a Van a poner. Le dije mira, le dije sabes que yo estoy andando ocho millas pa allá y ocho millas pa acá todos los días.","I got that job, and when I got off work, I walked eight miles there, and again in the morning, eight miles back, to work, walking until I got tired and told Van to put it in. I said, look, I said, you know, I walk eight miles there and eight miles back every day.",recreation
Alfredo Valenzuela,[00:08:50:10],"Yo necesito que me prestes dinero pa pa rentar 111 apartamento, le dije porque. Y entonces se asustó el japonés y me dice. ¿Y me dijo Tantas millas atina, andas pa allá y pa acá dice Por qué no me habías dicho que eres buen trabajador. Y tu lo mereces este. Te voy a prestar 150 $ dijo. Y agarras tu apartamento hijo, y compras bastante comida, hijo, y te vienes porque eres rico.","I need you to lend me money to rent an apartment, I told him why. And then the Japanese guy got scared and said to me. And he said, ""So many miles?"" He said, ""You're walking here and there."" He said, ""Why didn't you tell me you're a good worker?"" And he said, ""And you deserve it."" He said, ""I'm going to lend you $150."" And you take your apartment, son, and you buy a lot of food, son, and you come because you're rich.""",japan;recreation;labor
Alfredo Valenzuela,[00:09:20:23],"Entonces ya agarré mi departamento y fui y traje con mi familia esa misma día, esa misma tarde y ya estaba más cerquita del trabajo. Estaba como tres bloques del trabajo y desde ahí trabajé hasta que se vino la nieve de vuelta. Otra vez a batallar. Nunca había visto tanta nieve como esa que estaba. La nieve me llegaba hasta la rodilla, la nieve.","So I grabbed my apartment and went and brought my family that same day, that same afternoon, and I was closer to work. I was about three blocks from work, and from there I worked until the snow started again. It was back to fighting. I'd never seen so much snow like that. The snow was up to my knees, the snow.",family
Alfredo Valenzuela,[00:09:49:17],"Y no, pues no, no había, no había más. Y ya se me llegaba la renta y no tenía dinero para pagar la renta. No tenía dinero para pagar el gas, no tenía dinero pa pagar nada. Y fui yo. Y fui al Allende y ayudan y. Y no me quisieron ayudar ahí en la corte, ahí está un hombre que tenía dos banderas ahí.","And no, well, no, there wasn't, there wasn't any more. And my rent was coming up, and I didn't have money to pay the rent. I didn't have money to pay the gas, I didn't have money to pay anything. And I went. And I went to Allende and they helped me. And they didn't want to help me there in court, there was a man who had two flags there.",
Alfredo Valenzuela,[00:10:15:10],"Yo creo que era el mayor de ahí, de. Y le dije pues siento mucho, pues le agarré el sombrero, no agarré el sombrero, lo hice jugar le en la cachucha y le estaba ahí por jugando ahí le dije pues señor, le dije quiero que me a ver si me ayudan. Y me dieron de él. ¿Le dije soy de Texas, me dijo Y qué necesitas?","I think he was the oldest there, from. And I said, well, I'm sorry, because I grabbed his hat, I didn't grab the hat, I made him play with the cap and I was there playing with him. I said, well, sir, I said, I want you to see if you can help me. And he gave me some. I told him, I'm from Texas, he said, ""So what do you need?""",clothing
Alfredo Valenzuela,[00:10:35:23],"Le dije pues necesito ayuda. La mera verdad le dije Tengo muchachitos, necesitan calor, necesitan que. Por que necesito dinero para pagar mis billes y todo eso. Entonces dijo Pues sabes que yo no te traje de Tejas. Me dijo Yo, yo no puedo ayudarte. Entonces.","I told him, ""Well, I need help."" I told him the plain truth. ""I have kids. They need warmth, they need something."" ""Because I need money to pay my bills and all that."" Then he said, ""Well, you know I didn't bring you from Texas."" He said, ""I can't help you."" So.",
Patricia McDaniel,[00:10:59:01],Y este señor fue el jefe o.,And this gentleman was the boss or.,
Alfredo Valenzuela,[00:11:00:28],"El major de Weiser, dijo Yo no. Yo no ayudo a nadie. Él dijo Mira, dijo, si tienes un televisor, véndelo. Si tienes carro, véndelo. Tienes las cosas más elegantes, joyas o lo que tengas. Véndelo dijo pa que compra lo que quieras y si quieres dijo Si tienes bastante. Dijo vendelo para que te patee. No dijo porque nosotros aquí no llevamos a nadie.","Weiser major said, ""Not me. I don't help anyone."" He said, ""Look,"" he said, ""if you have a television, sell it. If you have a car, sell it. You have the most elegant things, jewelry or whatever you have. Sell it,"" he said, ""so you can buy whatever you want."" And if you want, he said, ""If you have enough."" He said, ""Sell it so I can kick you."" He didn't say, ""Because we don't take anyone here.""",idaho;technology
Alfredo Valenzuela,[00:11:26:15],"Entonces pues ya me fui yo muy muy triste. No estaba second floor y entonces que se ve como igual pasando así. Y se comenzó a abrir una puerta y se hacía fina pa los lados. Así se comenzó a hacer así con el viento. Yo creo, yo no sé si sería algo así, pero se comenzó a hacer así y vi de muchas canastas de comida.","So, I left, very, very sad. I wasn't on the second floor, and then it looked like it was happening like this. And a door started to open, and it narrowed to the sides. It started to do this with the wind. I think, I don't know if it was something like that, but it started to do this, and I saw a lot of baskets of food.",
Alfredo Valenzuela,[00:11:55:07],"¿Entonces me asomé y estaba una mujer ahí y le dije oye, dime para qué son esos canastos que tienes ahí de comida? Y pues para la gente que viene de Tejas y no tiene que comer, le dije. Entonces le dije yo vengo en la aPeñas llegué a la, a la, a la mera, pues vengo del de vengo necesitado, le dije pues necesito que tú me ayudes de esa manera sabes que yo tengo tanto familia le dije mi esposa y yo.","So I looked out and there was a woman there, and I said, ""Hey, tell me what those food baskets you have there are for?"" And well, for the people who come from Texas and don't have anything to eat, I told her. Then I told her, ""I just arrived at the, at the, at the very, well, I'm coming from the, I'm coming in need."" I said, ""Well, I need you to help me in this way, you know, I have so much family,"" I told her, ""my wife and I.""",family
Alfredo Valenzuela,[00:12:29:08],"Entonces le dije Dijo mira, dijo aquí te voy a mandar. ¿Y aquí dijo donde vive? Ya le dije donde ya ni me acuerdo, pero ahí y cerquita había como unos cuatro bloques de ahí, del corte de entonces.","So I told him, ""Look, I'm going to send you here."" And did he say where he lives? I already told him where I don't even remember, but there were about four blocks away from there, from the landslide back then.",
Alfredo Valenzuela,[00:12:47:11],"Este pa. Cuando llegué yo, porque no podía andar recio pa la casa, solo que había mucha nieve y andaba en un bloque o medio bloque y tenía que que pararme en una parte donde no entrara mucho frío porque estaba casi como diez o 15 bellow cero y estaba haciendo mucho frío y no podía refugiar de lo frío que estaba y de ahí otro ratito y otra vez me paraba y otro ratito y así.","This pa. When I arrived, because I couldn't walk straight towards the house, except there was a lot of snow and I was walking on a block or half a block and I had to stop in a place where it wouldn't get too cold because it was almost like 10 or 15 degrees below zero and it was getting really cold and I couldn't take shelter from how cold it was and from there for a while and again I would stop and for a while and so on.",recreation;health
Alfredo Valenzuela,[00:13:13:11],Y hasta que llegué a mi casa y entonces este llegó a la comida primero que yo. Ya estaban como siete canastos de comida. Entonces otro día vienen unos mormones.,"And until I got home, he got to the food before me. There were already like seven baskets of food. Then another day, some Mormons came.",
Alfredo Valenzuela,[00:13:28:02],Y me dicen.,And they tell me.,
Patricia McDaniel,[00:13:29:05],Y las canastas vinieron de.,And the baskets came from.,
Alfredo Valenzuela,[00:13:31:14],"No, no vinieron de esa oficina, de esa oficina. Entonces vinieron unos mormones a hablarme de la Biblia. Pero como yo en aquellos tiempos, cuando yo estaba chamaco, yo ya conocía poquito la Biblia. Yo era Pentecostés en el tiempo pa atrás. Entonces les comencé a contestar algo de la Biblia. ¿Dice dice tú conoces un poco a la Biblia? Le crecí un poco y le dije ya estoy muy salido de la Biblia, le dije pero ta, no se me olvida.","No, they didn't come from that office, from that office. Then some Mormons came to talk to me about the Bible. But back then, when I was a kid, I already knew a little about the Bible. I was Pentecostal back in the day. So I started to tell them something about the Bible. They say, ""Do you know a little about the Bible?"" I grew a little, and I told them, ""I'm already very far from the Bible."" I said, ""But yeah, I won't forget it.""",religion
Alfredo Valenzuela,[00:14:02:28],"¿Entonces les dijo Cómo te gustaría ir a la iglesia de nosotros? Nosotros te ayudamos lo que tú necesites. Entonces tuve que hacerme un mormón y me hice mormón. Entonces me daban, me dieron bastante comida, me llenaron hielera de pura carne y muy bonche de botes en mi, en mi, en todo el clavo que tenía ahí todo ahí, puros botes de comida, de todo clase y pagaron el gas, me pagaron la renta, me dieron un carro pa que fuera a trabajar y todo el primer carro en toda mi vida que nunca se me olvida, pero nunca he tenido carro y ese primer carro que me dieron y lo cuidé bastante y no pues.","So I said to them, ""How would you like to go to our church? We'll help you with whatever you need."" So I had to become a Mormon, and I became a Mormon. So they gave me, they gave me a lot of food, they filled my cooler with nothing but meat, and a lot of cans in my, in my, in all the nail I had there, everything there, nothing but cans of food, all kinds, and they paid for my gas, they paid my rent, they gave me a car so I could go to work, and everything. The first car in my entire life, which I'll never forget, but I've never had a car, and that first car they gave me, and I took good care of it, and well...",religion;health
Alfredo Valenzuela,[00:14:52:04],"Y después me dieron, me dieron escuela un training porque le estaba platicando yo pa pa poder agarrar un oficio. Bueno, pero como le dije ya me faltaban dos semanas para agarrar el diploma para el cual tractores para comenzar a trabajar por por el condado mejor a se me hizo fácil de ir a agarrar un rancho y me fui pa Green View.","And then they gave me, they gave me school training because I was talking to them about it so I could get a trade. Well, but like I told you, I was two weeks away from getting the diploma, which meant tractors to start working in the county. It was easier for me to go get a ranch, and I went to Green View.",education;labor;agriculture
Alfredo Valenzuela,[00:15:22:18],Y ya yo estuve.,And I was there.,
Patricia McDaniel,[00:15:24:12],Aquí en el.,Here in the.,
Alfredo Valenzuela,[00:15:25:10],Norte.,North.,
Patricia McDaniel,[00:15:25:20],Es un pueblo.,It is a town.,
Alfredo Valenzuela,[00:15:26:09],Que.,That.,
Alfredo Valenzuela,[00:15:29:12],"Está acá al lado de Monte y entonces este me vine para acá y ahí duré bastante y duré casi un año allí en ese área y de ahí anduve trabajando y pues claro que batallé un poco. ¿Primero me me dieron un trabajo en un rancho de pues yo no conocía los vascos, yo no conocía vascos, entonces comenzaron la lo curioso el hizo en el ejército, no son húngaros porque yo pensaba que eran húngaros, no?","It's here next to Monte, and so I came here and stayed there for quite a while, almost a year there in that area, and from there I worked, and of course I struggled a bit. First, they gave me a job on a ranch, because I didn't know the Basques, I didn't know any Basques, so they started the funny thing: he did it in the army, they're not Hungarians because I thought they were Hungarians, right?",agriculture
Alfredo Valenzuela,[00:16:01:04],"Y entonces dijo. Dijo No, dijo Nosotros hemos. Uno de ellos me me contestó en español. Dijo Nosotros hemos de de de España de de de un lado de España. ¿Dije Pues de qué parte de nosotros tenemos menos? Seamos españoles, dijo. Pero semos vascos y que nunca había oído eso dijo Conozco los españoles, dije, pero los vascos le dije No, no lo había oído de la palabra.","And then he said. He said No, he said We have. One of them answered me in Spanish. He said We have of of Spain of of on one side of Spain. I said Well, which part of us do we have less of? Let's be Spanish, he said. But we are Basques and he said he had never heard of that. He said I know the Spanish, I said, but the Basques. I told him No, I hadn't heard of the word.",
Alfredo Valenzuela,[00:16:25:25],Entonces ahí estuvimos en verdad y entonces estuvimos.,So there we were really and then we were.,
Patricia McDaniel,[00:16:31:11],La familia también.,The family too.,family
Alfredo Valenzuela,[00:16:32:23],"Sí, ahí está la familia conmigo y estamos en un ranchito así y pues ahí, ahí estuvimos un tiempo, estaba trabajando por el Sinpla, por ejemplo aquí en De ese tiene el rancho allá y entonces este pues el un día yo creo que llegó enojado el el vasco y me comenzó a regañar y todo y me dijo que me que me a mí hablarle o que piensa, sabe que entonces ya dejé el traidor.","Yes, the family is there with me and we are in a little ranch like this and well, there, there we were for a while, I was working for Sinpla, for example here in De he has the ranch there and then this one day I think the Basque came angry and started scolding me and everything and he told me that I should talk to him or what do you think, you know that then I already left the traitor.",family;agriculture;basque
Alfredo Valenzuela,[00:17:06:19],Ahí me fui para mi casa.,There I went home.,
Alfredo Valenzuela,[00:17:10:14],"Y pues yo no tomaba ni nada. Sí tomaba, pero no tomaba en mi trabajo casi nada. Y no, no, nadie sabía que yo tomaba y no, pues ya me fui pa mi casa y este me fui andando y no pues y dije pues voy a tener que agarrar otro rancho y ya creo ya este hombre ya no le gusta como trabajo, pero no era eso, es que la señora de él yo creo tuvo problemas con la señora o algo con la señora.","And well, I didn't drink or anything. Yes, I did drink, but I hardly ever drank at work. And no, no, nobody knew I drank, and no, well, I went home and I walked away, and no, well, and I said, well, I'm going to have to get another job, and I think this guy doesn't like the way I work anymore, but it wasn't that. It's just that his wife, I think, had problems with her or something.",family
Patricia McDaniel,[00:17:42:16],Sí.,Yeah.,
Alfredo Valenzuela,[00:17:43:07],"¿Sí, y así me pasa todo el tiempo y ahí pues uno la tiene que pagar, no? Eh, no, pues me fui para otro rancho. Entonces ese era grande. Yo entonces me fui para este green. ¿Como se llama ese pueblito? Green. Este es. No me acuerdo. ¿Cómo se llama? The Green View. Y sigue Bruno. Me fui pa Bruno. Más, más adelantito.","Yes, and that happens to me all the time, and then you have to pay for it, right? Uh, no, well, I went to another ranch. That one was big back then. So I went to this green. What's that little town called? Green. This is it. I don't remember. What's it called? The Green View. And Bruno continues. I went to Bruno. Further, further on.",agriculture
Alfredo Valenzuela,[00:18:14:19],"Entonces de ahí agarré otro trabajo, otro rancho. Ahí sí me quedé un poco más hasta que ya el americano que estaba ahí. Pues él no, él tenía una esposa, pero ya vio de Curcio y él comenzó a pasearse y gastar todo el dinero y después me estaba dando dinero que no servía y pues como quiera me lo cambiaban.","So from there I got another job, another ranch. I stayed there a little longer until the American who was there. Well, he didn't; he had a wife, but he saw Curcio and he started wandering around and spending all the money. Then he started giving me money that wasn't worth anything, and they changed it anyway.",agriculture;family
Alfredo Valenzuela,[00:18:35:06],"¿No porque me conocían, verdad? Pero el dinero que él tenía ya no estaba sirviendo. ¿Entonces yo me vine a ver, me vine para acá, para el Pa Nampa pa de ahí, eh? Yo tenía una hermana, bueno, la hermana que me dejó de ahí, de aquí se había venido a un rancho 5.º del siglo. Aquí vivía. Y aquí me dio posada por unos días y ahí que agarré un trabajo de Truck Driver, de acarrear betabel.","Not because they knew me, right? But the money he had wasn't any good anymore. So I came to see him, I came here, to Pa Nampa, from there, huh? I had a sister, well, the sister who left me there, from here she had come to a 5th-century ranch. She lived here. And she gave me shelter for a few days, and then I got a job as a truck driver, hauling beets.",nampa;family;agriculture
Alfredo Valenzuela,[00:19:07:01],"Y entonces. ¿Eh? Comencé a acarrear betabel y entonces este Agarré un ranchito para allá pa Apple Houston y allá vive. Allá sí vivían nosotros bastante, hasta que ya se acabó todo el trabajo de del, la temporada de betabel y todo eso. ¿Y de ahí pues mi esposo agarró trabajo, eh, en el tiempo donde mataban gallinas aquí en Nampa, y entonces ella cortaba, cortaba gallinas y las hacía pedazos, que era un serrucho y esas que las venden en para la marquesa, eh?","And then. Uh? I started hauling beets, and then I got a little ranch over there for Apple Houston, and he lives there. We lived there quite a bit, until all the work there was over, the beet season and all that. And from there, my husband got a job, uh, back when they slaughtered chickens here in Nampa, and so she would cut, cut up chickens and cut them into pieces, which was a saw, and those that they sell for the marquise, uh?",agriculture;food and drink;family;nampa
Alfredo Valenzuela,[00:19:48:09],Y yo también trabajo de de limpieza ahí de noche y ahí duramos un poquito tiempo y de ahí este.,And I also work as a cleaner there at night and we stayed there for a little while and that's where this came from.,
Alfredo Valenzuela,[00:20:02:11],"Comenzamos a. A ver si me acuerdo. A ver, este de ahí nos me dijo Mi esposo dijo Sabes que un día de estos te vas a quedar dormido en el carro y este y vas al choque, dijo Mejor vámonos para Nampa. Entonces ya agarramos un carro aquí en Nampa y entonces este. Nos venimos para acá y ahí fue cuando ya cuando ya este.","We started. Let's see if I remember. Let's see, this one over there told me. My husband said, ""You know, one of these days you're going to fall asleep in the car and crash,"" he said, ""Let's go to Nampa."" So we grabbed a car here in Nampa and then. We came over here and that's when we finally got here.",family;nampa
Alfredo Valenzuela,[00:20:37:21],"Tuvimos un eh, estuvimos más a gusto por donde quiera que andaban o donde quieran, nos trataron bien y los americanos aquí todo el tiempo nos trataban bien y especial a mí digamos, nunca nos trataron mal. A mí nunca me trataron mal en los trabajos o dondequiera que yo trabajaba, en los ranchos, en el betabel, aquí anduvimos trabajando en muchas partes, en en betabel, en el en el en el sigue, porque después ya nos comenzaron a enseñar, en el de esa mano.","We had a, uh, we were more comfortable wherever we went or wherever they wanted, they treated us well and the Americans here always treated us well and especially me, let's say, they never treated us badly. They never treated me badly at work or wherever I worked, on the ranches, in the beetroot, here we worked in many places, in the beetroot, in the, in the, in the, because later they started to teach us, in that hand.",
Alfredo Valenzuela,[00:21:11:27],"Yo en mi esposa con toda mi familia, andábamos en el betabel que yo tengo retrato por ahí y no sé ahorita dónde lo están, pero tengo retratos donde andamos, andamos yo y mi esposa en el betabel, en los árboles, en la limpia y.","My wife and I, along with my entire family, were hanging out in the beetroot, and I have a picture of it somewhere, and I don't know where it is right now, but I have pictures of us hanging out, my wife and I hanging out in the beetroot, in the trees, in the cleaning, and...",family
Patricia McDaniel,[00:21:26:09],Y podemos ver las más tarde y.,And we can see them later and.,
Alfredo Valenzuela,[00:21:28:14],"Yo creo que así decir no, no que vamos ahora pues las las conseguir este y estuvimos a a tuve trabajando por por los ranchos ahí en el. Y barato. Pero ahí anduvimos y batallando todo esto y hasta que ya después ya mi esposa dijo no dijo este es mejor agarrar trabajo en el pueblo, dijo porque en aquí dijo nunca vamos a hacer nada, dijo y si un día dijo que hacer más viejo, dijo No vas a hacer nunca vas a agarrar ninguna finca de ninguno.","I think that saying no, no, we're going to get them now, and we were working on the ranches there. And cheap. But we were there and struggling through all this and until later my wife said, no, she said, it's better to get a job in the town, she said because here she said we're never going to do anything, she said And if one day she said what to do, she said, you're not going to do anything, you're never going to take over any of anyone's farms.",family
