speaker,timestamp,words,End Time
Joel Burkland,0:13:32,"Yeah. Well, yeah, we bought timber from the neighbors. You know, we hardly took any of, timber till in the later years, we all went back because you only paid a dollar and a half. A thousand delivered them. So don't worry, because you didn't get much for your lumber either. Probably. Oh, you take good tip. Put out for a $10, $12 and stuff like that. So we we paid well, I think the highest we ever paid with three and a half about.",0:14:09
Sam Schrager,0:14:09,Did you prefer one kind of wood over another or did you take.,0:14:12
Joel Burkland,0:14:12,"Wow. mostly yellow pine or they then, you know, we made, shop lumber. Used to sell a lot. I shot that was. Yeah, inch and a quarter inch and a half inch thick water to it. And then as wide as you could get. Well, we had bought, you know, a lot, a 36 inch wide. A lot of them. That's all about because we didn't plan that with all the, hollow to dry. And it was shipped out to dry. They made, I don't know, doors and windows and stuff like that out by that shop. Lumber.",0:14:55
Sam Schrager,0:14:56,Where was most of the wood sold that you mill?,0:15:02
Joel Burkland,0:15:02,"I don't I don't know where they sell. And it went through a lumber company that they all, took it down there with all the labor down and load it down to a lumber company. But I think it was a Spokane outfit that bought. But I don't remember what what outfit and what they bought. They cut that, send that grater up. I, I go when they home and why, that'd be great. If I'm looking up there, I ain't no thing that put a gray down. And so light by gray. Did you know that wider and, clearer.",0:15:41
Sam Schrager,0:15:41,"1201 how about upkeep on, on a mill like that?",0:15:47
Joel Burkland,0:15:47,"Well, no upkeep on that. you know, to a mountain. Anything. that, we put that in there. That was in from 1904 till 1917, I think it was. And I don't think we had it up more than once that way. Be got a, you know, a, stick went through and, you know, a limp kind of, hard, so didn't break it where, you know, they kind of thin like that, but spent it all and got it the gate and then. Man, black. That's all you can start. So. But I think only one back. Expenses are not my thing. upkeep that I didn't. I wasn't very big. That's why, like, a. Oh, about the size of a nail keg, you know, that's big. And about that. Well, I don't know. And then then they gave, raise up and down, you know? How much. How are you? The. so I don't.",0:16:53
Sam Schrager,0:16:53,"Do, you know, if you made the wheel yourselves or if you bought one.",0:16:58
Joel Burkland,0:16:58,"It made a turban. Yeah. No, we bought that. but but. Oh, yeah, you could, you could make out. But we, we tried that, you know, for. Oh daddy always mocha with things like that by the water. We a lot of force on wood. You know. But that but like they had like determined took that. But you know you can't control those things. But a talent you can control because you got race. They get up and down or whatever power you need. I think I think that Archer doesn't have that Tubman up at his place. I think he took it up and I think it's still there.",0:17:45
Sam Schrager,0:17:45,So how big was the sawmill and crew that you had? How big did you say that you had a crew that was up there? Oh.,0:17:54
Joel Burkland,0:17:54,"Oh, about ten men take two, for a lumber filers and sawyers. Yeah. Lot. Them ten, 12 men.",0:18:13
Sam Schrager,0:18:13,And then how much used to the flour mill part get? Where did you have people come in that come in most every day?,0:18:20
Joel Burkland,0:18:20,"The mail. Oh, yeah. No, only they did, but we used to run that at night. Yeah. Make gram flour. Yeah, yeah. they and they sometimes that, that was in the fall, you know, and you know, I thought about the winter stuff. Why they did all right. And then they had they all, old roll for people as we had a roll in. We all do for feed and stuff like that. Oh yeah. They come from all around, even up around Belleville at 40. But not not bout that. all the people lived, you know, they had farms up to that country to after we built the mill and they way they plowed for a lot of people up there.",0:19:23
Sam Schrager,0:19:23,What do you remember the country as being like when you were a boy?,0:19:30
Joel Burkland,0:19:30,Being like.,0:19:31
Sam Schrager,0:19:31,"Yeah, the countryside.",0:19:33
Joel Burkland,0:19:33,"That they would run. But timber with trail through Old Road right up over the hills on section line. But they all they went straight up the hill and back down on the other side. You know, it was all timber like up here. I was up here, you know, and, around 1900 and before. Oh, maybe before that, that, but but to him, it was all timber, you know, there was a little meadow here and there. Right, right across the street here. The sheep corral at that time. But the road, what we all what went was, take off down here and go up that side of the hill we went to that we did. Now they have that road up this side. So we all went with that on the west side of, oh, you get up on the bank and then you wouldn't have to climb, but to have a trail up to here. Now, of course, I don't think many of them go up there anymore. What do you do up there on, in the other days before the railroad? Yeah.",0:20:51
Joel Burkland,0:20:51,"Oh, that's about all I can tell you about that.",0:21:03
Sam Schrager,0:21:03,Did you go to school when you were a boy? near where you lived?,0:21:07
Joel Burkland,0:21:07,"Yeah, that was a school. Oh, about the, Oh, I'd say pretty near mile south of a place down the creek. We went to school down there, too. And a big school like 66. They over 60 kid. One teacher, a little bit of a schoolhouse where they read that three in the sea, you know, they had no seats, so. Oh, they were, you know, I think would be about this wide with the three and I think. I started school for work now friends. She was teacher here then. I don't know what year it was. Oh, tell me a little bit more.",0:22:04
Sam Schrager,0:22:04,"What it was like when when when you were a boy. From the way a boy would feel about it, did you. Did you like school or did you? Did you know?",0:22:13
Joel Burkland,0:22:13,"Wow. Well, no. When dad asked who would go to stay home today, I know we all tried. This would be the first one this year. Therefore, Yeah. Yeah. You. You tell everybody that I want one home? No, two out from the place. So who could stay home today? I remember everybody tried to be for half. yeah. Yeah. Know I went to school down there, and then I took great grade that period. They and Erie. oh. They had a great program up here. that after they built, they started down. So I went to pay grade up here.",0:23:05
Sam Schrager,0:23:05,What would the boys be doing around the place? what kind of.,0:23:08
Joel Burkland,0:23:08,On the on the farm?,0:23:10
Sam Schrager,0:23:10,Yeah.,0:23:11
Joel Burkland,0:23:11,"Oh, my gosh, that would bloody. They do cut right clear land. That was one thing that all went down. All because you had to make field in order to. Yeah. So it's summertime where you couldn't do anything else. When school was out, we got, clear land, got rice and little plant trees and stuff like that, you know, to make field. that was every day. And that before that meal was there, right? they burned the trees, you know, cut them down on them. About to make field. Oh, that's how all these fields are made. So that kept us busy. And then we had always had, oh, ten I thought ten, 12 had a cattle on and on for four horses for four of them for five or 5 or 7. Most of the time. And, and but you she paid you had all that to take care of, you know. So October 20th or and after we got the mill down there, why it was bought. Because I used to work down there. We run that place and stuff like that. So we had. I never worked out in my life.",0:24:36
Joel Burkland,0:24:36,"Only one time for somebody else. After I come out of World War One, I went, I worked up at Cusick for a year, run the plane up there. But that was the only time I ever worked for PFC. Now I'm buying great gas on logs for one week. That's all I ever worked for, PFI. Well, it was my contract. You know, one Peter.",0:25:02
Sam Schrager,0:25:02,It's not very much working out a.,0:25:04
Joel Burkland,0:25:04,"No no, I never did work for anybody else. And then when I started, when the town started here. Well, then I started a garage. Yeah, yeah. Well first back, but. Yeah, but then turned that into a garage and that was that, that over since. So… what can you.",0:25:25
Sam Schrager,0:25:25,"Remember about the early days of deary when it was just a dairy? Yeah. Just on the edge of be for, for if you bought dairy. Let me ask you about, Anderson. What about the town of Anderson? Do you know anything about the, the town?",0:25:42
Joel Burkland,0:25:42,"Well, that was that was down here. And that was, Anderson. That was, But by golly, I think they call this down here Delbert Anderson for when the porch come out and time that clue. It was Anderson and Kluver, I don't know, my kluver, built a store there, and then they had, they had a sawmill down there. and they had a store and a saloon and two stores. After a while, right down here where you, come across that break down there. That used to be that you that was the pawn shop that after the post office that was out here by Anderson. That was, Henry Anderson's place out here were correct lives. Now, all the clans place that used to be the first post office we had in this country. The start route from Kendrick, if you met, Kendrick.",0:26:40
Sam Schrager,0:26:41,"Would you folks go to, Anderson or closer.",0:26:44
Joel Burkland,0:26:44,"To get. Oh, yeah. You had you guys you had to go and get your mail. There was no mail around or anything like that.",0:26:51
Sam Schrager,0:26:51,Was it? Could you get enough groceries and things there to make it a town you shopped at?,0:26:57
Joel Burkland,0:26:57,"Well, it was different then. everybody involved in Paul, you know, where you could go to Moscow after Moscow and try one more in the Moscow I went to one. They'd buy enough to last all winter, you know. But I know that deal to buy 40, 50 sacks of flour and buy coffee enough to last winter and sugar enough to last the weather and the meat you had on the farm. And you're that, potatoes and that stuff like that. You write them upon them. So they bought enough to last all winter, at least for town three, 4 or 5 month. But bucket roads, no snow. You had snow here then? Six, seven feet deep. So you couldn't you couldn't know there was no snow, snow plowing there so you couldn't go. So they bought enough to for a little.",0:27:55
Sam Schrager,0:27:55,"Were there any things about Anderson? any incidents that happened there that, that you can remember to sort of remember the town? No.",0:28:06
Joel Burkland,0:28:06,"No, I don't think so. No, I don't know how long they had the row they had that pulled down, but I don't know, a few years. And then it moved up here to Kluver. up here at all. Used to be they live. They had all over get a sawmill down. And we thought we grew. well, what about dairy?",0:28:32
Sam Schrager,0:28:32,"We. When did, how did dairy start up? What was it like? Wow.",0:28:38
Joel Burkland,0:28:38,"Dairy first started down here. below the cemetery, down on the railroad. That was the first. They had a little bark for the people down there. Oh, just below the cemeteries on the hill down there. Down below that. And then right down here, where you turn off to where the road takes after the land that was a place to where there was a store while they were building they. And before they got up here, you know, they started down and blues. And by the time they got here, they were still down there. So you could buy, groceries and stuff like that if you wanted to. And then you go and work down here. But they figured on making the town down there, I suppose, a day, but because they had it and then they, they clay plant were down at the bottom right, or they hill here where they had not been made that pottery and had brick.",0:29:36
Joel Burkland,0:29:36,"But that, then that house over there at that one across the street here, they were the first house that built out. Hugh, Henry and Miguel, they were, they were the ones that formed the the city and sold a lot. But or two tracks and what have you.",0:30:03
Sam Schrager,0:30:03,"Is there any special reason you can see why there why a town would have grown up here in this, area right in this spot.",0:30:14
Joel Burkland,0:30:14,"Wow. You know them. You know, it wasn't like it now. Like going to Troy or. And then you cook them, you take, you take where you had the horses and and the road, where they were. What? Take you all day to go make a trip to try. That took you a good long day, though. Down there. It's that way early in the morning and make it back by nine. So that's, reason, think that they, that the town formed here and that was, then and a lot of timber and small sawmills that was there was sawmills all over here. They, after the railroad built, you could you could chip lumber out of here is cheap… so, if you board were at least 6 or 7 developments around here that,",0:31:10
Sam Schrager,0:31:10,"You take a town like Hanover. Well, that was a pretty good sized town once, too, I guess. But it just collapsed. It's hardly nothing. Married? No, I hear there's a good big town.",0:31:22
Joel Burkland,0:31:22,"Well, that is the latter. That they were farming here. Now, on you take out here all the way. Well anyway, half way down to Kendrick all comes up this way. And, Texas right here. All all up pretty near to the lower point, but otherwise that comes up here too. And then park up here. That's pretty good farming country in there that all comes into here. And then down about half way to Troy, up this way. So that's how this of course that was that this town was bigger, in in the 20s than it is now. I have no doubt about that. A couple of times all the way up the the house, I think clean up by today part no water.",0:32:18
Sam Schrager,0:32:18,"You know. What do you know about those, early fires and they had in Deary.",0:32:23
Joel Burkland,0:32:26,"Oh, well, I had to burn everything. Yeah. Well, yeah. You know how you had to do that from the line, back up line and on and have five six ready to. Yeah, yeah. but when the pump were dry, whether that felt, you know, the first fire we had that we to well down here, it was a bucket brigade. You know, you'd carry one hand back to another one all the way over. And finally they did get the drop of water that after all that, you know, run out, we didn't have enough. So that's how third now? Yeah.",0:33:10
Sam Schrager,0:33:10,Do you know how the fire started now?,0:33:15
Joel Burkland,0:33:15,"I don't know what started it. Now, if one fire started in the hardware store. well, I don't know how I could be ready. I. But it turned everything out. Like, if I. Yeah. Then that second fire that burned everything but the post office. That's a post office now. Used to be the bank, but that was the only brick building, so that bit. But we kept the water on the roof of that. So that they burned.",0:33:50
Sam Schrager,0:33:50,"Or had the brickyard been in here at that time, could people.",0:33:53
Joel Burkland,0:33:53,"Oh, yeah. They come in, I don't know what year. Yeah. They have that, pond over here across the street to what I had. Well, they had quite an outfit in there. Yeah, but I don't remember the years that.",0:34:13
Sam Schrager,0:34:14,"That's fine. And there, their records and things like that, we had.",0:34:20
Joel Burkland,0:34:20,"We had two girls drowned in that pond over there. they were out there to rap, and they fell off the holler for help, and I went down. I don't they went by the house here when I went over the silver. The hill. Yeah. took the garden right along, have a gun rake. And they couldn't find them out there. And I took the garden rake and, wait it out. It was about 12ft deep. I think, and I caught, and then I with the rake, both of them, they were just wrapped up to, grass in the bottom. You know, all that seaweed or whatever you call. And they would come up with them and they we could we had them in the house here for, oh, 3 or 4 hours. The doctor would have worked it out and tried to bring him to, but they wouldn't, they couldn't they, they would come through the water park. two sisters. But I don't know how have I to think about, but I thought, oh, right. You know, I might have got down hope that that clothes I took one after the other one.",0:35:33
Sam Schrager,0:35:33,Were they very young children?,0:35:35
Joel Burkland,0:35:35,"Yeah. 17, 16 and 18 were not.",0:35:40
Sam Schrager,0:35:40,I don't remember.,0:35:41
Joel Burkland,0:35:41,"That old Joe. And they probably 60, 40 and 60. yeah. I'd be more like. Yeah. Oh, that's good enough. He was deployed down there.",0:35:55
Sam Schrager,0:35:55,And about what were they? What was the family name?,0:35:59
Joel Burkland,0:35:59,Did you think that that was their name? Yeah. Ask about. They pointed out that boy there.,0:36:09
Sam Schrager,0:36:09,Are there any other accidents?,0:36:11
Joel Burkland,0:36:11,"But could you remember what happened there? You know. Oh, I remember, I don't know, I, I, you know, and not like that time I spent a lot of things that happened, but. Yeah, but I don't know.",0:36:29
Sam Schrager,0:36:29,"What about violence? And, what about violence?",0:36:33
Joel Burkland,0:36:33,"And, you know, law and order.",0:36:35
Sam Schrager,0:36:35,"And in the only town were there,",0:36:39
Joel Burkland,0:36:39,"That that all of that, all of that, pretty good here. We had no much trouble here. You know, I was marshal here for 14.5 years. I never had any trouble. You know, no. No real trouble. You know, a little things happen, but not not anything. Do you get anything out of them?",0:37:04
Sam Schrager,0:37:04,"I was thinking more back way back then when the town was first starting. Seems like most towns have have, crimes and, you know, a few crimes and. Oh, yeah, I was running away.",0:37:18
Joel Burkland,0:37:18,"We don't have anything real bad happen here at all. Oh, yeah. You know, it's it can happen everywhere. So we never had nothing in that. I would call a crime a real crime.",0:37:45
Sam Schrager,0:37:45,"Where there's still Indians around. When you were young, Were there still Indians around.",0:37:50
Joel Burkland,0:37:50,"When you were young? Wow. Yeah, well, they come to here, you know, they come, you know, down home. They used to camp down there. They want to talk about picking in an article I read, they, they wrote the the canvas. Yeah. Oh, yeah. I used to go over that up to Bovill and up that creek up here or I'll tell you for miles, probably five miles up here, ready to go. A lot of life, they'd go up there and then they they camp, you know, they had that camping places. They stayed with the water and stuff like that. Oh, they, they went to every summer. They put the whole 40 to 50 of them, probably more. And I don't know, mostly, canvas. That was what they could think of. Mobile was the biggest place around here. over the middle of that, they had a lot of camels at the same way up there. Crooked. Pick that up overhead.",0:39:03
Sam Schrager,0:39:03,Were people scared of them? No.,0:39:07
Joel Burkland,0:39:08,"no, they were all right. The that all somebody with that. But I could tell, you know, so you could talk to them. I never had any trouble with them. So they were okay.",0:39:29
Sam Schrager,0:39:29,And they just eventually stopped coming up here.,0:39:32
Joel Burkland,0:39:32,"Yeah. Wow. Could after they took the Temple Mount, the country. But that's all disappeared. You know, even Huckleberry disappeared. You know, you have to go way up in the woods now, could they go up here on white Rock and freeze out up in there? Yeah, some of them do. Every summer. But, you know, they they didn't have to go up in that country because there were no road or whatever, you might say, a few men. So they'd come up here and I'm back here on those meadows, back to the, but the meadows, back up a hill here. Oh. National Guard. Well, up in there. Lot of huckleberries and. Oh, that. So they had to go further from that.",0:40:22
Sam Schrager,0:40:22,"Whereas we're talking about the way it used to be with the stuff on, the huckleberries and things like that. It makes me think of a fishing game and what that used to be like. You do.",0:40:34
Joel Burkland,0:40:34,"Well, see, that was all kinds of that. And, a lot I gave to, deer. No, out. But deer and Kyle bear and all that stuff. But, we had. No, I don't care. But, They they were shipped in here from. And I think there were, I don't know, around 19 somewhere. 21, 22 I think it was where they shipped them and the Wolverines are so. Yeah, we shipped together 15 hours apiece to two people here, a dairy and a bubble. And, they had to pay $15 for for to get them tipped in the head of a dependable puppy, a bull in the pen there. I don't know what they had. About ten, 15. Never. And, kept them there, but kept loose after they. And and I don't know how long they kept them up there because then they built up the kind of, from over the Clearwater country and why there was no way it seemed like the make together, like, come in because, I don't think all about in here. they. Yeah, they arrived from those that were shipped in here.",0:41:58
Joel Burkland,0:41:58,"I think they they come from other places. So that's why we had as many as we have here. but, there was all kinds of deer, whitetail. No real there. Like Dale. And bear. Kyle, stuff like that. And they're just plumb full of fish in those days. I used to hunt, got a lot of fish there… good.",0:42:30
Sam Schrager,0:42:30,Would you tell me that story again that you told me last time about. About catching your fish and the first money you made?,0:42:37
Joel Burkland,0:42:37,"Oh, yeah. Yeah. I, Doctor Goodman and some other doctor, they. He had that old Cadillac. What? Lumber? You know, like a gasoline. And he had a he was down here by the bridge down hall. And I come up the creek, up and out. I, I went out every evening, you know, on the I had about oh, I don't know why. And I had a big one on about 70. They did it a long hang it on a stick. So they were, they were out there, they had everything figured out that fishing. And I come down, grab them. I didn't know I took that grip by the new after after what? you know what? You get those on the. Oh, I caught him. I had an old brush, and I had a sewing machine that a and there are so now hope to know a lot of those are not fireworks. And, so he said, what were you take from I says, I don't know. He says, I'll give you a two and a half. so I threw my fish over with.",0:43:53
Joel Burkland,0:43:53,"Then I ran for all I had the most money I ever had in that. I got 250 for the for the fish. So I suppose he went to market, told them how he caught the fish. Yeah, yeah. Yeah. I never get that. Or you would think you could get him to go there. Oh, it used to be you could go down. You know where I put some and tied together like a boom, you know, put across the creek down there to go to war. One that, you know, I used to go down to the morning catching up fresh for lunch and school for all of us, and we'll go five, four, five. Yeah, I loved it. Okay? I didn't teach like nobody's business. No trick. But that disappeared course that a lot of fishing people kept, you know, and they, you know, up, up above here or Beaver Dam. But down here what dries out. They they disappear there. You know, I, I went down the other day had a red and the creek was just now dry.",0:45:11
Joel Burkland,0:45:11,"There was this back of water. Yeah. I love to see in my holes where it used to be a lot of things. I looked to see if I see any dead fish, but I did. I think they all go before it gets dry because the water, it's water up above and there's water down below. The water goes underneath and that comes up down below. So they would just and I never seen that. It never been dry before. I never seen it dry.",0:45:40
Sam Schrager,0:45:40,Which creek is it you talking about Bear Creek.,0:45:44
Joel Burkland,0:45:44,Yeah. Yeah I never seen it right before that broke dry.,0:45:58
Sam Schrager,0:45:59,What kind of trout was it that you used to catch?,0:46:01
Joel Burkland,0:46:01,"You made every. We call that natives. And then it was some rainbow on some cutthroat, like, come out from, Potlatch out of Potlatch and that. Okay, that came from big fish there. I got 120 that I, I on a salmon, I get 33. It took long time. That's a big one. And another like I got one 2070 to the same time we same day.",0:46:30
Sam Schrager,0:46:30,Be able to used to be in the falls and they.,0:46:32
Joel Burkland,0:46:33,"Had enough water over the falls. Yeah. So they don't they had to come over that to come up in here. You know. But they can't had anymore. They went down there, you know, or they went together. A whole bunch of establishment had brand little sanders. And then my dad dances and all out of about a drill and shoot the farm, you know, down there. But it turned out to be too big a town. Oh, it's just solid rock, you know? So they cleared it, would not blow it out. So the fish would come up. In the all the water got the fish. It got, you know, and left like he got up over the farm. Now none of them go over it. I don't, I hardly.",0:47:27
Sam Schrager,0:47:27,About how big it did. The falls used to be down there. I haven't seen them falls.,0:47:32
Joel Burkland,0:47:32,Oh I don't know. It's that fall about. Oh I don't know. They had runs in between rocks and then down this way it probably 53 something like that. Not at all like a big boulders I guess. granite or whatever. They thought it was too much of a dam.,0:48:10
Sam Schrager,0:48:10,"Did the labor troubles that were going on in the, lumber camps around World War One, the IWW. Did that make itself felt around here?",0:48:21
Joel Burkland,0:48:21,"Well, not not to what they come through here. A lot of them, like, put the shirts and, that's before I would, leave here. But I was in town and they came to and they had to take them out of town and tried to arrest them with everything else. You know. But but right around here, we didn't have any trouble. They had trouble camps and stuff like that. But right here in town, we didn't have any trouble.",0:48:52
Sam Schrager,0:48:52,Do you know how the people felt about that? And was there any particular feeling in.,0:48:58
Joel Burkland,0:48:58,"Well, I don't know, some people that work for the company that, like him or, but I think they've done one of the best thing that ever happened to, number, camps and stuff like that, you know, that. But filthy old, you know, where they had those old bunk houses with straw beds and all that you had to carry. They had a little straw in them. You carry your blankets and everything else. So they changed all that. And I think they done a lot of good.",0:49:35
Sam Schrager,0:49:35,What about the complaints about sabotage? on the farms? Do you know anything.,0:49:41
Joel Burkland,0:49:41,"About the IWW? Yeah. Well, they for that probably was a few that probably set up fires, double fire or, something like that. But I don't think. I don't think they had around here cause it wasn't, you know, you take, like, around a big city or some place a lot, a lot of them. Why? Yeah, they might be evil, but they they didn't do any damage here. That I know I ever heard that.",0:50:15
Sam Schrager,0:50:15,So there wasn't the town in the area. It wasn't all that tense about it. It wasn't no strong feeling? No.,0:50:24
Joel Burkland,0:50:24,"Oh… i worked up there. You know, I they were there were a lot of, deputies that after, you know, after they had that trouble where I stayed, but they were all right. The company didn't like a lot of poor areas, you know, and then IWW and all these other guys, they had a bad job for em, you know, loyal Legion, the loggers at Mount. And that day, I don't you down there were approaching between that. But, that market they wanted and that way and everything. Oh they're concerned if they have a native plant. They blamed it. I'll do that. I'd.",0:51:20
Sam Schrager,0:51:20,"You were telling me that that you, when you became, the town policeman, that you had some run ins with loggers, too. But they weren't bad.",0:51:33
Joel Burkland,0:51:33,"Oh, you mean they're longer?",0:51:34
Sam Schrager,0:51:35,Yeah.,0:51:35
Joel Burkland,0:51:35,"Yeah. No, they were they they had a better than the rest of them. They respect they respected law. They lumberjack respected law better than, your local people. They have respect for law. They always. They you go downtown now, you get out of town and go to work. Like, during World War two, you know, they had to be at work and. No, why would they let them come in town and yell at them, come here to stay three day, and then one day, three days, and I'm go tell me. You better get back to camp. Whether you, you know. Yeah. They were they were, and I never had any trouble with any of them. And we had probably five, 600 of them around here at that time. We had a camp down below here, one back over here. Let me tell you, the 100 men in each camp who we had a lot of them, but they spent their money, you know, the whole idea was really the way they what? They go to camp with their work till they have about 6 or $700, whether they go into that town and that about three, four day, hey, that's the way that work.",0:52:52
