speaker,timestamp,words,End Time
Sam Schrager,00:04:17,"I know, I know. I know. The Marshall's family from I know they were out in Troy there.",00:04:22
Kenneth Steffen,00:04:22,"That way I thought, well, you're talking about their old man, your grandpa go to school. And I even had a little, little farming out there. One time and one time he had her father had the theater in Troy. I went to the John Marshall. His father, Leo, was broke, and my wife and John, the manager of the bank down here, You know, you wanted that one picture?",00:04:47
Sam Schrager,00:04:47,"Yeah, yeah, yeah.",00:04:48
Kenneth Steffen,00:04:48,Yeah. Go ahead.,00:04:49
Sam Schrager,00:04:50,I'll see if.,00:04:51
Kenneth Steffen,00:04:51,"I that actually check with Lola back to school. Now, the thing the way the school was is is an average day to school for that. And next at the high school it down it got built on you know that really made that to the guard up to another story and he was at the school there there's three rooms downstairs and three upstairs in it.",00:05:08
Kenneth Steffen,00:05:08,"And then the basement went down each side, girls on one and boys on the other one. I went to school there. I was only five years old. I got down a girls run the very thing and know I they didn't do much about it. I guess they say I should me where to go. But anyway, I had to like the first and second grade there for that building.",00:05:26
Kenneth Steffen,00:05:26,"And then that, then they built up there at 7/38 Street and broke Cornwall was and it did own it, but she sold it. That was the next school I went to and it had the third grade in there, I think third and maybe the fourth. But then the high school with now the old building across from the offices, across north, the high school, you know, in there that very nailed about 1910, I think I went there to school for the fifth.",00:05:57
Kenneth Steffen,00:05:57,"Then sixth grade with the seventh and eighth. I went to the Irving school. And during that time, I can't tell you what year it was the rest of school and the rest of school that both of us square building. Now there on that picture that I gave the law applied and she's supposed to give it to you. I'm sure she Well, well, he's supposed to enlarge it, but for the Irving School set all poplars around there and you can we enlarge it?",00:06:23
Kenneth Steffen,00:06:23,"You wouldn't get to see the school today, I imagine. Kind of the popular trees, you know, Then after they tore it all down, that school burnt. Then they tore that there was only four rooms in each building. He and I went to the seventh, eighth grade that both at the urban school. And then as far as I got to to work that was a wooden building, burnt coal in a furnace, you know, and you know, I mean, I would I bet long make it all filled with whatever fall away, you know like then but those those four pictures or anything.",00:07:01
Sam Schrager,00:07:01,"Did you, did you work when you were a kid while you were in school to go into the school. Yeah. Well, we didn't well.",00:07:07
Kenneth Steffen,00:07:07,"I had some at some schools out in government. If I were used to high and worked the God damn hell out of your own garden, slap in the heart. Nothing that you work from 5:00 in the morning at 8:00 at night, most of the back for a buck a day. Yeah. And then I. I went out and did it, you know.",00:07:21
Kenneth Steffen,00:07:21,"But I got, I thought about it afterwards. Just cried, my sergeant damn fool to make a lot worse. I mean, I guess, you know, they could, you know it.",00:07:28
Sam Schrager,00:07:28,What did they board your.,00:07:29
Kenneth Steffen,00:07:30,"yeah. yeah yeah. You know which they there they board room. Yeah. So on like that. Yeah. The last time I worked on a farm I came out of the service one time playing down on our enterprise. I went to work for a guy down there. He had shot a sheep and has a cow and a head round the thing, $60 to my boarding room.",00:07:51
Kenneth Steffen,00:07:51,"And I went out much bag. I still had to feed those cows and sheep, milk them, but you only got $40. So I stayed one year down there. But I had a little fun with this reading. You got that thing running? Yeah, I tell you.",00:08:04
Sam Schrager,00:08:04,"That. come on. Okay, tell me. I'll turn it off.",00:08:08
Kenneth Steffen,00:08:08,"You know that boy they got? He'd been on hills, I think 19, about 20. And you get to your university, do you know? And I.",00:08:18
Sam Schrager,00:08:18,"Sure they. And you, you taught the kids to do too so.",00:08:21
Kenneth Steffen,00:08:21,"Well they we didn't. We didn't have a sewing machine. No, but I mean they can take and put the buttons on, you know, hand work so and I got an outfit in there like that, but we didn't we didn't have a sewing machine either, you know. But they did they did a laundry up till then. They had iron, they'd iron or stuff.",00:08:36
Kenneth Steffen,00:08:36,"They went to school with their pants, iron in their shirts, ironed, looking good right time that, you know, guy and cook And their youngest boy in here, he he didn't graduate but they kept pink of them you know like I thought and gave him and he took them against soldier boy the boy he was pretty good about cards thing but he got I got him into the a senior in high school and as far as I getting the then he got in a National Guard and they got him in the service and he got one army high school diploma and a six months he put in there down in Fort Irwin Haley they think you",00:09:11
Kenneth Steffen,00:09:11,had the first class mechanic knocking out maybe $12 a month.,00:09:16
Sam Schrager,00:09:16,You think? I think the kids kids missed having a mother in law.,00:09:21
Kenneth Steffen,00:09:21,"Well, they did. They did. They must be It must be that they missed having a mother. But now, the oldest two, they were not married this boy yet, so he probably won't miss more. You know, I take him living the time every and I like that now. When I got older I could drive. They all had cars to drive or drive traffic at night and they made out I I've been really he's passed away in 55 and mother I took care of him over 19 years too.",00:09:49
Kenneth Steffen,00:09:49,She died in 56.,00:09:52
Sam Schrager,00:09:52,"You must have you must have had it put a lot more to raising kids than most fathers ever do. You know, most of them leave it all in your life.",00:10:00
Kenneth Steffen,00:10:01,"Well, I tell you, I made a lot of mistakes. Do I look back on it now and know, have a house well with me anymore that I had to pick up and a new illness at that time going to be about 10,000 that they would cost you 50 or 60,000. But I know I testified that now on this levee system and, you know, that way it didn't have to be run by themselves.",00:10:27
Kenneth Steffen,00:10:27,"They you all have worked me, you know, life that they carry on to have it, things like that. I had I had a grocery store in one tragic story. I lived I had three picket going part time, early morning to the university and I to afterwards I had the university was trying to find some better, you know, take over because I had a lot of right at that time we had the charging maternity co-ops up their laboratories.",00:10:53
Kenneth Steffen,00:10:53,"They didn't have the wholesalers coming in. I'm like, you got now, see? But I had that up to 72 myself and I turned it over again this morning and I still got Debbie store and I've had them since 1944.",00:11:05
Sam Schrager,00:11:05,Where did where did you deliver from? Did you deliver for any stores in particular?,00:11:10
Kenneth Steffen,00:11:10,"yes. the grocery stores. Modern Way on Main Street. Now they were for grass and grocery. I had the sanatorium market up there. Well, it's a grocery at Village Grocery. You know those stores like that. See, you know who I you know, I can't remember. All I did had that happening at the bookstore anymore of the other companies.",00:11:31
Sam Schrager,00:11:31,What do you remember about them early grocery stores in Moscow when you were when you were a kid? What was there in town? A bunch of grocery stores?,00:11:38
Kenneth Steffen,00:11:38,"Well, there's all little home only store, the homeowners store. But they were didn't have these big things like you got nowadays. I think where well, they say for you go in to this worth of beans in the head and then put her on a scale and wear it up say sugar same down way saying right I'll come in 50 £100 sack.",00:11:57
Kenneth Steffen,00:11:57,"Maybe they I got like that bread. You never got any bread if you're got at a bakery, you know, we got two bakeries they're going back. Didn't actually you know how you bakeries come on. I bet in your grocery store that people back in the day who I didn't have that I worked for Charlie Schroeder down there for the bakery on Third Street.",00:12:17
Kenneth Steffen,00:12:17,"Now, Jody Schroeder, I guess, started I don't know. They started not very much that they owned it. And I was a kid about 12 years old. They had it every year making a hand. Of course, they bring that would in turn in it. had in those days it wasn't a four foot what. And Harry put me out there but that and that burnt and that thing out.",00:12:39
Kenneth Steffen,00:12:39,"You did that with hard work, you know, I would come back in day.",00:12:42
Sam Schrager,00:12:42,What would you do with did you have a.,00:12:43
Kenneth Steffen,00:12:44,"I had I had a mile and a wedge and an ashtray and you know, in a four foot they're pretty big chunks and.",00:12:51
Sam Schrager,00:12:51,You had to chop it with the eggs.,00:12:52
Kenneth Steffen,00:12:52,"Put it's foot, you know, like he he didn't fall for your family, but you had to get it down to smaller feet now. So I'd grown better. He got a big old oven in there. Now, of course, they're all electric now, you know.",00:13:04
Sam Schrager,00:13:04,So your job was split?,00:13:06
Kenneth Steffen,00:13:06,"Yeah, did that. And I worked at the pans in the back. All that, you know, like all the fans are. No, I it, it makes any kind of work at all and do it well you know everything it was you didn't worship the bread pan to bake bread they they don't force him up you know he he but he greeted them they.",00:13:24
Sam Schrager,00:13:24,Received in you've done the mixing.,00:13:26
Kenneth Steffen,00:13:26,Making those all that.,00:13:27
Sam Schrager,00:13:27,Would do.,00:13:28
Kenneth Steffen,00:13:28,That Dorothy that's six days a week.,00:13:31
Sam Schrager,00:13:31,Sounds like they got the kids for slave labor.,00:13:33
Kenneth Steffen,00:13:33,"Yeah. Yeah. But you know, if I went over Davie, the department store there and they had a on and I bought my first pair of long pants a suit for, for that.",00:13:46
Kenneth Steffen,00:13:46,"Yeah. I would make it six bucks a week for a buck for it to lay off after work, hair long pants.",00:13:55
Sam Schrager,00:13:55,Before that you'd worn them what do they call knickers.,00:13:58
Kenneth Steffen,00:13:58,Knickers the Yeah. Yeah. We're never that is that George over all black that come down long they.,00:14:04
Sam Schrager,00:14:04,That would made you man when you started wearing long pants and.,00:14:07
Kenneth Steffen,00:14:07,I. I don't know it was style I guess kids warm up to the 50 and 16 years old. I one time was naked. I had a blue sari suit at a Belfast back to paragraph two paragraph and they got it for Penny store. Now I tell you what it cost me. I can show you the place now where we live down there in the country.,00:14:28
Kenneth Steffen,00:14:28,"They come on the bridge on Mountain Road, there is a bridge there and it went right through our place and came out. And there's another bridge. You went out to the state of Ohio, turned around and come right back through that road. Through that road right there and came on down through and it crossed. And that the bridge out there and Wide Avenue now is the only one there on the right avenue.",00:14:50
Kenneth Steffen,00:14:50,"See what it was two more up there. Well, they changed the creek from our place down there for a quarter of a mile and I've got to register. And I carried water for them in for days. That seems hard, you know, scraper. You can't get to them at that time They see any think you use Williams in next door was in there that golden rule started up there in the village tore down now where are they white on our main now is Harry Damon had his sure I think that whole thing come out February street you know it it just burned our all around you need to show any story in here called the Golden",00:15:30
Kenneth Steffen,00:15:30,"rule. Well mother brought me to town and I got. We got a warrant from the county. Well, but I got this trotter. I got a pair of shoes and two pair long sock come up in here, and I don't think you been quite as well, darling. You stop to think that that clothes where those days. You know, Mother made most of your shirts fresh.",00:15:55
Kenneth Steffen,00:15:55,"You know, she bought the goods. You know, she's so real. They don't. They don't like that.",00:16:02
Sam Schrager,00:16:02,"You know when you went when you went out to Wenatchee and when working there, working in the house and that kind of thing, I was thinking about that as real interesting to me, what you told me, what I was wondering more about that. I was wondering about work, like what kind of clothes you took on to.",00:16:20
Kenneth Steffen,00:16:21,"The best clothes. Well, I had to wear clothes. You know, in those days I didn't wear never wear all this, you know, regular dungarees. I mean, you know. Well, I know, like, at that time, they got maybe 70, $0.99 a pair. I bought overalls here, a penny for after I come back in 37. Where Less than a dollar there, you know.",00:16:41
Kenneth Steffen,00:16:42,Yeah. I rent a room. We went down to eat that in time. I didn't do my cooking. I did some that I could eat from breakfast and got back and I made my back into the and I think five $6 a day for think an apple but with that.,00:17:01
Sam Schrager,00:17:01,What did most of the people do for I mean like say you take like the families that were there were picking I imagine there were a lot of families with kids and everything. Where did they.,00:17:10
Kenneth Steffen,00:17:11,"Not not too many of them camped out in that sometimes you had place for you to stay at had rain, you know something. And they had been there that time, too. And yes, they are yet. Right. And they you know, this man, Johnson, David Johnson wrote this article on the second.",00:17:28
Sam Schrager,00:17:28,"No, no, no.",00:17:29
Kenneth Steffen,00:17:29,"You know, I Terry, I was going to ask him to come down. We wanted to write to write a little history. I got somebody should write. I got some clippings in here. Herbert You remember reading event, You know, General Mitchell being court martialed. He was a gentle Army advocate, you know, of the airplane, too. And and he, after World War II, to throw away a captured German.",00:17:56
Kenneth Steffen,00:17:56,"That's why he sent his planes over, you know, and drop bombs on the psychology and admirals and generals. They got in there. I mean, maybe they didn't want to where the battleships or anything, you know, which proves, you know, if they're accurate, because we've got our Air Force now more damage and about you have to do you know well the court marshal, Billy Mitchell, in 23, I think it was, and they married him.",00:18:20
Kenneth Steffen,00:18:20,I did something.,00:18:21
Sam Schrager,00:18:21,"You know, if you're doing what what well.",00:18:23
Kenneth Steffen,00:18:23,"Is advocate you know that his he was pretty outspoken about building these warships. You know, and so on him. The fact is, I was on a ship built in 1920, the old Tennessee in the California 1920. Of course, they're in mothballs now. Are there any other shots on the ships in Pearl Harbor? But anyway, the Navy, you know, they thought they'd pull something.",00:18:49
Kenneth Steffen,00:18:49,"Now, this is in 1925. The government having a station loaned, according to all the information, make it in a hurry. Australia, if may make way back in about 19 seven, 1908, the white fleet and made a goodwill Camp Australia and that was all sailing ships. They called it the White Fleet Day, but we went over there in 1925 with the East Coast.",00:19:13
Kenneth Steffen,00:19:14,"Battleships in the West Coast, effects destroy destroyer water tenders, home dry ships and all that kind of stuff. I don't know how many. When we went to Sydney and Australia and West Bank went over to Auckland, New Zealand, I can't remember the other city stuff, that Goodwill Tour event. Well, during that time the Navy said, Well, we'll do something, so I'll name it Rogers.",00:19:34
Kenneth Steffen,00:19:34,"I don't know whether the commander or just a lieutenant or like that commander and a navigator, and I don't think there's three. And they load them up in a seaplane to make the very flight. Why announce the first flight? And I went down the drain. But they did it right. We're coming back and all the ships circulate. So they went on navigation, you know, like longitude, latitude, certainly.",00:19:57
Kenneth Steffen,00:19:57,"But I got I think it was a submarine to pick them up, found them and told them in a honolua I got to think of two different Honolulu advertiser. They're telling all about the rescue and send pictures in. But at 51 years old in July and they're pretty well it should be taken. You took my car copier and copies.",00:20:16
Sam Schrager,00:20:16,"Yeah, they should be there, you know.",00:20:19
Kenneth Steffen,00:20:19,"Well, it's fiction what it is, you know. But then before that go, you know, back to see, we made a lot of courage about wrote about him for that. And so I but it was really, really taken partly so far as that goes, because her aunt Carolyn telling a story you'll see us live here, you know, however, over in Baghdad and dead three days for the founder of the homes up there on South Street 300 block about 315 321 of them like that I think yeah that then I think he had an accent.",00:20:59
Sam Schrager,00:20:59,Yeah she was.,00:21:02
Kenneth Steffen,00:21:02,"Two girls all not had I think of a memory in the story or I where I lived out there environment the cemetery Rosie my grandmother and well mother and flowers my God. And we had so many people come well that they walked through the cemetery like my mother used to get far away. That many, many women come by there things saying Florida.",00:21:26
Sam Schrager,00:21:26,Your mother.,00:21:27
Kenneth Steffen,00:21:27,"My mother did when they would come there in 1920. Well, did that she in 1901 and I know it was November that I mean, all was before he's buried over in bowling go headstone the grave and my my father Helen. Helen cried of getting buried in the Masonic lodge right there, ready to go out a home. And I get over that hill.",00:21:49
Kenneth Steffen,00:21:50,"I got a cemetery up there, and I was amazed. They they. They didn't like that. They got old Doc, about the only one around town here. I kind of, but, you know, I think so. And they really wanted to bought our property there.",00:22:02
Sam Schrager,00:22:02,They were the only one that did any butchering you me doctor.,00:22:06
Kenneth Steffen,00:22:06,"Yeah. Yeah he he didn't say anything you you got. Well that is well you a hard way with it like a lawyer. They stayed under a doctor, didn't have no schools got and but they learned they Yeah. I decided that in high school that I could get now train like how many a lawyer study and they came out all right aren't a lot of them did to send them good ones anyway a Roger St John talked about her father he did the same thing in California.",00:22:38
Kenneth Steffen,00:22:38,"Got he was a brilliant attorney. They got it. He had he did some wonderful work. You know, he he did the same thing.",00:22:45
Sam Schrager,00:22:45,He learned it from another guy.,00:22:47
Kenneth Steffen,00:22:47,"Yeah. I'm Harvey Smith's father here in Markham. He. He did the same thing again. Go court. You know, they hire women to be an engineer, but he was an attorney, Harvey Smith, that he did. Now, Harvey, up around 93, passed away. You might have heard of him. No. Yeah. Yeah. Isabel and William. Why? Well, I think that they're related to the David.",00:23:08
Kenneth Steffen,00:23:09,"I think it's cousins of Who's Lee? They are two by way that that you know, they did they go into their law office and they read the book and then go along with sessions cards and things like that. And that's how I picked it up. And I suppose they they just about as good. But Doctor did quite a bit the same thing, you know, like that.",00:23:27
Kenneth Steffen,00:23:27,Yeah. They did. All right. But they have give him a lot of credit but I guess they tried a lot of things but they know what they're doing and I guess you see that in their Martha card. Know go through.,00:23:39
Sam Schrager,00:23:39,A little quick look at.,00:23:40
Kenneth Steffen,00:23:40,It really.,00:23:42
Sam Schrager,00:23:42,"It's, it's that's when her stories are you looking at the ads and.",00:23:46
Kenneth Steffen,00:23:46,"Yeah, sure is. I mean then here are something that you might take a little look at. I've had some of these in my day, too. I had this car here and this one, the.",00:23:56
Sam Schrager,00:23:56,Touring board for $290.,00:23:59
Kenneth Steffen,00:23:59,"yeah. See, I definitely see this nephew to 60. Me Yeah, Yeah. Somebody I thought I might take that out and ask the four people that there they when to copy it up. Right. Yeah. The, I think, you know, you keep a lot of old junky things around me. Not really. The things you have.",00:24:16
Sam Schrager,00:24:16,"Is better to save them and throw them out, I'll tell you.",00:24:19
Kenneth Steffen,00:24:19,"Well, I wish I hadn't afraid to keep a lot of things ahead. You know, somebody had a million $1,000,000 here last night, about 19 05a second. Bought all these cars. They weren't very he could have automobiles. He could have maybe I don't know how many car he had hair. How much may they be worth it be worth at least 100 times more.",00:24:44
Kenneth Steffen,00:24:44,"How you had to pay for him, you know, now. And this guy down here. Yes, I think it Reno it has. Is there a collection of old, old car? You know, You know, one time I had an old Hudson car that was a right hand drive and the gearshift was outside. I had it.",00:25:02
Sam Schrager,00:25:02,On the right hand.,00:25:02
Kenneth Steffen,00:25:02,"Side. On the right hand drive. Yeah. He was in that can drive. And the gearshift had slots for the gearshift on the outside of the car in there because he didn't have no car. And so and I had. Yeah. No, no, no, no. I think Frank Packard is a pretty good old car. We couldn't make it a Studebaker went in.",00:25:25
Kenneth Steffen,00:25:25,Too bad they started making wagon when they went belly up car thing. Of course they went to Canada. Try to I guess for a cheaper labor as I try to make the they just did a very very good little car went down and then left the car.,00:25:41
Sam Schrager,00:25:41,"You took your car like the cars. You had them early cars went driving around the country here. What were the roads like them. What was it like? Was it hard to get around? yeah, yeah.",00:25:50
Kenneth Steffen,00:25:50,"I went to Spokane with a team of a Ford and a ruts in the Road. It rained great. It very often is that but sand. Yeah. You can have that in, in winter And I saved yourself from hell by and you know how they started air freight in this country here in the motor freight matter now Garrett you know how they started I tell you myth and down here had an old rubber solid rubber rail track.",00:26:14
Kenneth Steffen,00:26:15,"You're doing better hand transfer. The guy or boot had one out. It did work around there. Garfield had one junk. there rose area and they all got together. Bag action one Bring it partway and go on back. Get on the road. Freight come in Moscow and on motor freight. It was and their first, their first office where the fire station is down there now in Bellingham.",00:26:38
Sam Schrager,00:26:38,Well what do you mean it only bring it part way.,00:26:40
Kenneth Steffen,00:26:40,"Well they old truck, they couldn't even go. They ran traffic in Spokane down here. Now, later on, I got started.",00:26:46
Sam Schrager,00:26:46,"I mean, they take it down a ways and then they'd unload it and put it in a truck.",00:26:49
Kenneth Steffen,00:26:49,"Yeah, they could. They didn't have too much. No, they freight come in on it everyday. They guys I went down to the nickel here and picked up freight. You know, I went all these doors, had their groceries and everything else come in. No I had a working for Robert Brown, then he had a Navy store and he had a different grocery store.",00:27:07
Kenneth Steffen,00:27:07,"So we pick off those and and take their pay. Yeah. Hey, so my pay make for my dog and freight money in the morning. And that wasn't too bad back in those days. I'm going back. I know they're busy as a you might think fooling around but that's how staff come to town and they would write in our freight.",00:27:24
Kenneth Steffen,00:27:24,"You know we had him I don't know several warehouses in here own privately, you know I mean where we they didn't a single one in a country a day our co-op.",00:27:35
Sam Schrager,00:27:35,Was wasn't Mark B Millard.,00:27:36
Kenneth Steffen,00:27:36,"At the another had a big like me for our mail. I mean I bought a lot of marketing every fiber dollar $0.25 50 bank you know damn good for my mother made good bread out of it. I know a lot of people are. Don't you got that every time you got snow Five. No, no. You got you guys coming in now you know again it not it all in one way.",00:27:58
Kenneth Steffen,00:27:58,And no flour anyway you know about they that it's a week different kind of.,00:28:03
Sam Schrager,00:28:03,Weeks we were just as good as well we have our we have little.,00:28:08
Kenneth Steffen,00:28:08,"Kind of we got here now and at that time I don't know I didn't back that time, you know, we knew. All right But now that right in this country out here now that we export it to Japan and got it put to make noodles and all kinds of stuff out of it, it's a different kind of wheat thing.",00:28:26
Kenneth Steffen,00:28:26,"But the hard we good hard wheat. Montana raised a lot of good hard we think be far far more and more and we do over here in Washington Idaho. You know but I don't understand too much about that what that when you got a little more to do What you working on. Well, that I can't picture do you any good going hang that.",00:28:50
Sam Schrager,00:28:50,I figure I'm going to be I'm going to be working until this summer and I ought to be done in the.,00:28:57
Kenneth Steffen,00:28:57,"Interview. I well, I don't know too much about it. I that goes I'm not the oldest one around Moscow here, but.",00:29:04
Sam Schrager,00:29:04,You remember the town pretty well and the in the early days. And then when you were when you were you not the real or not?,00:29:11
Kenneth Steffen,00:29:11,"Yeah, well, you know, my grandparents come here a year or two after my folks there, and they walked down that very street and they owned that house. That mother sold it in 1944. 45. We sold it. Yeah, well, it went out and run in place an apartment that they've had a barter. I didn't, but things had changed, you know, now.",00:29:36
Kenneth Steffen,00:29:36,"And if you come to town, you take her engine, all wooden sidewall, you know, And I remember it all wouldn't it were you take Main Street range from Muscatel South you act out those people on to the other side they've got a basement and they don't have that much in there I gather bring down. And so I remember one time that something was celebrating.",00:30:05
Kenneth Steffen,00:30:05,"Right. We sit on the sidewalk right in front of the hotel, the sidewalk that, you know, a three pieces of matter. All right. Very much hotel here. And they had they think that now you've ever been the Jim Cannon.",00:30:20
Sam Schrager,00:30:20,"I've seen them, but.",00:30:21
Kenneth Steffen,00:30:21,"Not well, they they had a pole party. The guy had come by and I had the rings on the thing and it it firms they had all the day thunder by them and big parties they rode already you know 8000 to 1200 pound back those they they're really good party right All right and listed on that would walk in they came along there I remember that real well And then on down south where Charlie Blanchard had a there Now I didn't shoe shop at the shop John Major and about the same bank next door that anyway they put a wooden base in there and it and have had a dance for July and there's a",00:30:58
Kenneth Steffen,00:30:58,"you know little low down about four foot drop and walked down to it you know dances there you know and right across town sixth Street there were nearly there but Butterfield Butterfield, a heavy machinery and he had a side was high, but he also had a for platform built up in the pretty bad you know, where the and well you know where the Christian church was tore down and so they bought the property right exactly.",00:31:25
Kenneth Steffen,00:31:25,"East of the of the what it called there the post it they used to put up very much and Robert and the turkey it was about back another day to all get up and get the hell the Mormon get out of the Catholic church and you know I got my mother took us kids so I get I got to say no, no.",00:31:44
Kenneth Steffen,00:31:45,"But anyway, I'll tell you a little story. You know Robert Peterson, Attorney Markham.",00:31:49
Sam Schrager,00:31:49,wait a minute. This is not about class. You told me a story. I remember that. You told me that.,00:31:55
Kenneth Steffen,00:31:56,"You heard that. They said because they brought in shavings and stuff, you know, So that was I put it down, down to spring in a tent on that ground with the old Griffin Church where my uncle built that Christian church right there. You went to church all day Sunday. Very good. And all night Sunday. And I mean all day and all night.",00:32:16
Kenneth Steffen,00:32:16,They'd wake. They go beat the rest of the week. I was every.,00:32:20
Sam Schrager,00:32:20,Which uncle was out.,00:32:21
Kenneth Steffen,00:32:21,Of salvage.,00:32:23
Sam Schrager,00:32:23,Or when they didn't they scream about dancing and drinking too. I thought they were. yes.,00:32:30
Kenneth Steffen,00:32:30,"Yes, yes. Yeah. And they probation coming when they're boys it all overseas you know, during World War one thing and everything and probation now took a little while so they got Roosevelt in there, came back and he looked in 32, took off in 33, and they repeal it. They come on that like when I went down to argue in the fall down there and it right and I say that winter and I went out and cut wood in the woods for a day before they deadwood we got a dollar a car delivered by a team therefore up to a highway where a guy with a truck at all to car a dime into town, he",00:33:09
Kenneth Steffen,00:33:09,"sold it for $9. He how? Two guards at a time. But we got a dollar a piece. Any finish there? I guess they killed our deer out there. Meat, you know that. I get there no time. But then I did some of that quite a bit that winter. And it was then hard to know what they were going to write down, their sheep and cattle and so on.",00:33:29
Kenneth Steffen,00:33:30,And I stayed up 29 hours. They do all year at 30 up and the spring of 31. And I laughed at me. Then I went back in the service. I said this working for $40 a month and a bargain room is a damn good to watch. They went back in his or her second and I got it right away.,00:33:47
Kenneth Steffen,00:33:48,And 42 bucks a month in the board room and the clothing and everything and the medical committee. And I got to take a little trip to. Yeah.,00:33:55
Sam Schrager,00:33:55,A little trip overseas.,00:33:57
Kenneth Steffen,00:33:57,"Yeah, I went to, I don't know, was shot back. I got nuclear twice. Yeah, and I got it. And after Dateline do I do.",00:34:07
Sam Schrager,00:34:07,"When you were out there in eastern Washington around Wenatchee, was that a lot like it was around here?",00:34:12
Kenneth Steffen,00:34:12,"Well, no, I wasn't there too much. Just. Just. You know what I meant to do in the fall? Know? I said I'll just go there like, you know, you guys come here to go to harvest, you know? So I used to go down, down around there, ducking on through in there. You get in a week or two harvesting, they come a week earlier.",00:34:28
Kenneth Steffen,00:34:28,"So then we wound up this way, they end up in this country up here. So you could hardly at those they were stationary machine, you know guy would drive somebody else pitch not on in the fields and so factory you pretty good too I got so I can show later the fact that pretty thing actually know they say.",00:34:46
Sam Schrager,00:34:46,That would you what did you do.,00:34:47
Kenneth Steffen,00:34:47,Well I did I got I didn't do much then and I think never but I got to do quite a bit when I got harsh drawn to combine say and then eventually I never worked on a combat ourself about done well I started on one ground Po had 33 had hard time you know the you know those wheeler you are one right back next to me that strung out so God far in advance you know walking in Hartford up to the need by no you had that many on it.,00:35:19
Kenneth Steffen,00:35:19,I got the policy.,00:35:20
Sam Schrager,00:35:20,Operate.,00:35:21
