speaker,timestamp,words
F. Marvin Long,0:12:13,"Yeah. They put it on, now you break it up. Now, if they'd had... If they wanted to take... Sometimes they would take feet and see the back. And if it weighed as much, you see, they didn't have to break so much because... They weighed it. Well, for one sack, it would take one sack back up. Right. But it wouldn't."
Rob Moore,0:12:35,Wouldn't that work?
F. Marvin Long,0:12:37,"Well, yeah. That's the way they set stuff back up on top. These farmers don't do stuff like that. They set it back up."
Rob Moore,0:12:48,And that one worked on a big long cable?
F. Marvin Long,0:12:51,Yeah. It would break up at the top. There's a gravity deal.
Rob Moore,0:12:58,And how long did that thing work for? How long was that like? How long were you using it?
F. Marvin Long,0:13:06,"Oh, I don't know. I could tell you when it started to go out. It would go out. It would go out to see the horse and buggy business. Mm -hmm. When cars come in, trucks come in. They'd have a way to try and..."
Rob Moore,0:13:27,"And when they got to the bottom of the tramp, they had one guy there loading or a couple guys unloading? How many of them?"
F. Marvin Long,0:13:33,Just one guy to take it off and one guy to put it on.
F. Marvin Long,0:13:37,Maybe the guy had trucks on top that would break. They'd have them trucked to it. Right. Because he couldn't...
Rob Moore,0:13:41,"And when the guy at the bottom took it off, where did it go from there?"
F. Marvin Long,0:13:45,"It went to the piles. Mm -hmm. So the separate buggy scene is shot down at the warehouse with the fucking piles. Hand -trucked. Oh, hand -trucked. I don't know."
Rob Moore,0:14:01,Did you ever go for a ride when you were killing that train?
F. Marvin Long,0:14:04,"I never... Was there any... I never wanted to. Nobody else did. Huh. Mm -hmm. Pretty risky deal, if you're willing to show me. You can't show me. You can't. If you want to go, you better get off. Mm -hmm. I don't think we're in there for long. I never will. Right."
F. Marvin Long,0:14:23,Do you know if that...
Rob Moore,0:14:25,Has that thing ever got away from you? Is it like a breakable or anything?
F. Marvin Long,0:14:31,I don't... I can't remember. I don't know. I don't know. But they had one at Juliaetta. It had Juliaetta in the slack cart. Mm -hmm. You heard that one. Mm -hmm. I've seen the pictures of it.
Rob Moore,0:14:47,Did you ever ride that one in the slack cart?
F. Marvin Long,0:14:49,No.
F. Marvin Long,0:14:50,This guy's dead. Um... This guy's dead. There he is. It's a true damn super -true. I don't know what that thing was.
F. Marvin Long,0:15:03,"Can you, uh... You were telling me before about, um... When you had the meat market and your ice cutting operation."
F. Marvin Long,0:15:12,"Yeah, that's... The story about that is... Every year we were in business. When we put up ice off the creek. And it was only during that time... It was only one winter that we had to ship our ice in. Out of all the years. And afterwards, we never wondered if we could cut ice after refrigeration come in. It just... It seems like a... It don't seem..."
Rob Moore,0:15:46,"Is it a coincidence, or a lack of nature, or what?"
F. Marvin Long,0:15:50,I don't know. I'll figure it out. I don't know. I see.
F. Marvin Long,0:15:53,But isn't that quite a coincidence? To hook up?
Rob Moore,0:16:01,"Well, how many years did you cut ice out of there?"
F. Marvin Long,0:16:06,Well... We never started cutting ice down here until like in 19... ...19 -8.
Rob Moore,0:16:13,And when did we quit?
F. Marvin Long,0:16:19,"Well, one wasn't... But the other one wasn't."
Rob Moore,0:16:27,What was the ice thing like? What did you ever do to cut ice?
F. Marvin Long,0:16:31,"Well, I was going to tell you. There was big holes on these... You know, on Cut Latch Creek here. And that's what... Now it's filled up the rock. There's one over here we call the Old Feminine. Over here by the warehouse. Back there against the wall. And that's where we used to get our ice. And I think we could all, during that time... ...there was just that one winter we had shipping ice from Spokane."
F. Marvin Long,0:16:55,Not Chish at night. It was one of them lakes up there. From... ...Cocaine. Coca -Cola. Coca -Cola.
Rob Moore,0:17:06,Did you go out in the winter and saw blocks off? What happened? How did the work go? How did it go?
F. Marvin Long,0:17:15,"You saw this when it was freezing weather... ...and you put it in the ice house. In one big... ...put the cakes up. You know, these cake size. And we were packed in there."
Rob Moore,0:17:27,But how big were these cakes?
F. Marvin Long,0:17:29,"Oh, they were... 80 to 100 pounds. Something like that. Some big ones, you know. Some of the house picked the ice one. Some of them got pretty heavy. And they would... ...solid pack this ice... ...and all around the edges. There'd be... ...a place about that thick... ...in the wall. That kept the air out."
Rob Moore,0:17:54,About two feet thick?
F. Marvin Long,0:17:55,We saw this.
Rob Moore,0:17:56,About two feet thick?
F. Marvin Long,0:17:58,"Yeah, I don't remember if it was about half too deep down. I don't remember. But that's what kept the ice from all melting. It melted. There was an awful... ...percentage of waste. A lot of shrinkage in it. And the ice... ...you know, that no matter how... ...wanna be packed in and out. Yeah, it opened up after that. I don't know what ever day to get your ice up, Jim. But it got so much louder. It put the ice up the most. That's the ice you'd carry."
Rob Moore,0:18:28,How much ice did you have to cut for one day?
F. Marvin Long,0:18:34,"Well, I don't know. I usually estimate it in. It is probably... ...I don't know."
Rob Moore,0:18:45,"75 or 100 tons, maybe?"
F. Marvin Long,0:18:48,We're quite a stack.
Rob Moore,0:18:50,How big a stack was that?
F. Marvin Long,0:18:53,"It was a little bit of a jolty, I don't know. I don't know. I don't know. Just... ...it's gonna be... ...three... ...three or four pieces. I got it."
Rob Moore,0:19:12,Did you go out and cut ice with your father for a bit?
F. Marvin Long,0:19:16,"No. We had a crew of men. I didn't. I was farming out. I was like two men. At the service. Boy, I was... ...there was four of us boys then. And I was... ...I was farming out. At 19. I had farmed me out in 1910. And I come back into business in 1920. I was working for the other guy on the hot plant. Instead of calling me the ocean head, I was more than draggers. General merchandise."
Rob Moore,0:19:54,What store was this you were working?
F. Marvin Long,0:19:57,"Well, not in Canada. I worked down in Oregon. I still worked. 20 guys working in Oregon."
Rob Moore,0:20:03,What was the store in Henryville? Here?
F. Marvin Long,0:20:07,"Henryville. Well, before I went down there, I used to work for the old draggers. My father named Fred Beckwith, and then I worked a year for him. He sold out. The Henry Store Company. And I worked for them."
F. Marvin Long,0:20:23,How long was I working for?
F. Marvin Long,0:20:26,A couple of years. I went to school.
F. Marvin Long,0:20:33,You're not?
F. Marvin Long,0:20:40,And then I worked all the time in school.
Rob Moore,0:20:44,"That was kind of great, wasn't it?"
F. Marvin Long,0:20:46,"Yeah. For that, I was working first all night, worked Saturday and Sunday. Tried to do a full -time job."
F. Marvin Long,0:20:57,Afternoon. Noon. 4 o 'clock. It was first 3.
F. Marvin Long,0:21:04,How about the trip down before the
Rob Moore,0:21:12,Crescent? The Crescent Deliva? Do you remember anything about that?
F. Marvin Long,0:21:18,"Well, I was telling you, I remembered all I remember is when I I was had all the furniture in this wagon. There were supplies for a little bit. Trunks and boxes and stuff. Tom, my older brother, was sitting on a trunk on the back end of the wagon holding me. And all I remember that trip was all coming down there, buddy."
F. Marvin Long,0:21:50,"All I remember is when we landed down there this blameless old crippled guy and his mother, you know, blue, all gray. And that's all I remember. That's the first thing I remember. I don't remember one thing that went on out on on the senior creek."
Rob Moore,0:22:10,Isn't that funny? Was that quite a difference for you?
F. Marvin Long,0:22:15,Moving from the daylight to dark.
F. Marvin Long,0:22:17,"I was in the timber. I hadn't seen daylight yet. So when I got out in these open spaces, and of course, first job I met, and that's quite an impression."
F. Marvin Long,0:22:31,Um.
Rob Moore,0:22:40,"Oh, you were saying also that when you were about 11 and 12, you you used to have a job of buckling skates?"
F. Marvin Long,0:22:54,"Buckling skates, yeah. This skating rink. I told you about that."
Rob Moore,0:23:00,"Well, how did it get?"
F. Marvin Long,0:23:03,"Well, they had this skating rink. And then you had to pay so much. I don't know what, anyway. My brother and I, we buckled skates to get free skating. That's the pay we got."
Rob Moore,0:23:18,How long did it have to work?
F. Marvin Long,0:23:19,"Well, we had it work in the evening. It went about an hour, I imagine."
Rob Moore,0:23:24,You got skateboard? How long was it?
F. Marvin Long,0:23:26,"Yeah. I don't know. It took like 25. Or you get skateboard if you wanted to. You know, you had to exercise."
Rob Moore,0:23:34,"Did the skating rinks have music in them? Like, organists or something?"
F. Marvin Long,0:23:41,"Well, some of them did and some didn't. I don't know if they had to work."
F. Marvin Long,0:23:45,What they called those?
F. Marvin Long,0:23:50,"Didn't need any much music, no. There's a lot of noise just in there. I don't think we had music."
Rob Moore,0:23:55,These were covered over there? What? These were recorded inside?
F. Marvin Long,0:23:58,They were generally vacant store building. The one that the last skate rink was down here in this two -story building right down there on the corner of that lake. It might have been a lodge hall.
Rob Moore,0:24:14,"Oh, and what are you talking about?"
F. Marvin Long,0:24:16,We skated down there in the bottom of that. It was an empty store building that time. Imagine building a store building. It's a nice thing to be in there. It's a good story.
Rob Moore,0:24:28,"That's only been out a couple of years, isn't it?"
F. Marvin Long,0:24:31,20 years.
F. Marvin Long,0:24:35,Mm -hmm.
F. Marvin Long,0:25:20,Mm -hmm.
F. Marvin Long,0:25:50,Mm -hmm.
Marsha Long,0:26:23,"Aunt had a lot of chickens and geese and ducks and cool things. And I had to help take care of them to start off with. And after that, I looked after them myself until I got home again. And she was afraid I'd get lost. So I says, I don't want to get lost. I says, I've known these woods ever since I was born. But now I don't know what you expect me to get lost. Because I'm not very easily turned around if I do say so. If I don't come out one place, I can get my money close to it. Especially if there's an old barn mop in Vancouver. And so I went on a mouthful of picking. And this year, I think I got 41 gallons out of that place. And so, practically all of them. A dollar a gallon."
Marsha Long,0:27:20,A dollar a gallon?
Marsha Long,0:27:22,"Well, it was worth that. Or if it was worth anything, I'd have to get bent over all day in the house and pick and bury. I thought to myself, they could give me what I had for them or they could go without. And once more, I wasn't going to tell them where my patch was. I says, that's my secret. They didn't tell me then until I got all the birds on. After I had, I told them where it was. Even I even took Mrs. Ham one day during the last afternoon. But I expected the badger told her she'd meet me down on the meadow. Bob Clines meadow, as they called it. And I can't be sure where the huckleberries are. And she'd be like, please maybe we'll shoot a piece of that. Oh, I don't want to."
Marsha Long,0:28:10,Wasn't that selfish?
Marsha Long,0:28:12,But I worked hard for those birds and I intended to have them.
Unknown Speaker,0:28:15,Did you do your own sewing those days?
Marsha Long,0:28:19,"Yeah. Our threads in my hands were kind of, I used to do quite a bit of hand sewing too. But, I think it was because they're kind of better now."
Unknown Speaker,0:28:30,Did you have a big garden?
Marsha Long,0:28:32,Pretty good size.
Unknown Speaker,0:28:34,Could you raise everything up there?
Marsha Long,0:28:36,"That's a little bad to freeze up there. Well, we'd have to kind of look out and come along real nice maybe for a week or so. And the next thing you know you had a big frost and your garden looked kind of limp. But it got along pretty well. Pretty good garden. It's now 1973 and Larry French told me, night before last, that they had a frost and it got down to 30. I don't know how it got down to it, but they had a frost. It froze little ice. That is frosty ice. And this is July 8th."
Unknown Speaker,0:29:18,Isn't that something to have?
Marsha Long,0:29:20,So that would be July 5th. They had it down to 30. You wouldn't expect anything from this part of the country.
Unknown Speaker,0:29:28,Did you have fruit trees?
Marsha Long,0:29:31,"Well, we had a few apple trees."
Unknown Speaker,0:29:35,And what kind of apples could you grow?
Marsha Long,0:29:39,Just an ordinary apple.
Unknown Speaker,0:29:41,Summer transparents or winter apples?
Marsha Long,0:29:45,"Well, we had one brand that was winter apples. But it didn't do so well because generally about the time they should be getting ripe and nice and they won't come across, and we wouldn't have any apples. It's not anything. Once in a while we got a good layoff."
Rob Moore,0:30:04,Did you ever have trouble up there with bears in your apple trees or bears in your chicken? Or other animals in your chicken?
Marsha Long,0:30:12,We'd see a bear now and then wander around.
Marsha Long,0:30:15,"We left them alone. They left us alone for a little while. We had pretty good dogs. The dogs didn't particularly like the bear, but they'd bark and that would give the bear warmth. They'd better get out of the way."
Marsha Long,0:30:32,"Did you know that this professor, Murman, who was in Moscow School, my mother taught him one year under him, he says, I want you to take that seventh grade. She says, well, I don't like teaching down. She says, I want you to do this time whether you like it or not. I was a slow girl in there and I was bound to make her learn how to spell if it's possible. How to spell and leave off making spells. He says, sure, I don't want to teach you. I know how to do it. He says, maybe I can do it, but I don't like the job."
