speaker,timestamp,spanish,words,tags
Felicitas Garcia,[00:03:00:24],"Y entonces un señor que tenía que ir con qué decirle a la Iglesia de San Antonio. ¿Entonces le dije yo que cómo haría, porque yo estaba muy apurada, dije pues cómo hago yo? Tu no vas para Mexico, toda tu familia de aquí y toda ha dado servicio aquí. Mi esposa era espectador de de de trackers. Él trabajaba por el ferrocarril también y entonces me daba en un papel.","And then a man had to go with something to tell the Church of San Antonio. So I asked him what he would do, because I was in a hurry. I said, ""Well, what should I do?"" You're not going to Mexico; your whole family is from here, and they've all worked here. My wife was a fan of trackers. He also worked for the railroad, and so he'd give me a piece of paper.",religion;mexico;family;railroads and transportation
Felicitas Garcia,[00:03:36:05],"Y yo tengo una tarjeta con el vino de Boise. Y por ningún modo en negro que por que andaban recogiendo la gente que no, que no olvidar que la estaban echando para México. Y entonces ese señor vino y vio todas mis papeles que yo tengo. Yo tengo una cajita así de papel y tengo una tarjeta que me voy donde me decían que por por ninguna podría ir para México ya porque yo me habían dado servicio a Estados Unidos.","And I have a card for Boise wine. And by no means under the table, because they were picking up people who weren't, so don't forget they were sending them to Mexico. And then this man came and saw all my papers. I have a little box of paper, and I have a card where they told me I couldn't go to Mexico under any circumstances because I'd been given services in the United States.",boise;mexico
Felicitas Garcia,[00:04:14:17],"Los hijos fueron a cuando la guerra los tres. Bueno, este que tengo aquí y los dos el que murió y el que está en Santa Ana, California. A mi hijo que vino el otro de aquí y.","The three of my children were there during the war. Well, this one I have here, and the two, the one who died, and the one in Santa Ana, California. My son, the other one came from here, and...",conflict
Martha Torrez,[00:04:40:21],Y por esa razón no los no los echaban para México.,And for that reason they were not sent to Mexico.,mexico
Felicitas Garcia,[00:04:43:20],Porque sus.,Because their.,
Martha Torrez,[00:04:44:06],Hijos habían servido en el servicio.,Sons had served in the service.,
Felicitas Garcia,[00:04:46:20],"Habían dado servicio aquí cuando, cuando... Por no ser que pelear una guerra.","They had served here when, when... Unless fighting a war.",conflict
Martha Torrez,[00:04:56:13],Sí. Sí. Este. ¿Usted recuerda el año que vinieron aquí a Idaho?,Yes. Yes. Uh. Do you remember the year you came here to Idaho?,idaho
Felicitas Garcia,[00:05:02:02],Sí. Pues el 910.,"Yes. Well, the 910.",
Martha Torrez,[00:05:04:14],"A ver, cuénteme de lo que se acuerda usted de cuando primeramente llegaron al Estado. ¿Qué recuerda?","Let's see, tell me what you remember from when you first arrived in the state. What do you remember?",
Felicitas Garcia,[00:05:13:06],Por nada. Pos trabajar. Una vez que estaba en el betabel,For nothing. After work. Once I was in the beetroot,
Martha Torrez,[00:05:17:22],Venían a los trabajos.,They came to work.,
Felicitas Garcia,[00:05:19:14],"Si venía a trabajar en Despierta. Todo eso a los fines no es a trabajar, no a trabajar.","If I came to work at Despierta, all of that isn't for work, it's not for work.",
Martha Torrez,[00:05:27:22],¿Y en donde vivían doña Felicitas?,And where did Doña Felicitas live?,
Felicitas Garcia,[00:05:30:05],En quienes.,In whom.,
Martha Torrez,[00:05:31:08],¿Vivían? En una en el campo de labor. ¿O era una casa?,Did they live? In one in the labor camp. Or was it a house?,labor;recreation
Felicitas Garcia,[00:05:35:13],"No, era. Estábamos en una fábrica de allí. Había casas para los trabajadores y ellos desde ahí.","No, it was. We were in a factory there. There were houses for the workers, and they lived there.",labor
Martha Torrez,[00:05:41:16],"Yo A ver, cuénteme de esa, de cómo eran las casas. Esas eran buenas viviendas.","Let's see, tell me about that one, about what the houses were like. Those were good homes.",
Felicitas Garcia,[00:05:46:20],"¿En aquel tiempo? Sí, no eran casitas, así que que hacían casi como si llegábamos nosotros a aquel lugar en una llamada donde estas y que había estaba un molino grande y había mucha chatarra y todo eso. Y allá iban y sacaban tablas por los que no eran muy tontos, sacaban tablas y pronto hacían una casa mál de hecha.","At that time? Yes, they weren't small houses, so they almost pretended we were arriving at that place where you're talking about, and there was a big mill there, and there was a lot of scrap metal and all that. And those who weren't very stupid would go there and take out boards, and soon they'd build a poorly made house.",
Felicitas Garcia,[00:06:11:21],Pero era una casa.,But it was a house.,
Martha Torrez,[00:06:14:06],Y pasaban y.,And they passed by and.,
Felicitas Garcia,[00:06:15:16],Hacían.,They did.,
Martha Torrez,[00:06:16:04],Así hacían las casas.,This is how they made the houses.,
Felicitas Garcia,[00:06:19:03],Ustedes más bien.,You guys rather.,
Martha Torrez,[00:06:20:19],Ustedes tuvieron que hacer la suya.,You had to do yours.,
Felicitas Garcia,[00:06:22:29],"Tuvimos que hacer, no tuvo que hacer las casas de nosotros.","We had to do, he didn't have to make our houses.",
Martha Torrez,[00:06:27:28],"Y pasaban fríos. Doña Felicitas, pasaban fríos, el tiempo era frío.","And they were cold. Doña Felicitas, they were cold, the weather was cold.",health
Felicitas Garcia,[00:06:33:08],"O sea, el tiempo frío. Pero pues había tanto. Estaba el molino cerquita de a mucha leña y carbón que las máquinas de aire, porque iban y acarreaban un montón, montones de carbón y leña y cuando no, y hacía frío.","I mean, the cold weather. But there was so much of it. The mill was very close to a lot of firewood and coal, and the wind machines, because they would go and carry a lot, a lot of coal and firewood, and when they didn't, it was cold.",health
Martha Torrez,[00:06:50:27],Y y como cocinaban tenían estufa y todo en sus casitas.,"And since they cooked, they had a stove and everything in their little houses.",
Felicitas Garcia,[00:06:55:08],Si tenían dudas artificiales que hacían cuando hicieron plata hacían una tabla con magia ya de hacia la mujer de allí y era esto quieta. Mhm.,"If they had artificial doubts, what would they do when they made money? They would make a table with magic and it would be directed at the woman there, and it would be quiet. Mhm.",
Martha Torrez,[00:07:08:16],¿Y cómo dormían?,And how did they sleep?,
Felicitas Garcia,[00:07:10:21],"No, pues dormiamos alla en las tablas que teníamos nos hacíamos cama o en fin, yo hacía mi cama, que llegábamos a robar. Y hacia unos gorros como daban muchos sacos de esos en que vienen mal saco de.","No, well, we slept there on the boards we had, we made our beds, or, well, I made my own bed, which we used to steal. And I made some hats like many of those sacks that come in bad bags.",
Martha Torrez,[00:07:34:13],Harina y no.,Flour and no.,
Felicitas Garcia,[00:07:36:16],"Sacos, de esos duros","Bags, those hard ones",
Martha Torrez,[00:07:38:02],En esos de papá.,In those of dad.,
Felicitas Garcia,[00:07:39:28],"Si de esos sacos juntabas sacos de esos y pegaba un nos pegaba cuatro. ¿Porque qué hacer con esta cama? Los cuatro daban medio, le metía, saca, rompe y hacía blandita una cama. O sea, ellos andaban trabajando, pues como hacían todo aquello y lo hacía todo, de pronto allá vamos, así como casas que ya abrían, que ya se habían hecho ya viejas, que ya no tenían, no son de gente que viviera en ellas, pues ahí estaban aquellas casas por pa pronto. yo hacía cortinas, acostaba en la arena, hacía cortinas y ponía cortinas y arreglaba ya pa para pasar aquí.","If you gathered those sacks and glued one together, it would make four. Because what could you do with this bed? The four would make half a bed, I'd put it in, take it out, break it, and make a soft bed. I mean, they were working, so since they were doing all that and doing everything, suddenly there we go, just like houses that were already opened, that had already become old, that no longer had any, no one lived in them, well, those houses were there for now. I made curtains, I laid them in the sand, I made curtains and put up curtains and fixed them up so I could move here.",
Felicitas Garcia,[00:08:31:21],"En esto hacíamos, no, yo mira, como de aquí, aquí no, yo como de.","In this we did, no, I look, like from here, not here, I like from.",
Martha Torrez,[00:08:39:11],Un pie media como.,A foot averages like.,
Felicitas Garcia,[00:08:40:28],"El lo le hacía un agujero y aquí le hacíamos por aquí metía la leña para casa, allí el.","He would make a hole in it and here we would make a hole and put the firewood in for the house, there he would.",
Martha Torrez,[00:08:49:20],Uno por un lado y luego salía.,One on one side and then left.,
Felicitas Garcia,[00:08:51:12],El otro y en medio ponía las ollas de lo que fuera cocinar.,The other one and in the middle I put the pots of whatever was going to be cooked.,
Martha Torrez,[00:08:57:02],Afuera.,Outside.,
Felicitas Garcia,[00:08:57:26],"Afuera, haciendo el llano y un frío pero frío. ¿Pero qué? Pa que cocine, que era para jugar por lo que andaba, pero la que no hacía hacía allá que ya no, y estábamos en la comisaría mayor llegando.","Outside, it was flat and freezing cold. But what? So she could cook, because she was playing around, but she didn't do anything there anymore, and we were arriving at the main police station.",health;crime
Felicitas Garcia,[00:09:18:20],"Y allí estábamos un señor, un chino que cocinaba. Me llamaba, que si sabía hacer tortilla, que si no sabía hacer, él no sabía.","And there we were, a man, a Chinese man who was cooking. He called me, asking if I knew how to make an omelet, and if I didn't know how to make one, he didn't know how.",china
Martha Torrez,[00:09:35:28],O no sabía hacer.,Or I didn't know how to do it.,
Felicitas Garcia,[00:09:38:13],"Si decía como si se decía por regla forzosa entonces déjame dormir conmigo, yo te pago un peso por día o se me hacía muy grande el sueldo, No? No, no, dijo No conoces la gente. No te digo como no ahora.","If I said, as if it were a matter of course, ""Let me sleep with you. I'll pay you a peso a day."" Or was my salary too big for me? ""No, no,"" he said. ""You don't know people."" ""I'm not telling you how I don't now.""",labor
Martha Torrez,[00:09:59:16],"Prisciliano, su esposo, le decía.","Prisciliano, her husband, told her.",family
Felicitas Garcia,[00:10:02:02],"¿No, no dices que vas a hacerles? Espero que me paguen. No te voy a esperar yo dinero tuyo. Tengo que ir a trabajar, tengo que hacer alguna lucha por mi me ibay ya habria venido a México, ya estaban trabajando y no querían comer pan, querían comer tortillas, pues nomás en la bodega mira y altero de harina este saco de harina.","No, you didn't say what you're going to do to them? I expect them to pay me. I'm not going to wait for your money. I have to go to work, I have to fight for myself. I'd have left and would have come back to Mexico. They were already working and didn't want to eat bread, they wanted to eat tortillas. Well, just look, I'll fill this sack of flour with flour at the warehouse.",mexico;food and drink;labor
Felicitas Garcia,[00:10:33:14],"Vamos a sacar la harina Y hacía amasaba una bandeja de de harina y me ponía a hacer la tortilla y les cosía frijoles. Las hacía sopa por no que había, porque era con mi sal. Y hay que entrenar la compañía. O sea, yo abría todo donde ella se hacía una cazuela de comida y les cosía frijoles y todo por un peso.","We're going to get the flour. And I would knead a tray of flour and I would start making the tortilla and I would sew beans in them. I would make soup because there wasn't any, because it was with my salt. And you have to train the company. I mean, I would open everything where she would make a casserole of food and she would sew beans and everything for a peso.",food and drink
Felicitas Garcia,[00:11:05:03],Por semana me pagaban un peso por.,They paid me one peso per week.,
Martha Torrez,[00:11:08:22],"Semana, le pagaban.","Week, they paid him.",
Felicitas Garcia,[00:11:10:05],"Por día, eso por semana. No, no, no, Pues a ti te gusta trabajar. Digo que cuando yo estoy aquí no estoy haciendo nada. En serio. Yo quiero trabajar. Pues quieres trabajar pues vamos. Buena par de desaijar . Desaijaba un acre por dia. ","Per day, that's per week. No, no, no. Well, you like to work. I mean, when I'm here, I'm not doing anything. Seriously. I want to work. Well, you want to work, then let's go. Good pair of clearing. I cleared an acre a day.",
Martha Torrez,[00:11:36:14],Si mi jefe.,Yes my boss.,
Felicitas Garcia,[00:11:37:21],"Venia pero cansada que hasta me quería arrastrar, pero no me decía No, no, qué vas a trabajar? ¿Pa qué vas a trabajar? O si anda trabajando entonces anda a trabajar. Yo me quedo porque era muy bueno para cocinar, uyy era muy bueno para cocinar. Me acuerdo yo que había muchos conejos y les dije donde hay de dije yo quisiera poner una trampa, dije el paquete que están agarrando un conejo.","I came, but I was so tired I wanted to crawl, but I didn't say, ""No, no, what are you going to work for? Why are you going to work?"" Or if you're going to work, then go work. I stayed because I was very good at cooking. Oh, I was very good at cooking. I remember there were a lot of rabbits, and I told them, ""Where are there?"" I said, ""I'd like to set a trap."" I said, ""I'd like to set a trap."" I said, ""I'm catching a rabbit.""",wildlife
Felicitas Garcia,[00:12:15:27],"¿Qué te gusta la carne de conseguir negro? A mí se me dice pos a mí no, Pues no te gusta no te la comes pero yo si. Y puse un canasto allá, un canasto redondo, todo patas de acabada por. Empecé a tejer con zacate de ese ancho, la empecé a tejer y se armó una una grande canasta. Yo fui, agarré unos palos. Los agarre, si no no los amarres de aquí los crucé.","What do you like about black meat? They say to me, well, I don't. Well, if you don't like it, you don't eat it, but I do. And I put a basket there, a round basket, all finished with legs. I started weaving with grass that wide, I started weaving it, and it became a big basket. I went and grabbed some sticks. I grabbed them, otherwise I wouldn't have tied them together. I crossed them here.",
Martha Torrez,[00:12:51:19],"De en medio, así.","In the middle, like this.",
Felicitas Garcia,[00:12:52:29],"y luego aquel canasto paraba el palo pa arriba y agarraba arriba el canal escrito. Y aquí estaba en la trampa ponían un canasto por si alguien pregunta un comando por si venían los conejitos y se metía nomás en la puerta debajo en vez de avanzar, te vas a quedar tu mocha, decía yo porque qué un animal te va a mochar una mano.","And then that basket would stop the stick up and grab the written channel at the top. And here it was, in the trap, they would put a basket in case someone asks a command in case the bunnies came and just go through the door underneath instead of moving forward. You're going to be cut off, I said, because what animal is going to cut off your hand.",
Felicitas Garcia,[00:13:33:10],"Y agarraba yo conejos aquí los limpiaba, tos mataba, yo lo limpiaba y les quitaba todas las costillas y la capa, los dejaba en la pura carne del conejito. Luego, los ponía en una, en una bandeja que tenia. Así que fui a la misma comisaria y estaba un señor mexicano que le dice en Nuevo México pues ese señor le dijo qué va a hacer con esta bandeja.","And I would catch rabbits here, clean them, kill them, clean them, remove all the ribs and the shell, leaving them with just the rabbit meat. Then, I would put them in a tray I had. So I went to the same police station, and there was a Mexican man who said, ""In New Mexico, well, that man told him what he was going to do with this tray.""",wildlife;crime;mexico
Felicitas Garcia,[00:14:05:05],"Me dice ya van para la basura, no están limpias, Me voy a llevar una. Llevatelas todas, me lleve dos, dije. Asi hice una bandejita, porque quitaba todas las costillas al al, a la carnita del conejo lo que podía quitarle todo lo acomodaba bien en aquella bandejita, lo tapaba con otra bandeja y la pone allí donde hacía el agujero ahí metía mi bandeja y luego la tapaba, luego hacia lo otro.","He tells me, ""They're going to the trash, they're not clean, I'm going to take one."" ""Take them all,"" I said. ""I took two."" So I made a little tray, because I removed all the ribs, and from the rabbit meat, I arranged everything nicely on that little tray, covered it with another tray, and put it where I made the hole. I put my tray in there and then covered it, then I did the other thing.",wildlife
Felicitas Garcia,[00:14:42:21],"Alrededor de ahí se azaba mi carne, pero buena. Y me dice oye, me dice qué buena esta carne, a mi se me hace que esta carne es de perro. ¿Cómo? Pues no te la comas, si es carne de perro pues no te la comas, no pues como ahurita tengo hambre. ","My meat was roasting around there, but it was good. And he said, ""Hey,"" he said, ""This meat is so good, it seems to me that this meat is dog meat."" What? Well, don't eat it. If it's dog meat, then don't eat it. I'm hungry right now.",
Felicitas Garcia,[00:15:11:09],"Si no me voy a la comisaria, pues ser fue. ¿Dice De veras quieres trabajar? Pues si de veras. O sea, este señor que está trabajando en la comisaria mexicana de aquí de Nuevo México, me dice. Y quiere alguien que trabaje, ayudar a hacer tortillas, y le dije si yo voy. Y es cuando me va a pagar un peso cada semana para hacer tortillas por si ella no, no le hace.","If I don't go to the police station, well, that's it. She says, ""Do you really want to work?"" Well, yes, really. I mean, this man who's working at the Mexican police station here in New Mexico, he tells me. And he wants someone to work, to help make tortillas, and I said, ""Would I go?"" And that's when he's going to pay me a peso a week to make tortillas in case she doesn't do it for him.",crime;mexico
Felicitas Garcia,[00:15:52:14],"Yo voy. Yo llego hasta aquí. Esto llegó bien. Me fui, me fui. Me llamó. Es mi primo,  fui yo a trabajar con el.","I'm going. I'm going this far. This is going well. I left, I left. He called me. He's my cousin, I went to work with him.",family
Martha Torrez,[00:16:06:20],"Recuerda mucha gente mexicana. Doña Felicitas, el tiempo que vinieron ustedes.","Many Mexicans remember, Doña Felicitas, the time you came.",
Felicitas Garcia,[00:16:11:05],Si.,Yeah.,
Martha Torrez,[00:16:12:07],Ya había mucha gente en 1910.,There were already a lot of people in 1910.,
Felicitas Garcia,[00:16:15:15],"Oh, sí, mucha gente mexicana habia, no pues habia pan con hampa, ahí estaban en las comisarías, estaban con bodegas con el patas de pan hasta arriba no, porque pues hacía yo. Había tres viejitos que querían una tortilla pues mira, yo hacia una bola de masa y hacíamos bolas no grandes, chiquita, porque con los los negros habían negros ahí, los negros con los tenedores ensertaban todas las tortillas y se las llevaban. Los viejitos, les quedaban abriendo la boca.","Oh, yes, there were a lot of Mexican people, well, there was bread with the underworld, there they were in the police stations, they had warehouses with breadsticks up to the top, no, because well, I made them. There were three old men who wanted a tortilla, well, look, I made a ball of dough and we made balls, not big ones, small ones, because there were black people there with them, the black people with the forks would stick all the tortillas in and take them. The old men, they kept their mouths hanging open.",mexico;food and drink;crime
Felicitas Garcia,[00:16:59:12],"Pues porque no agarran, porque no pues, los negros la arrebata por sí mismos un arrebataban. No, yo ya no voy a hacer tortillas le dije al señor. No ya no, estoy haciendo tortillas aquí para los negros. Pues pa qué los dejas como a pelear con los negros? ¿No coman, verdad? ¿Como eh? Pues llegó un día, medio día allí a la comisaría y estaban trabajando ya llegó él a dar una vuelta y cuando llegó pues andaban unos negros peleando conmigo, queriéndome quitar las tortillas.","Well, because they don't grab it, because the blacks snatch it for themselves, they snatched it. No, I'm not going to make tortillas anymore, I told the man. No, not anymore, I'm making tortillas here for the blacks. So, why do you leave them to fight with the blacks? They don't eat, right? What, huh? Well, one day, around noon, he arrived at the police station and they were working. He came to take a walk, and when he arrived, some blacks were fighting with me, trying to take my tortillas.",crime
Felicitas Garcia,[00:17:46:19],"que traia para darles a los viejitos mexicanos, me dijo ahora sí, ahora está bien, ya trabajo. Un día te van a dar una buena aporreada que no habria por donde salir. No podían, No, no podían. No llegó a más. No me gustaba averiguar. Pues ya no más a trabajar aquí, pues ya no, pues ya vamonos. Pues cuando ya nos vemos de vuelta también carpa que tenía yo.","I brought them to give to the old Mexicans. He said, ""Now it's okay, now it's fine, I'm working. One day they're going to beat you so hard you'll have no way out."" They couldn't. No, they couldn't. It didn't go any further. I didn't like finding out. Well, no more working here, well, no more, well, we're leaving. Well, when we see each other again, we'll also have the tent I had.",
Felicitas Garcia,[00:18:18:10],"Pues ya me quedé allá, ya entonces ya hice un agujero en el suelo y puse una olla de frijol, sacos. Y luego puse una carpa. Y llego un aire y se llevo la carpa y me dejo por la Carmen me dejó a raíz en la lid odiarnos. (Inaudible) Nada me dejo nomás la olla de frijoles. Pues andaba yo pidiendole a mi Dios a ver que hacia yo.","Well, I stayed there. By then, I dug a hole in the ground and put a pot of beans and sacks in it. And then I put up a tent. And a gust of wind came and blew the tent away and left me in La Carmen, leaving me rooted in the struggle to hate each other. (Inaudible) Nothing left me but the pot of beans. So, I went around praying to my God to see what I would do.",food and drink
Felicitas Garcia,[00:18:50:22],"Mira, vi una señora que desde ayer. Y me vio que andaba yo que no hayaba que hacer, y me dijo que estashaciendo. Yo andaba cosiendo mis frijoles. Yo me los llevo y los coso. ya señora, que tenía muchos años ahí, en esa, en ese lugar, alguien chequen.","Look, I saw a lady there yesterday. And she saw me doing something that didn't have anything to do, and she told me what I was doing. I was sewing my beans. I'll take them and sew them. Now, ma'am, I've been there for many years, in that, in that place. Someone check.",food and drink
Martha Torrez,[00:19:23:22],Y esta señora vivía en una casa.,And this lady lived in a house.,
Felicitas Garcia,[00:19:26:28],"Sí, hasta en una casita, me va a coser los frijoles, y me va a ayudar a hacer las tortillas. Me puse a hacer las tortillas. Ya hicimos de comer y ya se llegaba la hora que salían los hombres ya de trabajar, pues ya me di una tortilla, frijoles, y medio carne con chili, me dio toditito.","Yes, even in a little house, she'll sew my beans and help me make tortillas. I started making tortillas. We'd already cooked, and it was almost time for the men to get off work, so I gave myself a tortilla, beans, and half a piece of meat with chili—she gave me everything.",food and drink
Felicitas Garcia,[00:19:57:24],"Ya hoy ya con mi comida, ya muy contenta, ya me dice pero si ella no ofrece que andar pidiendo comida por las casas o que no la señora que se llamaba Román Reglas ahí hablamos. Bueno, no le hablo a la señora que aparte de para ayudarme para que ayudar en medio me dio toda esta comida. Pues ya con ella me dice tú sabes que aquel hombre que tiene la comisaria necesitan entiende vaya a ayudar y me paga un peso por día.","Now, with my food, very happy, she tells me, ""If she doesn't offer to go around asking for food from door to door, or if the woman named Román Reglas doesn't, we'll talk then."" Well, I don't talk to the woman who, apart from helping me, gave me all this food. So, with her, she tells me, ""You know, that man who owns the police station needs help, and he pays me one peso a day.""",crime
Felicitas Garcia,[00:20:36:05],"Por Dios que que decir si le digo si voy. Pues fui a ayduarle al viejo. Pues ya me ponía a amasar pa que hiciera gorras para todos los negros. No, bendición no va hacer gordas para los negros. Ya voy a hacer poquitas. Sí, y ya. Yo no voy a trabajar mucho, voy a hacer no, o yo me enoje.","For God's sake, what can I say if I tell him I'm going? Well, I went to help the old man. Well, I was already working on kneading dough so he could make caps for all the Black people. No, blessing, I'm not going to make big ones for the Black people. I'm just going to make a few. Yes, that's it. I'm not going to work hard, I'm just going to do no, or I'll get angry.",religion
Felicitas Garcia,[00:21:01:11],"Ya me voy, Me fui. Me podía no trabajar. Me No, ya no me. ¿Pues porque no? Porque aquella mujer quiere a fuerza que les haga gordas a los negros. No, no, no, no me va a hacer gordas a los negros. O sea, los negros no, no ponía vale más que no, Tú no sirves para trabajar. No me dicen No sirvo. No, ya no.","I'm leaving now. I left. I could have not worked. No, I won't anymore. Why not? Because that woman wants me to make a fool of the black people. No, no, no, she's not going to make a fool of the black people. I mean, the black people, I didn't say, ""You're not good for work."" They don't tell me, ""I'm not good for work."" No, not anymore.",
Felicitas Garcia,[00:21:28:01],Mejor vamos a trabajar. Pues vamos. No falta el.,Let's get to work. Let's go. He's not missing.,
Martha Torrez,[00:21:35:02],"¿Y a cuánto le pagaban por acre, doña Felicitas?","And how much did they pay you per acre, Doña Felicitas?",
Felicitas Garcia,[00:21:38:22],10 $. Pagaba en el acre.,$10. Paid by the acre.,
Martha Torrez,[00:21:42:21],"Oiga, estoy pensando que él. Y luego volvieron a componer la carpa después de que se le había llevado el viento, la composta.","Listen, I'm thinking he did. And then they put the tent back together after the wind had blown it away, the compost.",agriculture
Felicitas Garcia,[00:21:51:01],"La composta el, ya no hasta la carpa.","The compost is, no longer until the tent.",agriculture
Martha Torrez,[00:21:54:13],Y siguieron viviendo ahí.,And they continued living there.,
Felicitas Garcia,[00:21:56:01],"Aquí seguimos vendiendo, ya no más. Duramos como una semana en donde ya no se para la fábrica de allá. En la fábrica ya había casitas regulares, no buenas, pero sí había casitas.","We're still selling here, no more. We lasted about a week, and the factory there didn't stop. At the factory, there were already some average houses, not good ones, but there were some houses.",labor
Martha Torrez,[00:22:11:11],Qué fábrica era dueña.,Which factory was the owner.,labor
Felicitas Garcia,[00:22:12:27],De la Fábrica de Azúcar.,From the Sugar Factory.,labor
Martha Torrez,[00:22:14:29],Ahí fue a trabajar su esposo.,Her husband went to work there.,family
Felicitas Garcia,[00:22:16:29],Allí y allí trabajaba.,There and there he worked.,
Martha Torrez,[00:22:19:07],¿En qué año fue eso?,What year was that?,
Felicitas Garcia,[00:22:20:23],"Poco trabajo. Oh, yo creo que fue como el acabándose de 1910. Ya se acaba el plazo. Acabando el año ya estaba ahí. Y entonces agarró trabajo en el ferrocarril y ya fue trabajando hasta que murió del ferrocarril.","Little work. Oh, I think it was like the end of 1910. The deadline was almost up. By the end of the year, he was already there. And then he got a job on the railroad and kept working until he died.",railroads and transportation
Martha Torrez,[00:22:41:05],Hasta que murió. Entonces. Muchos años.,Until he died. Then. Many years.,
Felicitas Garcia,[00:22:45:00],"Muchos años. Pues yo envío mi cheque, te agarro cheque del poder del ferrocarril.","Many years. Well, I'll send you my check, I'll take your check from the railroad company.",railroads and transportation
Martha Torrez,[00:22:52:04],Que eso se mantiene.,That remains.,
Felicitas Garcia,[00:22:53:05],"¿Ahora bien, que bueno, eh?","Now, that's good, huh?",
Martha Torrez,[00:22:57:25],"Usted nació en México, Doña Felicitas. ¿A Fue difícil venir de México aquí a Idaho","You were born in Mexico, Doña Felicitas. Was it difficult to come from Mexico here to Idaho?",mexico;idaho
Felicitas Garcia,[00:23:05:25],"Si, yo nací en México. Nació entre en Conde Romano. Mhm. Del Rincón de Roma, en Nava del señor de las Angustias. ¿Me acuerdo hasta el padre que cómo se llamaba el padre? El padre Ignacio Carranza, padre que me bautizo a mi. Después conocí a alguien nacido en Roma.","Yes, I was born in Mexico. He was born in Conde Romano. Mhm. From Rincón de Roma, in Nava del Señor de las Angustias. Do I even remember the father's name? Father Ignacio Carranza, the father who baptized me. Later, I met someone born in Rome.",mexico;family;italy
Martha Torrez,[00:23:33:07],¿Que se recuerda de México? ¿Qué recuerda usted de México?,What do you remember about Mexico? What do you remember about Mexico?,mexico
Felicitas Garcia,[00:23:37:19],"Pues ya nada, ya nada. No, ya.","Well, nothing, nothing. No, no.",
Martha Torrez,[00:23:41:05],¿No Recuerda cuántos años tenía cuando vinieron? Se cruzaron de México a Estados.,Don't you remember how old you were when they came? They crossed from Mexico into the United States.,mexico
